"net_id";"bird.sp";"plant.sp";"interaction"
"NZ11";"Mohoua_ochrocephala";"Prumnopitys_taxifolia";0
"NZ11";"Mohoua_ochrocephala";"Aristotelia_serrata";0
"NZ11";"Mohoua_ochrocephala";"Ascarina_lucida";0
"NZ11";"Mohoua_ochrocephala";"Carpodetus_serratus";0
"NZ11";"Mohoua_ochrocephala";"Coprosma_foetidissima";0
"NZ11";"Mohoua_ochrocephala";"Coprosma_lucida";0
"NZ11";"Mohoua_ochrocephala";"Coprosma_rotundifolia";0
"NZ11";"Mohoua_ochrocephala";"Coriaria_arborea";0
"NZ11";"Mohoua_ochrocephala";"Fuchsia_excorticata";0
"NZ11";"Mohoua_ochrocephala";"Griselinia_littoralis";1
"NZ11";"Mohoua_ochrocephala";"Hedycarya_arborea";0
"NZ11";"Mohoua_ochrocephala";"Rapanea_australis";0
"NZ11";"Mohoua_ochrocephala";"Rapanea_divaricata";0
"NZ11";"Mohoua_ochrocephala";"Neomyrtus_pedunculata";0
"NZ11";"Mohoua_ochrocephala";"Pennantia_corymbosa";0
"NZ11";"Mohoua_ochrocephala";"Neopanax_colensoi";0
"NZ11";"Mohoua_ochrocephala";"Pseudopanax_crassifolius";0
"NZ11";"Mohoua_ochrocephala";"Nothopanax_edgerleyi";0
"NZ11";"Mohoua_ochrocephala";"Raukaua_simplex";0
"NZ11";"Mohoua_ochrocephala";"Pseudowintera_colorata";0
"NZ11";"Mohoua_ochrocephala";"Schefflera_digitata";0
"NZ11";"Mohoua_ochrocephala";"Peraxilla_sp";0
"NZ11";"Mohoua_ochrocephala";"Smilax_ripogonum";0
"NZ11";"Petroica_macrocephala";"Thalamia_cupressina";1
"NZ11";"Petroica_macrocephala";"Dacrycarpus_dacrydioides";0
"NZ11";"Petroica_macrocephala";"Cassine_hookeriana";0
"NZ11";"Petroica_macrocephala";"Podocarpus_totara";0
"NZ11";"Petroica_macrocephala";"Pectinopitys_ferruginea";0
"NZ11";"Petroica_macrocephala";"Prumnopitys_taxifolia";0
"NZ11";"Petroica_macrocephala";"Aristotelia_serrata";0
"NZ11";"Petroica_macrocephala";"Ascarina_lucida";1
"NZ11";"Petroica_macrocephala";"Carpodetus_serratus";0
"NZ11";"Petroica_macrocephala";"Coprosma_foetidissima";0
"NZ11";"Petroica_macrocephala";"Coprosma_lucida";0
"NZ11";"Petroica_macrocephala";"Coprosma_rotundifolia";0
"NZ11";"Petroica_macrocephala";"Coriaria_arborea";0
"NZ11";"Petroica_macrocephala";"Fuchsia_excorticata";0
"NZ11";"Petroica_macrocephala";"Griselinia_littoralis";0
"NZ11";"Petroica_macrocephala";"Hedycarya_arborea";0
"NZ11";"Petroica_macrocephala";"Rapanea_australis";0
"NZ11";"Petroica_macrocephala";"Rapanea_divaricata";0
"NZ11";"Petroica_macrocephala";"Neomyrtus_pedunculata";0
"NZ11";"Petroica_macrocephala";"Pennantia_corymbosa";0
"NZ11";"Petroica_macrocephala";"Neopanax_colensoi";0
"NZ11";"Petroica_macrocephala";"Pseudopanax_crassifolius";1
"NZ11";"Petroica_macrocephala";"Nothopanax_edgerleyi";1
"NZ11";"Petroica_macrocephala";"Raukaua_simplex";1
"NZ11";"Petroica_macrocephala";"Pseudowintera_colorata";0
"NZ11";"Petroica_macrocephala";"Schefflera_digitata";0
"NZ11";"Petroica_macrocephala";"Peraxilla_sp";0
"NZ11";"Petroica_macrocephala";"Smilax_ripogonum";0
"NZ11";"Rhipidura_fuliginosa";"Thalamia_cupressina";0
"NZ11";"Rhipidura_fuliginosa";"Dacrycarpus_dacrydioides";0
"NZ11";"Rhipidura_fuliginosa";"Cassine_hookeriana";0
"NZ11";"Rhipidura_fuliginosa";"Podocarpus_totara";0
"NZ11";"Rhipidura_fuliginosa";"Pectinopitys_ferruginea";0
"NZ11";"Rhipidura_fuliginosa";"Prumnopitys_taxifolia";0
"NZ11";"Rhipidura_fuliginosa";"Aristotelia_serrata";0
"NZ11";"Rhipidura_fuliginosa";"Ascarina_lucida";1
"NZ11";"Rhipidura_fuliginosa";"Carpodetus_serratus";0
"NZ11";"Rhipidura_fuliginosa";"Coprosma_foetidissima";1
"NZ11";"Rhipidura_fuliginosa";"Coprosma_lucida";0
"NZ11";"Rhipidura_fuliginosa";"Coprosma_rotundifolia";0
"NZ11";"Rhipidura_fuliginosa";"Coriaria_arborea";0
"NZ11";"Rhipidura_fuliginosa";"Fuchsia_excorticata";1
"NZ11";"Rhipidura_fuliginosa";"Griselinia_littoralis";0
"NZ11";"Rhipidura_fuliginosa";"Hedycarya_arborea";0
"NZ11";"Rhipidura_fuliginosa";"Rapanea_australis";0
"NZ11";"Rhipidura_fuliginosa";"Rapanea_divaricata";0
"NZ11";"Rhipidura_fuliginosa";"Neomyrtus_pedunculata";0
"NZ11";"Rhipidura_fuliginosa";"Pennantia_corymbosa";0
"NZ11";"Rhipidura_fuliginosa";"Neopanax_colensoi";0
"NZ11";"Rhipidura_fuliginosa";"Pseudopanax_crassifolius";0
"NZ11";"Rhipidura_fuliginosa";"Nothopanax_edgerleyi";1
"NZ11";"Rhipidura_fuliginosa";"Raukaua_simplex";0
"NZ11";"Rhipidura_fuliginosa";"Pseudowintera_colorata";0
"NZ11";"Rhipidura_fuliginosa";"Schefflera_digitata";0
"NZ11";"Rhipidura_fuliginosa";"Peraxilla_sp";0
"NZ11";"Rhipidura_fuliginosa";"Smilax_ripogonum";0
"NZ11";"Turdus_merula";"Thalamia_cupressina";1
"NZ11";"Turdus_merula";"Dacrycarpus_dacrydioides";0
"NZ11";"Turdus_merula";"Cassine_hookeriana";0
"NZ11";"Turdus_merula";"Podocarpus_totara";0
"NZ11";"Turdus_merula";"Pectinopitys_ferruginea";1
"NZ11";"Turdus_merula";"Prumnopitys_taxifolia";0
"NZ11";"Turdus_merula";"Aristotelia_serrata";1
"NZ11";"Turdus_merula";"Ascarina_lucida";0
"NZ11";"Turdus_merula";"Carpodetus_serratus";1
"NZ11";"Turdus_merula";"Coprosma_foetidissima";0
"NZ11";"Turdus_merula";"Coprosma_lucida";0
"NZ11";"Turdus_merula";"Coprosma_rotundifolia";0
"NZ11";"Turdus_merula";"Coriaria_arborea";1
"NZ11";"Turdus_merula";"Fuchsia_excorticata";1
"NZ11";"Turdus_merula";"Griselinia_littoralis";1
"NZ11";"Turdus_merula";"Hedycarya_arborea";0
"NZ11";"Turdus_merula";"Rapanea_australis";0
"NZ11";"Turdus_merula";"Rapanea_divaricata";0
"NZ11";"Turdus_merula";"Neomyrtus_pedunculata";0
"NZ11";"Turdus_merula";"Pennantia_corymbosa";0
"NZ11";"Turdus_merula";"Neopanax_colensoi";0
"NZ11";"Turdus_merula";"Pseudopanax_crassifolius";1
"NZ11";"Turdus_merula";"Nothopanax_edgerleyi";0
"NZ11";"Turdus_merula";"Raukaua_simplex";1
"NZ11";"Turdus_merula";"Pseudowintera_colorata";0
"NZ11";"Turdus_merula";"Schefflera_digitata";0
"NZ11";"Turdus_merula";"Peraxilla_sp";1
"NZ11";"Turdus_merula";"Smilax_ripogonum";0
"NZ11";"Zosterops_lateralis";"Thalamia_cupressina";1
"NZ11";"Zosterops_lateralis";"Dacrycarpus_dacrydioides";1
"NZ11";"Zosterops_lateralis";"Cassine_hookeriana";0
"NZ11";"Zosterops_lateralis";"Podocarpus_totara";1
"NZ11";"Zosterops_lateralis";"Pectinopitys_ferruginea";0
"NZ11";"Zosterops_lateralis";"Prumnopitys_taxifolia";0
"NZ11";"Zosterops_lateralis";"Aristotelia_serrata";1
"NZ11";"Zosterops_lateralis";"Ascarina_lucida";1
"NZ11";"Zosterops_lateralis";"Carpodetus_serratus";1
"NZ11";"Zosterops_lateralis";"Coprosma_foetidissima";1
"NZ11";"Zosterops_lateralis";"Coprosma_lucida";0
"NZ11";"Zosterops_lateralis";"Coprosma_rotundifolia";1
"NZ11";"Zosterops_lateralis";"Coriaria_arborea";1
"NZ11";"Zosterops_lateralis";"Fuchsia_excorticata";1
"NZ11";"Zosterops_lateralis";"Griselinia_littoralis";1
"NZ11";"Zosterops_lateralis";"Hedycarya_arborea";0
"NZ11";"Zosterops_lateralis";"Rapanea_australis";1
"NZ11";"Zosterops_lateralis";"Rapanea_divaricata";1
"NZ11";"Zosterops_lateralis";"Neomyrtus_pedunculata";1
"NZ11";"Zosterops_lateralis";"Pennantia_corymbosa";0
"NZ11";"Zosterops_lateralis";"Neopanax_colensoi";1
"NZ11";"Zosterops_lateralis";"Pseudopanax_crassifolius";1
"NZ11";"Zosterops_lateralis";"Nothopanax_edgerleyi";1
"NZ11";"Zosterops_lateralis";"Raukaua_simplex";1
"NZ11";"Zosterops_lateralis";"Pseudowintera_colorata";1
"NZ11";"Zosterops_lateralis";"Schefflera_digitata";1
"NZ11";"Zosterops_lateralis";"Peraxilla_sp";1
"NZ11";"Zosterops_lateralis";"Smilax_ripogonum";1
"NZ11";"Anthornis_melanura";"Thalamia_cupressina";1
"NZ11";"Anthornis_melanura";"Dacrycarpus_dacrydioides";1
"NZ11";"Anthornis_melanura";"Cassine_hookeriana";1
"NZ11";"Anthornis_melanura";"Podocarpus_totara";1
"NZ11";"Anthornis_melanura";"Pectinopitys_ferruginea";1
"NZ11";"Anthornis_melanura";"Prumnopitys_taxifolia";0
"NZ11";"Anthornis_melanura";"Aristotelia_serrata";1
"NZ11";"Anthornis_melanura";"Ascarina_lucida";1
"NZ11";"Anthornis_melanura";"Carpodetus_serratus";1
"NZ11";"Anthornis_melanura";"Coprosma_foetidissima";1
"NZ11";"Anthornis_melanura";"Coprosma_lucida";1
"NZ11";"Anthornis_melanura";"Coprosma_rotundifolia";1
"NZ11";"Anthornis_melanura";"Coriaria_arborea";1
"NZ11";"Anthornis_melanura";"Fuchsia_excorticata";1
"NZ11";"Anthornis_melanura";"Griselinia_littoralis";1
"NZ11";"Anthornis_melanura";"Hedycarya_arborea";1
"NZ11";"Anthornis_melanura";"Rapanea_australis";1
"NZ11";"Anthornis_melanura";"Rapanea_divaricata";1
"NZ11";"Anthornis_melanura";"Neomyrtus_pedunculata";1
"NZ11";"Anthornis_melanura";"Pennantia_corymbosa";0
"NZ11";"Anthornis_melanura";"Neopanax_colensoi";0
"NZ11";"Anthornis_melanura";"Pseudopanax_crassifolius";1
"NZ11";"Anthornis_melanura";"Nothopanax_edgerleyi";1
"NZ11";"Anthornis_melanura";"Raukaua_simplex";1
"NZ11";"Anthornis_melanura";"Pseudowintera_colorata";1
"NZ11";"Anthornis_melanura";"Schefflera_digitata";0
"NZ11";"Anthornis_melanura";"Peraxilla_sp";1
"NZ11";"Anthornis_melanura";"Smilax_ripogonum";1
"NZ11";"Prosthemadera_novaeseelandiae";"Thalamia_cupressina";1
"NZ11";"Prosthemadera_novaeseelandiae";"Dacrycarpus_dacrydioides";1
"NZ11";"Prosthemadera_novaeseelandiae";"Cassine_hookeriana";0
"NZ11";"Prosthemadera_novaeseelandiae";"Podocarpus_totara";0
"NZ11";"Prosthemadera_novaeseelandiae";"Pectinopitys_ferruginea";1
"NZ11";"Prosthemadera_novaeseelandiae";"Prumnopitys_taxifolia";0
"NZ11";"Prosthemadera_novaeseelandiae";"Aristotelia_serrata";0
"NZ11";"Prosthemadera_novaeseelandiae";"Ascarina_lucida";0
"NZ11";"Prosthemadera_novaeseelandiae";"Carpodetus_serratus";1
"NZ11";"Prosthemadera_novaeseelandiae";"Coprosma_foetidissima";0
"NZ11";"Prosthemadera_novaeseelandiae";"Coprosma_lucida";1
"NZ11";"Prosthemadera_novaeseelandiae";"Coprosma_rotundifolia";0
"NZ11";"Prosthemadera_novaeseelandiae";"Coriaria_arborea";0
"NZ11";"Prosthemadera_novaeseelandiae";"Fuchsia_excorticata";0
"NZ11";"Prosthemadera_novaeseelandiae";"Griselinia_littoralis";0
"NZ11";"Prosthemadera_novaeseelandiae";"Hedycarya_arborea";0
"NZ11";"Prosthemadera_novaeseelandiae";"Rapanea_australis";1
"NZ11";"Prosthemadera_novaeseelandiae";"Rapanea_divaricata";0
"NZ11";"Prosthemadera_novaeseelandiae";"Neomyrtus_pedunculata";0
"NZ11";"Prosthemadera_novaeseelandiae";"Pennantia_corymbosa";0
"NZ11";"Prosthemadera_novaeseelandiae";"Neopanax_colensoi";0
"NZ11";"Prosthemadera_novaeseelandiae";"Pseudopanax_crassifolius";0
"NZ11";"Prosthemadera_novaeseelandiae";"Nothopanax_edgerleyi";1
"NZ11";"Prosthemadera_novaeseelandiae";"Raukaua_simplex";0
"NZ11";"Prosthemadera_novaeseelandiae";"Pseudowintera_colorata";0
"NZ11";"Prosthemadera_novaeseelandiae";"Schefflera_digitata";1
"NZ11";"Prosthemadera_novaeseelandiae";"Peraxilla_sp";0
"NZ11";"Prosthemadera_novaeseelandiae";"Smilax_ripogonum";1
"NZ11";"Acanthis_flammea";"Thalamia_cupressina";1
"NZ11";"Acanthis_flammea";"Dacrycarpus_dacrydioides";0
"NZ11";"Acanthis_flammea";"Cassine_hookeriana";0
"NZ11";"Acanthis_flammea";"Podocarpus_totara";0
"NZ11";"Acanthis_flammea";"Pectinopitys_ferruginea";0
"NZ11";"Acanthis_flammea";"Prumnopitys_taxifolia";0
"NZ11";"Acanthis_flammea";"Aristotelia_serrata";0
"NZ11";"Acanthis_flammea";"Ascarina_lucida";0
"NZ11";"Acanthis_flammea";"Carpodetus_serratus";0
"NZ11";"Acanthis_flammea";"Coprosma_foetidissima";0
"NZ11";"Acanthis_flammea";"Coprosma_lucida";0
"NZ11";"Acanthis_flammea";"Coprosma_rotundifolia";0
"NZ11";"Acanthis_flammea";"Coriaria_arborea";0
"NZ11";"Acanthis_flammea";"Fuchsia_excorticata";0
"NZ11";"Acanthis_flammea";"Griselinia_littoralis";0
"NZ11";"Acanthis_flammea";"Hedycarya_arborea";0
"NZ11";"Acanthis_flammea";"Rapanea_australis";0
"NZ11";"Acanthis_flammea";"Rapanea_divaricata";0
"NZ11";"Acanthis_flammea";"Neomyrtus_pedunculata";0
"NZ11";"Acanthis_flammea";"Pennantia_corymbosa";0
"NZ11";"Acanthis_flammea";"Neopanax_colensoi";0
"NZ11";"Acanthis_flammea";"Pseudopanax_crassifolius";0
"NZ11";"Acanthis_flammea";"Nothopanax_edgerleyi";0
"NZ11";"Acanthis_flammea";"Raukaua_simplex";0
"NZ11";"Acanthis_flammea";"Pseudowintera_colorata";0
"NZ11";"Acanthis_flammea";"Schefflera_digitata";0
"NZ11";"Acanthis_flammea";"Peraxilla_sp";0
"NZ11";"Acanthis_flammea";"Smilax_ripogonum";0
"NZ11";"Fringilla_coelebs";"Thalamia_cupressina";1
"NZ11";"Fringilla_coelebs";"Dacrycarpus_dacrydioides";0
"NZ11";"Fringilla_coelebs";"Cassine_hookeriana";0
"NZ11";"Fringilla_coelebs";"Podocarpus_totara";0
"NZ11";"Fringilla_coelebs";"Pectinopitys_ferruginea";0
"NZ11";"Fringilla_coelebs";"Prumnopitys_taxifolia";0
"NZ11";"Fringilla_coelebs";"Aristotelia_serrata";0
"NZ11";"Fringilla_coelebs";"Ascarina_lucida";0
"NZ11";"Fringilla_coelebs";"Carpodetus_serratus";0
"NZ11";"Fringilla_coelebs";"Coprosma_foetidissima";0
"NZ11";"Fringilla_coelebs";"Coprosma_lucida";0
"NZ11";"Fringilla_coelebs";"Coprosma_rotundifolia";0
"NZ11";"Fringilla_coelebs";"Coriaria_arborea";0
"NZ11";"Fringilla_coelebs";"Fuchsia_excorticata";0
"NZ11";"Fringilla_coelebs";"Griselinia_littoralis";0
"NZ11";"Fringilla_coelebs";"Hedycarya_arborea";0
"NZ11";"Fringilla_coelebs";"Rapanea_australis";0
"NZ11";"Fringilla_coelebs";"Rapanea_divaricata";0
"NZ11";"Fringilla_coelebs";"Neomyrtus_pedunculata";0
"NZ11";"Fringilla_coelebs";"Pennantia_corymbosa";0
"NZ11";"Fringilla_coelebs";"Neopanax_colensoi";0
"NZ11";"Fringilla_coelebs";"Pseudopanax_crassifolius";1
"NZ11";"Fringilla_coelebs";"Nothopanax_edgerleyi";0
"NZ11";"Fringilla_coelebs";"Raukaua_simplex";1
"NZ11";"Fringilla_coelebs";"Pseudowintera_colorata";0
"NZ11";"Fringilla_coelebs";"Schefflera_digitata";0
"NZ11";"Fringilla_coelebs";"Peraxilla_sp";0
"NZ11";"Fringilla_coelebs";"Smilax_ripogonum";0
"NZ12";"Anthornis_melanura";"Coprosma_grandifolia";1
"NZ12";"Anthornis_melanura";"Coprosma_robusta";1
"NZ12";"Anthornis_melanura";"Coprosma_rotundifolia";1
"NZ12";"Anthornis_melanura";"Melicytus_ramiflorus";0
"NZ12";"Anthornis_melanura";"Muehlenbeckia_australis";1
"NZ12";"Anthornis_melanura";"Podocarpus_totara";1
"NZ12";"Anthornis_melanura";"Neopanax_arboreus";1
"NZ12";"Anthornis_melanura";"Schefflera_digitata";0
"NZ12";"Anthornis_melanura";"Berberis_glaucocarpa";0
"NZ12";"Anthornis_melanura";"Crataegus_monogyna";0
"NZ12";"Anthornis_melanura";"Leycesteria_formosa";1
"NZ12";"Anthornis_melanura";"Rubus_fruticosus";0
"NZ12";"Zosterops_lateralis";"Coprosma_grandifolia";1
"NZ12";"Zosterops_lateralis";"Coprosma_robusta";1
"NZ12";"Zosterops_lateralis";"Coprosma_rotundifolia";1
"NZ12";"Zosterops_lateralis";"Melicytus_ramiflorus";1
"NZ12";"Zosterops_lateralis";"Muehlenbeckia_australis";1
"NZ12";"Zosterops_lateralis";"Podocarpus_totara";1
"NZ12";"Zosterops_lateralis";"Neopanax_arboreus";1
"NZ12";"Zosterops_lateralis";"Schefflera_digitata";1
"NZ12";"Zosterops_lateralis";"Berberis_glaucocarpa";1
"NZ12";"Zosterops_lateralis";"Crataegus_monogyna";1
"NZ12";"Zosterops_lateralis";"Leycesteria_formosa";1
"NZ12";"Zosterops_lateralis";"Rubus_fruticosus";1
"NZ12";"Prosthemadera_novaeseelandiae";"Coprosma_grandifolia";0
"NZ12";"Prosthemadera_novaeseelandiae";"Coprosma_robusta";0
"NZ12";"Prosthemadera_novaeseelandiae";"Coprosma_rotundifolia";0
"NZ12";"Prosthemadera_novaeseelandiae";"Melicytus_ramiflorus";0
"NZ12";"Prosthemadera_novaeseelandiae";"Muehlenbeckia_australis";0
"NZ12";"Prosthemadera_novaeseelandiae";"Podocarpus_totara";1
"NZ12";"Prosthemadera_novaeseelandiae";"Neopanax_arboreus";0
"NZ12";"Prosthemadera_novaeseelandiae";"Schefflera_digitata";0
"NZ12";"Prosthemadera_novaeseelandiae";"Berberis_glaucocarpa";0
"NZ12";"Prosthemadera_novaeseelandiae";"Crataegus_monogyna";0
"NZ12";"Prosthemadera_novaeseelandiae";"Leycesteria_formosa";1
"NZ12";"Prosthemadera_novaeseelandiae";"Rubus_fruticosus";0
"NZ12";"Turdus_merula";"Coprosma_grandifolia";1
"NZ12";"Turdus_merula";"Coprosma_robusta";1
"NZ12";"Turdus_merula";"Coprosma_rotundifolia";0
"NZ12";"Turdus_merula";"Melicytus_ramiflorus";1
"NZ12";"Turdus_merula";"Muehlenbeckia_australis";1
"NZ12";"Turdus_merula";"Podocarpus_totara";1
"NZ12";"Turdus_merula";"Neopanax_arboreus";1
"NZ12";"Turdus_merula";"Schefflera_digitata";1
"NZ12";"Turdus_merula";"Berberis_glaucocarpa";1
"NZ12";"Turdus_merula";"Crataegus_monogyna";1
"NZ12";"Turdus_merula";"Leycesteria_formosa";1
"NZ12";"Turdus_merula";"Rubus_fruticosus";0
"NZ12";"Turdus_philomelos";"Coprosma_grandifolia";0
"NZ12";"Turdus_philomelos";"Coprosma_robusta";0
"NZ12";"Turdus_philomelos";"Coprosma_rotundifolia";0
"NZ12";"Turdus_philomelos";"Melicytus_ramiflorus";0
"NZ12";"Turdus_philomelos";"Muehlenbeckia_australis";0
"NZ12";"Turdus_philomelos";"Podocarpus_totara";1
"NZ12";"Turdus_philomelos";"Neopanax_arboreus";0
"NZ12";"Turdus_philomelos";"Schefflera_digitata";1
"NZ12";"Turdus_philomelos";"Berberis_glaucocarpa";0
"NZ12";"Turdus_philomelos";"Crataegus_monogyna";0
"NZ12";"Turdus_philomelos";"Leycesteria_formosa";0
"NZ12";"Turdus_philomelos";"Rubus_fruticosus";0
"NZ13";"Anthornis_melanura";"Alectryon_excelsus";0
"NZ13";"Anthornis_melanura";"Aristotelia_serrata";0
"NZ13";"Anthornis_melanura";"Coprosma_grandifolia";1
"NZ13";"Anthornis_melanura";"Coprosma_robusta";1
"NZ13";"Anthornis_melanura";"Cordyline_australis";0
"NZ13";"Anthornis_melanura";"Coriaria_arborea";1
"NZ13";"Anthornis_melanura";"Fuchsia_excorticata";1
"NZ13";"Anthornis_melanura";"Ileostylus_micranthus";1
"NZ13";"Anthornis_melanura";"Piper_excelsum";0
"NZ13";"Anthornis_melanura";"Melicytus_ramiflorus";1
"NZ13";"Anthornis_melanura";"Muehlenbeckia_australis";1
"NZ13";"Anthornis_melanura";"Pennantia_corymbosa";0
"NZ13";"Anthornis_melanura";"Pittosporum_tenuifolium";0
"NZ13";"Anthornis_melanura";"Podocarpus_totara";1
"NZ13";"Anthornis_melanura";"Prumnopitys_taxifolia";0
"NZ13";"Anthornis_melanura";"Neopanax_arboreus";1
"NZ13";"Anthornis_melanura";"Schefflera_digitata";0
"NZ13";"Anthornis_melanura";"Leycesteria_formosa";0
"NZ13";"Anthornis_melanura";"Sambucus_nigra";0
"NZ13";"Anthornis_melanura";"Solanum_americanum";0
"NZ13";"Anthornis_melanura";"Passiflora_mollissima";0
"NZ13";"Zosterops_lateralis";"Alectryon_excelsus";0
"NZ13";"Zosterops_lateralis";"Aristotelia_serrata";1
"NZ13";"Zosterops_lateralis";"Coprosma_grandifolia";1
"NZ13";"Zosterops_lateralis";"Coprosma_robusta";1
"NZ13";"Zosterops_lateralis";"Cordyline_australis";1
"NZ13";"Zosterops_lateralis";"Coriaria_arborea";1
"NZ13";"Zosterops_lateralis";"Fuchsia_excorticata";0
"NZ13";"Zosterops_lateralis";"Ileostylus_micranthus";1
"NZ13";"Zosterops_lateralis";"Piper_excelsum";1
"NZ13";"Zosterops_lateralis";"Melicytus_ramiflorus";1
"NZ13";"Zosterops_lateralis";"Muehlenbeckia_australis";1
"NZ13";"Zosterops_lateralis";"Pennantia_corymbosa";1
"NZ13";"Zosterops_lateralis";"Pittosporum_tenuifolium";1
"NZ13";"Zosterops_lateralis";"Podocarpus_totara";1
"NZ13";"Zosterops_lateralis";"Prumnopitys_taxifolia";0
"NZ13";"Zosterops_lateralis";"Neopanax_arboreus";1
"NZ13";"Zosterops_lateralis";"Schefflera_digitata";1
"NZ13";"Zosterops_lateralis";"Leycesteria_formosa";1
"NZ13";"Zosterops_lateralis";"Sambucus_nigra";1
"NZ13";"Zosterops_lateralis";"Solanum_americanum";1
"NZ13";"Zosterops_lateralis";"Passiflora_mollissima";0
"NZ13";"Prosthemadera_novaeseelandiae";"Alectryon_excelsus";0
"NZ13";"Prosthemadera_novaeseelandiae";"Aristotelia_serrata";1
"NZ13";"Prosthemadera_novaeseelandiae";"Coprosma_grandifolia";0
"NZ13";"Prosthemadera_novaeseelandiae";"Coprosma_robusta";0
"NZ13";"Prosthemadera_novaeseelandiae";"Cordyline_australis";0
"NZ13";"Prosthemadera_novaeseelandiae";"Coriaria_arborea";0
"NZ13";"Prosthemadera_novaeseelandiae";"Fuchsia_excorticata";0
"NZ13";"Prosthemadera_novaeseelandiae";"Ileostylus_micranthus";0
"NZ13";"Prosthemadera_novaeseelandiae";"Piper_excelsum";1
"NZ13";"Prosthemadera_novaeseelandiae";"Melicytus_ramiflorus";1
"NZ13";"Prosthemadera_novaeseelandiae";"Muehlenbeckia_australis";1
"NZ13";"Prosthemadera_novaeseelandiae";"Pennantia_corymbosa";0
"NZ13";"Prosthemadera_novaeseelandiae";"Pittosporum_tenuifolium";0
"NZ13";"Prosthemadera_novaeseelandiae";"Podocarpus_totara";0
"NZ13";"Prosthemadera_novaeseelandiae";"Prumnopitys_taxifolia";1
"NZ13";"Prosthemadera_novaeseelandiae";"Neopanax_arboreus";0
"NZ13";"Prosthemadera_novaeseelandiae";"Schefflera_digitata";0
"NZ13";"Prosthemadera_novaeseelandiae";"Leycesteria_formosa";0
"NZ13";"Prosthemadera_novaeseelandiae";"Sambucus_nigra";0
"NZ13";"Prosthemadera_novaeseelandiae";"Solanum_americanum";0
"NZ13";"Prosthemadera_novaeseelandiae";"Passiflora_mollissima";0
"NZ13";"Turdus_merula";"Alectryon_excelsus";1
"NZ13";"Turdus_merula";"Aristotelia_serrata";0
"NZ13";"Turdus_merula";"Coprosma_grandifolia";0
"NZ13";"Turdus_merula";"Coprosma_robusta";1
"NZ13";"Turdus_merula";"Cordyline_australis";0
"NZ13";"Turdus_merula";"Coriaria_arborea";1
"NZ13";"Turdus_merula";"Fuchsia_excorticata";0
"NZ13";"Turdus_merula";"Ileostylus_micranthus";0
"NZ13";"Turdus_merula";"Piper_excelsum";0
"NZ13";"Turdus_merula";"Melicytus_ramiflorus";1
"NZ13";"Turdus_merula";"Muehlenbeckia_australis";0
"NZ13";"Turdus_merula";"Pennantia_corymbosa";0
"NZ13";"Turdus_merula";"Pittosporum_tenuifolium";0
"NZ13";"Turdus_merula";"Podocarpus_totara";1
"NZ13";"Turdus_merula";"Prumnopitys_taxifolia";0
"NZ13";"Turdus_merula";"Neopanax_arboreus";1
"NZ13";"Turdus_merula";"Schefflera_digitata";0
"NZ13";"Turdus_merula";"Leycesteria_formosa";0
"NZ13";"Turdus_merula";"Sambucus_nigra";0
"NZ13";"Turdus_merula";"Solanum_americanum";1
"NZ13";"Turdus_merula";"Passiflora_mollissima";1
"NZ13";"Sturnus_vulgaris";"Alectryon_excelsus";0
"NZ13";"Sturnus_vulgaris";"Aristotelia_serrata";0
"NZ13";"Sturnus_vulgaris";"Coprosma_grandifolia";0
"NZ13";"Sturnus_vulgaris";"Coprosma_robusta";0
"NZ13";"Sturnus_vulgaris";"Cordyline_australis";0
"NZ13";"Sturnus_vulgaris";"Coriaria_arborea";0
"NZ13";"Sturnus_vulgaris";"Fuchsia_excorticata";0
"NZ13";"Sturnus_vulgaris";"Ileostylus_micranthus";0
"NZ13";"Sturnus_vulgaris";"Piper_excelsum";0
"NZ13";"Sturnus_vulgaris";"Melicytus_ramiflorus";0
"NZ13";"Sturnus_vulgaris";"Muehlenbeckia_australis";0
"NZ13";"Sturnus_vulgaris";"Pennantia_corymbosa";0
"NZ13";"Sturnus_vulgaris";"Pittosporum_tenuifolium";0
"NZ13";"Sturnus_vulgaris";"Podocarpus_totara";0
"NZ13";"Sturnus_vulgaris";"Prumnopitys_taxifolia";0
"NZ13";"Sturnus_vulgaris";"Neopanax_arboreus";0
"NZ13";"Sturnus_vulgaris";"Schefflera_digitata";0
"NZ13";"Sturnus_vulgaris";"Leycesteria_formosa";0
"NZ13";"Sturnus_vulgaris";"Sambucus_nigra";1
"NZ13";"Sturnus_vulgaris";"Solanum_americanum";0
"NZ13";"Sturnus_vulgaris";"Passiflora_mollissima";0
"NZ13";"Turdus_philomelos";"Alectryon_excelsus";0
"NZ13";"Turdus_philomelos";"Aristotelia_serrata";0
"NZ13";"Turdus_philomelos";"Coprosma_grandifolia";0
"NZ13";"Turdus_philomelos";"Coprosma_robusta";1
"NZ13";"Turdus_philomelos";"Cordyline_australis";0
"NZ13";"Turdus_philomelos";"Coriaria_arborea";0
"NZ13";"Turdus_philomelos";"Fuchsia_excorticata";0
"NZ13";"Turdus_philomelos";"Ileostylus_micranthus";0
"NZ13";"Turdus_philomelos";"Piper_excelsum";0
"NZ13";"Turdus_philomelos";"Melicytus_ramiflorus";1
"NZ13";"Turdus_philomelos";"Muehlenbeckia_australis";1
