"cell_id";"bird.sp";"bird.sp.prob";"plant.sp";"plant.sp.prob";"metaweb_interaction"
"2088";"Phasianus_colchicus";0,002;"Coprosma_pseudocuneata";0,508;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_repens";0;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_rhamnoides";0,013;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_rigida";0;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_robusta";0,002;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_rotundifolia";0;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_rugosa";0,077;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_serrulata";0,491;0
"2088";"Phasianus_colchicus";0,002;"Coprosma_tenuifolia";0;0
"2088";"Phasianus_colchicus";0,002;"Cordyline_australis";0;0
"2088";"Phasianus_colchicus";0,002;"Coriaria_arborea";0,004;0
"2088";"Phasianus_colchicus";0,002;"Coriaria_sarmentosa";0,008;0
"2088";"Phasianus_colchicus";0,002;"Corokia_cotoneaster";0;0
"2088";"Phasianus_colchicus";0,002;"Corynocarpus_laevigatus";0;0
"2088";"Phasianus_colchicus";0,002;"Crataegus_monogyna";0;0
"2088";"Phasianus_colchicus";0,002;"Dacrycarpus_dacrydioides";0;0
"2088";"Phasianus_colchicus";0,002;"Dacrydium_cupressinum";0,091;0
"2088";"Phasianus_colchicus";0,002;"Dracophyllum_longifolium";0,812;0
"2088";"Phasianus_colchicus";0,002;"Elaeocarpus_dentatus";0;0
"2088";"Phasianus_colchicus";0,002;"Elaeocarpus_hookerianus";0,008;0
"2088";"Phasianus_colchicus";0,002;"Freycinetia_banksii";0,191;0
"2088";"Phasianus_colchicus";0,002;"Fuchsia_excorticata";0,004;0
"2088";"Phasianus_colchicus";0,002;"Gaultheria_antipoda";0,03;0
"2088";"Phasianus_colchicus";0,002;"Gaultheria_depressa";0,16;0
"2088";"Phasianus_colchicus";0,002;"Gaultheria_macrostigma";0,05;0
"2088";"Phasianus_colchicus";0,002;"Geniostoma_ligustrifolium";0;0
"2088";"Phasianus_colchicus";0,002;"Griselinia_littoralis";0,087;0
"2088";"Phasianus_colchicus";0,002;"Griselinia_lucida";0,009;0
"2088";"Phasianus_colchicus";0,002;"Halocarpus_biformis";0,516;0
"2088";"Phasianus_colchicus";0,002;"Hedera_helix";0;0
"2088";"Phasianus_colchicus";0,002;"Hedycarya_arborea";0,068;0
"2088";"Phasianus_colchicus";0,002;"Hedychium_gardnerianum";0;0
"2088";"Phasianus_colchicus";0,002;"Ileostylus_micranthus";0;0
"2088";"Phasianus_colchicus";0,002;"Isolepis_habra";0,028;0
"2088";"Phasianus_colchicus";0,002;"Knightia_excelsa";0;0
"2088";"Phasianus_colchicus";0,002;"Lepidothamnus_intermedius";0,266;0
"2088";"Phasianus_colchicus";0,002;"Lepidothamnus_laxifolius";0,298;0
"2088";"Phasianus_colchicus";0,002;"Leptecophylla_juniperina";0,143;0
"2088";"Phasianus_colchicus";0,002;"Leptospermum_scoparium";0,51;0
"2088";"Phasianus_colchicus";0,002;"Leucopogon_fasciculatus";0,022;0
"2088";"Phasianus_colchicus";0,002;"Leycesteria_formosa";0;0
"2088";"Phasianus_colchicus";0,002;"Ligustrum_sinense";0;0
"2088";"Phasianus_colchicus";0,002;"Litsea_calicaris";0;0
"2088";"Phasianus_colchicus";0,002;"Lonicera_japonica";0;0
"2088";"Phasianus_colchicus";0,002;"Lophomyrtus_bullata";0;0
"2088";"Phasianus_colchicus";0,002;"Lophomyrtus_obcordata";0;0
"2088";"Phasianus_colchicus";0,002;"Luzuriaga_parviflora";0,327;0
"2088";"Phasianus_colchicus";0,002;"Macropiper_excelsum";0;0
"2088";"Phasianus_colchicus";0,002;"Melicytus_alpinus";0,017;0
"2088";"Phasianus_colchicus";0,002;"Melicytus_lanceolatus";0;0
"2088";"Phasianus_colchicus";0,002;"Melicytus_ramiflorus";0,005;0
"2088";"Phasianus_colchicus";0,002;"Metrosideros_umbellata";0,464;0
"2088";"Phasianus_colchicus";0,002;"Mida_salicifolia";0;0
"2088";"Phasianus_colchicus";0,002;"Muehlenbeckia_australis";0;0
"2088";"Phasianus_colchicus";0,002;"Muehlenbeckia_axillaris";0,04;0
"2088";"Phasianus_colchicus";0,002;"Muehlenbeckia_complexa";0,003;0
"2088";"Phasianus_colchicus";0,002;"Myoporum_laetum";0;0
"2088";"Phasianus_colchicus";0,002;"Myrsine_australis";0,01;0
"2088";"Phasianus_colchicus";0,002;"Myrsine_divaricata";0,349;0
"2088";"Phasianus_colchicus";0,002;"Myrsine_salicina";0,007;0
"2088";"Phasianus_colchicus";0,002;"Neomyrtus_pedunculata";0,007;0
"2088";"Phasianus_colchicus";0,002;"Neopanax_colensoi";0,287;0
"2088";"Phasianus_colchicus";0,002;"Nestegis_cunninghamii";0;0
"2088";"Phasianus_colchicus";0,002;"Nestegis_lanceolata";0;0
"2088";"Phasianus_colchicus";0,002;"Paratrophis_microphylla";0;0
"2088";"Phasianus_colchicus";0,002;"Parsonsia_heterophylla";0;0
"2088";"Phasianus_colchicus";0,002;"Passiflora_tetrandra";0;0
"2088";"Phasianus_colchicus";0,002;"Pennantia_corymbosa";0;0
"2088";"Phasianus_colchicus";0,002;"Pentachondra_pumila";0,79;0
"2088";"Phasianus_colchicus";0,002;"Peraxilla_colensoi";0,005;0
"2088";"Phasianus_colchicus";0,002;"Peraxilla_tetrapetala";0,003;0
"2088";"Phasianus_colchicus";0,002;"Phormium_colensoi";0,826;0
"2088";"Phasianus_colchicus";0,002;"Phormium_tenax";0,127;0
"2088";"Phasianus_colchicus";0,002;"Phyllocladus_trichomanoides";0;0
"2088";"Phasianus_colchicus";0,002;"Pittosporum_crassifolium";0;0
"2088";"Phasianus_colchicus";0,002;"Pittosporum_eugenioides";0;0
"2088";"Phasianus_colchicus";0,002;"Pittosporum_tenuifolium";0;0
"2088";"Phasianus_colchicus";0,002;"Plagianthus_regius";0;0
"2088";"Phasianus_colchicus";0,002;"Podocarpus_cunninghamii";0,143;0
"2088";"Phasianus_colchicus";0,002;"Podocarpus_nivalis";0,049;0
"2088";"Phasianus_colchicus";0,002;"Podocarpus_totara";0;0
"2088";"Phasianus_colchicus";0,002;"Prumnopitys_ferruginea";0,026;0
"2088";"Phasianus_colchicus";0,002;"Prumnopitys_taxifolia";0;0
"2088";"Phasianus_colchicus";0,002;"Pseudopanax_arboreus";0;0
"2088";"Phasianus_colchicus";0,002;"Pseudopanax_crassifolius";0,04;0
"2088";"Phasianus_colchicus";0,002;"Pseudowintera_axillaris";0;0
"2088";"Phasianus_colchicus";0,002;"Pseudowintera_colorata";0,003;0
"2088";"Phasianus_colchicus";0,002;"Raukaua_edgerleyi";0;0
"2088";"Phasianus_colchicus";0,002;"Raukaua_simplex";0,209;0
"2088";"Phasianus_colchicus";0,002;"Rhopalostylis_sapida";0,009;0
"2088";"Phasianus_colchicus";0,002;"Ripogonum_scandens";0,031;0
"2088";"Phasianus_colchicus";0,002;"Rosa_rubiginosa";0;0
"2088";"Phasianus_colchicus";0,002;"Rubus_australis";0,006;0
"2088";"Phasianus_colchicus";0,002;"Rubus_cissoides";0,021;0
"2088";"Phasianus_colchicus";0,002;"Rubus_fruticosus";0;0
"2088";"Phasianus_colchicus";0,002;"Sambucus_nigra";0;0
"2088";"Phasianus_colchicus";0,002;"Schefflera_digitata";0,001;0
"2088";"Phasianus_colchicus";0,002;"Solanum_nigrum";0;0
"2088";"Phasianus_colchicus";0,002;"Styphelia_nesophila";0,019;0
"2088";"Phasianus_colchicus";0,002;"Vitex_lucens";0;0
"2088";"Platycercus_eximius";0;"Acrothamnus_colensoi";0,006;0
"2088";"Platycercus_eximius";0;"Alectryon_excelsus";0;1
"2088";"Platycercus_eximius";0;"Alepis_flavida";0,003;0
"2088";"Platycercus_eximius";0;"Alseuosmia_macrophylla";0,013;0
"2088";"Platycercus_eximius";0;"Androstoma_empetrifolia";0,642;0
"2088";"Platycercus_eximius";0;"Aristotelia_fruticosa";0,024;0
"2088";"Platycercus_eximius";0;"Aristotelia_serrata";0,001;0
"2088";"Platycercus_eximius";0;"Ascarina_lucida";0,08;0
"2088";"Platycercus_eximius";0;"Asparagus_scandens";0;0
"2088";"Platycercus_eximius";0;"Astelia_fragrans";0,055;0
"2088";"Platycercus_eximius";0;"Astelia_nervosa";0,63;0
"2088";"Platycercus_eximius";0;"Astelia_nivicola";0,128;0
"2088";"Platycercus_eximius";0;"Beilschmiedia_tawa";0;0
"2088";"Platycercus_eximius";0;"Berberis_glaucocarpa";0,001;0
"2088";"Platycercus_eximius";0;"Carpodetus_serratus";0,001;0
"2088";"Platycercus_eximius";0;"Coprosma_acerosa";0,025;0
"2088";"Platycercus_eximius";0;"Coprosma_arborea";0;0
"2088";"Platycercus_eximius";0;"Coprosma_areolata";0;0
"2088";"Platycercus_eximius";0;"Coprosma_cheesemanii";0,412;0
"2088";"Platycercus_eximius";0;"Coprosma_colensoi";0,279;0
"2088";"Platycercus_eximius";0;"Coprosma_crassifolia";0;0
"2088";"Platycercus_eximius";0;"Coprosma_cuneata";0,163;0
"2088";"Platycercus_eximius";0;"Coprosma_depressa";0,147;0
"2088";"Platycercus_eximius";0;"Coprosma_foetidissima";0,357;0
"2088";"Platycercus_eximius";0;"Coprosma_fowerakeri";0,154;0
"2088";"Platycercus_eximius";0;"Coprosma_linariifolia";0;0
"2088";"Platycercus_eximius";0;"Coprosma_lucida";0,064;0
"2088";"Platycercus_eximius";0;"Coprosma_macrocarpa";0;0
"2088";"Platycercus_eximius";0;"Coprosma_parviflora";0,003;0
"2088";"Platycercus_eximius";0;"Coprosma_perpusilla";0,102;0
"2088";"Platycercus_eximius";0;"Coprosma_petriei";0,001;0
"2088";"Platycercus_eximius";0;"Coprosma_propinqua";0,006;0
"2088";"Platycercus_eximius";0;"Coprosma_pseudocuneata";0,508;0
"2088";"Platycercus_eximius";0;"Coprosma_repens";0;0
"2088";"Platycercus_eximius";0;"Coprosma_rhamnoides";0,013;0
"2088";"Platycercus_eximius";0;"Coprosma_rigida";0;0
"2088";"Platycercus_eximius";0;"Coprosma_robusta";0,002;0
"2088";"Platycercus_eximius";0;"Coprosma_rotundifolia";0;0
"2088";"Platycercus_eximius";0;"Coprosma_rugosa";0,077;0
"2088";"Platycercus_eximius";0;"Coprosma_serrulata";0,491;0
"2088";"Platycercus_eximius";0;"Coprosma_tenuifolia";0;0
"2088";"Platycercus_eximius";0;"Cordyline_australis";0;0
"2088";"Platycercus_eximius";0;"Coriaria_arborea";0,004;0
"2088";"Platycercus_eximius";0;"Coriaria_sarmentosa";0,008;0
"2088";"Platycercus_eximius";0;"Corokia_cotoneaster";0;0
"2088";"Platycercus_eximius";0;"Corynocarpus_laevigatus";0;0
"2088";"Platycercus_eximius";0;"Crataegus_monogyna";0;0
"2088";"Platycercus_eximius";0;"Dacrycarpus_dacrydioides";0;0
"2088";"Platycercus_eximius";0;"Dacrydium_cupressinum";0,091;0
"2088";"Platycercus_eximius";0;"Dracophyllum_longifolium";0,812;0
"2088";"Platycercus_eximius";0;"Elaeocarpus_dentatus";0;0
"2088";"Platycercus_eximius";0;"Elaeocarpus_hookerianus";0,008;0
"2088";"Platycercus_eximius";0;"Freycinetia_banksii";0,191;0
"2088";"Platycercus_eximius";0;"Fuchsia_excorticata";0,004;0
"2088";"Platycercus_eximius";0;"Gaultheria_antipoda";0,03;0
"2088";"Platycercus_eximius";0;"Gaultheria_depressa";0,16;0
"2088";"Platycercus_eximius";0;"Gaultheria_macrostigma";0,05;0
"2088";"Platycercus_eximius";0;"Geniostoma_ligustrifolium";0;0
"2088";"Platycercus_eximius";0;"Griselinia_littoralis";0,087;0
"2088";"Platycercus_eximius";0;"Griselinia_lucida";0,009;0
"2088";"Platycercus_eximius";0;"Halocarpus_biformis";0,516;0
"2088";"Platycercus_eximius";0;"Hedera_helix";0;0
"2088";"Platycercus_eximius";0;"Hedycarya_arborea";0,068;0
"2088";"Platycercus_eximius";0;"Hedychium_gardnerianum";0;0
"2088";"Platycercus_eximius";0;"Ileostylus_micranthus";0;0
"2088";"Platycercus_eximius";0;"Isolepis_habra";0,028;0
"2088";"Platycercus_eximius";0;"Knightia_excelsa";0;0
"2088";"Platycercus_eximius";0;"Lepidothamnus_intermedius";0,266;0
"2088";"Platycercus_eximius";0;"Lepidothamnus_laxifolius";0,298;0
"2088";"Platycercus_eximius";0;"Leptecophylla_juniperina";0,143;0
"2088";"Platycercus_eximius";0;"Leptospermum_scoparium";0,51;0
"2088";"Platycercus_eximius";0;"Leucopogon_fasciculatus";0,022;0
"2088";"Platycercus_eximius";0;"Leycesteria_formosa";0;0
"2088";"Platycercus_eximius";0;"Ligustrum_sinense";0;0
"2088";"Platycercus_eximius";0;"Litsea_calicaris";0;0
"2088";"Platycercus_eximius";0;"Lonicera_japonica";0;0
"2088";"Platycercus_eximius";0;"Lophomyrtus_bullata";0;0
"2088";"Platycercus_eximius";0;"Lophomyrtus_obcordata";0;0
"2088";"Platycercus_eximius";0;"Luzuriaga_parviflora";0,327;0
"2088";"Platycercus_eximius";0;"Macropiper_excelsum";0;0
"2088";"Platycercus_eximius";0;"Melicytus_alpinus";0,017;0
"2088";"Platycercus_eximius";0;"Melicytus_lanceolatus";0;0
"2088";"Platycercus_eximius";0;"Melicytus_ramiflorus";0,005;0
"2088";"Platycercus_eximius";0;"Metrosideros_umbellata";0,464;0
"2088";"Platycercus_eximius";0;"Mida_salicifolia";0;0
"2088";"Platycercus_eximius";0;"Muehlenbeckia_australis";0;0
"2088";"Platycercus_eximius";0;"Muehlenbeckia_axillaris";0,04;0
"2088";"Platycercus_eximius";0;"Muehlenbeckia_complexa";0,003;0
"2088";"Platycercus_eximius";0;"Myoporum_laetum";0;0
"2088";"Platycercus_eximius";0;"Myrsine_australis";0,01;0
"2088";"Platycercus_eximius";0;"Myrsine_divaricata";0,349;0
"2088";"Platycercus_eximius";0;"Myrsine_salicina";0,007;0
"2088";"Platycercus_eximius";0;"Neomyrtus_pedunculata";0,007;0
"2088";"Platycercus_eximius";0;"Neopanax_colensoi";0,287;0
"2088";"Platycercus_eximius";0;"Nestegis_cunninghamii";0;0
"2088";"Platycercus_eximius";0;"Nestegis_lanceolata";0;0
"2088";"Platycercus_eximius";0;"Paratrophis_microphylla";0;0
"2088";"Platycercus_eximius";0;"Parsonsia_heterophylla";0;0
"2088";"Platycercus_eximius";0;"Passiflora_tetrandra";0;0
"2088";"Platycercus_eximius";0;"Pennantia_corymbosa";0;0
"2088";"Platycercus_eximius";0;"Pentachondra_pumila";0,79;0
"2088";"Platycercus_eximius";0;"Peraxilla_colensoi";0,005;0
"2088";"Platycercus_eximius";0;"Peraxilla_tetrapetala";0,003;0
"2088";"Platycercus_eximius";0;"Phormium_colensoi";0,826;0
"2088";"Platycercus_eximius";0;"Phormium_tenax";0,127;0
"2088";"Platycercus_eximius";0;"Phyllocladus_trichomanoides";0;0
"2088";"Platycercus_eximius";0;"Pittosporum_crassifolium";0;0
"2088";"Platycercus_eximius";0;"Pittosporum_eugenioides";0;0
"2088";"Platycercus_eximius";0;"Pittosporum_tenuifolium";0;0
"2088";"Platycercus_eximius";0;"Plagianthus_regius";0;0
"2088";"Platycercus_eximius";0;"Podocarpus_cunninghamii";0,143;0
"2088";"Platycercus_eximius";0;"Podocarpus_nivalis";0,049;0
"2088";"Platycercus_eximius";0;"Podocarpus_totara";0;0
"2088";"Platycercus_eximius";0;"Prumnopitys_ferruginea";0,026;0
"2088";"Platycercus_eximius";0;"Prumnopitys_taxifolia";0;0
"2088";"Platycercus_eximius";0;"Pseudopanax_arboreus";0;0
"2088";"Platycercus_eximius";0;"Pseudopanax_crassifolius";0,04;0
"2088";"Platycercus_eximius";0;"Pseudowintera_axillaris";0;0
"2088";"Platycercus_eximius";0;"Pseudowintera_colorata";0,003;0
"2088";"Platycercus_eximius";0;"Raukaua_edgerleyi";0;0
"2088";"Platycercus_eximius";0;"Raukaua_simplex";0,209;0
"2088";"Platycercus_eximius";0;"Rhopalostylis_sapida";0,009;0
"2088";"Platycercus_eximius";0;"Ripogonum_scandens";0,031;0
"2088";"Platycercus_eximius";0;"Rosa_rubiginosa";0;0
"2088";"Platycercus_eximius";0;"Rubus_australis";0,006;0
"2088";"Platycercus_eximius";0;"Rubus_cissoides";0,021;0
"2088";"Platycercus_eximius";0;"Rubus_fruticosus";0;0
"2088";"Platycercus_eximius";0;"Sambucus_nigra";0;0
"2088";"Platycercus_eximius";0;"Schefflera_digitata";0,001;0
"2088";"Platycercus_eximius";0;"Solanum_nigrum";0;0
"2088";"Platycercus_eximius";0;"Styphelia_nesophila";0,019;0
"2088";"Platycercus_eximius";0;"Vitex_lucens";0;1
"2088";"Porphyrio_melanotus";0,082;"Acrothamnus_colensoi";0,006;0
"2088";"Porphyrio_melanotus";0,082;"Alectryon_excelsus";0;0
"2088";"Porphyrio_melanotus";0,082;"Alepis_flavida";0,003;0
"2088";"Porphyrio_melanotus";0,082;"Alseuosmia_macrophylla";0,013;0
"2088";"Porphyrio_melanotus";0,082;"Androstoma_empetrifolia";0,642;0
"2088";"Porphyrio_melanotus";0,082;"Aristotelia_fruticosa";0,024;0
"2088";"Porphyrio_melanotus";0,082;"Aristotelia_serrata";0,001;0
"2088";"Porphyrio_melanotus";0,082;"Ascarina_lucida";0,08;0
"2088";"Porphyrio_melanotus";0,082;"Asparagus_scandens";0;0
"2088";"Porphyrio_melanotus";0,082;"Astelia_fragrans";0,055;0
"2088";"Porphyrio_melanotus";0,082;"Astelia_nervosa";0,63;0
"2088";"Porphyrio_melanotus";0,082;"Astelia_nivicola";0,128;0
"2088";"Porphyrio_melanotus";0,082;"Beilschmiedia_tawa";0;0
"2088";"Porphyrio_melanotus";0,082;"Berberis_glaucocarpa";0,001;0
"2088";"Porphyrio_melanotus";0,082;"Carpodetus_serratus";0,001;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_acerosa";0,025;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_arborea";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_areolata";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_cheesemanii";0,412;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_colensoi";0,279;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_crassifolia";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_cuneata";0,163;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_depressa";0,147;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_foetidissima";0,357;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_fowerakeri";0,154;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_linariifolia";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_lucida";0,064;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_macrocarpa";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_parviflora";0,003;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_perpusilla";0,102;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_petriei";0,001;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_propinqua";0,006;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_pseudocuneata";0,508;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_repens";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_rhamnoides";0,013;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_rigida";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_robusta";0,002;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_rotundifolia";0;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_rugosa";0,077;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_serrulata";0,491;0
"2088";"Porphyrio_melanotus";0,082;"Coprosma_tenuifolia";0;0
"2088";"Porphyrio_melanotus";0,082;"Cordyline_australis";0;0
"2088";"Porphyrio_melanotus";0,082;"Coriaria_arborea";0,004;0
"2088";"Porphyrio_melanotus";0,082;"Coriaria_sarmentosa";0,008;0
"2088";"Porphyrio_melanotus";0,082;"Corokia_cotoneaster";0;0
"2088";"Porphyrio_melanotus";0,082;"Corynocarpus_laevigatus";0;0
"2088";"Porphyrio_melanotus";0,082;"Crataegus_monogyna";0;0
"2088";"Porphyrio_melanotus";0,082;"Dacrycarpus_dacrydioides";0;0
"2088";"Porphyrio_melanotus";0,082;"Dacrydium_cupressinum";0,091;0
"2088";"Porphyrio_melanotus";0,082;"Dracophyllum_longifolium";0,812;0
"2088";"Porphyrio_melanotus";0,082;"Elaeocarpus_dentatus";0;0
"2088";"Porphyrio_melanotus";0,082;"Elaeocarpus_hookerianus";0,008;0
"2088";"Porphyrio_melanotus";0,082;"Freycinetia_banksii";0,191;0
"2088";"Porphyrio_melanotus";0,082;"Fuchsia_excorticata";0,004;0
"2088";"Porphyrio_melanotus";0,082;"Gaultheria_antipoda";0,03;0
"2088";"Porphyrio_melanotus";0,082;"Gaultheria_depressa";0,16;0
"2088";"Porphyrio_melanotus";0,082;"Gaultheria_macrostigma";0,05;0
"2088";"Porphyrio_melanotus";0,082;"Geniostoma_ligustrifolium";0;0
"2088";"Porphyrio_melanotus";0,082;"Griselinia_littoralis";0,087;0
"2088";"Porphyrio_melanotus";0,082;"Griselinia_lucida";0,009;0
"2088";"Porphyrio_melanotus";0,082;"Halocarpus_biformis";0,516;0
"2088";"Porphyrio_melanotus";0,082;"Hedera_helix";0;0
"2088";"Porphyrio_melanotus";0,082;"Hedycarya_arborea";0,068;0
"2088";"Porphyrio_melanotus";0,082;"Hedychium_gardnerianum";0;0
"2088";"Porphyrio_melanotus";0,082;"Ileostylus_micranthus";0;0
"2088";"Porphyrio_melanotus";0,082;"Isolepis_habra";0,028;0
"2088";"Porphyrio_melanotus";0,082;"Knightia_excelsa";0;0
"2088";"Porphyrio_melanotus";0,082;"Lepidothamnus_intermedius";0,266;0
"2088";"Porphyrio_melanotus";0,082;"Lepidothamnus_laxifolius";0,298;0
"2088";"Porphyrio_melanotus";0,082;"Leptecophylla_juniperina";0,143;0
"2088";"Porphyrio_melanotus";0,082;"Leptospermum_scoparium";0,51;0
"2088";"Porphyrio_melanotus";0,082;"Leucopogon_fasciculatus";0,022;0
"2088";"Porphyrio_melanotus";0,082;"Leycesteria_formosa";0;0
"2088";"Porphyrio_melanotus";0,082;"Ligustrum_sinense";0;0
"2088";"Porphyrio_melanotus";0,082;"Litsea_calicaris";0;0
"2088";"Porphyrio_melanotus";0,082;"Lonicera_japonica";0;0
"2088";"Porphyrio_melanotus";0,082;"Lophomyrtus_bullata";0;0
"2088";"Porphyrio_melanotus";0,082;"Lophomyrtus_obcordata";0;0
"2088";"Porphyrio_melanotus";0,082;"Luzuriaga_parviflora";0,327;0
"2088";"Porphyrio_melanotus";0,082;"Macropiper_excelsum";0;0
"2088";"Porphyrio_melanotus";0,082;"Melicytus_alpinus";0,017;0
"2088";"Porphyrio_melanotus";0,082;"Melicytus_lanceolatus";0;0
"2088";"Porphyrio_melanotus";0,082;"Melicytus_ramiflorus";0,005;0
"2088";"Porphyrio_melanotus";0,082;"Metrosideros_umbellata";0,464;0
"2088";"Porphyrio_melanotus";0,082;"Mida_salicifolia";0;0
"2088";"Porphyrio_melanotus";0,082;"Muehlenbeckia_australis";0;0
"2088";"Porphyrio_melanotus";0,082;"Muehlenbeckia_axillaris";0,04;0
"2088";"Porphyrio_melanotus";0,082;"Muehlenbeckia_complexa";0,003;0
"2088";"Porphyrio_melanotus";0,082;"Myoporum_laetum";0;0
"2088";"Porphyrio_melanotus";0,082;"Myrsine_australis";0,01;0
"2088";"Porphyrio_melanotus";0,082;"Myrsine_divaricata";0,349;0
"2088";"Porphyrio_melanotus";0,082;"Myrsine_salicina";0,007;0
"2088";"Porphyrio_melanotus";0,082;"Neomyrtus_pedunculata";0,007;0
"2088";"Porphyrio_melanotus";0,082;"Neopanax_colensoi";0,287;0
"2088";"Porphyrio_melanotus";0,082;"Nestegis_cunninghamii";0;0
"2088";"Porphyrio_melanotus";0,082;"Nestegis_lanceolata";0;0
"2088";"Porphyrio_melanotus";0,082;"Paratrophis_microphylla";0;0
"2088";"Porphyrio_melanotus";0,082;"Parsonsia_heterophylla";0;0
"2088";"Porphyrio_melanotus";0,082;"Passiflora_tetrandra";0;0
"2088";"Porphyrio_melanotus";0,082;"Pennantia_corymbosa";0;0
"2088";"Porphyrio_melanotus";0,082;"Pentachondra_pumila";0,79;0
"2088";"Porphyrio_melanotus";0,082;"Peraxilla_colensoi";0,005;0
"2088";"Porphyrio_melanotus";0,082;"Peraxilla_tetrapetala";0,003;0
"2088";"Porphyrio_melanotus";0,082;"Phormium_colensoi";0,826;0
"2088";"Porphyrio_melanotus";0,082;"Phormium_tenax";0,127;0
"2088";"Porphyrio_melanotus";0,082;"Phyllocladus_trichomanoides";0;0
"2088";"Porphyrio_melanotus";0,082;"Pittosporum_crassifolium";0;0
"2088";"Porphyrio_melanotus";0,082;"Pittosporum_eugenioides";0;0
"2088";"Porphyrio_melanotus";0,082;"Pittosporum_tenuifolium";0;0
"2088";"Porphyrio_melanotus";0,082;"Plagianthus_regius";0;0
"2088";"Porphyrio_melanotus";0,082;"Podocarpus_cunninghamii";0,143;0
"2088";"Porphyrio_melanotus";0,082;"Podocarpus_nivalis";0,049;0
"2088";"Porphyrio_melanotus";0,082;"Podocarpus_totara";0;0
"2088";"Porphyrio_melanotus";0,082;"Prumnopitys_ferruginea";0,026;0
"2088";"Porphyrio_melanotus";0,082;"Prumnopitys_taxifolia";0;0
"2088";"Porphyrio_melanotus";0,082;"Pseudopanax_arboreus";0;0
"2088";"Porphyrio_melanotus";0,082;"Pseudopanax_crassifolius";0,04;0
"2088";"Porphyrio_melanotus";0,082;"Pseudowintera_axillaris";0;0
"2088";"Porphyrio_melanotus";0,082;"Pseudowintera_colorata";0,003;0
"2088";"Porphyrio_melanotus";0,082;"Raukaua_edgerleyi";0;0
"2088";"Porphyrio_melanotus";0,082;"Raukaua_simplex";0,209;0
"2088";"Porphyrio_melanotus";0,082;"Rhopalostylis_sapida";0,009;0
"2088";"Porphyrio_melanotus";0,082;"Ripogonum_scandens";0,031;0
"2088";"Porphyrio_melanotus";0,082;"Rosa_rubiginosa";0;0
"2088";"Porphyrio_melanotus";0,082;"Rubus_australis";0,006;0
"2088";"Porphyrio_melanotus";0,082;"Rubus_cissoides";0,021;0
"2088";"Porphyrio_melanotus";0,082;"Rubus_fruticosus";0;0
"2088";"Porphyrio_melanotus";0,082;"Sambucus_nigra";0;0
"2088";"Porphyrio_melanotus";0,082;"Schefflera_digitata";0,001;0
"2088";"Porphyrio_melanotus";0,082;"Solanum_nigrum";0;0
"2088";"Porphyrio_melanotus";0,082;"Styphelia_nesophila";0,019;0
"2088";"Porphyrio_melanotus";0,082;"Vitex_lucens";0;0
"2088";"Prosthemadera_novaeseelandiae";0,362;"Acrothamnus_colensoi";0,006;0
"2088";"Prosthemadera_novaeseelandiae";0,362;"Alectryon_excelsus";0;1
"2088";"Prosthemadera_novaeseelandiae";0,362;"Alepis_flavida";0,003;0
"2088";"Prosthemadera_novaeseelandiae";0,362;"Alseuosmia_macrophylla";0,013;0
"2088";"Prosthemadera_novaeseelandiae";0,362;"Androstoma_empetrifolia";0,642;0
"2088";"Prosthemadera_novaeseelandiae";0,362;"Aristotelia_fruticosa";0,024;1
"2088";"Prosthemadera_novaeseelandiae";0,362;"Aristotelia_serrata";0,001;1
"2088";"Prosthemadera_novaeseelandiae";0,362;"Ascarina_lucida";0,08;0
"2088";"Prosthemadera_novaeseelandiae";0,362;"Asparagus_scandens";0;0
