"plot";"x";"y";"year";"species_group";"species";"records"
"BA122";"1484183.85499999";"5259268.23379999";"2015";"mammals";"Cattle";2
"BA122";"1484183.85499999";"5259268.23379999";"2015";"mammals";"Deer";3
"BA122";"1484183.85499999";"5259268.23379999";"2015";"mammals";"Possum";2
"BA122";"1484183.85499999";"5259268.23379999";"2015";"mammals";"Unknown ungulate";2
"BA122";"1484183.85499999";"5259268.23379999";"2021";"mammals";"Deer";1
"BA124";"1482057.1643";"5243448.50729999";"2013";"mammals";"Possum";3
"BA124";"1482057.1643";"5243448.50729999";"2013";"mammals";"Unknown ungulate";2
"BA124";"1482057.1643";"5243448.50729999";"2018";"mammals";"Possum";19
"BA125";"1478643.6809";"5237994.8649";"2013";"mammals";"Deer";4
"BA125";"1478643.6809";"5237994.8649";"2013";"mammals";"Possum";11
"BA125";"1478643.6809";"5237994.8649";"2013";"mammals";"Unknown ungulate";15
"BA125";"1478643.6809";"5237994.8649";"2018";"mammals";"Deer";1
"BA125";"1478643.6809";"5237994.8649";"2018";"mammals";"Hare";1
"BA125";"1478643.6809";"5237994.8649";"2018";"mammals";"Possum";21
"BA125";"1478643.6809";"5237994.8649";"2018";"mammals";"Unknown ungulate";15
"BA126";"1481746.54129999";"5227667.27579999";"2018";"mammals";"Chamois";1
"BA126";"1481746.54129999";"5227667.27579999";"2018";"mammals";"Deer";1
"BA126";"1481746.54129999";"5227667.27579999";"2018";"mammals";"Hare";13
"BA127";"1482075.33429999";"5219449.67709999";"2018";"mammals";"Hare";93
"BA127";"1482075.33429999";"5219449.67709999";"2018";"mammals";"Possum";1
"BA132";"1482609";"5178041";"2016";"mammals";"Deer";4
"BA132";"1482609";"5178041";"2016";"mammals";"Possum";43
"BA132";"1482609";"5178041";"2016";"mammals";"Unknown ungulate";2
"BB109";"1490116.79169999";"5363415.9143";"2013";"mammals";"Goat";2
"BB109";"1490116.79169999";"5363415.9143";"2013";"mammals";"Possum";13
"BB109";"1490116.79169999";"5363415.9143";"2018";"mammals";"Possum";6
"BB110";"1490115.13419999";"5355404.13619999";"2014";"mammals";"Deer";1
"BB110";"1490115.13419999";"5355404.13619999";"2014";"mammals";"Goat";3
"BB110";"1490115.13419999";"5355404.13619999";"2014";"mammals";"Possum";11
"BB110";"1490115.13419999";"5355404.13619999";"2014";"mammals";"Unknown ungulate";2
"BB110";"1490115.13419999";"5355404.13619999";"2019";"mammals";"Unknown ungulate";7
"BB111";"1490086.49329999";"5347426.15089999";"2013";"mammals";"Hare";8
"BB111";"1490086.49329999";"5347426.15089999";"2018";"mammals";"Hare";3
"BB111";"1490086.49329999";"5347426.15089999";"2018";"mammals";"Unknown ungulate";2
"BB112";"1490080.681";"5339412.31859999";"2012";"mammals";"Possum";4
"BB112";"1490080.681";"5339412.31859999";"2012";"mammals";"Unknown ungulate";2
"BB112";"1490080.681";"5339412.31859999";"2015";"mammals";"Deer";2
"BB112";"1490080.681";"5339412.31859999";"2015";"mammals";"Goat";5
"BB112";"1490080.681";"5339412.31859999";"2015";"mammals";"Possum";5
"BB112";"1490080.681";"5339412.31859999";"2015";"mammals";"Unknown ungulate";3
"BB112";"1490080.681";"5339412.31859999";"2020";"mammals";"Goat";9
"BB112";"1490080.681";"5339412.31859999";"2020";"mammals";"Unknown ungulate";2
"BB116";"1490087.57689999";"5307424.7037";"2013";"mammals";"Deer";4
"BB116";"1490087.57689999";"5307424.7037";"2013";"mammals";"Pig";1
"BB116";"1490087.57689999";"5307424.7037";"2013";"mammals";"Unknown ungulate";2
"BB116";"1490087.57689999";"5307424.7037";"2018";"mammals";"Deer";2
"BB116";"1490087.57689999";"5307424.7037";"2018";"mammals";"Unknown ungulate";3
"BB117";"1490207.25699999";"5298843.53739999";"2014";"mammals";"Deer";1
"BB117";"1490207.25699999";"5298843.53739999";"2018";"mammals";"Pig";3
"BB117";"1490207.25699999";"5298843.53739999";"2018";"mammals";"Unknown ungulate";1
"BB119";"1490078.64459999";"5283431.0777";"2013";"mammals";"Deer";3
"BB119";"1490078.64459999";"5283431.0777";"2013";"mammals";"Stoat";1
"BB119";"1490078.64459999";"5283431.0777";"2018";"mammals";"Unknown ungulate";2
"BB120";"1490083.8148";"5275445.5596";"2017";"mammals";"Hare";42
"BB120";"1490083.8148";"5275445.5596";"2017";"mammals";"Unknown ungulate";2
"BB120";"1490083.8148";"5275445.5596";"2022";"mammals";"Chamois";1
"BB120";"1490083.8148";"5275445.5596";"2022";"mammals";"Hare";45
"BB121";"1490672.24429999";"5267335.34609999";"2018";"mammals";"Deer";5
"BB121";"1490672.24429999";"5267335.34609999";"2018";"mammals";"Possum";2
"BB122";"1490075.79619999";"5259444.14659999";"2013";"mammals";"Chamois";2
"BB122";"1490075.79619999";"5259444.14659999";"2013";"mammals";"Hare";80
"BB122";"1490075.79619999";"5259444.14659999";"2013";"mammals";"Possum";1
"BB122";"1490075.79619999";"5259444.14659999";"2013";"mammals";"Stoat";1
"BB122";"1490075.79619999";"5259444.14659999";"2013";"mammals";"Unknown ungulate";2
"BB122";"1490075.79619999";"5259444.14659999";"2016";"mammals";"Chamois";1
"BB122";"1490075.79619999";"5259444.14659999";"2016";"mammals";"Hare";83
"BB122";"1490075.79619999";"5259444.14659999";"2021";"mammals";"Hare";40
"BB123";"1490080.38779999";"5251448.4164";"2018";"mammals";"Chamois";1
"BB123";"1490080.38779999";"5251448.4164";"2018";"mammals";"Hare";2
"BB123";"1490080.38779999";"5251448.4164";"2018";"mammals";"Unknown ungulate";3
"BB124";"1487330.4756";"5240161.00739999";"2014";"mammals";"Deer";3
"BB124";"1487330.4756";"5240161.00739999";"2014";"mammals";"Hare";2
"BB124";"1487330.4756";"5240161.00739999";"2014";"mammals";"Possum";35
"BB124";"1487330.4756";"5240161.00739999";"2014";"mammals";"Unknown ungulate";3
"BB124";"1487330.4756";"5240161.00739999";"2019";"mammals";"Hare";2
"BB124";"1487330.4756";"5240161.00739999";"2019";"mammals";"Possum";28
"BB124";"1487330.4756";"5240161.00739999";"2019";"mammals";"Unknown ungulate";17
"BB126";"1489876.1206";"5227473.51599999";"2017";"mammals";"Chamois";1
"BB126";"1489876.1206";"5227473.51599999";"2017";"mammals";"Hare";22
"BB126";"1489876.1206";"5227473.51599999";"2017";"mammals";"Possum";2
"BB126";"1489876.1206";"5227473.51599999";"2017";"mammals";"Red deer";4
"BB126";"1489876.1206";"5227473.51599999";"2017";"mammals";"Unknown ungulate";4
"BB126";"1489876.1206";"5227473.51599999";"2022";"mammals";"Hare";13
"BB126";"1489876.1206";"5227473.51599999";"2022";"mammals";"Possum";1
"BB126";"1489876.1206";"5227473.51599999";"2022";"mammals";"Red deer";11
"BB126";"1489876.1206";"5227473.51599999";"2022";"mammals";"Unknown ungulate";2
"BB127";"1490076.7574";"5219455.64099999";"2015";"mammals";"Chamois";2
"BB127";"1490076.7574";"5219455.64099999";"2015";"mammals";"Hare";15
"BB127";"1490076.7574";"5219455.64099999";"2015";"mammals";"Unknown ungulate";2
"BB127";"1490076.7574";"5219455.64099999";"2021";"mammals";"Chamois";1
"BB127";"1490076.7574";"5219455.64099999";"2021";"mammals";"Hare";19
"BB127";"1490076.7574";"5219455.64099999";"2021";"mammals";"Unknown ungulate";1
"BB128";"1490071.02499999";"5211448.99419999";"2018";"mammals";"Hare";3
"BB129";"1490076.34089999";"5203456.6386";"2018";"mammals";"Deer";1
"BB129";"1490076.34089999";"5203456.6386";"2018";"mammals";"Hare";30
"BB129";"1490076.34089999";"5203456.6386";"2018";"mammals";"Pig";2
"BB129";"1490076.34089999";"5203456.6386";"2018";"mammals";"Possum";16
"BB129";"1490076.34089999";"5203456.6386";"2018";"mammals";"Rabbit";2
"BB129";"1490076.34089999";"5203456.6386";"2018";"mammals";"Unknown ungulate";11
"BC108";"1498090.53869999";"5371407.3453";"2017";"mammals";"Deer";1
"BC108";"1498090.53869999";"5371407.3453";"2017";"mammals";"Goat";2
"BC108";"1498090.53869999";"5371407.3453";"2017";"mammals";"Possum";1
"BC108";"1498090.53869999";"5371407.3453";"2017";"mammals";"Unknown ungulate";2
"BC108";"1498090.53869999";"5371407.3453";"2021";"mammals";"Goat";2
"BC109";"1498049.57159999";"5363409.40259999";"2012";"mammals";"Deer";1
"BC109";"1498049.57159999";"5363409.40259999";"2012";"mammals";"Pig";1
"BC109";"1498049.57159999";"5363409.40259999";"2012";"mammals";"Possum";21
"BC109";"1498049.57159999";"5363409.40259999";"2012";"mammals";"Unknown ungulate";3
"BC109";"1498049.57159999";"5363409.40259999";"2015";"mammals";"Deer";2
"BC109";"1498049.57159999";"5363409.40259999";"2015";"mammals";"Goat";1
"BC109";"1498049.57159999";"5363409.40259999";"2015";"mammals";"Possum";14
"BC109";"1498049.57159999";"5363409.40259999";"2015";"mammals";"Stoat";1
"BC109";"1498049.57159999";"5363409.40259999";"2015";"mammals";"Unknown ungulate";2
"BC109";"1498049.57159999";"5363409.40259999";"2020";"mammals";"Goat";1
"BC110";"1498085.70889999";"5355412.1254";"2011";"mammals";"Deer";2
"BC110";"1498085.70889999";"5355412.1254";"2011";"mammals";"Possum";23
"BC110";"1498085.70889999";"5355412.1254";"2011";"mammals";"Unknown ungulate";3
"BC110";"1498085.70889999";"5355412.1254";"2015";"mammals";"Deer";1
"BC110";"1498085.70889999";"5355412.1254";"2015";"mammals";"Possum";7
"BC110";"1498085.70889999";"5355412.1254";"2020";"mammals";"Goat";2
"BC110";"1498085.70889999";"5355412.1254";"2020";"mammals";"Unknown ungulate";1
"BC111";"1498098.97769999";"5347421.85769999";"2014";"mammals";"Deer";1
"BC111";"1498098.97769999";"5347421.85769999";"2014";"mammals";"Possum";7
"BC111";"1498098.97769999";"5347421.85769999";"2014";"mammals";"Unknown ungulate";1
"BC111";"1498098.97769999";"5347421.85769999";"2019";"mammals";"Possum";1
"BC111";"1498098.97769999";"5347421.85769999";"2019";"mammals";"Unknown ungulate";1
"BC113";"1498089.64679999";"5331425.4998";"2015";"mammals";"Deer";4
"BC113";"1498089.64679999";"5331425.4998";"2015";"mammals";"Hare";1
"BC113";"1498089.64679999";"5331425.4998";"2015";"mammals";"Unknown ungulate";3
"BC113";"1498089.64679999";"5331425.4998";"2020";"mammals";"Pig";1
"BC113";"1498089.64679999";"5331425.4998";"2020";"mammals";"Possum";2
"BC113";"1498089.64679999";"5331425.4998";"2020";"mammals";"Unknown ungulate";1
"BC116";"1498081.52769999";"5307422.5399";"2013";"mammals";"Deer";5
"BC116";"1498081.52769999";"5307422.5399";"2013";"mammals";"Pig";1
"BC116";"1498081.52769999";"5307422.5399";"2018";"mammals";"Possum";2
"BC116";"1498081.52769999";"5307422.5399";"2018";"mammals";"Unknown ungulate";3
"BC117";"1498065.95109999";"5299428.89209999";"2015";"mammals";"Deer";1
"BC117";"1498065.95109999";"5299428.89209999";"2015";"mammals";"Possum";1
"BC117";"1498065.95109999";"5299428.89209999";"2015";"mammals";"Unknown ungulate";6
"BC117";"1498065.95109999";"5299428.89209999";"2020";"mammals";"Possum";6
"BC117";"1498065.95109999";"5299428.89209999";"2020";"mammals";"Unknown ungulate";11
"BC118";"1498082.62449999";"5291424.5037";"2016";"mammals";"Deer";3
"BC118";"1498082.62449999";"5291424.5037";"2016";"mammals";"Pig";3
"BC118";"1498082.62449999";"5291424.5037";"2016";"mammals";"Unknown ungulate";2
"BC118";"1498082.62449999";"5291424.5037";"2021";"mammals";"Possum";1
"BC118";"1498082.62449999";"5291424.5037";"2021";"mammals";"Unknown ungulate";11
"BC119";"1498097.55529999";"5283431.31439999";"2012";"mammals";"Deer";3
"BC119";"1498097.55529999";"5283431.31439999";"2012";"mammals";"Possum";1
"BC119";"1498097.55529999";"5283431.31439999";"2012";"mammals";"Unknown ungulate";1
"BC119";"1498097.55529999";"5283431.31439999";"2012";"mammals";"Water buffalo";4
"BC119";"1498097.55529999";"5283431.31439999";"2015";"mammals";"Deer";3
"BC119";"1498097.55529999";"5283431.31439999";"2015";"mammals";"Possum";1
"BC119";"1498097.55529999";"5283431.31439999";"2015";"mammals";"Unknown ungulate";2
"BC119";"1498097.55529999";"5283431.31439999";"2020";"mammals";"Unknown ungulate";1
"BC120";"1498067.73539999";"5275431.3651";"2013";"mammals";"Deer";3
"BC120";"1498067.73539999";"5275431.3651";"2013";"mammals";"Hare";2
"BC120";"1498067.73539999";"5275431.3651";"2013";"mammals";"Possum";2
"BC120";"1498067.73539999";"5275431.3651";"2013";"mammals";"Unknown ungulate";1
"BC120";"1498067.73539999";"5275431.3651";"2018";"mammals";"Unknown ungulate";1
"BC121";"1495442.21959999";"5265701.45909999";"2013";"mammals";"Deer";1
"BC121";"1495442.21959999";"5265701.45909999";"2013";"mammals";"Possum";3
"BC121";"1495442.21959999";"5265701.45909999";"2013";"mammals";"Unknown ungulate";1
"BC121";"1495442.21959999";"5265701.45909999";"2018";"mammals";"Cattle";1
"BC121";"1495442.21959999";"5265701.45909999";"2018";"mammals";"Deer";2
"BC121";"1495442.21959999";"5265701.45909999";"2018";"mammals";"Hare";5
"BC121";"1495442.21959999";"5265701.45909999";"2018";"mammals";"Possum";2
"BC121";"1495442.21959999";"5265701.45909999";"2018";"mammals";"Rabbit";30
"BC121";"1495442.21959999";"5265701.45909999";"2018";"mammals";"Unknown ungulate";4
"BC122";"1498277.77019999";"5259424.24399999";"2013";"mammals";"Chamois";1
"BC122";"1498277.77019999";"5259424.24399999";"2013";"mammals";"Hare";7
"BC122";"1498277.77019999";"5259424.24399999";"2016";"mammals";"Chamois";12
"BC122";"1498277.77019999";"5259424.24399999";"2016";"mammals";"Hare";28
"BC122";"1498277.77019999";"5259424.24399999";"2016";"mammals";"Unknown ungulate";3
"BC122";"1498277.77019999";"5259424.24399999";"2021";"mammals";"Chamois";1
"BC122";"1498277.77019999";"5259424.24399999";"2021";"mammals";"Hare";25
"BC122";"1498277.77019999";"5259424.24399999";"2021";"mammals";"Unknown ungulate";2
"BC123";"1498109.09239999";"5251835.33739999";"2015";"mammals";"Chamois";7
"BC123";"1498109.09239999";"5251835.33739999";"2015";"mammals";"Deer";5
"BC123";"1498109.09239999";"5251835.33739999";"2015";"mammals";"Hare";42
"BC123";"1498109.09239999";"5251835.33739999";"2015";"mammals";"Unknown ungulate";1
"BC123";"1498109.09239999";"5251835.33739999";"2020";"mammals";"Chamois";1
"BC123";"1498109.09239999";"5251835.33739999";"2020";"mammals";"Hare";45
"BC123";"1498109.09239999";"5251835.33739999";"2020";"mammals";"Unknown ungulate";2
"BC124";"1498078.79909999";"5243447.09109999";"2017";"mammals";"Deer";1
"BC124";"1498078.79909999";"5243447.09109999";"2017";"mammals";"Hare";63
"BC124";"1498078.79909999";"5243447.09109999";"2017";"mammals";"Rabbit";10
"BC124";"1498078.79909999";"5243447.09109999";"2021";"mammals";"Deer";2
"BC124";"1498078.79909999";"5243447.09109999";"2021";"mammals";"Hare";32
"BC126";"1498077.24539999";"5227444.8869";"2018";"mammals";"Deer";1
"BC126";"1498077.24539999";"5227444.8869";"2018";"mammals";"Hare";13
"BC126";"1498077.24539999";"5227444.8869";"2018";"mammals";"Pig";2
"BC126";"1498077.24539999";"5227444.8869";"2018";"mammals";"Possum";3
"BC128";"1498073.0294";"5211450.9955";"2016";"mammals";"Hare";110
"BC128";"1498073.0294";"5211450.9955";"2016";"mammals";"Possum";21
"BC128";"1498073.0294";"5211450.9955";"2016";"mammals";"Rabbit";15
"BC128";"1498073.0294";"5211450.9955";"2016";"mammals";"Sheep";1
"BC128";"1498073.0294";"5211450.9955";"2016";"mammals";"Unknown ungulate";39
"BC128";"1498073.0294";"5211450.9955";"2021";"mammals";"Hare";65
"BC128";"1498073.0294";"5211450.9955";"2021";"mammals";"Pig";12
"BC128";"1498073.0294";"5211450.9955";"2021";"mammals";"Possum";28
"BC128";"1498073.0294";"5211450.9955";"2021";"mammals";"Unknown ungulate";45
"BC130";"1498629.0929";"5195059.21779999";"2017";"mammals";"Deer";5
"BC130";"1498629.0929";"5195059.21779999";"2017";"mammals";"Pig";2
"BC130";"1498629.0929";"5195059.21779999";"2017";"mammals";"Possum";49
"BC130";"1498629.0929";"5195059.21779999";"2017";"mammals";"Red deer";1
"BC130";"1498629.0929";"5195059.21779999";"2017";"mammals";"Unknown ungulate";17
"BD108";"1506092.05579999";"5371398.47429999";"2017";"mammals";"Deer";1
"BD108";"1506092.05579999";"5371398.47429999";"2017";"mammals";"Possum";1
"BD108";"1506092.05579999";"5371398.47429999";"2017";"mammals";"Unknown ungulate";1
"BD108";"1506092.05579999";"5371398.47429999";"2022";"mammals";"Deer";1
"BD108";"1506092.05579999";"5371398.47429999";"2022";"mammals";"Goat";1
"BD108";"1506092.05579999";"5371398.47429999";"2022";"mammals";"Unknown ungulate";1
"BD109";"1506097.5782";"5363406.13069999";"2013";"mammals";"Deer";5
"BD109";"1506097.5782";"5363406.13069999";"2013";"mammals";"Goat";7
"BD109";"1506097.5782";"5363406.13069999";"2013";"mammals";"Pig";1
"BD109";"1506097.5782";"5363406.13069999";"2013";"mammals";"Possum";5
"BD109";"1506097.5782";"5363406.13069999";"2018";"mammals";"Goat";6
"BD109";"1506097.5782";"5363406.13069999";"2018";"mammals";"Pig";1
"BD109";"1506097.5782";"5363406.13069999";"2018";"mammals";"Possum";11
"BD109";"1506097.5782";"5363406.13069999";"2018";"mammals";"Unknown ungulate";7
"BD110";"1506084.96439999";"5355415.3316";"2017";"mammals";"Hare";1
"BD110";"1506084.96439999";"5355415.3316";"2017";"mammals";"Pig";6
"BD110";"1506084.96439999";"5355415.3316";"2017";"mammals";"Unknown ungulate";2
"BD113";"1506083";"5331435";"2017";"mammals";"Deer";3
"BD114";"1506068.74279999";"5323416.894";"2012";"mammals";"Deer";2
"BD114";"1506068.74279999";"5323416.894";"2012";"mammals";"Possum";4
"BD114";"1506068.74279999";"5323416.894";"2015";"mammals";"Deer";3
"BD114";"1506068.74279999";"5323416.894";"2015";"mammals";"Pig";1
"BD114";"1506068.74279999";"5323416.894";"2015";"mammals";"Possum";3
"BD114";"1506068.74279999";"5323416.894";"2015";"mammals";"Unknown ungulate";2
"BD114";"1506068.74279999";"5323416.894";"2020";"mammals";"Possum";6
"BD114";"1506068.74279999";"5323416.894";"2020";"mammals";"Unknown ungulate";6
"BD115";"1506088.36229999";"5315442.66089999";"2015";"mammals";"Deer";1
"BD115";"1506088.36229999";"5315442.66089999";"2015";"mammals";"Possum";2
"BD115";"1506088.36229999";"5315442.66089999";"2020";"mammals";"Pig";1
"BD115";"1506088.36229999";"5315442.66089999";"2020";"mammals";"Possum";1
"BD115";"1506088.36229999";"5315442.66089999";"2020";"mammals";"Unknown ungulate";1
"BD116";"1506035.22889999";"5307497.55659999";"2013";"mammals";"Deer";3
"BD116";"1506035.22889999";"5307497.55659999";"2018";"mammals";"Deer";1
"BD116";"1506035.22889999";"5307497.55659999";"2018";"mammals";"Pig";1
"BD116";"1506035.22889999";"5307497.55659999";"2018";"mammals";"Possum";3
"BD116";"1506035.22889999";"5307497.55659999";"2018";"mammals";"Unknown ungulate";11
"BD117";"1506075.398";"5299428.7702";"2013";"mammals";"Deer";1
"BD117";"1506075.398";"5299428.7702";"2013";"mammals";"Unknown ungulate";5
"BD117";"1506075.398";"5299428.7702";"2018";"mammals";"Unknown ungulate";6
"BD118";"1506082.2319";"5291448.5015";"2015";"mammals";"Deer";3
"BD118";"1506082.2319";"5291448.5015";"2015";"mammals";"Unknown ungulate";5
"BD118";"1506082.2319";"5291448.5015";"2020";"mammals";"Deer";2
"BD118";"1506082.2319";"5291448.5015";"2020";"mammals";"Pig";1
"BD118";"1506082.2319";"5291448.5015";"2020";"mammals";"Unknown ungulate";1
"BD119";"1506079.6746";"5283432.12889999";"2017";"mammals";"Deer";3
"BD119";"1506079.6746";"5283432.12889999";"2017";"mammals";"Red deer";3
"BD119";"1506079.6746";"5283432.12889999";"2017";"mammals";"Unknown ungulate";3
"BD120";"1506255.90329999";"5275528.47059999";"2014";"mammals";"Chamois";1
"BD120";"1506255.90329999";"5275528.47059999";"2014";"mammals";"Hare";7
"BD120";"1506255.90329999";"5275528.47059999";"2014";"mammals";"Possum";1
"BD120";"1506255.90329999";"5275528.47059999";"2014";"mammals";"Unknown ungulate";1
"BD120";"1506255.90329999";"5275528.47059999";"2019";"mammals";"Hare";10
"BD120";"1506255.90329999";"5275528.47059999";"2019";"mammals";"Unknown ungulate";2
"BD121";"1509732.0874";"5269061.0213";"2017";"mammals";"Cattle";1
"BD121";"1509732.0874";"5269061.0213";"2017";"mammals";"Deer";3
"BD121";"1509732.0874";"5269061.0213";"2017";"mammals";"Possum";19
"BD121";"1509732.0874";"5269061.0213";"2017";"mammals";"Unknown ungulate";5
"BD121";"1509732.0874";"5269061.0213";"2021";"mammals";"Deer";1
"BD121";"1509732.0874";"5269061.0213";"2021";"mammals";"Unknown ungulate";1
"BD122";"1505954.9989";"5259595.9208";"2013";"mammals";"Chamois";10
"BD122";"1505954.9989";"5259595.9208";"2013";"mammals";"Deer";1
"BD122";"1505954.9989";"5259595.9208";"2013";"mammals";"Possum";2
"BD122";"1505954.9989";"5259595.9208";"2013";"mammals";"Unknown ungulate";2
"BD122";"1505954.9989";"5259595.9208";"2016";"mammals";"Chamois";6
"BD122";"1505954.9989";"5259595.9208";"2016";"mammals";"Hare";14
"BD122";"1505954.9989";"5259595.9208";"2016";"mammals";"Pig";1
"BD122";"1505954.9989";"5259595.9208";"2016";"mammals";"Rabbit";5
"BD122";"1505954.9989";"5259595.9208";"2016";"mammals";"Unknown ungulate";2
"BD122";"1505954.9989";"5259595.9208";"2021";"mammals";"Chamois";1
"BD122";"1505954.9989";"5259595.9208";"2021";"mammals";"Hare";33
"BD122";"1505954.9989";"5259595.9208";"2021";"mammals";"Unknown ungulate";1
"BD123";"1506067.5556";"5251442.4194";"2015";"mammals";"Deer";2
"BD123";"1506067.5556";"5251442.4194";"2015";"mammals";"Hare";34
"BD123";"1506067.5556";"5251442.4194";"2015";"mammals";"Possum";2
"BD123";"1506067.5556";"5251442.4194";"2020";"mammals";"Hare";3
"BD123";"1506067.5556";"5251442.4194";"2020";"mammals";"Unknown ungulate";2
"BD124";"1505873.08339999";"5243433.4412";"2017";"mammals";"Chamois";2
"BD124";"1505873.08339999";"5243433.4412";"2017";"mammals";"Deer";1
"BD124";"1505873.08339999";"5243433.4412";"2017";"mammals";"Hare";9
"BD124";"1505873.08339999";"5243433.4412";"2017";"mammals";"Possum";8
"BD124";"1505873.08339999";"5243433.4412";"2017";"mammals";"Red deer";2
"BD124";"1505873.08339999";"5243433.4412";"2017";"mammals";"Unknown ungulate";5
"BD124";"1505873.08339999";"5243433.4412";"2022";"mammals";"Possum";5
"BD124";"1505873.08339999";"5243433.4412";"2022";"mammals";"Red deer";2
"BD124";"1505873.08339999";"5243433.4412";"2022";"mammals";"Unknown ungulate";7
"BD125";"1506078.9003";"5235449.83999999";"2018";"mammals";"Chamois";1
"BD125";"1506078.9003";"5235449.83999999";"2018";"mammals";"Deer";3
"BD125";"1506078.9003";"5235449.83999999";"2018";"mammals";"Hare";8
"BD125";"1506078.9003";"5235449.83999999";"2018";"mammals";"Pig";1
"BD125";"1506078.9003";"5235449.83999999";"2018";"mammals";"Possum";9
"BD125";"1506078.9003";"5235449.83999999";"2018";"mammals";"Unknown ungulate";4
"BD128";"1506073.3999";"5211451.3238";"2017";"mammals";"Chamois";14
"BD128";"1506073.3999";"5211451.3238";"2017";"mammals";"Deer";1
"BD128";"1506073.3999";"5211451.3238";"2017";"mammals";"Hare";27
"BD128";"1506073.3999";"5211451.3238";"2017";"mammals";"Possum";1
"BD128";"1506073.3999";"5211451.3238";"2022";"mammals";"Hare";6
"BD128";"1506073.3999";"5211451.3238";"2022";"mammals";"Unknown ungulate";2
"BE105";"1514095.97429999";"5395385.74299999";"2014";"mammals";"Deer";2
"BE105";"1514095.97429999";"5395385.74299999";"2014";"mammals";"Possum";3
"BE105";"1514095.97429999";"5395385.74299999";"2014";"mammals";"Unknown ungulate";3
"BE105";"1514095.97429999";"5395385.74299999";"2019";"mammals";"Deer";2
"BE105";"1514095.97429999";"5395385.74299999";"2019";"mammals";"Pig";1
"BE105";"1514095.97429999";"5395385.74299999";"2019";"mammals";"Unknown ungulate";1
"BE106";"1514097.05129999";"5387407.56099999";"2014";"mammals";"Deer";2
"BE106";"1514097.05129999";"5387407.56099999";"2014";"mammals";"Possum";12
"BE106";"1514097.05129999";"5387407.56099999";"2019";"mammals";"Possum";2
"BE106";"1514097.05129999";"5387407.56099999";"2019";"mammals";"Unknown ungulate";3
"BE107";"1514090.4132";"5379393.9834";"2014";"mammals";"Possum";12
"BE107";"1514090.4132";"5379393.9834";"2014";"mammals";"Unknown ungulate";3
"BE107";"1514090.4132";"5379393.9834";"2019";"mammals";"Unknown ungulate";4
"BE108";"1514092.70559999";"5371400.50769999";"2014";"mammals";"Deer";3
"BE108";"1514092.70559999";"5371400.50769999";"2014";"mammals";"Pig";4
"BE108";"1514092.70559999";"5371400.50769999";"2014";"mammals";"Possum";1
"BE108";"1514092.70559999";"5371400.50769999";"2019";"mammals";"Deer";1
"BE108";"1514092.70559999";"5371400.50769999";"2019";"mammals";"Possum";1
"BE109";"1514082.32459999";"5363406.1095";"2013";"mammals";"Deer";3
"BE109";"1514082.32459999";"5363406.1095";"2018";"mammals";"Deer";1
"BE110";"1513336.82099999";"5355502.1743";"2017";"mammals";"Deer";1
"BE110";"1513336.82099999";"5355502.1743";"2017";"mammals";"Pig";3
"BE111";"1514422.59559999";"5350920.1297";"2016";"mammals";"Deer";3
"BE111";"1514422.59559999";"5350920.1297";"2016";"mammals";"Possum";15
"BE111";"1514422.59559999";"5350920.1297";"2016";"mammals";"Unknown ungulate";1
"BE111";"1514422.59559999";"5350920.1297";"2021";"mammals";"Possum";2
"BE111";"1514422.59559999";"5350920.1297";"2021";"mammals";"Unknown ungulate";2
"BE112";"1514115.54949999";"5339374.9884";"2016";"mammals";"Deer";2
"BE112";"1514115.54949999";"5339374.9884";"2016";"mammals";"Possum";3
"BE112";"1514115.54949999";"5339374.9884";"2016";"mammals";"Unknown ungulate";2
"BE112";"1514115.54949999";"5339374.9884";"2021";"mammals";"Possum";2
"BE112";"1514115.54949999";"5339374.9884";"2021";"mammals";"Unknown ungulate";1
"BE114";"1514083.3585";"5323418.32189999";"2021";"mammals";"Unknown ungulate";1
"BE115";"1514085.69299999";"5315406.5754";"2016";"mammals";"Deer";1
"BE115";"1514085.69299999";"5315406.5754";"2016";"mammals";"Possum";3
"BE115";"1514085.69299999";"5315406.5754";"2016";"mammals";"Unknown ungulate";2
"BE115";"1514085.69299999";"5315406.5754";"2021";"mammals";"Deer";1
"BE115";"1514085.69299999";"5315406.5754";"2021";"mammals";"Possum";10
"BE118";"1514073.8466";"5291426.89609999";"2012";"mammals";"Chamois";1
"BE118";"1514073.8466";"5291426.89609999";"2012";"mammals";"Deer";1
"BE118";"1514073.8466";"5291426.89609999";"2012";"mammals";"Hare";6
"BE118";"1514073.8466";"5291426.89609999";"2016";"mammals";"Hare";1
"BE118";"1514073.8466";"5291426.89609999";"2016";"mammals";"Rabbit";1
"BE118";"1514073.8466";"5291426.89609999";"2016";"mammals";"Unknown ungulate";2
"BE118";"1514073.8466";"5291426.89609999";"2021";"mammals";"Goat";1
"BE118";"1514073.8466";"5291426.89609999";"2021";"mammals";"Hare";1
"BE118";"1514073.8466";"5291426.89609999";"2021";"mammals";"Unknown ungulate";1
"BE119";"1514072.44929999";"5283435.23319999";"2017";"mammals";"Deer";1
"BE119";"1514072.44929999";"5283435.23319999";"2017";"mammals";"Possum";2
"BE119";"1514072.44929999";"5283435.23319999";"2017";"mammals";"Unknown ungulate";2
