"";"cell_id";"lat_centroid";"lon_centroid"
"1301";1301;5469224,14464992;1584971,00093169
"1302";1302;5469224,14464992;1594971,00093169
"1303";1303;5469224,14464992;1604971,00093169
"1304";1304;5469224,14464992;1664971,00093169
"1305";1305;5469224,14464992;1674971,00093169
"1306";1306;5469224,14464992;1684971,00093169
"1307";1307;5469224,14464992;1764971,00093169
"1308";1308;5469224,14464992;1774971,00093169
"1309";1309;5469224,14464992;1784971,00093169
"1310";1310;5469224,14464992;1794971,00093169
"1311";1311;5469224,14464992;1804971,00093169
"1312";1312;5469224,14464992;1814971,00093169
"1313";1313;5469224,14464992;1824971,00093169
"1314";1314;5469224,14464992;1834971,00093169
"1315";1315;5469224,14464992;1844971,00093169
"1316";1316;5469224,14464992;1854971,00093169
"1317";1317;5469224,14464992;1864971,00093169
"1318";1318;5469224,14464992;1874971,00093169
"1319";1319;5459224,14464992;1524971,00093169
"1320";1320;5459224,14464992;1534971,00093169
"1321";1321;5459224,14464992;1544971,00093169
"1322";1322;5459224,14464992;1554971,00093169
"1323";1323;5459224,14464992;1564971,00093169
"1324";1324;5459224,14464992;1574971,00093169
"1325";1325;5459224,14464992;1584971,00093169
"1326";1326;5459224,14464992;1594971,00093169
"1327";1327;5459224,14464992;1604971,00093169
"1328";1328;5459224,14464992;1644971,00093169
"1329";1329;5459224,14464992;1654971,00093169
"1330";1330;5459224,14464992;1664971,00093169
"1331";1331;5459224,14464992;1674971,00093169
"1332";1332;5459224,14464992;1684971,00093169
"1333";1333;5459224,14464992;1694971,00093169
"1334";1334;5459224,14464992;1704971,00093169
"1335";1335;5459224,14464992;1714971,00093169
"1336";1336;5459224,14464992;1754971,00093169
"1337";1337;5459224,14464992;1764971,00093169
"1338";1338;5459224,14464992;1774971,00093169
"1339";1339;5459224,14464992;1784971,00093169
"1340";1340;5459224,14464992;1794971,00093169
"1341";1341;5459224,14464992;1804971,00093169
"1342";1342;5459224,14464992;1814971,00093169
"1343";1343;5459224,14464992;1824971,00093169
"1344";1344;5459224,14464992;1834971,00093169
"1345";1345;5459224,14464992;1844971,00093169
"1346";1346;5459224,14464992;1854971,00093169
"1347";1347;5459224,14464992;1864971,00093169
"1348";1348;5449224,14464992;1524971,00093169
"1349";1349;5449224,14464992;1534971,00093169
"1350";1350;5449224,14464992;1544971,00093169
"1351";1351;5449224,14464992;1554971,00093169
"1352";1352;5449224,14464992;1564971,00093169
"1353";1353;5449224,14464992;1574971,00093169
"1354";1354;5449224,14464992;1584971,00093169
"1355";1355;5449224,14464992;1594971,00093169
"1356";1356;5449224,14464992;1604971,00093169
"1357";1357;5449224,14464992;1634971,00093169
"1358";1358;5449224,14464992;1644971,00093169
"1359";1359;5449224,14464992;1654971,00093169
"1360";1360;5449224,14464992;1664971,00093169
"1361";1361;5449224,14464992;1674971,00093169
"1362";1362;5449224,14464992;1684971,00093169
"1363";1363;5449224,14464992;1694971,00093169
"1364";1364;5449224,14464992;1704971,00093169
"1365";1365;5449224,14464992;1744971,00093169
"1366";1366;5449224,14464992;1754971,00093169
"1367";1367;5449224,14464992;1764971,00093169
"1368";1368;5449224,14464992;1774971,00093169
"1369";1369;5449224,14464992;1784971,00093169
"1370";1370;5449224,14464992;1794971,00093169
"1371";1371;5449224,14464992;1804971,00093169
"1372";1372;5449224,14464992;1814971,00093169
"1373";1373;5449224,14464992;1824971,00093169
"1374";1374;5449224,14464992;1834971,00093169
"1375";1375;5449224,14464992;1844971,00093169
"1376";1376;5449224,14464992;1854971,00093169
"1377";1377;5449224,14464992;1864971,00093169
"1378";1378;5439224,14464992;1524971,00093169
"1379";1379;5439224,14464992;1534971,00093169
"1380";1380;5439224,14464992;1544971,00093169
"1381";1381;5439224,14464992;1554971,00093169
"1382";1382;5439224,14464992;1564971,00093169
"1383";1383;5439224,14464992;1574971,00093169
"1384";1384;5439224,14464992;1584971,00093169
"1385";1385;5439224,14464992;1594971,00093169
"1386";1386;5439224,14464992;1604971,00093169
"1387";1387;5439224,14464992;1624971,00093169
"1388";1388;5439224,14464992;1634971,00093169
"1389";1389;5439224,14464992;1644971,00093169
"1390";1390;5439224,14464992;1654971,00093169
"1391";1391;5439224,14464992;1664971,00093169
"1392";1392;5439224,14464992;1674971,00093169
"1393";1393;5439224,14464992;1684971,00093169
"1394";1394;5439224,14464992;1694971,00093169
"1395";1395;5439224,14464992;1704971,00093169
"1396";1396;5439224,14464992;1714971,00093169
"1397";1397;5439224,14464992;1744971,00093169
"1398";1398;5439224,14464992;1754971,00093169
"1399";1399;5439224,14464992;1764971,00093169
"1400";1400;5439224,14464992;1774971,00093169
"1401";1401;5439224,14464992;1784971,00093169
"1402";1402;5439224,14464992;1794971,00093169
"1403";1403;5439224,14464992;1804971,00093169
"1404";1404;5439224,14464992;1814971,00093169
"1405";1405;5439224,14464992;1824971,00093169
"1406";1406;5439224,14464992;1834971,00093169
"1407";1407;5439224,14464992;1844971,00093169
"1408";1408;5439224,14464992;1854971,00093169
"1409";1409;5429224,14464992;1524971,00093169
"1410";1410;5429224,14464992;1534971,00093169
"1411";1411;5429224,14464992;1544971,00093169
"1412";1412;5429224,14464992;1554971,00093169
"1413";1413;5429224,14464992;1564971,00093169
"1414";1414;5429224,14464992;1574971,00093169
"1415";1415;5429224,14464992;1584971,00093169
"1416";1416;5429224,14464992;1594971,00093169
"1417";1417;5429224,14464992;1604971,00093169
"1418";1418;5429224,14464992;1614971,00093169
"1419";1419;5429224,14464992;1624971,00093169
"1420";1420;5429224,14464992;1634971,00093169
"1421";1421;5429224,14464992;1644971,00093169
"1422";1422;5429224,14464992;1654971,00093169
"1423";1423;5429224,14464992;1664971,00093169
"1424";1424;5429224,14464992;1674971,00093169
"1425";1425;5429224,14464992;1684971,00093169
"1426";1426;5429224,14464992;1694971,00093169
"1427";1427;5429224,14464992;1704971,00093169
"1428";1428;5429224,14464992;1734971,00093169
"1429";1429;5429224,14464992;1744971,00093169
"1430";1430;5429224,14464992;1754971,00093169
"1431";1431;5429224,14464992;1764971,00093169
"1432";1432;5429224,14464992;1774971,00093169
"1433";1433;5429224,14464992;1784971,00093169
"1434";1434;5429224,14464992;1794971,00093169
"1435";1435;5429224,14464992;1804971,00093169
"1436";1436;5429224,14464992;1814971,00093169
"1437";1437;5429224,14464992;1824971,00093169
"1438";1438;5429224,14464992;1834971,00093169
"1439";1439;5429224,14464992;1844971,00093169
"1440";1440;5429224,14464992;1854971,00093169
"1441";1441;5419224,14464992;1514971,00093169
"1442";1442;5419224,14464992;1524971,00093169
"1443";1443;5419224,14464992;1534971,00093169
"1444";1444;5419224,14464992;1544971,00093169
"1445";1445;5419224,14464992;1554971,00093169
"1446";1446;5419224,14464992;1564971,00093169
"1447";1447;5419224,14464992;1574971,00093169
"1448";1448;5419224,14464992;1584971,00093169
"1449";1449;5419224,14464992;1594971,00093169
"1450";1450;5419224,14464992;1604971,00093169
"1451";1451;5419224,14464992;1614971,00093169
"1452";1452;5419224,14464992;1624971,00093169
"1453";1453;5419224,14464992;1634971,00093169
"1454";1454;5419224,14464992;1644971,00093169
"1455";1455;5419224,14464992;1654971,00093169
"1456";1456;5419224,14464992;1664971,00093169
"1457";1457;5419224,14464992;1674971,00093169
"1458";1458;5419224,14464992;1684971,00093169
"1459";1459;5419224,14464992;1694971,00093169
"1460";1460;5419224,14464992;1704971,00093169
"1461";1461;5419224,14464992;1734971,00093169
"1462";1462;5419224,14464992;1744971,00093169
"1463";1463;5419224,14464992;1754971,00093169
"1464";1464;5419224,14464992;1764971,00093169
"1465";1465;5419224,14464992;1774971,00093169
"1466";1466;5419224,14464992;1784971,00093169
"1467";1467;5419224,14464992;1794971,00093169
"1468";1468;5419224,14464992;1804971,00093169
"1469";1469;5419224,14464992;1814971,00093169
"1470";1470;5419224,14464992;1824971,00093169
"1471";1471;5419224,14464992;1834971,00093169
"1472";1472;5419224,14464992;1844971,00093169
"1473";1473;5409224,14464992;1514971,00093169
"1474";1474;5409224,14464992;1524971,00093169
"1475";1475;5409224,14464992;1534971,00093169
"1476";1476;5409224,14464992;1544971,00093169
"1477";1477;5409224,14464992;1554971,00093169
"1478";1478;5409224,14464992;1564971,00093169
"1479";1479;5409224,14464992;1574971,00093169
"1480";1480;5409224,14464992;1584971,00093169
"1481";1481;5409224,14464992;1594971,00093169
"1482";1482;5409224,14464992;1604971,00093169
"1483";1483;5409224,14464992;1614971,00093169
"1484";1484;5409224,14464992;1624971,00093169
"1485";1485;5409224,14464992;1634971,00093169
"1486";1486;5409224,14464992;1644971,00093169
"1487";1487;5409224,14464992;1654971,00093169
"1488";1488;5409224,14464992;1664971,00093169
"1489";1489;5409224,14464992;1674971,00093169
"1490";1490;5409224,14464992;1684971,00093169
"1491";1491;5409224,14464992;1754971,00093169
"1492";1492;5409224,14464992;1764971,00093169
"1493";1493;5409224,14464992;1784971,00093169
"1494";1494;5409224,14464992;1794971,00093169
"1495";1495;5409224,14464992;1804971,00093169
"1496";1496;5409224,14464992;1814971,00093169
"1497";1497;5409224,14464992;1824971,00093169
"1498";1498;5399224,14464992;1504971,00093169
"1499";1499;5399224,14464992;1514971,00093169
"1500";1500;5399224,14464992;1524971,00093169
"1501";1501;5399224,14464992;1534971,00093169
"1502";1502;5399224,14464992;1544971,00093169
"1503";1503;5399224,14464992;1554971,00093169
"1504";1504;5399224,14464992;1564971,00093169
"1505";1505;5399224,14464992;1574971,00093169
"1506";1506;5399224,14464992;1584971,00093169
"1507";1507;5399224,14464992;1594971,00093169
"1508";1508;5399224,14464992;1604971,00093169
"1509";1509;5399224,14464992;1614971,00093169
"1510";1510;5399224,14464992;1624971,00093169
"1511";1511;5399224,14464992;1634971,00093169
"1512";1512;5399224,14464992;1644971,00093169
"1513";1513;5399224,14464992;1654971,00093169
"1514";1514;5399224,14464992;1664971,00093169
"1515";1515;5399224,14464992;1674971,00093169
"1516";1516;5399224,14464992;1684971,00093169
"1517";1517;5399224,14464992;1694971,00093169
"1518";1518;5399224,14464992;1784971,00093169
"1519";1519;5399224,14464992;1794971,00093169
"1520";1520;5399224,14464992;1804971,00093169
"1521";1521;5399224,14464992;1814971,00093169
"1522";1522;5389224,14464992;1494971,00093169
"1523";1523;5389224,14464992;1504971,00093169
"1524";1524;5389224,14464992;1514971,00093169
"1525";1525;5389224,14464992;1524971,00093169
"1526";1526;5389224,14464992;1534971,00093169
"1527";1527;5389224,14464992;1544971,00093169
"1528";1528;5389224,14464992;1554971,00093169
"1529";1529;5389224,14464992;1564971,00093169
"1530";1530;5389224,14464992;1574971,00093169
"1531";1531;5389224,14464992;1584971,00093169
"1532";1532;5389224,14464992;1594971,00093169
"1533";1533;5389224,14464992;1604971,00093169
"1534";1534;5389224,14464992;1614971,00093169
"1535";1535;5389224,14464992;1624971,00093169
"1536";1536;5389224,14464992;1634971,00093169
"1537";1537;5389224,14464992;1644971,00093169
"1538";1538;5389224,14464992;1654971,00093169
"1539";1539;5389224,14464992;1664971,00093169
"1540";1540;5389224,14464992;1674971,00093169
"1541";1541;5389224,14464992;1684971,00093169
"1542";1542;5389224,14464992;1694971,00093169
"1543";1543;5389224,14464992;1784971,00093169
"1544";1544;5389224,14464992;1794971,00093169
"1545";1545;5379224,14464992;1474971,00093169
"1546";1546;5379224,14464992;1484971,00093169
"1547";1547;5379224,14464992;1494971,00093169
"1548";1548;5379224,14464992;1504971,00093169
"1549";1549;5379224,14464992;1514971,00093169
"1550";1550;5379224,14464992;1524971,00093169
"1551";1551;5379224,14464992;1534971,00093169
"1552";1552;5379224,14464992;1544971,00093169
"1553";1553;5379224,14464992;1554971,00093169
"1554";1554;5379224,14464992;1564971,00093169
"1555";1555;5379224,14464992;1574971,00093169
"1556";1556;5379224,14464992;1584971,00093169
"1557";1557;5379224,14464992;1594971,00093169
"1558";1558;5379224,14464992;1604971,00093169
"1559";1559;5379224,14464992;1614971,00093169
"1560";1560;5379224,14464992;1624971,00093169
"1561";1561;5379224,14464992;1634971,00093169
"1562";1562;5379224,14464992;1644971,00093169
"1563";1563;5379224,14464992;1654971,00093169
"1564";1564;5379224,14464992;1664971,00093169
"1565";1565;5379224,14464992;1674971,00093169
"1566";1566;5379224,14464992;1684971,00093169
"1567";1567;5379224,14464992;1694971,00093169
"1568";1568;5379224,14464992;1704971,00093169
"1569";1569;5369224,14464992;1474971,00093169
"1570";1570;5369224,14464992;1484971,00093169
"1571";1571;5369224,14464992;1494971,00093169
"1572";1572;5369224,14464992;1504971,00093169
"1573";1573;5369224,14464992;1514971,00093169
"1574";1574;5369224,14464992;1524971,00093169
"1575";1575;5369224,14464992;1534971,00093169
"1576";1576;5369224,14464992;1544971,00093169
"1577";1577;5369224,14464992;1554971,00093169
"1578";1578;5369224,14464992;1564971,00093169
"1579";1579;5369224,14464992;1574971,00093169
"1580";1580;5369224,14464992;1584971,00093169
"1581";1581;5369224,14464992;1594971,00093169
"1582";1582;5369224,14464992;1604971,00093169
"1583";1583;5369224,14464992;1614971,00093169
"1584";1584;5369224,14464992;1624971,00093169
"1585";1585;5369224,14464992;1634971,00093169
"1586";1586;5369224,14464992;1644971,00093169
"1587";1587;5369224,14464992;1654971,00093169
"1588";1588;5369224,14464992;1664971,00093169
"1589";1589;5369224,14464992;1674971,00093169
"1590";1590;5369224,14464992;1684971,00093169
"1591";1591;5369224,14464992;1694971,00093169
"1592";1592;5369224,14464992;1704971,00093169
"1593";1593;5359224,14464992;1464971,00093169
"1594";1594;5359224,14464992;1474971,00093169
"1595";1595;5359224,14464992;1484971,00093169
"1596";1596;5359224,14464992;1494971,00093169
"1597";1597;5359224,14464992;1504971,00093169
"1598";1598;5359224,14464992;1514971,00093169
"1599";1599;5359224,14464992;1524971,00093169
"1600";1600;5359224,14464992;1534971,00093169
"1601";1601;5359224,14464992;1544971,00093169
"1602";1602;5359224,14464992;1554971,00093169
"1603";1603;5359224,14464992;1564971,00093169
"1604";1604;5359224,14464992;1574971,00093169
"1605";1605;5359224,14464992;1584971,00093169
"1606";1606;5359224,14464992;1594971,00093169
"1607";1607;5359224,14464992;1604971,00093169
"1608";1608;5359224,14464992;1614971,00093169
"1609";1609;5359224,14464992;1624971,00093169
"1610";1610;5359224,14464992;1634971,00093169
"1611";1611;5359224,14464992;1644971,00093169
"1612";1612;5359224,14464992;1654971,00093169
"1613";1613;5359224,14464992;1664971,00093169
"1614";1614;5359224,14464992;1674971,00093169
"1615";1615;5359224,14464992;1684971,00093169
"1616";1616;5359224,14464992;1694971,00093169
"1617";1617;5349224,14464992;1464971,00093169
"1618";1618;5349224,14464992;1474971,00093169
"1619";1619;5349224,14464992;1484971,00093169
"1620";1620;5349224,14464992;1494971,00093169
"1621";1621;5349224,14464992;1504971,00093169
"1622";1622;5349224,14464992;1514971,00093169
"1623";1623;5349224,14464992;1524971,00093169
"1624";1624;5349224,14464992;1534971,00093169
"1625";1625;5349224,14464992;1544971,00093169
"1626";1626;5349224,14464992;1554971,00093169
"1627";1627;5349224,14464992;1564971,00093169
"1628";1628;5349224,14464992;1574971,00093169
"1629";1629;5349224,14464992;1584971,00093169
"1630";1630;5349224,14464992;1594971,00093169
"1631";1631;5349224,14464992;1604971,00093169
"1632";1632;5349224,14464992;1614971,00093169
"1633";1633;5349224,14464992;1624971,00093169
"1634";1634;5349224,14464992;1634971,00093169
"1635";1635;5349224,14464992;1644971,00093169
"1636";1636;5349224,14464992;1654971,00093169
"1637";1637;5349224,14464992;1664971,00093169
"1638";1638;5349224,14464992;1674971,00093169
"1639";1639;5349224,14464992;1684971,00093169
"1640";1640;5339224,14464992;1464971,00093169
"1641";1641;5339224,14464992;1474971,00093169
"1642";1642;5339224,14464992;1484971,00093169
"1643";1643;5339224,14464992;1494971,00093169
"1644";1644;5339224,14464992;1504971,00093169
"1645";1645;5339224,14464992;1514971,00093169
"1646";1646;5339224,14464992;1524971,00093169
"1647";1647;5339224,14464992;1534971,00093169
"1648";1648;5339224,14464992;1544971,00093169
"1649";1649;5339224,14464992;1554971,00093169
"1650";1650;5339224,14464992;1564971,00093169
"1651";1651;5339224,14464992;1574971,00093169
"1652";1652;5339224,14464992;1584971,00093169
"1653";1653;5339224,14464992;1594971,00093169
"1654";1654;5339224,14464992;1604971,00093169
"1655";1655;5339224,14464992;1614971,00093169
"1656";1656;5339224,14464992;1624971,00093169
"1657";1657;5339224,14464992;1634971,00093169
"1658";1658;5339224,14464992;1644971,00093169
"1659";1659;5339224,14464992;1654971,00093169
"1660";1660;5339224,14464992;1664971,00093169
"1661";1661;5339224,14464992;1674971,00093169
"1662";1662;5329224,14464992;1464971,00093169
"1663";1663;5329224,14464992;1474971,00093169
"1664";1664;5329224,14464992;1484971,00093169
"1665";1665;5329224,14464992;1494971,00093169
"1666";1666;5329224,14464992;1504971,00093169
"1667";1667;5329224,14464992;1514971,00093169
"1668";1668;5329224,14464992;1524971,00093169
"1669";1669;5329224,14464992;1534971,00093169
"1670";1670;5329224,14464992;1544971,00093169
"1671";1671;5329224,14464992;1554971,00093169
"1672";1672;5329224,14464992;1564971,00093169
"1673";1673;5329224,14464992;1574971,00093169
"1674";1674;5329224,14464992;1584971,00093169
"1675";1675;5329224,14464992;1594971,00093169
"1676";1676;5329224,14464992;1604971,00093169
"1677";1677;5329224,14464992;1614971,00093169
"1678";1678;5329224,14464992;1624971,00093169
"1679";1679;5329224,14464992;1634971,00093169
"1680";1680;5329224,14464992;1644971,00093169
"1681";1681;5329224,14464992;1654971,00093169
"1682";1682;5329224,14464992;1664971,00093169
"1683";1683;5329224,14464992;1674971,00093169
"1684";1684;5319224,14464992;1454971,00093169
"1685";1685;5319224,14464992;1464971,00093169
"1686";1686;5319224,14464992;1474971,00093169
"1687";1687;5319224,14464992;1484971,00093169
"1688";1688;5319224,14464992;1494971,00093169
"1689";1689;5319224,14464992;1504971,00093169
"1690";1690;5319224,14464992;1514971,00093169
"1691";1691;5319224,14464992;1524971,00093169
"1692";1692;5319224,14464992;1534971,00093169
"1693";1693;5319224,14464992;1544971,00093169
"1694";1694;5319224,14464992;1554971,00093169
"1695";1695;5319224,14464992;1564971,00093169
"1696";1696;5319224,14464992;1574971,00093169
"1697";1697;5319224,14464992;1584971,00093169
"1698";1698;5319224,14464992;1594971,00093169
"1699";1699;5319224,14464992;1604971,00093169
"1700";1700;5319224,14464992;1614971,00093169
"1701";1701;5319224,14464992;1624971,00093169
"1702";1702;5319224,14464992;1634971,00093169
"1703";1703;5319224,14464992;1644971,00093169
"1704";1704;5319224,14464992;1654971,00093169
"1705";1705;5319224,14464992;1664971,00093169
"1706";1706;5319224,14464992;1674971,00093169
"1707";1707;5309224,14464992;1454971,00093169
"1708";1708;5309224,14464992;1464971,00093169
"1709";1709;5309224,14464992;1474971,00093169
"1710";1710;5309224,14464992;1484971,00093169
"1711";1711;5309224,14464992;1494971,00093169
"1712";1712;5309224,14464992;1504971,00093169
"1713";1713;5309224,14464992;1514971,00093169
"1714";1714;5309224,14464992;1524971,00093169
"1715";1715;5309224,14464992;1534971,00093169
"1716";1716;5309224,14464992;1544971,00093169
"1717";1717;5309224,14464992;1554971,00093169
"1718";1718;5309224,14464992;1564971,00093169
"1719";1719;5309224,14464992;1574971,00093169
"1720";1720;5309224,14464992;1584971,00093169
"1721";1721;5309224,14464992;1594971,00093169
"1722";1722;5309224,14464992;1604971,00093169
"1723";1723;5309224,14464992;1614971,00093169
"1724";1724;5309224,14464992;1624971,00093169
"1725";1725;5309224,14464992;1634971,00093169
"1726";1726;5309224,14464992;1644971,00093169
"1727";1727;5309224,14464992;1654971,00093169
"1728";1728;5309224,14464992;1664971,00093169
"1729";1729;5299224,14464992;1454971,00093169
"1730";1730;5299224,14464992;1464971,00093169
"1731";1731;5299224,14464992;1474971,00093169
"1732";1732;5299224,14464992;1484971,00093169
"1733";1733;5299224,14464992;1494971,00093169
"1734";1734;5299224,14464992;1504971,00093169
"1735";1735;5299224,14464992;1514971,00093169
"1736";1736;5299224,14464992;1524971,00093169
"1737";1737;5299224,14464992;1534971,00093169
"1738";1738;5299224,14464992;1544971,00093169
"1739";1739;5299224,14464992;1554971,00093169
"1740";1740;5299224,14464992;1564971,00093169
"1741";1741;5299224,14464992;1574971,00093169
"1742";1742;5299224,14464992;1584971,00093169
"1743";1743;5299224,14464992;1594971,00093169
"1744";1744;5299224,14464992;1604971,00093169
"1745";1745;5299224,14464992;1614971,00093169
"1746";1746;5299224,14464992;1624971,00093169
"1747";1747;5299224,14464992;1634971,00093169
"1748";1748;5299224,14464992;1644971,00093169
"1749";1749;5299224,14464992;1654971,00093169
"1750";1750;5289224,14464992;1444971,00093169
"1751";1751;5289224,14464992;1454971,00093169
"1752";1752;5289224,14464992;1464971,00093169
"1753";1753;5289224,14464992;1474971,00093169
"1754";1754;5289224,14464992;1484971,00093169
"1755";1755;5289224,14464992;1494971,00093169
"1756";1756;5289224,14464992;1504971,00093169
"1757";1757;5289224,14464992;1514971,00093169
"1758";1758;5289224,14464992;1524971,00093169
"1759";1759;5289224,14464992;1534971,00093169
"1760";1760;5289224,14464992;1544971,00093169
"1761";1761;5289224,14464992;1554971,00093169
"1762";1762;5289224,14464992;1564971,00093169
"1763";1763;5289224,14464992;1574971,00093169
"1764";1764;5289224,14464992;1584971,00093169
"1765";1765;5289224,14464992;1594971,00093169
"1766";1766;5289224,14464992;1604971,00093169
"1767";1767;5289224,14464992;1614971,00093169
"1768";1768;5289224,14464992;1624971,00093169
"1769";1769;5289224,14464992;1634971,00093169
"1770";1770;5289224,14464992;1644971,00093169
"1771";1771;5279224,14464992;1434971,00093169
"1772";1772;5279224,14464992;1444971,00093169
"1773";1773;5279224,14464992;1454971,00093169
"1774";1774;5279224,14464992;1464971,00093169
"1775";1775;5279224,14464992;1474971,00093169
"1776";1776;5279224,14464992;1484971,00093169
"1777";1777;5279224,14464992;1494971,00093169
"1778";1778;5279224,14464992;1504971,00093169
"1779";1779;5279224,14464992;1514971,00093169
"1780";1780;5279224,14464992;1524971,00093169
"1781";1781;5279224,14464992;1534971,00093169
"1782";1782;5279224,14464992;1544971,00093169
"1783";1783;5279224,14464992;1554971,00093169
"1784";1784;5279224,14464992;1564971,00093169
"1785";1785;5279224,14464992;1574971,00093169
"1786";1786;5279224,14464992;1584971,00093169
"1787";1787;5279224,14464992;1594971,00093169
"1788";1788;5279224,14464992;1604971,00093169
"1789";1789;5279224,14464992;1614971,00093169
"1790";1790;5279224,14464992;1624971,00093169
"1791";1791;5279224,14464992;1634971,00093169
"1792";1792;5269224,14464992;1424971,00093169
"1793";1793;5269224,14464992;1434971,00093169
"1794";1794;5269224,14464992;1444971,00093169
"1795";1795;5269224,14464992;1454971,00093169
"1796";1796;5269224,14464992;1464971,00093169
"1797";1797;5269224,14464992;1474971,00093169
"1798";1798;5269224,14464992;1484971,00093169
"1799";1799;5269224,14464992;1494971,00093169
"1800";1800;5269224,14464992;1504971,00093169
"1801";1801;5269224,14464992;1514971,00093169
"1802";1802;5269224,14464992;1524971,00093169
"1803";1803;5269224,14464992;1534971,00093169
"1804";1804;5269224,14464992;1544971,00093169
"1805";1805;5269224,14464992;1554971,00093169
"1806";1806;5269224,14464992;1564971,00093169
"1807";1807;5269224,14464992;1574971,00093169
"1808";1808;5269224,14464992;1584971,00093169
"1809";1809;5269224,14464992;1594971,00093169
"1810";1810;5269224,14464992;1604971,00093169
"1811";1811;5269224,14464992;1614971,00093169
"1812";1812;5269224,14464992;1624971,00093169
"1813";1813;5269224,14464992;1634971,00093169
"1814";1814;5259224,14464992;1424971,00093169
"1815";1815;5259224,14464992;1434971,00093169
"1816";1816;5259224,14464992;1444971,00093169
"1817";1817;5259224,14464992;1454971,00093169
"1818";1818;5259224,14464992;1464971,00093169
"1819";1819;5259224,14464992;1474971,00093169
"1820";1820;5259224,14464992;1484971,00093169
"1821";1821;5259224,14464992;1494971,00093169
"1822";1822;5259224,14464992;1504971,00093169
"1823";1823;5259224,14464992;1514971,00093169
"1824";1824;5259224,14464992;1524971,00093169
"1825";1825;5259224,14464992;1534971,00093169
"1826";1826;5259224,14464992;1544971,00093169
"1827";1827;5259224,14464992;1554971,00093169
"1828";1828;5259224,14464992;1564971,00093169
"1829";1829;5259224,14464992;1574971,00093169
"1830";1830;5259224,14464992;1584971,00093169
"1831";1831;5259224,14464992;1594971,00093169
"1832";1832;5259224,14464992;1604971,00093169
"1833";1833;5259224,14464992;1614971,00093169
"1834";1834;5259224,14464992;1624971,00093169
"1835";1835;5259224,14464992;1634971,00093169
"1836";1836;5249224,14464992;1414971,00093169
"1837";1837;5249224,14464992;1424971,00093169
"1838";1838;5249224,14464992;1434971,00093169
"1839";1839;5249224,14464992;1444971,00093169
"1840";1840;5249224,14464992;1454971,00093169
"1841";1841;5249224,14464992;1464971,00093169
"1842";1842;5249224,14464992;1474971,00093169
"1843";1843;5249224,14464992;1484971,00093169
"1844";1844;5249224,14464992;1494971,00093169
"1845";1845;5249224,14464992;1504971,00093169
"1846";1846;5249224,14464992;1514971,00093169
"1847";1847;5249224,14464992;1524971,00093169
"1848";1848;5249224,14464992;1534971,00093169
"1849";1849;5249224,14464992;1544971,00093169
"1850";1850;5249224,14464992;1554971,00093169
"1851";1851;5249224,14464992;1564971,00093169
"1852";1852;5249224,14464992;1574971,00093169
"1853";1853;5249224,14464992;1584971,00093169
"1854";1854;5249224,14464992;1594971,00093169
"1855";1855;5249224,14464992;1604971,00093169
"1856";1856;5249224,14464992;1614971,00093169
"1857";1857;5249224,14464992;1624971,00093169
"1858";1858;5239224,14464992;1394971,00093169
"1859";1859;5239224,14464992;1404971,00093169
"1860";1860;5239224,14464992;1414971,00093169
"1861";1861;5239224,14464992;1424971,00093169
"1862";1862;5239224,14464992;1434971,00093169
"1863";1863;5239224,14464992;1444971,00093169
"1864";1864;5239224,14464992;1454971,00093169
"1865";1865;5239224,14464992;1464971,00093169
"1866";1866;5239224,14464992;1474971,00093169
"1867";1867;5239224,14464992;1484971,00093169
"1868";1868;5239224,14464992;1494971,00093169
"1869";1869;5239224,14464992;1504971,00093169
"1870";1870;5239224,14464992;1514971,00093169
"1871";1871;5239224,14464992;1524971,00093169
"1872";1872;5239224,14464992;1534971,00093169
"1873";1873;5239224,14464992;1544971,00093169
"1874";1874;5239224,14464992;1554971,00093169
"1875";1875;5239224,14464992;1564971,00093169
"1876";1876;5239224,14464992;1574971,00093169
"1877";1877;5239224,14464992;1584971,00093169
"1878";1878;5239224,14464992;1594971,00093169
"1879";1879;5239224,14464992;1604971,00093169
"1880";1880;5239224,14464992;1614971,00093169
"1881";1881;5229224,14464992;1384971,00093169
"1882";1882;5229224,14464992;1394971,00093169
"1883";1883;5229224,14464992;1404971,00093169
"1884";1884;5229224,14464992;1414971,00093169
"1885";1885;5229224,14464992;1424971,00093169
"1886";1886;5229224,14464992;1434971,00093169
"1887";1887;5229224,14464992;1444971,00093169
"1888";1888;5229224,14464992;1454971,00093169
"1889";1889;5229224,14464992;1464971,00093169
"1890";1890;5229224,14464992;1474971,00093169
"1891";1891;5229224,14464992;1484971,00093169
"1892";1892;5229224,14464992;1494971,00093169
"1893";1893;5229224,14464992;1504971,00093169
"1894";1894;5229224,14464992;1514971,00093169
"1895";1895;5229224,14464992;1524971,00093169
"1896";1896;5229224,14464992;1534971,00093169
"1897";1897;5229224,14464992;1544971,00093169
"1898";1898;5229224,14464992;1554971,00093169
"1899";1899;5229224,14464992;1564971,00093169
"1900";1900;5229224,14464992;1574971,00093169
"1901";1901;5229224,14464992;1584971,00093169
"1902";1902;5229224,14464992;1594971,00093169
"1903";1903;5229224,14464992;1604971,00093169
"1904";1904;5219224,14464992;1374971,00093169
"1905";1905;5219224,14464992;1384971,00093169
"1906";1906;5219224,14464992;1394971,00093169
"1907";1907;5219224,14464992;1404971,00093169
