"cell_id";"species";"observations";"guild";"status";"record.type"
2;"Geniostoma_ligustrifolium";7;"plants";"Native";"NVS"
3;"Geniostoma_ligustrifolium";9;"plants";"Native";"NVS"
4;"Geniostoma_ligustrifolium";34;"plants";"Native";"NVS"
5;"Geniostoma_ligustrifolium";14;"plants";"Native";"NVS"
7;"Geniostoma_ligustrifolium";200;"plants";"Native";"NVS"
8;"Geniostoma_ligustrifolium";78;"plants";"Native";"NVS"
9;"Geniostoma_ligustrifolium";13;"plants";"Native";"NVS"
10;"Geniostoma_ligustrifolium";48;"plants";"Native";"NVS"
11;"Geniostoma_ligustrifolium";23;"plants";"Native";"NVS"
12;"Geniostoma_ligustrifolium";14;"plants";"Native";"NVS"
13;"Geniostoma_ligustrifolium";25;"plants";"Native";"NVS"
14;"Geniostoma_ligustrifolium";72;"plants";"Native";"NVS"
15;"Geniostoma_ligustrifolium";30;"plants";"Native";"NVS"
16;"Geniostoma_ligustrifolium";8;"plants";"Native";"NVS"
17;"Geniostoma_ligustrifolium";1;"plants";"Native";"NVS"
18;"Geniostoma_ligustrifolium";24;"plants";"Native";"NVS"
19;"Geniostoma_ligustrifolium";9;"plants";"Native";"NVS"
20;"Geniostoma_ligustrifolium";22;"plants";"Native";"NVS"
25;"Geniostoma_ligustrifolium";8;"plants";"Native";"NVS"
29;"Geniostoma_ligustrifolium";27;"plants";"Native";"NVS"
30;"Geniostoma_ligustrifolium";10;"plants";"Native";"NVS"
2;"Geniostoma_rupestre";10;"plants";"Exotic";"NVS"
3;"Geniostoma_rupestre";2;"plants";"Exotic";"NVS"
4;"Geniostoma_rupestre";10;"plants";"Exotic";"NVS"
5;"Geniostoma_rupestre";7;"plants";"Exotic";"NVS"
7;"Geniostoma_rupestre";5;"plants";"Exotic";"NVS"
8;"Geniostoma_rupestre";13;"plants";"Exotic";"NVS"
9;"Geniostoma_rupestre";4;"plants";"Exotic";"NVS"
10;"Geniostoma_rupestre";18;"plants";"Exotic";"NVS"
11;"Geniostoma_rupestre";1;"plants";"Exotic";"NVS"
12;"Geniostoma_rupestre";8;"plants";"Exotic";"NVS"
13;"Geniostoma_rupestre";16;"plants";"Exotic";"NVS"
14;"Geniostoma_rupestre";12;"plants";"Exotic";"NVS"
15;"Geniostoma_rupestre";22;"plants";"Exotic";"NVS"
16;"Geniostoma_rupestre";16;"plants";"Exotic";"NVS"
17;"Geniostoma_rupestre";1;"plants";"Exotic";"NVS"
18;"Geniostoma_rupestre";44;"plants";"Exotic";"NVS"
19;"Geniostoma_rupestre";3;"plants";"Exotic";"NVS"
20;"Geniostoma_rupestre";2;"plants";"Exotic";"NVS"
25;"Geniostoma_rupestre";6;"plants";"Exotic";"NVS"
26;"Geniostoma_rupestre";1;"plants";"Exotic";"NVS"
27;"Geniostoma_rupestre";1;"plants";"Exotic";"NVS"
29;"Geniostoma_rupestre";6;"plants";"Exotic";"NVS"
30;"Geniostoma_rupestre";3;"plants";"Exotic";"NVS"
2;"Griselinia_littoralis";1;"plants";"Native";"NVS"
4;"Griselinia_littoralis";5;"plants";"Native";"NVS"
5;"Griselinia_littoralis";1;"plants";"Native";"NVS"
7;"Griselinia_littoralis";1;"plants";"Native";"NVS"
8;"Griselinia_littoralis";6;"plants";"Native";"NVS"
9;"Griselinia_littoralis";1;"plants";"Native";"NVS"
10;"Griselinia_littoralis";9;"plants";"Native";"NVS"
12;"Griselinia_littoralis";6;"plants";"Native";"NVS"
13;"Griselinia_littoralis";9;"plants";"Native";"NVS"
14;"Griselinia_littoralis";227;"plants";"Native";"NVS"
15;"Griselinia_littoralis";24;"plants";"Native";"NVS"
16;"Griselinia_littoralis";20;"plants";"Native";"NVS"
17;"Griselinia_littoralis";1;"plants";"Native";"NVS"
18;"Griselinia_littoralis";21;"plants";"Native";"NVS"
19;"Griselinia_littoralis";238;"plants";"Native";"NVS"
20;"Griselinia_littoralis";119;"plants";"Native";"NVS"
22;"Griselinia_littoralis";2;"plants";"Native";"NVS"
25;"Griselinia_littoralis";17;"plants";"Native";"NVS"
27;"Griselinia_littoralis";190;"plants";"Native";"NVS"
28;"Griselinia_littoralis";42;"plants";"Native";"NVS"
29;"Griselinia_littoralis";43;"plants";"Native";"NVS"
30;"Griselinia_littoralis";24;"plants";"Native";"NVS"
31;"Griselinia_littoralis";28;"plants";"Native";"NVS"
32;"Griselinia_littoralis";114;"plants";"Native";"NVS"
33;"Griselinia_littoralis";99;"plants";"Native";"NVS"
36;"Griselinia_littoralis";13;"plants";"Native";"NVS"
37;"Griselinia_littoralis";124;"plants";"Native";"NVS"
38;"Griselinia_littoralis";191;"plants";"Native";"NVS"
39;"Griselinia_littoralis";1;"plants";"Native";"NVS"
40;"Griselinia_littoralis";79;"plants";"Native";"NVS"
41;"Griselinia_littoralis";157;"plants";"Native";"NVS"
42;"Griselinia_littoralis";15;"plants";"Native";"NVS"
44;"Griselinia_littoralis";11;"plants";"Native";"NVS"
45;"Griselinia_littoralis";19;"plants";"Native";"NVS"
46;"Griselinia_littoralis";86;"plants";"Native";"NVS"
47;"Griselinia_littoralis";2;"plants";"Native";"NVS"
49;"Griselinia_littoralis";138;"plants";"Native";"NVS"
50;"Griselinia_littoralis";9;"plants";"Native";"NVS"
51;"Griselinia_littoralis";20;"plants";"Native";"NVS"
52;"Griselinia_littoralis";16;"plants";"Native";"NVS"
53;"Griselinia_littoralis";88;"plants";"Native";"NVS"
54;"Griselinia_littoralis";71;"plants";"Native";"NVS"
55;"Griselinia_littoralis";9;"plants";"Native";"NVS"
2;"Griselinia_lucida";7;"plants";"Native";"NVS"
4;"Griselinia_lucida";18;"plants";"Native";"NVS"
5;"Griselinia_lucida";3;"plants";"Native";"NVS"
7;"Griselinia_lucida";26;"plants";"Native";"NVS"
8;"Griselinia_lucida";39;"plants";"Native";"NVS"
9;"Griselinia_lucida";5;"plants";"Native";"NVS"
10;"Griselinia_lucida";29;"plants";"Native";"NVS"
12;"Griselinia_lucida";9;"plants";"Native";"NVS"
13;"Griselinia_lucida";24;"plants";"Native";"NVS"
14;"Griselinia_lucida";18;"plants";"Native";"NVS"
15;"Griselinia_lucida";19;"plants";"Native";"NVS"
16;"Griselinia_lucida";8;"plants";"Native";"NVS"
18;"Griselinia_lucida";38;"plants";"Native";"NVS"
20;"Griselinia_lucida";2;"plants";"Native";"NVS"
27;"Griselinia_lucida";14;"plants";"Native";"NVS"
28;"Griselinia_lucida";3;"plants";"Native";"NVS"
29;"Griselinia_lucida";18;"plants";"Native";"NVS"
30;"Griselinia_lucida";9;"plants";"Native";"NVS"
31;"Griselinia_lucida";1;"plants";"Native";"NVS"
36;"Griselinia_lucida";1;"plants";"Native";"NVS"
37;"Griselinia_lucida";5;"plants";"Native";"NVS"
40;"Griselinia_lucida";5;"plants";"Native";"NVS"
41;"Griselinia_lucida";3;"plants";"Native";"NVS"
44;"Griselinia_lucida";1;"plants";"Native";"NVS"
46;"Griselinia_lucida";4;"plants";"Native";"NVS"
49;"Griselinia_lucida";1;"plants";"Native";"NVS"
12;"Halocarpus_biformis";2;"plants";"Native";"NVS"
14;"Halocarpus_biformis";1;"plants";"Native";"NVS"
19;"Halocarpus_biformis";2;"plants";"Native";"NVS"
25;"Halocarpus_biformis";3;"plants";"Native";"NVS"
27;"Halocarpus_biformis";21;"plants";"Native";"NVS"
31;"Halocarpus_biformis";4;"plants";"Native";"NVS"
32;"Halocarpus_biformis";17;"plants";"Native";"NVS"
37;"Halocarpus_biformis";3;"plants";"Native";"NVS"
38;"Halocarpus_biformis";6;"plants";"Native";"NVS"
40;"Halocarpus_biformis";4;"plants";"Native";"NVS"
41;"Halocarpus_biformis";2;"plants";"Native";"NVS"
46;"Halocarpus_biformis";6;"plants";"Native";"NVS"
49;"Halocarpus_biformis";17;"plants";"Native";"NVS"
51;"Halocarpus_biformis";1;"plants";"Native";"NVS"
52;"Halocarpus_biformis";1;"plants";"Native";"NVS"
53;"Halocarpus_biformis";20;"plants";"Native";"NVS"
54;"Halocarpus_biformis";11;"plants";"Native";"NVS"
55;"Halocarpus_biformis";1;"plants";"Native";"NVS"
5;"Hedera_helix";1;"plants";"Exotic";"NVS"
7;"Hedera_helix";8;"plants";"Exotic";"NVS"
14;"Hedera_helix";3;"plants";"Exotic";"NVS"
28;"Hedera_helix";1;"plants";"Exotic";"NVS"
37;"Hedera_helix";1;"plants";"Exotic";"NVS"
43;"Hedera_helix";1;"plants";"Exotic";"NVS"
2;"Hedycarya_arborea";10;"plants";"Native";"NVS"
4;"Hedycarya_arborea";50;"plants";"Native";"NVS"
5;"Hedycarya_arborea";16;"plants";"Native";"NVS"
7;"Hedycarya_arborea";146;"plants";"Native";"NVS"
8;"Hedycarya_arborea";93;"plants";"Native";"NVS"
9;"Hedycarya_arborea";16;"plants";"Native";"NVS"
10;"Hedycarya_arborea";68;"plants";"Native";"NVS"
11;"Hedycarya_arborea";1;"plants";"Native";"NVS"
12;"Hedycarya_arborea";19;"plants";"Native";"NVS"
13;"Hedycarya_arborea";45;"plants";"Native";"NVS"
14;"Hedycarya_arborea";103;"plants";"Native";"NVS"
15;"Hedycarya_arborea";49;"plants";"Native";"NVS"
16;"Hedycarya_arborea";20;"plants";"Native";"NVS"
17;"Hedycarya_arborea";1;"plants";"Native";"NVS"
18;"Hedycarya_arborea";75;"plants";"Native";"NVS"
19;"Hedycarya_arborea";6;"plants";"Native";"NVS"
20;"Hedycarya_arborea";21;"plants";"Native";"NVS"
22;"Hedycarya_arborea";2;"plants";"Native";"NVS"
24;"Hedycarya_arborea";1;"plants";"Native";"NVS"
25;"Hedycarya_arborea";15;"plants";"Native";"NVS"
26;"Hedycarya_arborea";1;"plants";"Native";"NVS"
27;"Hedycarya_arborea";43;"plants";"Native";"NVS"
28;"Hedycarya_arborea";33;"plants";"Native";"NVS"
29;"Hedycarya_arborea";72;"plants";"Native";"NVS"
30;"Hedycarya_arborea";39;"plants";"Native";"NVS"
31;"Hedycarya_arborea";10;"plants";"Native";"NVS"
32;"Hedycarya_arborea";2;"plants";"Native";"NVS"
33;"Hedycarya_arborea";3;"plants";"Native";"NVS"
36;"Hedycarya_arborea";14;"plants";"Native";"NVS"
37;"Hedycarya_arborea";19;"plants";"Native";"NVS"
38;"Hedycarya_arborea";2;"plants";"Native";"NVS"
40;"Hedycarya_arborea";47;"plants";"Native";"NVS"
41;"Hedycarya_arborea";47;"plants";"Native";"NVS"
43;"Hedycarya_arborea";4;"plants";"Native";"NVS"
44;"Hedycarya_arborea";8;"plants";"Native";"NVS"
45;"Hedycarya_arborea";9;"plants";"Native";"NVS"
46;"Hedycarya_arborea";35;"plants";"Native";"NVS"
49;"Hedycarya_arborea";34;"plants";"Native";"NVS"
53;"Hedycarya_arborea";1;"plants";"Native";"NVS"
7;"Hedychium_gardnerianum";13;"plants";"Exotic";"NVS"
8;"Hedychium_gardnerianum";2;"plants";"Exotic";"NVS"
7;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
27;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
28;"Ileostylus_micranthus";2;"plants";"Native";"NVS"
30;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
33;"Ileostylus_micranthus";9;"plants";"Native";"NVS"
34;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
44;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
46;"Ileostylus_micranthus";2;"plants";"Native";"NVS"
49;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
50;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
52;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
53;"Ileostylus_micranthus";1;"plants";"Native";"NVS"
54;"Ileostylus_micranthus";2;"plants";"Native";"NVS"
14;"Ilex_aquifolium";1;"plants";"Exotic";"NVS"
28;"Ilex_aquifolium";1;"plants";"Exotic";"NVS"
42;"Ilex_aquifolium";2;"plants";"Exotic";"NVS"
51;"Ilex_aquifolium";1;"plants";"Exotic";"NVS"
9;"Isolepis_habra";1;"plants";"Native";"NVS"
13;"Isolepis_habra";1;"plants";"Native";"NVS"
14;"Isolepis_habra";1;"plants";"Native";"NVS"
25;"Isolepis_habra";1;"plants";"Native";"NVS"
29;"Isolepis_habra";1;"plants";"Native";"NVS"
31;"Isolepis_habra";1;"plants";"Native";"NVS"
32;"Isolepis_habra";2;"plants";"Native";"NVS"
36;"Isolepis_habra";2;"plants";"Native";"NVS"
37;"Isolepis_habra";2;"plants";"Native";"NVS"
38;"Isolepis_habra";3;"plants";"Native";"NVS"
41;"Isolepis_habra";5;"plants";"Native";"NVS"
45;"Isolepis_habra";4;"plants";"Native";"NVS"
46;"Isolepis_habra";2;"plants";"Native";"NVS"
47;"Isolepis_habra";1;"plants";"Native";"NVS"
49;"Isolepis_habra";9;"plants";"Native";"NVS"
50;"Isolepis_habra";2;"plants";"Native";"NVS"
51;"Isolepis_habra";1;"plants";"Native";"NVS"
53;"Isolepis_habra";1;"plants";"Native";"NVS"
1;"Knightia_excelsa";1;"plants";"Native";"NVS"
2;"Knightia_excelsa";9;"plants";"Native";"NVS"
4;"Knightia_excelsa";43;"plants";"Native";"NVS"
5;"Knightia_excelsa";12;"plants";"Native";"NVS"
7;"Knightia_excelsa";124;"plants";"Native";"NVS"
8;"Knightia_excelsa";91;"plants";"Native";"NVS"
9;"Knightia_excelsa";16;"plants";"Native";"NVS"
10;"Knightia_excelsa";60;"plants";"Native";"NVS"
11;"Knightia_excelsa";1;"plants";"Native";"NVS"
12;"Knightia_excelsa";20;"plants";"Native";"NVS"
13;"Knightia_excelsa";35;"plants";"Native";"NVS"
14;"Knightia_excelsa";89;"plants";"Native";"NVS"
15;"Knightia_excelsa";60;"plants";"Native";"NVS"
16;"Knightia_excelsa";23;"plants";"Native";"NVS"
17;"Knightia_excelsa";1;"plants";"Native";"NVS"
18;"Knightia_excelsa";75;"plants";"Native";"NVS"
19;"Knightia_excelsa";6;"plants";"Native";"NVS"
20;"Knightia_excelsa";29;"plants";"Native";"NVS"
25;"Knightia_excelsa";10;"plants";"Native";"NVS"
29;"Knightia_excelsa";50;"plants";"Native";"NVS"
30;"Knightia_excelsa";34;"plants";"Native";"NVS"
2;"Lantana_camara";1;"plants";"Exotic";"NVS"
4;"Lantana_camara";1;"plants";"Exotic";"NVS"
18;"Laurus_nobilis";1;"plants";"Exotic";"NVS"
28;"Laurus_nobilis";2;"plants";"Exotic";"NVS"
14;"Lepidothamnus_intermedius";1;"plants";"Native";"NVS"
22;"Lepidothamnus_intermedius";1;"plants";"Native";"NVS"
27;"Lepidothamnus_intermedius";19;"plants";"Native";"NVS"
31;"Lepidothamnus_intermedius";1;"plants";"Native";"NVS"
32;"Lepidothamnus_intermedius";18;"plants";"Native";"NVS"
36;"Lepidothamnus_intermedius";5;"plants";"Native";"NVS"
37;"Lepidothamnus_intermedius";4;"plants";"Native";"NVS"
40;"Lepidothamnus_intermedius";10;"plants";"Native";"NVS"
46;"Lepidothamnus_intermedius";1;"plants";"Native";"NVS"
49;"Lepidothamnus_intermedius";11;"plants";"Native";"NVS"
50;"Lepidothamnus_intermedius";1;"plants";"Native";"NVS"
53;"Lepidothamnus_intermedius";18;"plants";"Native";"NVS"
54;"Lepidothamnus_intermedius";2;"plants";"Native";"NVS"
19;"Lepidothamnus_laxifolius";11;"plants";"Native";"NVS"
20;"Lepidothamnus_laxifolius";13;"plants";"Native";"NVS"
27;"Lepidothamnus_laxifolius";12;"plants";"Native";"NVS"
32;"Lepidothamnus_laxifolius";3;"plants";"Native";"NVS"
38;"Lepidothamnus_laxifolius";1;"plants";"Native";"NVS"
40;"Lepidothamnus_laxifolius";3;"plants";"Native";"NVS"
46;"Lepidothamnus_laxifolius";6;"plants";"Native";"NVS"
49;"Lepidothamnus_laxifolius";1;"plants";"Native";"NVS"
53;"Lepidothamnus_laxifolius";1;"plants";"Native";"NVS"
1;"Leptecophylla_juniperina";2;"plants";"Native";"NVS"
2;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
4;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
5;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
7;"Leptecophylla_juniperina";26;"plants";"Native";"NVS"
8;"Leptecophylla_juniperina";14;"plants";"Native";"NVS"
9;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
10;"Leptecophylla_juniperina";5;"plants";"Native";"NVS"
11;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
12;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
13;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
14;"Leptecophylla_juniperina";25;"plants";"Native";"NVS"
15;"Leptecophylla_juniperina";13;"plants";"Native";"NVS"
16;"Leptecophylla_juniperina";2;"plants";"Native";"NVS"
18;"Leptecophylla_juniperina";7;"plants";"Native";"NVS"
19;"Leptecophylla_juniperina";73;"plants";"Native";"NVS"
20;"Leptecophylla_juniperina";75;"plants";"Native";"NVS"
25;"Leptecophylla_juniperina";2;"plants";"Native";"NVS"
26;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
27;"Leptecophylla_juniperina";24;"plants";"Native";"NVS"
28;"Leptecophylla_juniperina";25;"plants";"Native";"NVS"
29;"Leptecophylla_juniperina";8;"plants";"Native";"NVS"
30;"Leptecophylla_juniperina";9;"plants";"Native";"NVS"
31;"Leptecophylla_juniperina";2;"plants";"Native";"NVS"
32;"Leptecophylla_juniperina";31;"plants";"Native";"NVS"
33;"Leptecophylla_juniperina";63;"plants";"Native";"NVS"
36;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
37;"Leptecophylla_juniperina";6;"plants";"Native";"NVS"
38;"Leptecophylla_juniperina";39;"plants";"Native";"NVS"
39;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
40;"Leptecophylla_juniperina";8;"plants";"Native";"NVS"
41;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
42;"Leptecophylla_juniperina";3;"plants";"Native";"NVS"
46;"Leptecophylla_juniperina";3;"plants";"Native";"NVS"
47;"Leptecophylla_juniperina";1;"plants";"Native";"NVS"
49;"Leptecophylla_juniperina";30;"plants";"Native";"NVS"
50;"Leptecophylla_juniperina";7;"plants";"Native";"NVS"
51;"Leptecophylla_juniperina";2;"plants";"Native";"NVS"
53;"Leptecophylla_juniperina";53;"plants";"Native";"NVS"
54;"Leptecophylla_juniperina";26;"plants";"Native";"NVS"
1;"Leptospermum_scoparium";1;"plants";"Native";"NVS"
2;"Leptospermum_scoparium";17;"plants";"Native";"NVS"
3;"Leptospermum_scoparium";3;"plants";"Native";"NVS"
4;"Leptospermum_scoparium";12;"plants";"Native";"NVS"
5;"Leptospermum_scoparium";5;"plants";"Native";"NVS"
7;"Leptospermum_scoparium";75;"plants";"Native";"NVS"
8;"Leptospermum_scoparium";22;"plants";"Native";"NVS"
9;"Leptospermum_scoparium";11;"plants";"Native";"NVS"
10;"Leptospermum_scoparium";21;"plants";"Native";"NVS"
12;"Leptospermum_scoparium";5;"plants";"Native";"NVS"
13;"Leptospermum_scoparium";9;"plants";"Native";"NVS"
14;"Leptospermum_scoparium";33;"plants";"Native";"NVS"
15;"Leptospermum_scoparium";26;"plants";"Native";"NVS"
16;"Leptospermum_scoparium";5;"plants";"Native";"NVS"
18;"Leptospermum_scoparium";34;"plants";"Native";"NVS"
19;"Leptospermum_scoparium";59;"plants";"Native";"NVS"
20;"Leptospermum_scoparium";64;"plants";"Native";"NVS"
21;"Leptospermum_scoparium";1;"plants";"Native";"NVS"
22;"Leptospermum_scoparium";2;"plants";"Native";"NVS"
25;"Leptospermum_scoparium";2;"plants";"Native";"NVS"
26;"Leptospermum_scoparium";2;"plants";"Native";"NVS"
27;"Leptospermum_scoparium";23;"plants";"Native";"NVS"
28;"Leptospermum_scoparium";29;"plants";"Native";"NVS"
29;"Leptospermum_scoparium";16;"plants";"Native";"NVS"
30;"Leptospermum_scoparium";6;"plants";"Native";"NVS"
31;"Leptospermum_scoparium";3;"plants";"Native";"NVS"
32;"Leptospermum_scoparium";49;"plants";"Native";"NVS"
33;"Leptospermum_scoparium";65;"plants";"Native";"NVS"
34;"Leptospermum_scoparium";10;"plants";"Native";"NVS"
36;"Leptospermum_scoparium";8;"plants";"Native";"NVS"
37;"Leptospermum_scoparium";15;"plants";"Native";"NVS"
38;"Leptospermum_scoparium";66;"plants";"Native";"NVS"
39;"Leptospermum_scoparium";1;"plants";"Native";"NVS"
40;"Leptospermum_scoparium";20;"plants";"Native";"NVS"
41;"Leptospermum_scoparium";5;"plants";"Native";"NVS"
42;"Leptospermum_scoparium";1;"plants";"Native";"NVS"
44;"Leptospermum_scoparium";1;"plants";"Native";"NVS"
45;"Leptospermum_scoparium";2;"plants";"Native";"NVS"
46;"Leptospermum_scoparium";5;"plants";"Native";"NVS"
47;"Leptospermum_scoparium";3;"plants";"Native";"NVS"
49;"Leptospermum_scoparium";36;"plants";"Native";"NVS"
50;"Leptospermum_scoparium";17;"plants";"Native";"NVS"
51;"Leptospermum_scoparium";1;"plants";"Native";"NVS"
52;"Leptospermum_scoparium";5;"plants";"Native";"NVS"
53;"Leptospermum_scoparium";22;"plants";"Native";"NVS"
54;"Leptospermum_scoparium";39;"plants";"Native";"NVS"
55;"Leptospermum_scoparium";1;"plants";"Native";"NVS"
1;"Leucopogon_fasciculatus";2;"plants";"Native";"NVS"
2;"Leucopogon_fasciculatus";14;"plants";"Native";"NVS"
3;"Leucopogon_fasciculatus";7;"plants";"Native";"NVS"
4;"Leucopogon_fasciculatus";33;"plants";"Native";"NVS"
5;"Leucopogon_fasciculatus";11;"plants";"Native";"NVS"
7;"Leucopogon_fasciculatus";112;"plants";"Native";"NVS"
8;"Leucopogon_fasciculatus";42;"plants";"Native";"NVS"
9;"Leucopogon_fasciculatus";3;"plants";"Native";"NVS"
10;"Leucopogon_fasciculatus";41;"plants";"Native";"NVS"
11;"Leucopogon_fasciculatus";9;"plants";"Native";"NVS"
12;"Leucopogon_fasciculatus";13;"plants";"Native";"NVS"
13;"Leucopogon_fasciculatus";19;"plants";"Native";"NVS"
14;"Leucopogon_fasciculatus";123;"plants";"Native";"NVS"
15;"Leucopogon_fasciculatus";66;"plants";"Native";"NVS"
16;"Leucopogon_fasciculatus";24;"plants";"Native";"NVS"
17;"Leucopogon_fasciculatus";1;"plants";"Native";"NVS"
18;"Leucopogon_fasciculatus";46;"plants";"Native";"NVS"
19;"Leucopogon_fasciculatus";107;"plants";"Native";"NVS"
20;"Leucopogon_fasciculatus";102;"plants";"Native";"NVS"
22;"Leucopogon_fasciculatus";3;"plants";"Native";"NVS"
25;"Leucopogon_fasciculatus";9;"plants";"Native";"NVS"
26;"Leucopogon_fasciculatus";1;"plants";"Native";"NVS"
27;"Leucopogon_fasciculatus";76;"plants";"Native";"NVS"
28;"Leucopogon_fasciculatus";41;"plants";"Native";"NVS"
29;"Leucopogon_fasciculatus";46;"plants";"Native";"NVS"
30;"Leucopogon_fasciculatus";26;"plants";"Native";"NVS"
31;"Leucopogon_fasciculatus";6;"plants";"Native";"NVS"
32;"Leucopogon_fasciculatus";64;"plants";"Native";"NVS"
33;"Leucopogon_fasciculatus";44;"plants";"Native";"NVS"
37;"Leucopogon_fasciculatus";8;"plants";"Native";"NVS"
38;"Leucopogon_fasciculatus";30;"plants";"Native";"NVS"
39;"Leucopogon_fasciculatus";1;"plants";"Native";"NVS"
41;"Leucopogon_fasciculatus";3;"plants";"Native";"NVS"
42;"Leucopogon_fasciculatus";4;"plants";"Native";"NVS"
46;"Leucopogon_fasciculatus";1;"plants";"Native";"NVS"
49;"Leucopogon_fasciculatus";1;"plants";"Native";"NVS"
53;"Leucopogon_fasciculatus";1;"plants";"Native";"NVS"
8;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
10;"Leycesteria_formosa";6;"plants";"Exotic";"NVS"
14;"Leycesteria_formosa";5;"plants";"Exotic";"NVS"
25;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
27;"Leycesteria_formosa";3;"plants";"Exotic";"NVS"
28;"Leycesteria_formosa";3;"plants";"Exotic";"NVS"
29;"Leycesteria_formosa";2;"plants";"Exotic";"NVS"
30;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
31;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
33;"Leycesteria_formosa";3;"plants";"Exotic";"NVS"
37;"Leycesteria_formosa";3;"plants";"Exotic";"NVS"
38;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
41;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
42;"Leycesteria_formosa";10;"plants";"Exotic";"NVS"
44;"Leycesteria_formosa";2;"plants";"Exotic";"NVS"
52;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
53;"Leycesteria_formosa";1;"plants";"Exotic";"NVS"
7;"Ligustrum_lucidum";12;"plants";"Exotic";"NVS"
10;"Ligustrum_lucidum";1;"plants";"Exotic";"NVS"
37;"Ligustrum_ovalifolium";1;"plants";"Exotic";"NVS"
2;"Ligustrum_sinense";1;"plants";"Exotic";"NVS"
4;"Ligustrum_sinense";1;"plants";"Exotic";"NVS"
5;"Ligustrum_sinense";1;"plants";"Exotic";"NVS"
7;"Ligustrum_sinense";11;"plants";"Exotic";"NVS"
8;"Ligustrum_sinense";1;"plants";"Exotic";"NVS"
9;"Ligustrum_sinense";2;"plants";"Exotic";"NVS"
14;"Ligustrum_sinense";1;"plants";"Exotic";"NVS"
15;"Ligustrum_sinense";2;"plants";"Exotic";"NVS"
16;"Ligustrum_sinense";1;"plants";"Exotic";"NVS"
2;"Litsea_calicaris";1;"plants";"Native";"NVS"
4;"Litsea_calicaris";6;"plants";"Native";"NVS"
5;"Litsea_calicaris";4;"plants";"Native";"NVS"
7;"Litsea_calicaris";16;"plants";"Native";"NVS"
8;"Litsea_calicaris";5;"plants";"Native";"NVS"
9;"Litsea_calicaris";6;"plants";"Native";"NVS"
10;"Litsea_calicaris";10;"plants";"Native";"NVS"
11;"Litsea_calicaris";1;"plants";"Native";"NVS"
13;"Litsea_calicaris";16;"plants";"Native";"NVS"
14;"Litsea_calicaris";35;"plants";"Native";"NVS"
15;"Litsea_calicaris";26;"plants";"Native";"NVS"
2;"Lonicera_japonica";1;"plants";"Exotic";"NVS"
7;"Lonicera_japonica";4;"plants";"Exotic";"NVS"
8;"Lonicera_japonica";2;"plants";"Exotic";"NVS"
10;"Lonicera_japonica";2;"plants";"Exotic";"NVS"
14;"Lonicera_japonica";2;"plants";"Exotic";"NVS"
28;"Lonicera_japonica";1;"plants";"Exotic";"NVS"
29;"Lonicera_japonica";1;"plants";"Exotic";"NVS"
37;"Lonicera_japonica";2;"plants";"Exotic";"NVS"
4;"Lophomyrtus_bullata";10;"plants";"Native";"NVS"
7;"Lophomyrtus_bullata";7;"plants";"Native";"NVS"
8;"Lophomyrtus_bullata";17;"plants";"Native";"NVS"
9;"Lophomyrtus_bullata";1;"plants";"Native";"NVS"
10;"Lophomyrtus_bullata";4;"plants";"Native";"NVS"
13;"Lophomyrtus_bullata";1;"plants";"Native";"NVS"
18;"Lophomyrtus_bullata";2;"plants";"Native";"NVS"
25;"Lophomyrtus_bullata";3;"plants";"Native";"NVS"
28;"Lophomyrtus_bullata";4;"plants";"Native";"NVS"
29;"Lophomyrtus_bullata";7;"plants";"Native";"NVS"
15;"Lophomyrtus_obcordata";1;"plants";"Native";"NVS"
16;"Lophomyrtus_obcordata";2;"plants";"Native";"NVS"
20;"Lophomyrtus_obcordata";2;"plants";"Native";"NVS"
22;"Lophomyrtus_obcordata";1;"plants";"Native";"NVS"
27;"Lophomyrtus_obcordata";1;"plants";"Native";"NVS"
28;"Lophomyrtus_obcordata";2;"plants";"Native";"NVS"
