values,cell_id,X,Y
0,"666",1924971.00093169,5729224.14464992
0,"667",1934971.00093169,5729224.14464992
0,"668",1944971.00093169,5729224.14464992
0,"669",1954971.00093169,5729224.14464992
0,"670",1964971.00093169,5729224.14464992
0,"671",1974971.00093169,5729224.14464992
0,"672",1984971.00093169,5729224.14464992
0,"673",1994971.00093169,5729224.14464992
0,"674",2004971.00093169,5729224.14464992
0,"675",2014971.00093169,5729224.14464992
0,"676",2024971.00093169,5729224.14464992
0,"677",2034971.00093169,5729224.14464992
0,"678",2044971.00093169,5729224.14464992
0,"679",2054971.00093169,5729224.14464992
0,"680",2064971.00093169,5729224.14464992
0,"681",1744971.00093169,5719224.14464992
0,"682",1754971.00093169,5719224.14464992
0,"683",1764971.00093169,5719224.14464992
0,"684",1774971.00093169,5719224.14464992
0,"685",1784971.00093169,5719224.14464992
0,"686",1794971.00093169,5719224.14464992
0,"687",1804971.00093169,5719224.14464992
0,"688",1814971.00093169,5719224.14464992
0,"689",1824971.00093169,5719224.14464992
0,"690",1834971.00093169,5719224.14464992
0,"691",1844971.00093169,5719224.14464992
0,"692",1854971.00093169,5719224.14464992
0,"693",1864971.00093169,5719224.14464992
0,"694",1874971.00093169,5719224.14464992
0,"695",1884971.00093169,5719224.14464992
0,"696",1894971.00093169,5719224.14464992
0,"697",1904971.00093169,5719224.14464992
0,"698",1914971.00093169,5719224.14464992
0,"699",1924971.00093169,5719224.14464992
0,"700",1934971.00093169,5719224.14464992
0,"701",1944971.00093169,5719224.14464992
0,"702",1954971.00093169,5719224.14464992
0,"703",1964971.00093169,5719224.14464992
0,"704",1974971.00093169,5719224.14464992
0,"705",1984971.00093169,5719224.14464992
0,"706",1994971.00093169,5719224.14464992
0,"707",2004971.00093169,5719224.14464992
0,"708",2014971.00093169,5719224.14464992
0,"709",2024971.00093169,5719224.14464992
0,"710",2034971.00093169,5719224.14464992
0,"711",2044971.00093169,5719224.14464992
0,"712",2054971.00093169,5719224.14464992
0,"713",2064971.00093169,5719224.14464992
0,"714",1734971.00093169,5709224.14464992
0,"715",1744971.00093169,5709224.14464992
0,"716",1754971.00093169,5709224.14464992
0,"717",1764971.00093169,5709224.14464992
0,"718",1774971.00093169,5709224.14464992
0,"719",1784971.00093169,5709224.14464992
0,"720",1794971.00093169,5709224.14464992
0,"721",1804971.00093169,5709224.14464992
0,"722",1814971.00093169,5709224.14464992
0,"723",1824971.00093169,5709224.14464992
0,"724",1834971.00093169,5709224.14464992
0,"725",1844971.00093169,5709224.14464992
0,"726",1854971.00093169,5709224.14464992
0,"727",1864971.00093169,5709224.14464992
0,"728",1874971.00093169,5709224.14464992
0,"729",1884971.00093169,5709224.14464992
0,"730",1894971.00093169,5709224.14464992
0,"731",1904971.00093169,5709224.14464992
0,"732",1914971.00093169,5709224.14464992
0,"733",1924971.00093169,5709224.14464992
0,"734",1934971.00093169,5709224.14464992
0,"735",1944971.00093169,5709224.14464992
0,"736",1954971.00093169,5709224.14464992
0,"737",1964971.00093169,5709224.14464992
0,"738",1974971.00093169,5709224.14464992
0,"739",1984971.00093169,5709224.14464992
0,"740",1994971.00093169,5709224.14464992
0,"741",2004971.00093169,5709224.14464992
0,"742",2014971.00093169,5709224.14464992
0,"743",2024971.00093169,5709224.14464992
0,"744",2034971.00093169,5709224.14464992
0,"745",2044971.00093169,5709224.14464992
0,"746",2054971.00093169,5709224.14464992
0,"747",1734971.00093169,5699224.14464992
0,"748",1744971.00093169,5699224.14464992
0,"749",1754971.00093169,5699224.14464992
0,"750",1764971.00093169,5699224.14464992
0,"751",1774971.00093169,5699224.14464992
0,"752",1784971.00093169,5699224.14464992
0,"753",1794971.00093169,5699224.14464992
0,"754",1804971.00093169,5699224.14464992
0,"755",1814971.00093169,5699224.14464992
0,"756",1824971.00093169,5699224.14464992
0,"757",1834971.00093169,5699224.14464992
0,"758",1844971.00093169,5699224.14464992
0,"759",1854971.00093169,5699224.14464992
0,"760",1864971.00093169,5699224.14464992
0,"761",1874971.00093169,5699224.14464992
0,"762",1884971.00093169,5699224.14464992
0,"763",1894971.00093169,5699224.14464992
0,"764",1904971.00093169,5699224.14464992
0,"765",1914971.00093169,5699224.14464992
0,"766",1924971.00093169,5699224.14464992
0,"767",1934971.00093169,5699224.14464992
0,"768",1944971.00093169,5699224.14464992
0,"769",1954971.00093169,5699224.14464992
0,"770",1964971.00093169,5699224.14464992
0,"771",1974971.00093169,5699224.14464992
0,"772",1984971.00093169,5699224.14464992
0,"773",1994971.00093169,5699224.14464992
0,"774",2004971.00093169,5699224.14464992
0,"775",2014971.00093169,5699224.14464992
0,"776",2024971.00093169,5699224.14464992
0,"777",2034971.00093169,5699224.14464992
0,"778",2044971.00093169,5699224.14464992
0,"779",1704971.00093169,5689224.14464992
0,"780",1714971.00093169,5689224.14464992
0,"781",1724971.00093169,5689224.14464992
0,"782",1734971.00093169,5689224.14464992
0,"783",1744971.00093169,5689224.14464992
0,"784",1754971.00093169,5689224.14464992
0,"785",1764971.00093169,5689224.14464992
0,"786",1774971.00093169,5689224.14464992
0,"787",1784971.00093169,5689224.14464992
0,"788",1794971.00093169,5689224.14464992
0,"789",1804971.00093169,5689224.14464992
0,"790",1814971.00093169,5689224.14464992
0,"791",1824971.00093169,5689224.14464992
0,"792",1834971.00093169,5689224.14464992
0,"793",1844971.00093169,5689224.14464992
0,"794",1854971.00093169,5689224.14464992
0,"795",1864971.00093169,5689224.14464992
0,"796",1874971.00093169,5689224.14464992
0,"797",1884971.00093169,5689224.14464992
0,"798",1894971.00093169,5689224.14464992
0,"799",1904971.00093169,5689224.14464992
0,"800",1914971.00093169,5689224.14464992
0,"801",1924971.00093169,5689224.14464992
0,"802",1934971.00093169,5689224.14464992
0,"803",1944971.00093169,5689224.14464992
0,"804",1954971.00093169,5689224.14464992
0,"805",1964971.00093169,5689224.14464992
0,"806",1974971.00093169,5689224.14464992
0,"807",1984971.00093169,5689224.14464992
0,"808",1994971.00093169,5689224.14464992
0,"809",2004971.00093169,5689224.14464992
0,"810",2014971.00093169,5689224.14464992
0,"811",2024971.00093169,5689224.14464992
0,"812",1684971.00093169,5679224.14464992
0,"813",1694971.00093169,5679224.14464992
0,"814",1704971.00093169,5679224.14464992
0,"815",1714971.00093169,5679224.14464992
0,"816",1724971.00093169,5679224.14464992
0,"817",1734971.00093169,5679224.14464992
0,"818",1744971.00093169,5679224.14464992
0,"819",1754971.00093169,5679224.14464992
0,"820",1764971.00093169,5679224.14464992
0,"821",1774971.00093169,5679224.14464992
0,"822",1784971.00093169,5679224.14464992
0,"823",1794971.00093169,5679224.14464992
0,"824",1804971.00093169,5679224.14464992
0,"825",1814971.00093169,5679224.14464992
0,"826",1824971.00093169,5679224.14464992
0,"827",1834971.00093169,5679224.14464992
0,"828",1844971.00093169,5679224.14464992
0,"829",1854971.00093169,5679224.14464992
0,"830",1864971.00093169,5679224.14464992
0,"831",1874971.00093169,5679224.14464992
0,"832",1884971.00093169,5679224.14464992
0,"833",1894971.00093169,5679224.14464992
0,"834",1904971.00093169,5679224.14464992
0,"835",1914971.00093169,5679224.14464992
0,"836",1924971.00093169,5679224.14464992
0,"837",1934971.00093169,5679224.14464992
0,"838",1944971.00093169,5679224.14464992
0,"839",1954971.00093169,5679224.14464992
0,"840",1964971.00093169,5679224.14464992
0,"841",1974971.00093169,5679224.14464992
0,"842",1984971.00093169,5679224.14464992
0,"843",1994971.00093169,5679224.14464992
0,"844",2004971.00093169,5679224.14464992
0,"845",2014971.00093169,5679224.14464992
0,"846",2024971.00093169,5679224.14464992
0,"847",1674971.00093169,5669224.14464992
0,"848",1684971.00093169,5669224.14464992
0,"849",1694971.00093169,5669224.14464992
0,"850",1704971.00093169,5669224.14464992
0,"851",1714971.00093169,5669224.14464992
0,"852",1724971.00093169,5669224.14464992
0,"853",1734971.00093169,5669224.14464992
0,"854",1744971.00093169,5669224.14464992
0,"855",1754971.00093169,5669224.14464992
0,"856",1764971.00093169,5669224.14464992
0,"857",1774971.00093169,5669224.14464992
0,"858",1784971.00093169,5669224.14464992
0,"859",1794971.00093169,5669224.14464992
0,"860",1804971.00093169,5669224.14464992
0,"861",1814971.00093169,5669224.14464992
0,"862",1824971.00093169,5669224.14464992
0,"863",1834971.00093169,5669224.14464992
0,"864",1844971.00093169,5669224.14464992
0,"865",1854971.00093169,5669224.14464992
0,"866",1864971.00093169,5669224.14464992
0,"867",1874971.00093169,5669224.14464992
0,"868",1884971.00093169,5669224.14464992
0,"869",1894971.00093169,5669224.14464992
0,"870",1904971.00093169,5669224.14464992
0,"871",1914971.00093169,5669224.14464992
0,"872",1924971.00093169,5669224.14464992
0,"873",1934971.00093169,5669224.14464992
0,"874",1944971.00093169,5669224.14464992
0,"875",1954971.00093169,5669224.14464992
0,"876",1964971.00093169,5669224.14464992
0,"877",1974971.00093169,5669224.14464992
0,"878",1984971.00093169,5669224.14464992
0,"879",1994971.00093169,5669224.14464992
0,"880",2004971.00093169,5669224.14464992
0,"881",2014971.00093169,5669224.14464992
0,"882",2024971.00093169,5669224.14464992
0,"883",1664971.00093169,5659224.14464992
0,"884",1674971.00093169,5659224.14464992
0,"885",1684971.00093169,5659224.14464992
0,"886",1694971.00093169,5659224.14464992
0,"887",1704971.00093169,5659224.14464992
0,"888",1714971.00093169,5659224.14464992
0,"889",1724971.00093169,5659224.14464992
0,"890",1734971.00093169,5659224.14464992
0,"891",1744971.00093169,5659224.14464992
0,"892",1754971.00093169,5659224.14464992
0,"893",1764971.00093169,5659224.14464992
0,"894",1774971.00093169,5659224.14464992
0,"895",1784971.00093169,5659224.14464992
0,"896",1794971.00093169,5659224.14464992
0,"897",1804971.00093169,5659224.14464992
0,"898",1814971.00093169,5659224.14464992
0,"899",1824971.00093169,5659224.14464992
0,"900",1834971.00093169,5659224.14464992
0,"901",1844971.00093169,5659224.14464992
0,"902",1854971.00093169,5659224.14464992
0,"903",1864971.00093169,5659224.14464992
0,"904",1874971.00093169,5659224.14464992
0,"905",1884971.00093169,5659224.14464992
0,"906",1894971.00093169,5659224.14464992
0,"907",1904971.00093169,5659224.14464992
0,"908",1914971.00093169,5659224.14464992
0,"909",1924971.00093169,5659224.14464992
0,"910",1934971.00093169,5659224.14464992
0,"911",1944971.00093169,5659224.14464992
0,"912",1954971.00093169,5659224.14464992
0,"913",1964971.00093169,5659224.14464992
0,"914",1974971.00093169,5659224.14464992
0,"915",2014971.00093169,5659224.14464992
0,"916",2024971.00093169,5659224.14464992
0,"917",2034971.00093169,5659224.14464992
0,"918",1664971.00093169,5649224.14464992
0,"919",1674971.00093169,5649224.14464992
0,"920",1684971.00093169,5649224.14464992
0,"921",1694971.00093169,5649224.14464992
0,"922",1704971.00093169,5649224.14464992
0,"923",1714971.00093169,5649224.14464992
0,"924",1724971.00093169,5649224.14464992
0,"925",1734971.00093169,5649224.14464992
0,"926",1744971.00093169,5649224.14464992
0,"927",1754971.00093169,5649224.14464992
0,"928",1764971.00093169,5649224.14464992
0,"929",1774971.00093169,5649224.14464992
0,"930",1784971.00093169,5649224.14464992
0,"931",1794971.00093169,5649224.14464992
0,"932",1804971.00093169,5649224.14464992
0,"933",1814971.00093169,5649224.14464992
0,"934",1824971.00093169,5649224.14464992
0,"935",1834971.00093169,5649224.14464992
0,"936",1844971.00093169,5649224.14464992
0,"937",1854971.00093169,5649224.14464992
0,"938",1864971.00093169,5649224.14464992
0,"939",1874971.00093169,5649224.14464992
0,"940",1884971.00093169,5649224.14464992
0,"941",1894971.00093169,5649224.14464992
0,"942",1904971.00093169,5649224.14464992
0,"943",1914971.00093169,5649224.14464992
0,"944",1924971.00093169,5649224.14464992
0,"945",1934971.00093169,5649224.14464992
0,"946",1944971.00093169,5649224.14464992
0,"947",1954971.00093169,5649224.14464992
0,"948",2014971.00093169,5649224.14464992
0,"949",2024971.00093169,5649224.14464992
0,"950",1664971.00093169,5639224.14464992
0,"951",1674971.00093169,5639224.14464992
0,"952",1684971.00093169,5639224.14464992
0,"953",1694971.00093169,5639224.14464992
0,"954",1704971.00093169,5639224.14464992
0,"955",1714971.00093169,5639224.14464992
0,"956",1724971.00093169,5639224.14464992
0,"957",1734971.00093169,5639224.14464992
0,"958",1744971.00093169,5639224.14464992
0,"959",1754971.00093169,5639224.14464992
0,"960",1764971.00093169,5639224.14464992
0,"961",1774971.00093169,5639224.14464992
0,"962",1784971.00093169,5639224.14464992
0,"963",1794971.00093169,5639224.14464992
0,"964",1804971.00093169,5639224.14464992
0,"965",1814971.00093169,5639224.14464992
0,"966",1824971.00093169,5639224.14464992
0,"967",1834971.00093169,5639224.14464992
0,"968",1844971.00093169,5639224.14464992
0,"969",1854971.00093169,5639224.14464992
0,"970",1864971.00093169,5639224.14464992
0,"971",1874971.00093169,5639224.14464992
0,"972",1884971.00093169,5639224.14464992
0,"973",1894971.00093169,5639224.14464992
0,"974",1904971.00093169,5639224.14464992
0,"975",1914971.00093169,5639224.14464992
0,"976",1924971.00093169,5639224.14464992
0,"977",1934971.00093169,5639224.14464992
0,"978",1944971.00093169,5639224.14464992
0,"979",2014971.00093169,5639224.14464992
0,"980",2024971.00093169,5639224.14464992
0,"981",1674971.00093169,5629224.14464992
0,"982",1684971.00093169,5629224.14464992
0,"983",1694971.00093169,5629224.14464992
0,"984",1704971.00093169,5629224.14464992
0,"985",1714971.00093169,5629224.14464992
0,"986",1724971.00093169,5629224.14464992
0,"987",1734971.00093169,5629224.14464992
0,"988",1744971.00093169,5629224.14464992
0,"989",1754971.00093169,5629224.14464992
0,"990",1764971.00093169,5629224.14464992
0,"991",1774971.00093169,5629224.14464992
0,"992",1784971.00093169,5629224.14464992
0,"993",1794971.00093169,5629224.14464992
0,"994",1804971.00093169,5629224.14464992
0,"995",1814971.00093169,5629224.14464992
0,"996",1824971.00093169,5629224.14464992
0,"997",1834971.00093169,5629224.14464992
0,"998",1844971.00093169,5629224.14464992
0,"999",1854971.00093169,5629224.14464992
0,"1000",1864971.00093169,5629224.14464992
0,"1001",1874971.00093169,5629224.14464992
0,"1002",1884971.00093169,5629224.14464992
0,"1003",1894971.00093169,5629224.14464992
0,"1004",1904971.00093169,5629224.14464992
0,"1005",1914971.00093169,5629224.14464992
0,"1006",1924971.00093169,5629224.14464992
0,"1007",1934971.00093169,5629224.14464992
0,"1008",1684971.00093169,5619224.14464992
0,"1009",1694971.00093169,5619224.14464992
0,"1010",1704971.00093169,5619224.14464992
0,"1011",1714971.00093169,5619224.14464992
0,"1012",1724971.00093169,5619224.14464992
0,"1013",1734971.00093169,5619224.14464992
0,"1014",1744971.00093169,5619224.14464992
0,"1015",1754971.00093169,5619224.14464992
0,"1016",1764971.00093169,5619224.14464992
0,"1017",1774971.00093169,5619224.14464992
0,"1018",1784971.00093169,5619224.14464992
0,"1019",1794971.00093169,5619224.14464992
0,"1020",1804971.00093169,5619224.14464992
0,"1021",1814971.00093169,5619224.14464992
0,"1022",1824971.00093169,5619224.14464992
0,"1023",1834971.00093169,5619224.14464992
0,"1024",1844971.00093169,5619224.14464992
0,"1025",1854971.00093169,5619224.14464992
0,"1026",1864971.00093169,5619224.14464992
0,"1027",1874971.00093169,5619224.14464992
0,"1028",1884971.00093169,5619224.14464992
0,"1029",1894971.00093169,5619224.14464992
0,"1030",1904971.00093169,5619224.14464992
0,"1031",1914971.00093169,5619224.14464992
0,"1032",1924971.00093169,5619224.14464992
0,"1033",1934971.00093169,5619224.14464992
0,"1034",1704971.00093169,5609224.14464992
0,"1035",1714971.00093169,5609224.14464992
0,"1036",1724971.00093169,5609224.14464992
0,"1037",1734971.00093169,5609224.14464992
0,"1038",1744971.00093169,5609224.14464992
0,"1039",1754971.00093169,5609224.14464992
0,"1040",1764971.00093169,5609224.14464992
0,"1041",1774971.00093169,5609224.14464992
0,"1042",1784971.00093169,5609224.14464992
0,"1043",1794971.00093169,5609224.14464992
0,"1044",1804971.00093169,5609224.14464992
0,"1045",1814971.00093169,5609224.14464992
0,"1046",1824971.00093169,5609224.14464992
0,"1047",1834971.00093169,5609224.14464992
0,"1048",1844971.00093169,5609224.14464992
0,"1049",1854971.00093169,5609224.14464992
0,"1050",1864971.00093169,5609224.14464992
0,"1051",1874971.00093169,5609224.14464992
0,"1052",1884971.00093169,5609224.14464992
0,"1053",1894971.00093169,5609224.14464992
0,"1054",1904971.00093169,5609224.14464992
0,"1055",1914971.00093169,5609224.14464992
0,"1056",1924971.00093169,5609224.14464992
0,"1057",1934971.00093169,5609224.14464992
0,"1058",1944971.00093169,5609224.14464992
0,"1059",1954971.00093169,5609224.14464992
0,"1060",1714971.00093169,5599224.14464992
0,"1061",1724971.00093169,5599224.14464992
0,"1062",1734971.00093169,5599224.14464992
0,"1063",1744971.00093169,5599224.14464992
0,"1064",1754971.00093169,5599224.14464992
0,"1065",1764971.00093169,5599224.14464992
0,"1066",1774971.00093169,5599224.14464992
0,"1067",1784971.00093169,5599224.14464992
0,"1068",1794971.00093169,5599224.14464992
0,"1069",1804971.00093169,5599224.14464992
0,"1070",1814971.00093169,5599224.14464992
0,"1071",1824971.00093169,5599224.14464992
0,"1072",1834971.00093169,5599224.14464992
0,"1073",1844971.00093169,5599224.14464992
0,"1074",1854971.00093169,5599224.14464992
0,"1075",1864971.00093169,5599224.14464992
0,"1076",1874971.00093169,5599224.14464992
0,"1077",1884971.00093169,5599224.14464992
0,"1078",1894971.00093169,5599224.14464992
0,"1079",1904971.00093169,5599224.14464992
0,"1080",1914971.00093169,5599224.14464992
0,"1081",1924971.00093169,5599224.14464992
0,"1082",1934971.00093169,5599224.14464992
0,"1083",1944971.00093169,5599224.14464992
0,"1084",1954971.00093169,5599224.14464992
0,"1085",1734971.00093169,5589224.14464992
0,"1086",1744971.00093169,5589224.14464992
0,"1087",1754971.00093169,5589224.14464992
0,"1088",1764971.00093169,5589224.14464992
0,"1089",1774971.00093169,5589224.14464992
0,"1090",1784971.00093169,5589224.14464992
0,"1091",1794971.00093169,5589224.14464992
0,"1092",1804971.00093169,5589224.14464992
0,"1093",1814971.00093169,5589224.14464992
0,"1094",1824971.00093169,5589224.14464992
0,"1095",1834971.00093169,5589224.14464992
0,"1096",1844971.00093169,5589224.14464992
0,"1097",1854971.00093169,5589224.14464992
0,"1098",1864971.00093169,5589224.14464992
0,"1099",1874971.00093169,5589224.14464992
0,"1100",1884971.00093169,5589224.14464992
0,"1101",1894971.00093169,5589224.14464992
0,"1102",1904971.00093169,5589224.14464992
0,"1103",1914971.00093169,5589224.14464992
0,"1104",1924971.00093169,5589224.14464992
0,"1105",1934971.00093169,5589224.14464992
0,"1106",1944971.00093169,5589224.14464992
0,"1107",1764971.00093169,5579224.14464992
0,"1108",1774971.00093169,5579224.14464992
0,"1109",1784971.00093169,5579224.14464992
0,"1110",1794971.00093169,5579224.14464992
0,"1111",1804971.00093169,5579224.14464992
0,"1112",1814971.00093169,5579224.14464992
0,"1113",1824971.00093169,5579224.14464992
0,"1114",1834971.00093169,5579224.14464992
0,"1115",1844971.00093169,5579224.14464992
0,"1116",1854971.00093169,5579224.14464992
0,"1117",1864971.00093169,5579224.14464992
0,"1118",1874971.00093169,5579224.14464992
0,"1119",1884971.00093169,5579224.14464992
0,"1120",1894971.00093169,5579224.14464992
0,"1121",1904971.00093169,5579224.14464992
0,"1122",1914971.00093169,5579224.14464992
0,"1123",1924971.00093169,5579224.14464992
0,"1124",1934971.00093169,5579224.14464992
0,"1125",1944971.00093169,5579224.14464992
0,"1126",1774971.00093169,5569224.14464992
0,"1127",1784971.00093169,5569224.14464992
0,"1128",1794971.00093169,5569224.14464992
0,"1129",1804971.00093169,5569224.14464992
0,"1130",1814971.00093169,5569224.14464992
0,"1131",1824971.00093169,5569224.14464992
0,"1132",1834971.00093169,5569224.14464992
0,"1133",1844971.00093169,5569224.14464992
0,"1134",1854971.00093169,5569224.14464992
0,"1135",1864971.00093169,5569224.14464992
0,"1136",1874971.00093169,5569224.14464992
0,"1137",1884971.00093169,5569224.14464992
0,"1138",1894971.00093169,5569224.14464992
0,"1139",1904971.00093169,5569224.14464992
0,"1140",1914971.00093169,5569224.14464992
0,"1141",1924971.00093169,5569224.14464992
0,"1142",1934971.00093169,5569224.14464992
0,"1143",1784971.00093169,5559224.14464992
0,"1144",1794971.00093169,5559224.14464992
0,"1145",1804971.00093169,5559224.14464992
0,"1146",1814971.00093169,5559224.14464992
0,"1147",1824971.00093169,5559224.14464992
0,"1148",1834971.00093169,5559224.14464992
0,"1149",1844971.00093169,5559224.14464992
0,"1150",1854971.00093169,5559224.14464992
0,"1151",1864971.00093169,5559224.14464992
0,"1152",1874971.00093169,5559224.14464992
0,"1153",1884971.00093169,5559224.14464992
0,"1154",1894971.00093169,5559224.14464992
0,"1155",1904971.00093169,5559224.14464992
0,"1156",1914971.00093169,5559224.14464992
0,"1157",1924971.00093169,5559224.14464992
0,"1158",1934971.00093169,5559224.14464992
0,"1159",1784971.00093169,5549224.14464992
0,"1160",1794971.00093169,5549224.14464992
0,"1161",1804971.00093169,5549224.14464992
0,"1162",1814971.00093169,5549224.14464992
0,"1163",1824971.00093169,5549224.14464992
0,"1164",1834971.00093169,5549224.14464992
0,"1165",1844971.00093169,5549224.14464992
0,"1166",1854971.00093169,5549224.14464992
0,"1167",1864971.00093169,5549224.14464992
0,"1168",1874971.00093169,5549224.14464992
0,"1169",1884971.00093169,5549224.14464992
0,"1170",1894971.00093169,5549224.14464992
0,"1171",1904971.00093169,5549224.14464992
0,"1172",1914971.00093169,5549224.14464992
0,"1173",1924971.00093169,5549224.14464992
0,"1174",1934971.00093169,5549224.14464992
0,"1175",1784971.00093169,5539224.14464992
0,"1176",1794971.00093169,5539224.14464992
0,"1177",1804971.00093169,5539224.14464992
0,"1178",1814971.00093169,5539224.14464992
0,"1179",1824971.00093169,5539224.14464992
0,"1180",1834971.00093169,5539224.14464992
0,"1181",1844971.00093169,5539224.14464992
0,"1182",1854971.00093169,5539224.14464992
0,"1183",1864971.00093169,5539224.14464992
0,"1184",1874971.00093169,5539224.14464992
0,"1185",1884971.00093169,5539224.14464992
0,"1186",1894971.00093169,5539224.14464992
0,"1187",1904971.00093169,5539224.14464992
0,"1188",1914971.00093169,5539224.14464992
0,"1189",1924971.00093169,5539224.14464992
0,"1190",1784971.00093169,5529224.14464992
0,"1191",1794971.00093169,5529224.14464992
0,"1192",1804971.00093169,5529224.14464992
0,"1193",1814971.00093169,5529224.14464992
0,"1194",1824971.00093169,5529224.14464992
0,"1195",1834971.00093169,5529224.14464992
0,"1196",1844971.00093169,5529224.14464992
0,"1197",1854971.00093169,5529224.14464992
0,"1198",1864971.00093169,5529224.14464992
0,"1199",1874971.00093169,5529224.14464992
0,"1200",1884971.00093169,5529224.14464992
0,"1201",1894971.00093169,5529224.14464992
0,"1202",1904971.00093169,5529224.14464992
0,"1203",1914971.00093169,5529224.14464992
0,"1204",1564971.00093169,5519224.14464992
0,"1205",1574971.00093169,5519224.14464992
0,"1206",1584971.00093169,5519224.14464992
0,"1207",1594971.00093169,5519224.14464992
0,"1208",1784971.00093169,5519224.14464992
0,"1209",1794971.00093169,5519224.14464992
0,"1210",1804971.00093169,5519224.14464992
0,"1211",1814971.00093169,5519224.14464992
0,"1212",1824971.00093169,5519224.14464992
0,"1213",1834971.00093169,5519224.14464992
0,"1214",1844971.00093169,5519224.14464992
0,"1215",1854971.00093169,5519224.14464992
0,"1216",1864971.00093169,5519224.14464992
0,"1217",1874971.00093169,5519224.14464992
0,"1218",1884971.00093169,5519224.14464992
0,"1219",1894971.00093169,5519224.14464992
0,"1220",1904971.00093169,5519224.14464992
0,"1221",1554971.00093169,5509224.14464992
0,"1222",1564971.00093169,5509224.14464992
0,"1223",1574971.00093169,5509224.14464992
0,"1224",1594971.00093169,5509224.14464992
0,"1225",1604971.00093169,5509224.14464992
0,"1226",1784971.00093169,5509224.14464992
0,"1227",1794971.00093169,5509224.14464992
0,"1228",1804971.00093169,5509224.14464992
0,"1229",1814971.00093169,5509224.14464992
0,"1230",1824971.00093169,5509224.14464992
0,"1231",1834971.00093169,5509224.14464992
0,"1232",1844971.00093169,5509224.14464992
0,"1233",1854971.00093169,5509224.14464992
0,"1234",1864971.00093169,5509224.14464992
0,"1235",1874971.00093169,5509224.14464992
0,"1236",1884971.00093169,5509224.14464992
0,"1237",1894971.00093169,5509224.14464992
0,"1238",1904971.00093169,5509224.14464992
0,"1239",1544971.00093169,5499224.14464992
0,"1240",1554971.00093169,5499224.14464992
0,"1241",1564971.00093169,5499224.14464992
0,"1242",1574971.00093169,5499224.14464992
0,"1243",1784971.00093169,5499224.14464992
0,"1244",1794971.00093169,5499224.14464992
0,"1245",1804971.00093169,5499224.14464992
0,"1246",1814971.00093169,5499224.14464992
0,"1247",1824971.00093169,5499224.14464992
0,"1248",1834971.00093169,5499224.14464992
0,"1249",1844971.00093169,5499224.14464992
0,"1250",1854971.00093169,5499224.14464992
0,"1251",1864971.00093169,5499224.14464992
0,"1252",1874971.00093169,5499224.14464992
0,"1253",1884971.00093169,5499224.14464992
0,"1254",1894971.00093169,5499224.14464992
0,"1255",1534971.00093169,5489224.14464992
0,"1256",1544971.00093169,5489224.14464992
0,"1257",1554971.00093169,5489224.14464992
0,"1258",1564971.00093169,5489224.14464992
0,"1259",1574971.00093169,5489224.14464992
0,"1260",1584971.00093169,5489224.14464992
0,"1261",1594971.00093169,5489224.14464992
0,"1262",1774971.00093169,5489224.14464992
0,"1263",1784971.00093169,5489224.14464992
0,"1264",1794971.00093169,5489224.14464992
0,"1265",1804971.00093169,5489224.14464992
0,"1266",1814971.00093169,5489224.14464992
0,"1267",1824971.00093169,5489224.14464992
0,"1268",1834971.00093169,5489224.14464992
0,"1269",1844971.00093169,5489224.14464992
0,"1270",1854971.00093169,5489224.14464992
0,"1271",1864971.00093169,5489224.14464992
0,"1272",1874971.00093169,5489224.14464992
0,"1273",1884971.00093169,5489224.14464992
0,"1274",1524971.00093169,5479224.14464992
0,"1275",1534971.00093169,5479224.14464992
0,"1276",1544971.00093169,5479224.14464992
0,"1277",1554971.00093169,5479224.14464992
0,"1278",1564971.00093169,5479224.14464992
0,"1279",1574971.00093169,5479224.14464992
0,"1280",1584971.00093169,5479224.14464992
0,"1281",1594971.00093169,5479224.14464992
0,"1282",1604971.00093169,5479224.14464992
0,"1283",1764971.00093169,5479224.14464992
0,"1284",1774971.00093169,5479224.14464992
0,"1285",1784971.00093169,5479224.14464992
0,"1286",1794971.00093169,5479224.14464992
0,"1287",1804971.00093169,5479224.14464992
0,"1288",1814971.00093169,5479224.14464992
0,"1289",1824971.00093169,5479224.14464992
0,"1290",1834971.00093169,5479224.14464992
0,"1291",1844971.00093169,5479224.14464992
0,"1292",1854971.00093169,5479224.14464992
0,"1293",1864971.00093169,5479224.14464992
0,"1294",1874971.00093169,5479224.14464992
0,"1295",1524971.00093169,5469224.14464992
0,"1296",1534971.00093169,5469224.14464992
0,"1297",1544971.00093169,5469224.14464992
0,"1298",1554971.00093169,5469224.14464992
0,"1299",1564971.00093169,5469224.14464992
0,"1300",1574971.00093169,5469224.14464992
0,"1301",1584971.00093169,5469224.14464992
0,"1302",1594971.00093169,5469224.14464992
0,"1303",1604971.00093169,5469224.14464992
0,"1304",1664971.00093169,5469224.14464992
0,"1305",1674971.00093169,5469224.14464992
0,"1306",1684971.00093169,5469224.14464992
0,"1307",1764971.00093169,5469224.14464992
0,"1308",1774971.00093169,5469224.14464992
0,"1309",1784971.00093169,5469224.14464992
0,"1310",1794971.00093169,5469224.14464992
0,"1311",1804971.00093169,5469224.14464992
0,"1312",1814971.00093169,5469224.14464992
0,"1313",1824971.00093169,5469224.14464992
0,"1314",1834971.00093169,5469224.14464992
0,"1315",1844971.00093169,5469224.14464992
0,"1316",1854971.00093169,5469224.14464992
