"cell_id";"Acanthis_flammea";"Acridotheres_tristis";"Anthus_novaeseelandiae";"Carduelis_carduelis";"Chroicocephalus_novaehollandiae";"Gerygone_igata";"Nestor_meridionalis";"Passer_domesticus";"Phasianus_colchicus";"Prosthemadera_novaeseelandiae";"Rhipidura_fuliginosa";"Tadorna_variegata";"Zosterops_lateralis";"Alseuosmia_macrophylla";"Anas_chlorotis";"Anthornis_melanura";"Beilschmiedia_tarairi";"Branta_canadensis";"Callaeas_cinereus";"Chloris_chloris";"Coprosma_arborea";"Coprosma_grandifolia";"Coprosma_lucida";"Coprosma_parviflora";"Cordyline_australis";"Dacrydium_cupressinum";"Dysoxylum_spectabile";"Freycinetia_banksii";"Fringilla_coelebs";"Geniostoma_ligustrifolium";"Hemiphaga_novaeseelandiae";"Knightia_excelsa";"Leptecophylla_juniperina";"Leucopogon_fasciculatus";"Meleagris_gallopavo";"Melicytus_ramiflorus";"Mida_salicifolia";"Myrsine_australis";"Myrsine_salicina";"Nestegis_lanceolata";"Petroica_australis";"Petroica_macrocephala";"Phyllocladus_trichomanoides";"Pittosporum_tenuifolium";"Platycercus_eximius";"Porphyrio_melanotus";"Prumnopitys_ferruginea";"Pseudopanax_crassifolius";"Pseudowintera_axillaris";"Rhopalostylis_sapida";"Rubus_australis";"Sturnus_vulgaris";"Turdus_merula";"Turdus_philomelos";"Acanthisitta_chloris";"Leptospermum_scoparium";"Litsea_calicaris";"Macropiper_excelsum";"Pseudopanax_lessonii";"Gallirallus_australis";"Coprosma_rhamnoides";"Geniostoma_rupestre";"Hedycarya_arborea";"Solanum_mauritianum";"Phormium_tenax";"Lantana_camara";"Muehlenbeckia_complexa";"Aristotelia_serrata";"Corynocarpus_laevigatus";"Dacrycarpus_dacrydioides";"Paratrophis_microphylla";"Podocarpus_cunninghamii";"Podocarpus_totara";"Ripogonum_scandens";"Schefflera_digitata";"Vitex_lucens";"Coprosma_robusta";"Ligustrum_sinense";"Lonicera_japonica";"Gaultheria_antipoda";"Styphelia_nesophila";"Carpodetus_serratus";"Elaeocarpus_dentatus";"Griselinia_lucida";"Rubus_cissoides";"Beilschmiedia_tawa";"Coprosma_rotundifolia";"Muehlenbeckia_australis";"Pseudopanax_arboreus";"Rubus_fruticosus";"Coprosma_areolata";"Cyanoramphus_novaezelandiae";"Griselinia_littoralis";"Passiflora_tarminiana";"Mohoua_albicilla";"Philesturnus_carunculatus";"Pittosporum_crassifolium";"Coprosma_macrocarpa";"Coprosma_tenuifolia";"Phormium_colensoi";"Coprosma_rigida";"Solanum_americanum";"Nestegis_cunninghamii";"Raukaua_edgerleyi";"Toronia_toru";"Coprosma_repens";"Hedychium_gardnerianum";"Syzygium_smithii";"Astelia_banksii";"Coprosma_acerosa";"Coprosma_cheesemanii";"Pittosporum_eugenioides";"Myrsine_divaricata";"Alectryon_excelsus";"Coprosma_propinqua";"Solanum_nigrum";"Fuchsia_excorticata";"Pennantia_corymbosa";"Ascarina_lucida";"Parsonsia_heterophylla";"Pseudowintera_colorata";"Lophomyrtus_bullata";"Hedera_helix";"Aristotelia_fruticosa";"Neomyrtus_pedunculata";"Coriaria_arborea";"Weinmannia_racemosa";"Passiflora_tetrandra";"Cacatua_galerita";"Cestrum_nocturnum";"Lophomyrtus_obcordata";"Planchonella_costata";"Prumnopitys_taxifolia";"Asparagus_asparagoides";"Myoporum_laetum";"Coprosma_crassifolia";"Asparagus_scandens";"Astelia_fragrans";"Notiomystis_cincta";"Corokia_cotoneaster";"Coprosma_foetidissima";"Raukaua_simplex";"Rhaphiolepis_loquata";"Ligustrum_lucidum";"Cyanoramphus_auriceps";"Metrosideros_umbellata";"Neopanax_colensoi";"Phoenix_canariensis";"Trachycarpus_fortunei";"Rhamnus_alaternus";"Ileostylus_micranthus";"Archontophoenix_cunninghamiana";"Corokia_macrocarpa";"Cotoneaster_coriaceus";"Dracaena_draco";"Pisonia_brunoniana";"Solanum_pseudocapsicum";"Crataegus_monogyna";"Solanum_aviculare";"Cotoneaster_glaucophyllus";"Melicytus_lanceolatus";"Prunus_domestica";"Solanum_laciniatum";"Phytolacca_icosandra";"Coprosma_depressa";"Astelia_nervosa";"Leycesteria_formosa";"Mohoua_ochrocephala";"Coprosma_colensoi";"Berberis_glaucocarpa";"Isolepis_habra";"Coprosma_cuneata";"Luzuriaga_parviflora";"Meryta_sinclairii";"Hymenolaimus_malacorhynchos";"Actinidia_chinensis";"Elaeocarpus_hookerianus";"Prunus_avium";"Plagianthus_regius";"Cotoneaster_franchetii";"Coprosma_linariifolia";"Halocarpus_biformis";"Coprosma_pseudocuneata";"Berberis_darwinii";"Passiflora_tripartita";"Rosa_rubiginosa";"Rubus_squarrosus";"Ilex_aquifolium";"Muehlenbeckia_axillaris";"Lepidothamnus_intermedius";"Tupeia_antarctica";"Androstoma_empetrifolia";"Alepis_flavida";"Lepidothamnus_laxifolius";"Coprosma_perpusilla";"Dracophyllum_longifolium";"Ficus_macrophylla";"Gaultheria_depressa";"Psidium_cattleianum";"Pentachondra_pumila";"Podocarpus_nivalis";"Coriaria_plumosa";"Coprosma_rugosa";"Gaultheria_macrostigma";"Peraxilla_tetrapetala";"Acrothamnus_colensoi";"Melicytus_alpinus";"Arbutus_unedo";"Laurus_nobilis";"Pyrus_communis";"Gunnera_tinctoria";"Lycium_ferocissimum";"Syzygium_australe";"Fuchsia_perscandens";"Taxus_baccata";"Euonymus_europaeus";"Olea_europaea";"Prunus_laurocerasus";"Cornus_capitata";"Alnus_glutinosa";"Vitis_vinifera";"Muehlenbeckia_astonii";"Malus_domestica";"Prunus_cerasifera";"Nestor_notabilis";"Finschia_novaeseelandiae";"Acer_pseudoplatanus";"Astelia_nivicola";"Strigops_habroptila";"Jasminum_officinale";"Coriaria_sarmentosa";"Sambucus_nigra";"Coprosma_fowerakeri";"Melicytus_obovatus";"Actinidia_arguta";"Coprosma_serrulata";"Cyanoramphus_malherbi";"Ligustrum_ovalifolium";"Peraxilla_colensoi";"Sorbus_aucuparia";"Coprosma_petriei";"Coriaria_angustissima";"Ficus_carica";"Coprosma_intertexta";"Tropaeolum_speciosum";"Melicytus_chathamicus";"Ribes_sanguineum"
246;0;46;0;17;33;77;6;39;16;75;64;13;63;7;1;40;1;13;0;11;0;5;4;0;0;2;5;5;50;9;25;5;0;2;9;5;0;4;1;3;1;10;1;0;19;50;2;6;1;5;1;27;53;35;1;1;0;3;0;0;0;0;6;0;0;0;0;1;0;2;0;6;1;5;4;0;1;0;0;1;0;1;4;4;2;5;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0;47;0;15;14;54;1;40;11;45;71;29;39;1;2;7;0;7;0;5;0;0;2;0;0;0;0;0;45;2;8;2;0;0;1;0;0;1;1;0;0;1;0;0;21;49;1;2;0;1;0;32;59;24;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;2;315;2;217;562;376;10;515;138;488;403;76;435;0;1;16;0;11;0;176;0;0;0;0;0;0;1;0;365;1;36;0;0;1;28;1;0;1;0;0;1;5;1;0;47;245;0;0;0;1;0;316;555;352;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0;46;1;19;103;46;1;65;32;55;42;21;45;0;0;4;0;0;0;22;0;0;0;0;0;0;0;0;38;0;10;0;0;0;11;0;0;0;0;0;0;1;0;0;12;34;0;0;0;0;0;31;67;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0;14;13;7;11;18;0;15;8;14;10;3;15;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;13;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;10;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;6;194;47;51;87;287;2;196;63;360;263;113;264;13;0;1;5;19;22;24;3;15;12;0;2;10;3;14;162;15;228;13;1;9;0;12;0;14;9;13;13;160;3;6;179;141;12;14;0;14;5;100;291;95;2;5;1;1;2;0;1;0;15;0;1;0;0;0;1;3;0;0;8;12;8;2;3;0;0;0;0;0;7;7;7;10;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;1;3;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;1;370;2;107;49;379;10;341;117;487;356;116;365;0;0;3;0;25;0;88;4;5;4;0;1;3;5;4;282;6;270;6;0;5;0;7;1;6;1;1;3;33;1;2;335;259;2;5;0;7;0;99;449;183;0;5;2;5;0;0;4;1;7;1;1;0;0;1;5;5;1;0;3;5;3;3;5;0;0;0;0;2;0;1;0;2;0;0;3;2;2;1;0;0;3;1;0;1;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;43;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;4;1446;59;1341;1308;789;4;1978;282;696;554;1859;1087;0;179;0;0;471;0;1036;1;1;2;0;2;0;1;0;983;3;62;1;0;2;12;3;0;3;0;0;1;2;0;1;258;1508;1;0;0;0;0;1871;1500;1178;0;2;0;1;1;0;0;0;4;0;0;0;0;0;2;0;0;0;1;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;2;445;0;214;201;212;1;542;15;245;159;41;367;0;1;0;0;5;0;158;0;1;0;0;1;0;1;0;120;0;11;0;0;0;1;2;0;0;0;0;0;0;0;1;88;237;0;0;0;0;0;281;452;255;0;2;0;1;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0;381;4;159;115;226;5;350;66;282;212;175;274;0;7;1;1;87;0;97;1;0;0;0;0;1;1;0;161;1;63;0;0;0;2;1;0;1;0;0;0;0;0;0;131;309;0;0;0;1;0;237;324;229;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0;100;1;29;38;54;1;68;28;64;66;47;51;8;0;0;8;14;0;26;1;0;5;0;0;5;1;2;41;12;40;11;4;8;5;8;1;13;0;1;0;0;11;0;41;93;3;12;0;8;1;38;67;47;0;0;0;2;0;1;13;0;11;0;0;0;0;0;2;1;1;0;3;6;0;2;0;0;0;0;0;4;0;0;2;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0;205;6;98;139;101;6;193;41;139;107;56;122;7;1;0;9;4;0;29;2;5;3;0;0;5;1;3;79;8;33;11;4;6;43;6;1;10;0;2;0;0;7;0;47;58;3;12;0;8;0;64;144;53;0;0;0;1;0;28;6;0;10;0;0;0;0;0;1;5;0;0;0;7;0;0;0;0;2;0;0;4;0;1;0;5;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;0;20;0;13;3;16;0;20;14;21;23;12;19;0;0;1;0;7;0;8;0;0;0;0;0;0;0;0;14;0;5;0;0;0;8;0;0;0;0;0;0;0;0;0;6;7;0;0;0;0;0;8;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0;17;1;4;25;6;0;6;3;1;6;4;5;0;1;4;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;0;49;3;8;77;25;10;37;14;26;49;23;36;6;0;23;0;0;0;9;0;8;6;0;0;5;6;8;33;8;12;9;0;5;2;9;0;4;4;6;0;5;3;1;12;17;6;8;0;9;2;17;37;12;0;4;0;1;0;0;1;1;9;0;0;0;0;1;0;3;0;3;1;9;3;1;2;0;0;0;0;5;5;4;6;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;0;32;0;9;0;86;1;26;17;67;75;29;86;14;0;31;1;2;0;6;3;1;29;0;0;11;1;5;58;43;9;42;0;14;4;34;0;17;2;5;0;12;4;2;18;34;7;9;0;31;1;24;41;10;0;11;0;7;0;0;0;0;37;0;0;0;0;0;2;4;0;1;2;30;8;0;1;0;0;0;3;4;8;0;8;20;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;0;60;0;32;8;55;3;29;45;38;58;55;40;0;0;9;0;6;0;6;0;0;0;0;0;0;0;0;52;0;10;0;0;0;23;0;0;0;0;0;0;0;0;0;37;56;0;0;0;0;0;38;56;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;0;49;2;26;132;68;23;98;22;111;81;26;49;0;0;22;0;3;0;12;0;0;0;0;0;0;0;0;66;1;38;0;0;0;8;0;0;0;0;0;0;3;0;0;19;69;0;0;0;0;0;37;74;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;8;276;99;121;115;190;3;262;136;202;202;270;186;2;0;0;1;102;0;34;4;4;3;0;1;1;1;2;180;4;124;4;2;3;22;4;0;3;1;2;0;31;2;0;169;256;0;3;0;3;0;239;211;160;0;4;2;0;1;0;4;0;3;0;1;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;1;60;0;26;29;46;4;61;19;61;44;26;34;0;0;0;0;1;0;18;1;0;1;0;1;0;0;0;42;1;10;0;1;1;10;0;0;1;0;0;0;1;1;0;27;17;0;1;0;0;0;28;55;32;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;2;103;5;48;59;17;0;231;5;16;20;19;36;0;0;0;0;4;0;39;0;0;0;0;0;0;0;0;26;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;45;0;0;0;0;0;146;90;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
