"";"mean.wc";"sd.wc";"total.wc";"network.category";"landscape.category";"dispersal.category";"replicate"
"607";0,00822180374431234;0,0877263399261079;10041,2231384987;"dd03";"sa03";"dk01";6
"608";0,00880555501137852;0,0765543302137907;10725,6415038297;"dd03";"sa03";"dk01";7
"609";0,0130349364970995;0,081689967870086;15291,8054022073;"dd03";"sa03";"dk01";8
"610";0,00677520312672259;0,0611465477257421;7617,08986724913;"dd03";"sa03";"dk01";9
"611";0,00728906998774166;0,0677406195883798;8957,72762375541;"dd03";"sa03";"dk02";1
"612";0,00557887518533804;0,0522070396787743;6585,56089703155;"dd03";"sa03";"dk02";10
"613";0,00821275779029281;0,0652005232874771;9649,43193606431;"dd03";"sa03";"dk02";2
"614";0,0116252263949114;0,0978783018571894;13457,1063197687;"dd03";"sa03";"dk02";3
"615";0,00921831532870226;0,0789611558849047;10002,0749345792;"dd03";"sa03";"dk02";4
"616";0,00765149014907278;0,0716609217328323;9597,72318339093;"dd03";"sa03";"dk02";5
"617";0,0120673794036866;0,0946139109810049;14737,7939266872;"dd03";"sa03";"dk02";6
"618";0,00990346588277738;0,0814549941809966;12062,9562323805;"dd03";"sa03";"dk02";7
"619";0,0115197734052621;0,0810839727074336;13514,3069726491;"dd03";"sa03";"dk02";8
"620";0,00863134857884136;0,0694441790631899;9703,87995324819;"dd03";"sa03";"dk02";9
"621";0,00893503173795348;0,0751330389045666;10980,4928135962;"dd03";"sa03";"dk03";1
"622";0,0057683122327825;0,0538860731106081;6809,18110193918;"dd03";"sa03";"dk03";10
"623";0,00593574446061974;0,0609027079688543;6974,09611060487;"dd03";"sa03";"dk03";2
"624";0,00989020129743388;0,0957876384551651;11448,6794374809;"dd03";"sa03";"dk03";3
"625";0,0103405552948642;0,0784790075434756;11219,7299871441;"dd03";"sa03";"dk03";4
"626";0,00911068924571165;0,0748246905108967;11428,0841622509;"dd03";"sa03";"dk03";5
"627";0,0139365094691996;0,102934096877906;17020,5475226577;"dd03";"sa03";"dk03";6
"628";0,0103805112230193;0,0759081227820873;12644,0232172435;"dd03";"sa03";"dk03";7
"629";0,0113008250524223;0,0806555236662883;13257,4499019987;"dd03";"sa03";"dk03";8
"630";0,00864995434782451;0,0648999982848384;9724,79767508519;"dd03";"sa03";"dk03";9
"631";0,00693947754660191;0,0655752239609064;8528,1043834353;"dd03";"sa03";"dk04";1
"632";0,00531535259970437;0,0506195366736458;6274,48671491062;"dd03";"sa03";"dk04";10
"633";0,00764364788808345;0,0642164246938734;8980,76650044167;"dd03";"sa03";"dk04";2
"634";0,0151749783159316;0,103787223007758;17566,2210489995;"dd03";"sa03";"dk04";3
"635";0,0123416627001821;0,0836693054734671;13390,975546277;"dd03";"sa03";"dk04";4
"636";0,0101343039668197;0,0730034681417888;12712,0655238199;"dd03";"sa03";"dk04";5
"637";0,0166338489631724;0,102515343637216;20314,7866679308;"dd03";"sa03";"dk04";6
"638";0,0130620092821077;0,0821789368275358;15910,2326541085;"dd03";"sa03";"dk04";7
"639";0,0152348809637336;0,0909528600033084;17872,6482537944;"dd03";"sa03";"dk04";8
"640";0,00932934546566203;0,0624800249509862;10488,6099332252;"dd03";"sa03";"dk04";9
"641";0,00984487748790865;0,0703912764941056;12098,6259117056;"dd03";"sa03";"dk05";1
"642";0,00830252807979819;0,0544148372051965;9800,68606168545;"dd03";"sa03";"dk05";10
"643";0,00895168045004625;0,0679725725933814;10517,6158145337;"dd03";"sa03";"dk05";2
"644";0,0179466538143333;0,109543354932548;20774,6516290883;"dd03";"sa03";"dk05";3
"645";0,0120778871261496;0,0811618806535664;13104,7732453891;"dd03";"sa03";"dk05";4
"646";0,0120910768188046;0,0745145668884983;15166,5631184358;"dd03";"sa03";"dk05";5
"647";0,017690127407979;0,105222933013735;21604,8110823455;"dd03";"sa03";"dk05";6
"648";0,0164003393743048;0,0834871569343867;19976,4989762295;"dd03";"sa03";"dk05";7
"649";0,0137495182468357;0,0822047207300605;16130,1098360928;"dd03";"sa03";"dk05";8
"650";0,0100949215303595;0,0652694312085796;11349,3164797219;"dd03";"sa03";"dk05";9
"651";0,00713437217207901;0,0670585209240687;8100,16640175769;"dd03";"sa04";"dk01";1
"652";0,00574714333273333;0,0556170759313751;6828,2384650538;"dd03";"sa04";"dk01";10
"653";0,00567539161913291;0,0652998033277513;6954,0687017068;"dd03";"sa04";"dk01";2
"654";0,010412806933719;0,0935161255999593;11985,5989442157;"dd03";"sa04";"dk01";3
"655";0,00879409903366069;0,0794701988303415;9238,67591620837;"dd03";"sa04";"dk01";4
"656";0,00556010312274974;0,066228318634466;6500,16087791928;"dd03";"sa04";"dk01";5
"657";0,00760309926234272;0,084221527894606;8978,86486766511;"dd03";"sa04";"dk01";6
"658";0,00827218324881156;0,0740383258486476;9286,30328201637;"dd03";"sa04";"dk01";7
"659";0,012039171878489;0,0799132852948085;14071,1192297966;"dd03";"sa04";"dk01";8
"660";0,00890306250529633;0,0665180386444802;10590,4777480502;"dd03";"sa04";"dk01";9
"661";0,00755403400428163;0,068421324922288;8576,63869550925;"dd03";"sa04";"dk02";1
"662";0,00561320650477339;0,0521953999317582;6669,10678038632;"dd03";"sa04";"dk02";10
"663";0,00986128196865135;0,0715309384558671;12083,0485187524;"dd03";"sa04";"dk02";2
"664";0,0103943695319846;0,0907256799635118;11964,3766835736;"dd03";"sa04";"dk02";3
"665";0,00992351141997849;0,0844740582884652;10425,1846163041;"dd03";"sa04";"dk02";4
"666";0,00753729274144882;0,0707466210643212;8811,63789983106;"dd03";"sa04";"dk02";5
"667";0,0114833701222315;0,092302229242757;13561,262979109;"dd03";"sa04";"dk02";6
"668";0,00945296119275273;0,0795034458354324;10611,8375172171;"dd03";"sa04";"dk02";7
"669";0,0106685995362663;0,0795403767299693;12469,2244287983;"dd03";"sa04";"dk02";8
"670";0,00905970701282409;0,0690951081120173;10776,8114023787;"dd03";"sa04";"dk02";9
"671";0,00937847257492444;0,0761312532033686;10648,0551643371;"dd03";"sa04";"dk03";1
"672";0,0058612057053321;0,0543383088589121;6963,75711056212;"dd03";"sa04";"dk03";10
"673";0,00673070769998621;0,0647277931735673;8247,14960620851;"dd03";"sa04";"dk03";2
"674";0,00894634921703736;0,0888290678249389;10297,6415881755;"dd03";"sa04";"dk03";3
"675";0,0111664987920535;0,0847431145798096;11731,009971987;"dd03";"sa04";"dk03";4
"676";0,00940748435990148;0,0738654487846763;10998,0265555987;"dd03";"sa04";"dk03";5
"677";0,0126991903262354;0,096809694041091;14997,0834173871;"dd03";"sa04";"dk03";6
"678";0,00969539715339331;0,0734441285466629;10883,9946720164;"dd03";"sa04";"dk03";7
"679";0,0103412830027038;0,078811627037655;12086,6640653341;"dd03";"sa04";"dk03";8
"680";0,00902858927443651;0,0649197351821585;10739,795856799;"dd03";"sa04";"dk03";9
"681";0,00733084638589127;0,0666518467280858;8323,23772284214;"dd03";"sa04";"dk04";1
"682";0,00884761298686494;0,0691360041501294;10840,9978880316;"dd03";"sa04";"dk04";2
"683";0,0134823021749816;0,0950819387421391;15518,7230246995;"dd03";"sa04";"dk04";3
"684";0,0129303700340836;0,0889776270374076;13584,0519607867;"dd03";"sa04";"dk04";4
"685";0,00963997309022683;0,0696258463116493;11269,8226205377;"dd03";"sa04";"dk04";5
"686";0,0158537312271063;0,0986321915708593;18722,4321851887;"dd03";"sa04";"dk04";6
"687";0,0121638170460825;0,0791592501724931;13655,02803303;"dd03";"sa04";"dk04";7
"688";0,0137764099124459;0,088356880614541;16101,5648246487;"dd03";"sa04";"dk04";8
"689";0,0109417879448344;0,0665033646516921;13015,6068975948;"dd03";"sa04";"dk04";9
"690";0,00997563154456234;0,0708810015844011;11326,0527380128;"dd03";"sa04";"dk05";1
"691";0,00839475043293741;0,0552389499915923;9973,88693687727;"dd03";"sa04";"dk05";10
"692";0,0108905376341217;0,0769805954235639;13344,1975441646;"dd03";"sa04";"dk05";2
"693";0,0157029595189529;0,100002269855074;18074,7973365337;"dd03";"sa04";"dk05";3
"694";0,013375007410967;0,0875320411566587;14051,1675356211;"dd03";"sa04";"dk05";4
"695";0,0111013017847248;0,0718223483926437;12978,2210800718;"dd03";"sa04";"dk05";5
"696";0,0168535353776849;0,10099680816001;19903,1488972062;"dd03";"sa04";"dk05";6
"697";0,0146806864130558;0,0798893226210524;16480,450483178;"dd03";"sa04";"dk05";7
"698";0,0128622796005373;0,081218192310763;15033,1494269567;"dd03";"sa04";"dk05";8
"699";0,0105400739129462;0,065970912077062;12537,7552018147;"dd03";"sa04";"dk05";9
"700";0,0067265735496132;0,0670524178110329;7323,97399970145;"dd03";"sa05";"dk01";1
"701";0,00584285740611433;0,0559081208236593;6918,77285459104;"dd03";"sa05";"dk01";10
"702";0,0126952673145685;0,128730447126829;15110,3387968881;"dd03";"sa05";"dk01";2
"703";0,0124487281584462;0,103940581086091;14789,4376166225;"dd03";"sa05";"dk01";3
"704";0,00842890986453129;0,0744199669093705;9085,15107094424;"dd03";"sa05";"dk01";4
"705";0,00555914323222611;0,0660645761818791;6486,01918333517;"dd03";"sa05";"dk01";5
"706";0,00882485531186037;0,0939304730265459;10603,8755438889;"dd03";"sa05";"dk01";6
"707";0,00757910564348455;0,0695187241409937;8240,44324372373;"dd03";"sa05";"dk01";7
"708";0,0130885764804808;0,0819133512067464;15683,0988190535;"dd03";"sa05";"dk01";8
"709";0,00587688196549919;0,0574547188957663;6496,05849562025;"dd03";"sa05";"dk01";9
"710";0,00763360528484208;0,071100137377252;8311,56103739947;"dd03";"sa05";"dk02";1
"711";0,00571290872244077;0,0526559313402897;6764,89516040846;"dd03";"sa05";"dk02";10
"712";0,0270634156529771;0,150812996894136;32211,7974663055;"dd03";"sa05";"dk02";2
"713";0,0112524395661844;0,094153225675069;13368,213272935;"dd03";"sa05";"dk02";3
"714";0,00932540634176047;0,0790458721874392;10051,4451779046;"dd03";"sa05";"dk02";4
"715";0,00776577559310735;0,0702267640617333;9060,56335774614;"dd03";"sa05";"dk02";5
"716";0,00823705711291822;0,0743843028988088;8955,80624247724;"dd03";"sa05";"dk02";7
"717";0,0114365280393907;0,0812336154426526;13703,568119583;"dd03";"sa05";"dk02";8
"718";0,00877621695662619;0,067819736271708;9700,86162274241;"dd03";"sa05";"dk02";9
"719";0,00853446631260704;0,073372157821898;9292,42933476229;"dd03";"sa05";"dk03";1
"720";0,00603983694419398;0,0543089770096135;7152,02459877174;"dd03";"sa05";"dk03";10
"721";0,0167986359157215;0,131873117166933;19994,3076205129;"dd03";"sa05";"dk03";2
"722";0,0106010444809381;0,0929795069150808;12594,3376725999;"dd03";"sa05";"dk03";3
"723";0,0105255177803234;0,0792766384477838;11344,9924926283;"dd03";"sa05";"dk03";4
"724";0,0100620272484122;0,0754090762848867;11739,66905154;"dd03";"sa05";"dk03";5
"725";0,0149566106853348;0,109205112599525;17971,7437466128;"dd03";"sa05";"dk03";6
"726";0,00870117587224523;0,0691473141712234;9460,4230765056;"dd03";"sa05";"dk03";7
"727";0,0110282675928524;0,0804889583267408;13214,3790212484;"dd03";"sa05";"dk03";8
"728";0,00822098959815399;0,0618868531699916;9087,1366202363;"dd03";"sa05";"dk03";9
"729";0,00832648711074458;0,0705889302341778;9065,97908402403;"dd03";"sa05";"dk04";1
"730";0,00562021456651494;0,0509657975381468;6655,13211722213;"dd03";"sa05";"dk04";10
"731";0,0216414601471193;0,141162917830531;25758,4016767463;"dd03";"sa05";"dk04";2
"732";0,0142641478355796;0,100954415223989;16946,207024808;"dd03";"sa05";"dk04";3
"733";0,0124163999688419;0,0817723920994985;13383,091204816;"dd03";"sa05";"dk04";4
"734";0,00986923683601039;0,0702459310302851;11514,7346936784;"dd03";"sa05";"dk04";5
"735";0,0170943564573838;0,107073644397836;20540,4419643407;"dd03";"sa05";"dk04";6
"736";0,0105819486585286;0,074561733610135;11505,3083345745;"dd03";"sa05";"dk04";7
"737";0,0143978278256884;0,0901953991523171;17251,880439919;"dd03";"sa05";"dk04";8
"738";0,00878481627711425;0,0595156239290479;9710,36695043845;"dd03";"sa05";"dk04";9
"739";0,0101960537483236;0,0743201828939922;11101,5856738197;"dd03";"sa05";"dk05";1
"740";0,00840751328590985;0,0553517894263419;9955,68959740386;"dd03";"sa05";"dk05";10
"741";0,0299290998909764;0,167588679467826;35622,6322796364;"dd03";"sa05";"dk05";2
"742";0,0175133098653684;0,10285441639868;20806,3024927338;"dd03";"sa05";"dk05";3
"743";0,0120077257135982;0,0809752951143229;12942,5992067561;"dd03";"sa05";"dk05";4
"744";0,0111594485121377;0,0726113451759012;13020,0633625664;"dd03";"sa05";"dk05";5
"745";0,019278773625221;0,109027524560063;23165,2201578765;"dd03";"sa05";"dk05";6
"746";0,0123833323042667;0,0747114620197354;13463,8771144724;"dd03";"sa05";"dk05";7
"747";0,0135452753442684;0,0817526962766508;16230,328185212;"dd03";"sa05";"dk05";8
"748";0,0095333592101709;0,0617445304130025;10537,7748698361;"dd03";"sa05";"dk05";9
"749";0,0125908544964565;0,0965115408113788;15298,0141217396;"dd04";"sa01";"dk01";1
"750";0,018015435818533;0,141211911194545;20683,3417088995;"dd04";"sa01";"dk01";10
"751";0,0209628193032601;0,171860263727175;24629,5518045092;"dd04";"sa01";"dk01";2
"752";0,0124950130686507;0,111659778753799;15260,5593011613;"dd04";"sa01";"dk01";3
"753";0,00742841582738557;0,0624708496886339;8835,04579162764;"dd04";"sa01";"dk01";4
"754";0,0154828904200754;0,112252091656478;18763,8387632127;"dd04";"sa01";"dk01";5
"755";0,00904708084245077;0,092061124471963;10663,5046824098;"dd04";"sa01";"dk01";6
"756";0,0136264004153447;0,115145508676622;16186,9100645913;"dd04";"sa01";"dk01";7
"757";0,0150619322974983;0,0913841508958433;17732,8647518137;"dd04";"sa01";"dk01";8
"758";0,0189705674419139;0,110645215042602;23045,6350341115;"dd04";"sa01";"dk01";9
"759";0,0137002849930902;0,0993179618285882;16645,9832694546;"dd04";"sa01";"dk02";1
"760";0,0211573912327283;0,133249799600184;24290,5893003831;"dd04";"sa01";"dk02";10
"761";0,0238205771493093;0,167232425477543;27987,1772219579;"dd04";"sa01";"dk02";2
"762";0,0160737438255525;0,111545175588203;19631,3776939497;"dd04";"sa01";"dk02";3
"763";0,00732149277545146;0,0652892518794872;8707,8760044254;"dd04";"sa01";"dk02";4
"764";0,0174323907230776;0,115334264896575;21126,4537764235;"dd04";"sa01";"dk02";5
"765";0,0124983559051255;0,0948615100110567;14731,4121579824;"dd04";"sa01";"dk02";6
"766";0,0170410170969443;0,113394831936903;20243,1605375969;"dd04";"sa01";"dk02";7
"767";0,0133920340332158;0,091624892631329;15766,843428326;"dd04";"sa01";"dk02";8
"768";0,0171246637953208;0,115576905359971;20803,2128251936;"dd04";"sa01";"dk02";9
"769";0,0147196224107833;0,102781855701777;17884,4884253258;"dd04";"sa01";"dk03";1
"770";0,0217755522474504;0,147563420259275;25000,2937797753;"dd04";"sa01";"dk03";10
"771";0,0202294809650396;0,159411244950106;23767,9408575205;"dd04";"sa01";"dk03";2
"772";0,0159845285435087;0,117765274140197;19522,4162151006;"dd04";"sa01";"dk03";3
"773";0,0100029636812202;0,0698438507176975;11897,1048779687;"dd04";"sa01";"dk03";4
"774";0,0264013647903375;0,129897059171754;31996,0252003283;"dd04";"sa01";"dk03";5
"775";0,013920667387498;0,0998745479791885;16407,8451882874;"dd04";"sa01";"dk03";6
"776";0,0131662751254722;0,110014619148007;15640,3235517494;"dd04";"sa01";"dk03";7
"777";0,0139307246147509;0,0913998880234911;16401,0600106847;"dd04";"sa01";"dk03";8
"778";0,0194847768698796;0,114720391047485;23670,3017892984;"dd04";"sa01";"dk03";9
"779";0,0124351573310818;0,0940444397911184;15108,8405088377;"dd04";"sa01";"dk04";1
"780";0,0174009732831047;0,125559764158202;19977,8834165996;"dd04";"sa01";"dk04";10
"781";0,0368094994948712;0,191928528283805;43248,0699085161;"dd04";"sa01";"dk04";2
"782";0,0213850743652883;0,117149679285042;26118,2756447062;"dd04";"sa01";"dk04";3
"783";0,0116700150151558;0,0706201671327081;13879,8257183957;"dd04";"sa01";"dk04";4
"784";0,0236908641557188;0,115441589322515;28711,1477972289;"dd04";"sa01";"dk04";5
"785";0,0162821339218717;0,0977700887135129;19191,2302254246;"dd04";"sa01";"dk04";6
"786";0,0171663952526354;0,113293027459942;20392,0982517676;"dd04";"sa01";"dk04";7
"787";0,0186412698258346;0,0996384820228451;21946,9262040498;"dd04";"sa01";"dk04";8
"788";0,0205302689680383;0,108582261020259;24940,3760450626;"dd04";"sa01";"dk04";9
"789";0,0183672133040927;0,099640040850371;22316,3478366057;"dd04";"sa01";"dk05";1
"790";0,0264007061694682;0,134853165980356;30310,3867461047;"dd04";"sa01";"dk05";10
"791";0,0461867356029948;0,194311897810696;54265,5346477282;"dd04";"sa01";"dk05";2
"792";0,024071476538967;0,119544294488532;29399,2645842896;"dd04";"sa01";"dk05";3
"793";0,0117180596146483;0,0687687103455739;13936,9679471589;"dd04";"sa01";"dk05";4
"794";0,0228139881087728;0,117079888319206;27648,4547009267;"dd04";"sa01";"dk05";5
"795";0,0168650964830936;0,0971013443462679;19878,349541535;"dd04";"sa01";"dk05";6
"796";0,0197891030226013;0,114453477387608;23507,6337933723;"dd04";"sa01";"dk05";7
"797";0,0166257646727056;0,0926413251085093;19574,0115221165;"dd04";"sa01";"dk05";8
"798";0,020907744587857;0,108947383289378;25398,9372027745;"dd04";"sa01";"dk05";9
"799";0,0119506168156977;0,0938942982544901;12973,5657138878;"dd04";"sa02";"dk01";1
"800";0,0208011816717261;0,151210388709897;24772,4600717653;"dd04";"sa02";"dk01";10
"801";0,0210467289110719;0,171197073060467;25172,8138337141;"dd04";"sa02";"dk01";2
"802";0,0108454304337397;0,101393235536353;12027,799259626;"dd04";"sa02";"dk01";3
"803";0,00702685465179514;0,063284136582194;7691,0048460642;"dd04";"sa02";"dk01";4
"804";0,0155890900192402;0,117279257508224;19146,8321434313;"dd04";"sa02";"dk01";5
"805";0,00894180222705773;0,0915287521009174;10219,1386751929;"dd04";"sa02";"dk01";6
"806";0,010876967403802;0,102356532524809;13536,342426162;"dd04";"sa02";"dk01";7
"807";0,0156838473542505;0,0921682523901888;19486,6470868462;"dd04";"sa02";"dk01";8
"808";0,0175645048872962;0,108045188328094;20580,7519245622;"dd04";"sa02";"dk01";9
"809";0,0133912435947982;0,0972219368123237;14537,5072640257;"dd04";"sa02";"dk02";1
"810";0,0220254652964761;0,138473450627813;26230,4790290181;"dd04";"sa02";"dk02";10
"811";0,0257152886522475;0,170320257085393;30756,6167007887;"dd04";"sa02";"dk02";2
"812";0,0141513104608075;0,103072352799095;15694,0863272448;"dd04";"sa02";"dk02";3
"813";0,00741791983856943;0,0656855239240318;8119,03195003165;"dd04";"sa02";"dk02";4
"814";0,0149847315724924;0,110840121537724;18404,5470119666;"dd04";"sa02";"dk02";5
"815";0,0121289060887285;0,0934379671308557;13861,5203235034;"dd04";"sa02";"dk02";6
"816";0,0148469583943763;0,103482309632532;18476,9803339678;"dd04";"sa02";"dk02";7
"817";0,0137192853647164;0,0918157143531423;17045,7456099578;"dd04";"sa02";"dk02";8
"818";0,0162720518765417;0,111584716344163;19066,353712989;"dd04";"sa02";"dk02";9
"819";0,0140788105075754;0,0999474525438073;15283,9285294029;"dd04";"sa02";"dk03";1
"820";0,0226473517522268;0,151149336011815;26971,093559355;"dd04";"sa02";"dk03";10
"821";0,0209487256652233;0,16128460740272;25055,5976395363;"dd04";"sa02";"dk03";2
"822";0,0133469135443588;0,107827055595024;14801,9940589648;"dd04";"sa02";"dk03";3
"823";0,00969751829210714;0,0729843971253053;10614,0889310039;"dd04";"sa02";"dk03";4
"824";0,0213889035819486;0,12406949296764;26270,2791574209;"dd04";"sa02";"dk03";5
"825";0,0125877836544834;0,0974147531422517;14385,9485495263;"dd04";"sa02";"dk03";6
"826";0,010521293130707;0,0975782591942759;13093,7072159923;"dd04";"sa02";"dk03";7
"827";0,0142362152864149;0,0917754329157472;17688,0134620507;"dd04";"sa02";"dk03";8
"828";0,0181745487220536;0,111349165987154;21295,5549267995;"dd04";"sa02";"dk03";9
"829";0,0128115771725387;0,0939169299508416;13908,2225553537;"dd04";"sa02";"dk04";1
"830";0,0187312618280703;0,132379877885247;22307,3594112382;"dd04";"sa02";"dk04";10
"831";0,0369235441797014;0,187732401231841;44162,1834748668;"dd04";"sa02";"dk04";2
"832";0,0189863829527028;0,110547910674912;21056,2784222064;"dd04";"sa02";"dk04";3
"833";0,0105431322792257;0,0690011516609734;11539,626969729;"dd04";"sa02";"dk04";4
"834";0,0214072876352726;0,118211005322336;26292,8588193945;"dd04";"sa02";"dk04";5
"835";0,01538437509329;0,0973525585772755;17582,0330753664;"dd04";"sa02";"dk04";6
"836";0,014570580612271;0,101797478191547;18133,0292896489;"dd04";"sa02";"dk04";7
"837";0,0194656507074582;0,100541273390451;24185,4091718927;"dd04";"sa02";"dk04";8
"838";0,0191986371763272;0,105571639382052;22495,5039467948;"dd04";"sa02";"dk04";9
"839";0,0168759908559284;0,0967791180855533;18320,5419212142;"dd04";"sa02";"dk05";1
"840";0,0288872164476749;0,140616644347328;34402,2482629992;"dd04";"sa02";"dk05";10
"841";0,0478087841008716;0,191122904718376;57181,4093711429;"dd04";"sa02";"dk05";2
"842";0,019808440368277;0,111411945613385;21967,9565372266;"dd04";"sa02";"dk05";3
"843";0,011850786069188;0,0704322517654901;12970,8749653033;"dd04";"sa02";"dk05";4
"844";0,0241836045413061;0,120445381893852;29702,786769723;"dd04";"sa02";"dk05";5
"845";0,0159566039869675;0,0941138075967215;18236,0048665058;"dd04";"sa02";"dk05";6
"846";0,0200004639949188;0,10649728356894;24890,4974398205;"dd04";"sa02";"dk05";7
"847";0,0173813266772741;0,093889119984141;21595,707431406;"dd04";"sa02";"dk05";8
"848";0,0194016119189985;0,105905818884249;22733,3343241766;"dd04";"sa02";"dk05";9
"849";0,0130802809242997;0,097609638023212;16074,6973151759;"dd04";"sa03";"dk01";1
"850";0,0188061919623737;0,139861190954376;22199,6940772162;"dd04";"sa03";"dk01";10
"851";0,0195994081135283;0,166451208877246;23027,971773644;"dd04";"sa03";"dk01";2
"852";0,0132102714649439;0,112888221956038;15291,9196218468;"dd04";"sa03";"dk01";3
"853";0,00723769834704767;0,0633424933049844;7853,06193591036;"dd04";"sa03";"dk01";4
"854";0,0162289871205673;0,118924928474749;20356,9922845548;"dd04";"sa03";"dk01";5
"855";0,0105042085155322;0,0998141304165274;12828,7058263513;"dd04";"sa03";"dk01";6
"856";0,0110975647636733;0,102533797563209;13517,4331506514;"dd04";"sa03";"dk01";7
"857";0,0154076039788369;0,0910976061591766;18075,2765317327;"dd04";"sa03";"dk01";8
"858";0,0148339147398111;0,0999321192528523;16677,17698538;"dd04";"sa03";"dk01";9
"859";0,0142057397539641;0,100521512206523;17457,8029328801;"dd04";"sa03";"dk02";1
"860";0,0201584994327678;0,128657610773657;23796,020021413;"dd04";"sa03";"dk02";10
"861";0,0237344124040725;0,164624553971617;27886,3206347417;"dd04";"sa03";"dk02";2
"862";0,0160283913735589;0,113319544332387;18554,1132294215;"dd04";"sa03";"dk02";3
"863";0,00733570710380845;0,0658175876993165;7959,40359318845;"dd04";"sa03";"dk02";4
"864";0,0152785630565544;0,112349334326281;19164,8183556196;"dd04";"sa03";"dk02";5
"865";0,0133343848400453;0,0999054031137998;16285,1775300686;"dd04";"sa03";"dk02";6
"866";0,0145516537047581;0,104248905205592;17724,7000016955;"dd04";"sa03";"dk02";7
"867";0,0133123742616235;0,0899291416348589;15617,278741281;"dd04";"sa03";"dk02";8
"868";0,0154718623432697;0,107659862612307;17394,3959580444;"dd04";"sa03";"dk02";9
"869";0,0152981637017298;0,103742690518686;18800,311125312;"dd04";"sa03";"dk03";1
"870";0,021099161391;0,142757865554377;24906,4206673604;"dd04";"sa03";"dk03";10
"871";0,0192433107383578;0,155283794268247;22609,5815724402;"dd04";"sa03";"dk03";2
"872";0,0151003118296737;0,117154983345459;17479,78876717;"dd04";"sa03";"dk03";3
"873";0,00984805891628768;0,0735464207446119;10685,3605814683;"dd04";"sa03";"dk03";4
"874";0,0216518933918834;0,125258361960729;27159,2689950429;"dd04";"sa03";"dk03";5
"875";0,0154277160189185;0,106807562530509;18841,7461521771;"dd04";"sa03";"dk03";6
"876";0,0107350676500041;0,0979423829028561;13075,8920913581;"dd04";"sa03";"dk03";7
"877";0,0140353373076833;0,0905357151263262;16465,4156091356;"dd04";"sa03";"dk03";8
"878";0,0176523330686683;0,10876451263722;19845,811975781;"dd04";"sa03";"dk03";9
"879";0,0126685758057147;0,0945569213589444;15568,7421906138;"dd04";"sa03";"dk04";1
"880";0,0170998304952798;0,123372426654264;20185,426508831;"dd04";"sa03";"dk04";10
"881";0,0340210904501718;0,183804735664564;39972,4678448013;"dd04";"sa03";"dk04";2
"882";0,0216468183166181;0,122139390674235;25057,8806533141;"dd04";"sa03";"dk04";3
"883";0,010583048622935;0,0702291302114329;11482,8405829542;"dd04";"sa03";"dk04";4
"884";0,0221543914041341;0,118786323155083;27789,5824016897;"dd04";"sa03";"dk04";5
"885";0,0178520157452272;0,103256837786131;21802,52401352;"dd04";"sa03";"dk04";6
"886";0,014384136636655;0,102809015493203;17520,6551668242;"dd04";"sa03";"dk04";7
"887";0,0190926764244316;0,0997123011177926;22398,3824205577;"dd04";"sa03";"dk04";8
"888";0,0173614346772662;0,0993969834999582;19518,7665502633;"dd04";"sa03";"dk04";9
"889";0,0192608791523822;0,101400579302332;23670,1951732204;"dd04";"sa03";"dk05";1
"890";0,0256859403908681;0,130719025280992;30320,8655906387;"dd04";"sa03";"dk05";10
"891";0,0436298549245775;0,189005591791904;51262,1127062438;"dd04";"sa03";"dk05";2
"892";0,023538769492467;0,124051248356229;27247,961711551;"dd04";"sa03";"dk05";3
"893";0,0115922559296169;0,0698313461854504;12577,8527132648;"dd04";"sa03";"dk05";4
"894";0,0250446895181041;0,121819970498294;31415,0567439291;"dd04";"sa03";"dk05";5
"895";0,0181967080286199;0,103166522527267;22223,4939416893;"dd04";"sa03";"dk05";6
"896";0,01794731760723;0,105290706374808;21860,8020007569;"dd04";"sa03";"dk05";7
"897";0,0171202529862247;0,0929314160852988;20084,4535882597;"dd04";"sa03";"dk05";8
"898";0,0187455436531075;0,102474851772601;21074,8649074427;"dd04";"sa03";"dk05";9
"899";0,0124437255093699;0,0950828764686826;14128,2575190243;"dd04";"sa04";"dk01";1
"900";0,0194025270568264;0,145530965510008;23052,3364214861;"dd04";"sa04";"dk01";10
"901";0,0203057077105544;0,161509492543669;24880,6242691578;"dd04";"sa04";"dk01";2
"902";0,0122442549866857;0,108317381682333;14093,6762368947;"dd04";"sa04";"dk01";3
"903";0,00739580917994391;0,0650382359890599;7769,69691722679;"dd04";"sa04";"dk01";4
"904";0,015634526138981;0,114354871053616;18277,8867423508;"dd04";"sa04";"dk01";5
"905";0,0100697099928242;0,0963154056347384;11891,8038766057;"dd04";"sa04";"dk01";6
"906";0,0113420289701037;0,104453106568672;12732,4936696646;"dd04";"sa04";"dk01";7
"907";0,0144885739913402;0,0901257843882775;16933,9265324506;"dd04";"sa04";"dk01";8
"908";0,0165119427141297;0,101992021161399;19641,4842406241;"dd04";"sa04";"dk01";9
"909";0,0138939336230055;0,09830061667542;15774,783205419;"dd04";"sa04";"dk02";1
"910";0,0209625308347455;0,13515414882554;24905,7925100695;"dd04";"sa04";"dk02";10
"911";0,0251659087388179;0,160856573460361;30835,838309491;"dd04";"sa04";"dk02";2
"912";0,0153158546007666;0,108337018878989;17629,2225430847;"dd04";"sa04";"dk02";3
"913";0,0073155661906451;0,0670301156609455;7685,39732384697;"dd04";"sa04";"dk02";4
