"";"source.guild";"recipient.guild";"source.cell";"recipient.cell";"avg.communicability";"scaled.avg.communicability"
"5643";"birds";"plants";"57";"99";0;0
"5644";"birds";"plants";"58";"1";13,1002295951149;0,000196926671778591
"5645";"birds";"plants";"58";"100";0;0
"5646";"birds";"plants";"58";"101";0;0
"5647";"birds";"plants";"58";"102";0;0
"5648";"birds";"plants";"58";"103";0;0
"5649";"birds";"plants";"58";"113";0;0
"5650";"birds";"plants";"58";"114";0;0
"5651";"birds";"plants";"58";"115";0;0
"5652";"birds";"plants";"58";"116";0;0
"5653";"birds";"plants";"58";"117";0;0
"5654";"birds";"plants";"58";"125";0;0
"5655";"birds";"plants";"58";"126";0;0
"5656";"birds";"plants";"58";"127";0;0
"5657";"birds";"plants";"58";"129";0;0
"5658";"birds";"plants";"58";"130";0;0
"5659";"birds";"plants";"58";"138";0;0
"5660";"birds";"plants";"58";"139";0;0
"5661";"birds";"plants";"58";"14";9,69415250579761;0,000145725475635381
"5662";"birds";"plants";"58";"140";0;0
"5663";"birds";"plants";"58";"15";311,666359492297;0,00468506436734932
"5664";"birds";"plants";"58";"150";0;0
"5665";"birds";"plants";"58";"151";0;0
"5666";"birds";"plants";"58";"152";0;0
"5667";"birds";"plants";"58";"16";742,651612515025;0,0111637669616206
"5668";"birds";"plants";"58";"163";0;0
"5669";"birds";"plants";"58";"17";244,075271635815;0,00366901439075694
"5670";"birds";"plants";"58";"18";1270,17740054836;0,0190936965067884
"5671";"birds";"plants";"58";"2";169,563274015556;0,00254892717454482
"5672";"birds";"plants";"58";"28";127,156878232386;0,00191146121846574
"5673";"birds";"plants";"58";"29";1709,73530160383;0,0257012657772624
"5674";"birds";"plants";"58";"3";206,233911419749;0,00310017145034744
"5675";"birds";"plants";"58";"30";1621,52239549118;0,0243752222997376
"5676";"birds";"plants";"58";"31";9227,29733361142;0,138707565407645
"5677";"birds";"plants";"58";"32";3158,43588832872;0,0474785776080268
"5678";"birds";"plants";"58";"33";9357,45778549154;0,14066417726699
"5679";"birds";"plants";"58";"4";505,563868988164;0,00759979123789344
"5680";"birds";"plants";"58";"43";2393,54616470755;0,0359805205353071
"5681";"birds";"plants";"58";"44";11178,6590738326;0,168041033966175
"5682";"birds";"plants";"58";"45";15012,6634663352;0,225674964663206
"5683";"birds";"plants";"58";"46";46999,7611848162;0,706514834516019
"5684";"birds";"plants";"58";"5";430,806021351552;0,00647600832878331
"5685";"birds";"plants";"58";"57";8845,4325390441;0,13296725662011
"5686";"birds";"plants";"58";"58";66523,3890198672;1
"5687";"birds";"plants";"58";"59";19277,8383147857;0,289790381981717
"5688";"birds";"plants";"58";"60";12068,4598446814;0,181416792236445
"5689";"birds";"plants";"58";"71";2552,51850034122;0,0383702414737005
"5690";"birds";"plants";"58";"72";8612,29258255337;0,129462625242699
"5691";"birds";"plants";"58";"73";1770,42639915039;0,0266135929818857
"5692";"birds";"plants";"58";"74";397,383390289685;0,00597358908114267
"5693";"birds";"plants";"58";"75";311,36252655794;0,00468049705743271
"5694";"birds";"plants";"58";"84";0;0
"5695";"birds";"plants";"58";"85";0;0
"5696";"birds";"plants";"58";"86";0;0
"5697";"birds";"plants";"58";"87";0;0
"5698";"birds";"plants";"58";"88";0;0
"5699";"birds";"plants";"58";"89";0;0
"5700";"birds";"plants";"58";"99";0;0
"5701";"birds";"plants";"59";"1";21,0781112248116;0,00114284993490318
"5702";"birds";"plants";"59";"100";0;0
"5703";"birds";"plants";"59";"101";0;0
"5704";"birds";"plants";"59";"102";0;0
"5705";"birds";"plants";"59";"103";0;0
"5706";"birds";"plants";"59";"113";0;0
"5707";"birds";"plants";"59";"114";0;0
"5708";"birds";"plants";"59";"115";0;0
"5709";"birds";"plants";"59";"116";0;0
"5710";"birds";"plants";"59";"117";0;0
"5711";"birds";"plants";"59";"125";0;0
"5712";"birds";"plants";"59";"126";0;0
"5713";"birds";"plants";"59";"127";0;0
"5714";"birds";"plants";"59";"129";0;0
"5715";"birds";"plants";"59";"130";0;0
"5716";"birds";"plants";"59";"138";0;0
"5717";"birds";"plants";"59";"139";0;0
"5718";"birds";"plants";"59";"14";15,4525697429355;0,000837834478452351
"5719";"birds";"plants";"59";"140";0;0
"5720";"birds";"plants";"59";"15";418,612601523811;0,0226970708759704
"5721";"birds";"plants";"59";"150";0;0
"5722";"birds";"plants";"59";"151";0;0
"5723";"birds";"plants";"59";"152";0;0
"5724";"birds";"plants";"59";"16";885,19626189779;0,0479951206014886
"5725";"birds";"plants";"59";"163";0;0
"5726";"birds";"plants";"59";"17";187,272949951837;0,0101538926509529
"5727";"birds";"plants";"59";"18";973,197773084067;0,0527665405953366
"5728";"birds";"plants";"59";"2";276,426174659689;0,0149877582647675
"5729";"birds";"plants";"59";"28";153,288142114418;0,00831124484392492
"5730";"birds";"plants";"59";"29";1559,00496366913;0,0845288604011968
"5731";"birds";"plants";"59";"3";274,030023610924;0,01485783955237
"5732";"birds";"plants";"59";"30";1313,2137549858;0,0712021223530142
"5733";"birds";"plants";"59";"31";4863,17128071139;0,263679934236313
"5734";"birds";"plants";"59";"32";1236,91805914012;0,0670653887481552
"5735";"birds";"plants";"59";"33";2115,68857778844;0,11471210715288
"5736";"birds";"plants";"59";"4";588,731587279476;0,0319208798654494
"5737";"birds";"plants";"59";"43";2301,67304715359;0,124796138707698
"5738";"birds";"plants";"59";"44";5976,51105896029;0,324044939408082
"5739";"birds";"plants";"59";"45";12317,0713344034;0,667828536560277
"5740";"birds";"plants";"59";"46";8858,06539802546;0,480282097173152
"5741";"birds";"plants";"59";"5";452,263322188543;0,024521604559798
"5742";"birds";"plants";"59";"57";3231,31449206657;0,175201066050119
"5743";"birds";"plants";"59";"58";18443,4636438925;1
"5744";"birds";"plants";"59";"59";10752,7110897794;0,583009314161018
"5745";"birds";"plants";"59";"60";2865,08670569217;0,155344286789697
"5746";"birds";"plants";"59";"71";479,69011290092;0,0260086783135102
"5747";"birds";"plants";"59";"72";1338,74744421216;0,0725865526161886
"5748";"birds";"plants";"59";"73";240,636059221641;0,0130472271297765
"5749";"birds";"plants";"59";"74";44,2699424183083;0,00240030523946451
"5750";"birds";"plants";"59";"75";35,1939977480678;0,00190820978247881
"5751";"birds";"plants";"59";"84";0;0
"5752";"birds";"plants";"59";"85";0;0
"5753";"birds";"plants";"59";"86";0;0
"5754";"birds";"plants";"59";"87";0;0
"5755";"birds";"plants";"59";"88";0;0
"5756";"birds";"plants";"59";"89";0;0
"5757";"birds";"plants";"59";"99";0;0
"5758";"birds";"plants";"60";"1";29,7781251359925;0,00073628212676317
"5759";"birds";"plants";"60";"100";0;0
"5760";"birds";"plants";"60";"101";0;0
"5761";"birds";"plants";"60";"102";0;0
"5762";"birds";"plants";"60";"103";0;0
"5763";"birds";"plants";"60";"113";0;0
"5764";"birds";"plants";"60";"114";0;0
"5765";"birds";"plants";"60";"115";0;0
"5766";"birds";"plants";"60";"116";0;0
"5767";"birds";"plants";"60";"117";0;0
"5768";"birds";"plants";"60";"125";0;0
"5769";"birds";"plants";"60";"126";0;0
"5770";"birds";"plants";"60";"127";0;0
"5771";"birds";"plants";"60";"129";0;0
"5772";"birds";"plants";"60";"130";0;0
"5773";"birds";"plants";"60";"138";0;0
"5774";"birds";"plants";"60";"139";0;0
"5775";"birds";"plants";"60";"14";21,897522148451;0,000541429458861994
"5776";"birds";"plants";"60";"140";0;0
"5777";"birds";"plants";"60";"15";625,817397390817;0,0154737130766962
"5778";"birds";"plants";"60";"150";0;0
"5779";"birds";"plants";"60";"151";0;0
"5780";"birds";"plants";"60";"152";0;0
"5781";"birds";"plants";"60";"16";1411,71076501241;0,0349054011859688
"5782";"birds";"plants";"60";"163";0;0
"5783";"birds";"plants";"60";"17";365,316481515087;0,00903267061721285
"5784";"birds";"plants";"60";"18";1923,49693562336;0,047559623317971
"5785";"birds";"plants";"60";"2";393,491543969635;0,00972931605110035
"5786";"birds";"plants";"60";"28";237,855590773095;0,00588112312098683
"5787";"birds";"plants";"60";"29";2688,69663380306;0,0664796479535485
"5788";"birds";"plants";"60";"3";422,028794196182;0,0104349167963729
"5789";"birds";"plants";"60";"30";2504,27896299526;0,0619198096744436
"5790";"birds";"plants";"60";"31";11581,011282147;0,286347497632789
"5791";"birds";"plants";"60";"32";3783,71132549398;0,0935545474763736
"5792";"birds";"plants";"60";"33";10274,9037635058;0,254053200486319
"5793";"birds";"plants";"60";"4";967,577690730984;0,0239239427158873
"5794";"birds";"plants";"60";"43";4203,39626837917;0,103931511133649
"5795";"birds";"plants";"60";"44";12857,1505958168;0,317900812813778
"5796";"birds";"plants";"60";"45";24665,7749395933;0,609876180849094
"5797";"birds";"plants";"60";"46";40443,9060158943;1
"5798";"birds";"plants";"60";"5";781,276811220245;0,0193175409643472
"5799";"birds";"plants";"60";"57";12402,0988227447;0,306649382922379
"5800";"birds";"plants";"60";"58";28108,4865035133;0,694999303293474
"5801";"birds";"plants";"60";"59";17243,8440590333;0,426364457781515
"5802";"birds";"plants";"60";"60";12825,6271471441;0,317121376508582
"5803";"birds";"plants";"60";"71";5737,76582977361;0,141869725132847
"5804";"birds";"plants";"60";"72";33256,694916969;0,822291865278769
"5805";"birds";"plants";"60";"73";8578,26283717788;0,212102728994738
"5806";"birds";"plants";"60";"74";2684,56826018362;0,0663775714227157
"5807";"birds";"plants";"60";"75";2050,4915618513;0,0506996421425138
"5808";"birds";"plants";"60";"84";0;0
"5809";"birds";"plants";"60";"85";0;0
"5810";"birds";"plants";"60";"86";0;0
"5811";"birds";"plants";"60";"87";0;0
"5812";"birds";"plants";"60";"88";0;0
"5813";"birds";"plants";"60";"89";0;0
"5814";"birds";"plants";"60";"99";0;0
"5815";"birds";"plants";"71";"1";18,9980390857754;0,000354355521253854
"5816";"birds";"plants";"71";"100";0;0
"5817";"birds";"plants";"71";"101";0;0
"5818";"birds";"plants";"71";"102";0;0
"5819";"birds";"plants";"71";"103";0;0
"5820";"birds";"plants";"71";"113";0;0
"5821";"birds";"plants";"71";"114";0;0
"5822";"birds";"plants";"71";"115";0;0
"5823";"birds";"plants";"71";"116";0;0
"5824";"birds";"plants";"71";"117";0;0
"5825";"birds";"plants";"71";"125";0;0
"5826";"birds";"plants";"71";"126";0;0
"5827";"birds";"plants";"71";"127";0;0
"5828";"birds";"plants";"71";"129";0;0
"5829";"birds";"plants";"71";"130";0;0
"5830";"birds";"plants";"71";"138";0;0
"5831";"birds";"plants";"71";"139";0;0
"5832";"birds";"plants";"71";"14";14,0414853949625;0,000261904813114938
"5833";"birds";"plants";"71";"140";0;0
"5834";"birds";"plants";"71";"15";430,59783170911;0,00803160359956872
"5835";"birds";"plants";"71";"150";0;0
"5836";"birds";"plants";"71";"151";0;0
"5837";"birds";"plants";"71";"152";0;0
"5838";"birds";"plants";"71";"16";1098,75478000779;0,020494211062622
"5839";"birds";"plants";"71";"163";0;0
"5840";"birds";"plants";"71";"17";338,058434485941;0,00630553880985649
"5841";"birds";"plants";"71";"18";1801,31524156421;0,0335985202728067
"5842";"birds";"plants";"71";"2";261,104614797097;0,00487017957276908
"5843";"birds";"plants";"71";"28";172,096748744357;0,00320998566389207
"5844";"birds";"plants";"71";"29";2189,52696502353;0,0408395290423004
"5845";"birds";"plants";"71";"3";311,235721782835;0,00580523578919012
"5846";"birds";"plants";"71";"30";2384,75723008815;0,044481006040487
"5847";"birds";"plants";"71";"31";12121,296842898;0,226089042224039
"5848";"birds";"plants";"71";"32";4114,45535667725;0,0767437084431902
"5849";"birds";"plants";"71";"33";10836,8328356141;0,202130942612923
"5850";"birds";"plants";"71";"4";772,333389941149;0,0144057289143735
"5851";"birds";"plants";"71";"43";4105,5745575324;0,076578061862724
"5852";"birds";"plants";"71";"44";12226,1202331591;0,228044230700485
"5853";"birds";"plants";"71";"45";26377,8062594072;0,492004529750862
"5854";"birds";"plants";"71";"46";53612,9337523869;1
"5855";"birds";"plants";"71";"5";652,750040722562;0,0121752345010126
"5856";"birds";"plants";"71";"57";11208,3275270085;0,209060141695929
"5857";"birds";"plants";"71";"58";45455,354155778;0,847843066483081
"5858";"birds";"plants";"71";"59";22088,8079100668;0,412005207774764
"5859";"birds";"plants";"71";"60";12517,8177072692;0,233485034881381
"5860";"birds";"plants";"71";"71";15709,1118465703;0,293009741252426
"5861";"birds";"plants";"71";"72";48184,4687210808;0,898747099787942
"5862";"birds";"plants";"71";"73";21770,2533175959;0,406063458831455
"5863";"birds";"plants";"71";"74";9958,56052726954;0,18574921815067
"5864";"birds";"plants";"71";"75";7375,42764872096;0,137568066742712
"5865";"birds";"plants";"71";"84";0;0
"5866";"birds";"plants";"71";"85";0;0
"5867";"birds";"plants";"71";"86";0;0
"5868";"birds";"plants";"71";"87";0;0
"5869";"birds";"plants";"71";"88";0;0
"5870";"birds";"plants";"71";"89";0;0
"5871";"birds";"plants";"71";"99";0;0
"5872";"birds";"plants";"72";"1";12,0183430866247;7,56609208416963e-05
"5873";"birds";"plants";"72";"100";0;0
"5874";"birds";"plants";"72";"101";0;0
"5875";"birds";"plants";"72";"102";0;0
"5876";"birds";"plants";"72";"103";0;0
"5877";"birds";"plants";"72";"113";0;0
"5878";"birds";"plants";"72";"114";0;0
"5879";"birds";"plants";"72";"115";0;0
"5880";"birds";"plants";"72";"116";0;0
"5881";"birds";"plants";"72";"117";0;0
"5882";"birds";"plants";"72";"125";0;0
"5883";"birds";"plants";"72";"126";0;0
"5884";"birds";"plants";"72";"127";0;0
"5885";"birds";"plants";"72";"129";0;0
"5886";"birds";"plants";"72";"130";0;0
"5887";"birds";"plants";"72";"138";0;0
"5888";"birds";"plants";"72";"139";0;0
"5889";"birds";"plants";"72";"14";8,90911813749574;5,60869395483113e-05
"5890";"birds";"plants";"72";"140";0;0
"5891";"birds";"plants";"72";"15";297,198829111105;0,00187100142852847
"5892";"birds";"plants";"72";"150";0;0
"5893";"birds";"plants";"72";"151";0;0
"5894";"birds";"plants";"72";"152";0;0
"5895";"birds";"plants";"72";"16";721,01876443022;0,00453914015166074
"5896";"birds";"plants";"72";"163";0;0
"5897";"birds";"plants";"72";"17";262,113790030184;0,00165012519413443
"5898";"birds";"plants";"72";"18";1358,02295085317;0,00854937042861246
"5899";"birds";"plants";"72";"2";155,248613317105;0,000977360436318469
"5900";"birds";"plants";"72";"28";123,628954682923;0,000778300343615278
"5901";"birds";"plants";"72";"29";1771,79046626149;0,0111542246089707
"5902";"birds";"plants";"72";"3";198,219319304338;0,00124788052055788
"5903";"birds";"plants";"72";"30";1690,50920666024;0,0106425222133678
"5904";"birds";"plants";"72";"31";10744,2752755936;0,0676400860974578
"5905";"birds";"plants";"72";"32";3740,15552629145;0,0235459754452595
"5906";"birds";"plants";"72";"33";11196,759344352;0,0704886785416658
"5907";"birds";"plants";"72";"4";499,23413508851;0,00314290531599499
"5908";"birds";"plants";"72";"43";2374,80267191463;0,0149504599493709
"5909";"birds";"plants";"72";"44";13159,6308732338;0,0828458451076982
"5910";"birds";"plants";"72";"45";15090,1855144743;0,094999562208188
"5911";"birds";"plants";"72";"46";66551,5287566925;0,418972059031819
"5912";"birds";"plants";"72";"5";433,499225776267;0,00272907424675677
"5913";"birds";"plants";"72";"57";8616,33207247709;0,0542437184712245
"5914";"birds";"plants";"72";"58";35470,8102889785;0,223304839121459
"5915";"birds";"plants";"72";"59";35334,9116824369;0,222449295754297
"5916";"birds";"plants";"72";"60";6247,85145925111;0,0393330587487693
"5917";"birds";"plants";"72";"71";1997,08194806475;0,0125725366714709
"5918";"birds";"plants";"72";"72";158844,790057082;1
"5919";"birds";"plants";"72";"73";38974,216928878;0,245360372945643
"5920";"birds";"plants";"72";"74";14818,0952020769;0,0932866302807413
"5921";"birds";"plants";"72";"75";11090,1408228339;0,0698174665901768
"5922";"birds";"plants";"72";"84";0;0
"5923";"birds";"plants";"72";"85";0;0
"5924";"birds";"plants";"72";"86";0;0
"5925";"birds";"plants";"72";"87";0;0
"5926";"birds";"plants";"72";"88";0;0
"5927";"birds";"plants";"72";"89";0;0
"5928";"birds";"plants";"72";"99";0;0
"5929";"birds";"plants";"73";"1";8,15202833416332;0,000121341893709504
"5930";"birds";"plants";"73";"100";0;0
"5931";"birds";"plants";"73";"101";0;0
"5932";"birds";"plants";"73";"102";0;0
"5933";"birds";"plants";"73";"103";0;0
"5934";"birds";"plants";"73";"113";0;0
"5935";"birds";"plants";"73";"114";0;0
"5936";"birds";"plants";"73";"115";0;0
"5937";"birds";"plants";"73";"116";0;0
"5938";"birds";"plants";"73";"117";0;0
"5939";"birds";"plants";"73";"125";0;0
"5940";"birds";"plants";"73";"126";0;0
"5941";"birds";"plants";"73";"127";0;0
"5942";"birds";"plants";"73";"129";0;0
"5943";"birds";"plants";"73";"130";0;0
"5944";"birds";"plants";"73";"138";0;0
"5945";"birds";"plants";"73";"139";0;0
"5946";"birds";"plants";"73";"14";6,05122424470388;9,00716949223644e-05
"5947";"birds";"plants";"73";"140";0;0
"5948";"birds";"plants";"73";"15";208,234361976665;0,00309954170690847
"5949";"birds";"plants";"73";"150";0;0
"5950";"birds";"plants";"73";"151";0;0
"5951";"birds";"plants";"73";"152";0;0
"5952";"birds";"plants";"73";"16";503,409082952684;0,00749317948025908
"5953";"birds";"plants";"73";"163";0;0
"5954";"birds";"plants";"73";"17";161,10731244454;0,00239806163339047
"5955";"birds";"plants";"73";"18";779,105740202437;0,0115968887791913
"5956";"birds";"plants";"73";"2";102,490223118787;0,0015255537947317
"5957";"birds";"plants";"73";"28";88,4511989870408;0,00131658472542162
"5958";"birds";"plants";"73";"29";1320,42923984343;0,0196544194774866
"5959";"birds";"plants";"73";"3";121,487745951358;0,00180832947972694
"5960";"birds";"plants";"73";"30";1305,46015224967;0,0194316065331156
"5961";"birds";"plants";"73";"31";6277,26058540224;0,0934362167938798
"5962";"birds";"plants";"73";"32";2162,8105214249;0,0321931565552479
"5963";"birds";"plants";"73";"33";5182,49226610135;0,0771407311071541
"5964";"birds";"plants";"73";"4";276,657353540424;0,00411800913970941
"5965";"birds";"plants";"73";"43";1866,62488061681;0,0277844713701632
"5966";"birds";"plants";"73";"44";10259,2102979165;0,15270702633555
"5967";"birds";"plants";"73";"45";15332,2064366615;0,228217921664092
"5968";"birds";"plants";"73";"46";35228,284873251;0,524368491304669
"5969";"birds";"plants";"73";"5";226,060168796354;0,00336487654969062
"5970";"birds";"plants";"73";"57";6401,35191305589;0,0952833002525226
"5971";"birds";"plants";"73";"58";52822,9908929654;0,786263428390074
"5972";"birds";"plants";"73";"59";35011,4120165537;0,52114036671443
"5973";"birds";"plants";"73";"60";15490,4030850567;0,230572658437311
"5974";"birds";"plants";"73";"71";7853,45668855976;0,116897693149789
"5975";"birds";"plants";"73";"72";67182,3068270184;1
"5976";"birds";"plants";"73";"73";58177,1840589787;0,865959905318134
"5977";"birds";"plants";"73";"74";52270,9111737115;0,778045792745687
"5978";"birds";"plants";"73";"75";36339,7099387842;0,54091191051763
"5979";"birds";"plants";"73";"84";0;0
"5980";"birds";"plants";"73";"85";0;0
"5981";"birds";"plants";"73";"86";0;0
"5982";"birds";"plants";"73";"87";0;0
"5983";"birds";"plants";"73";"88";0;0
"5984";"birds";"plants";"73";"89";0;0
"5985";"birds";"plants";"73";"99";0;0
"5986";"birds";"plants";"74";"1";15,8058169883628;8,17352460444682e-05
"5987";"birds";"plants";"74";"100";0;0
"5988";"birds";"plants";"74";"101";0;0
"5989";"birds";"plants";"74";"102";0;0
"5990";"birds";"plants";"74";"103";0;0
"5991";"birds";"plants";"74";"113";0;0
"5992";"birds";"plants";"74";"114";0;0
"5993";"birds";"plants";"74";"115";0;0
"5994";"birds";"plants";"74";"116";0;0
"5995";"birds";"plants";"74";"117";0;0
"5996";"birds";"plants";"74";"125";0;0
"5997";"birds";"plants";"74";"126";0;0
"5998";"birds";"plants";"74";"127";0;0
"5999";"birds";"plants";"74";"129";0;0
"6000";"birds";"plants";"74";"130";0;0
"6001";"birds";"plants";"74";"138";0;0
"6002";"birds";"plants";"74";"139";0;0
"6003";"birds";"plants";"74";"14";11,7348217996318;6,06832628637341e-05
"6004";"birds";"plants";"74";"140";0;0
"6005";"birds";"plants";"74";"15";402,611852141769;0,00208199163760122
"6006";"birds";"plants";"74";"150";0;0
"6007";"birds";"plants";"74";"151";0;0
"6008";"birds";"plants";"74";"152";0;0
"6009";"birds";"plants";"74";"16";999,068722694473;0,00516639715143405
"6010";"birds";"plants";"74";"163";0;0
"6011";"birds";"plants";"74";"17";310,42062753973;0,00160525117986111
"6012";"birds";"plants";"74";"18";1499,20269083138;0,00775269642156754
"6013";"birds";"plants";"74";"2";201,576619893448;0,00104239563421073
"6014";"birds";"plants";"74";"28";170,989568039889;0,00088422347450104
"6015";"birds";"plants";"74";"29";2541,70444286485;0,0131436950182856
"6016";"birds";"plants";"74";"3";237,254652159338;0,00122689433793368
"6017";"birds";"plants";"74";"30";2662,20984700405;0,0137668541289001
"6018";"birds";"plants";"74";"31";11772,7912239862;0,0608796108439782
"6019";"birds";"plants";"74";"32";4133,23480294608;0,0213738374819277
"6020";"birds";"plants";"74";"33";9297,82335512105;0,0480810248637165
"6021";"birds";"plants";"74";"4";538,046511513695;0,00278235310672764
"6022";"birds";"plants";"74";"43";3987,36268571432;0,0206195016951889
"6023";"birds";"plants";"74";"44";19157,8273550281;0,0990692055775135
"6024";"birds";"plants";"74";"45";34541,7117785755;0,178622548464128
"6025";"birds";"plants";"74";"46";59208,7402911676;0,30618100660312
"6026";"birds";"plants";"74";"5";436,520459360568;0,00225734026754514
"6027";"birds";"plants";"74";"57";14226,4776748068;0,0735681460789148
"6028";"birds";"plants";"74";"58";95533,0720480382;0,494021862645845
"6029";"birds";"plants";"74";"59";58562,7636236359;0,302840523672148
"6030";"birds";"plants";"74";"60";41654,2410970036;0,215402952429848
"6031";"birds";"plants";"74";"71";32465,8896108739;0,167888029916522
"6032";"birds";"plants";"74";"72";66576,3942973662;0,344280714666963
"6033";"birds";"plants";"74";"73";57141,0967220296;0,295488781330602
"6034";"birds";"plants";"74";"74";193378,227304333;1
"6035";"birds";"plants";"74";"75";62272,186147072;0,322022737591186
"6036";"birds";"plants";"74";"84";0;0
"6037";"birds";"plants";"74";"85";0;0
"6038";"birds";"plants";"74";"86";0;0
"6039";"birds";"plants";"74";"87";0;0
"6040";"birds";"plants";"74";"88";0;0
"6041";"birds";"plants";"74";"89";0;0
"6042";"birds";"plants";"74";"99";0;0
"6043";"birds";"plants";"75";"1";8,49483975966487;0,000141707809353855
"6044";"birds";"plants";"75";"100";0;0
"6045";"birds";"plants";"75";"101";0;0
"6046";"birds";"plants";"75";"102";0;0
"6047";"birds";"plants";"75";"103";0;0
"6048";"birds";"plants";"75";"113";0;0
"6049";"birds";"plants";"75";"114";0;0
"6050";"birds";"plants";"75";"115";0;0
"6051";"birds";"plants";"75";"116";0;0
"6052";"birds";"plants";"75";"117";0;0
"6053";"birds";"plants";"75";"125";0;0
"6054";"birds";"plants";"75";"126";0;0
"6055";"birds";"plants";"75";"127";0;0
"6056";"birds";"plants";"75";"129";0;0
"6057";"birds";"plants";"75";"130";0;0
"6058";"birds";"plants";"75";"138";0;0
"6059";"birds";"plants";"75";"139";0;0
"6060";"birds";"plants";"75";"14";6,29053021491184;0,00010493632389183
"6061";"birds";"plants";"75";"140";0;0
"6062";"birds";"plants";"75";"15";206,211241275747;0,00343994049235346
"6063";"birds";"plants";"75";"150";0;0
"6064";"birds";"plants";"75";"151";0;0
"6065";"birds";"plants";"75";"152";0;0
"6066";"birds";"plants";"75";"16";485,709839560641;0,00810243386491684
"6067";"birds";"plants";"75";"163";0;0
"6068";"birds";"plants";"75";"17";142,340211800412;0,00237446734345415
"6069";"birds";"plants";"75";"18";695,736959493279;0,0116060294491292
"6070";"birds";"plants";"75";"2";107,426519292445;0,00179204989689441
"6071";"birds";"plants";"75";"28";85,3615419403084;0,0014239700163462
"6072";"birds";"plants";"75";"29";1182,85884350714;0,0197320185230715
"6073";"birds";"plants";"75";"3";122,091251860614;0,00203668160105706
"6074";"birds";"plants";"75";"30";1136,65959066898;0,0189613394874802
"6075";"birds";"plants";"75";"31";5123,43944987737;0,0854673426856827
"6076";"birds";"plants";"75";"32";1730,4697789353;0,0288670638250679
"6077";"birds";"plants";"75";"33";4111,6694249391;0,068589365247583
"6078";"birds";"plants";"75";"4";273,151973368108;0,00455662129737503
"6079";"birds";"plants";"75";"43";1688,24990401929;0,0281627673162687
"6080";"birds";"plants";"75";"44";8117,0648210768;0,135405906023048
"6081";"birds";"plants";"75";"45";12745,0525040292;0,21260830357524
"6082";"birds";"plants";"75";"46";24113,1569552535;0,402246863438121
"6083";"birds";"plants";"75";"5";219,648812238827;0,00366410113553081
"6084";"birds";"plants";"75";"57";5734,93583735392;0,0956681017286665
"6085";"birds";"plants";"75";"58";16242,3656464216;0,270949202056463
"6086";"birds";"plants";"75";"59";22594,1996102643;0,376908172662292
"6087";"birds";"plants";"75";"60";12553,6460677302;0,209415331423729
"6088";"birds";"plants";"75";"71";2787,33691304401;0,0464973347412718
"6089";"birds";"plants";"75";"72";59101,9867416091;0,98591772258979
"6090";"birds";"plants";"75";"73";10377,1819959666;0,173108353955897
"6091";"birds";"plants";"75";"74";2676,17136544462;0,0446429117419435
"6092";"birds";"plants";"75";"75";59946,1652706283;1
"6093";"birds";"plants";"75";"84";0;0
"6094";"birds";"plants";"75";"85";0;0
"6095";"birds";"plants";"75";"86";0;0
"6096";"birds";"plants";"75";"87";0;0
"6097";"birds";"plants";"75";"88";0;0
"6098";"birds";"plants";"75";"89";0;0
"6099";"birds";"plants";"75";"99";0;0
"6100";"birds";"plants";"84";"1";0,353605950887503;0,000134929862774794
"6101";"birds";"plants";"84";"100";0;0
"6102";"birds";"plants";"84";"101";0;0
"6103";"birds";"plants";"84";"102";0;0
"6104";"birds";"plants";"84";"103";0;0
"6105";"birds";"plants";"84";"113";0;0
"6106";"birds";"plants";"84";"114";0;0
"6107";"birds";"plants";"84";"115";0;0
"6108";"birds";"plants";"84";"116";0;0
"6109";"birds";"plants";"84";"117";0;0
"6110";"birds";"plants";"84";"125";0;0
"6111";"birds";"plants";"84";"126";0;0
"6112";"birds";"plants";"84";"127";0;0
"6113";"birds";"plants";"84";"129";0;0
"6114";"birds";"plants";"84";"130";0;0
"6115";"birds";"plants";"84";"138";0;0
"6116";"birds";"plants";"84";"139";0;0
"6117";"birds";"plants";"84";"14";0,261980873812411;9,99673316142106e-05
"6118";"birds";"plants";"84";"140";0;0
"6119";"birds";"plants";"84";"15";8,51498078834262;0,00324916813876417
"6120";"birds";"plants";"84";"150";0;0
"6121";"birds";"plants";"84";"151";0;0
"6122";"birds";"plants";"84";"152";0;0
"6123";"birds";"plants";"84";"16";21,3336241824995;0,00814053885747382
"6124";"birds";"plants";"84";"163";0;0
"6125";"birds";"plants";"84";"17";6,99181695846998;0,00266795539041415
"6126";"birds";"plants";"84";"18";36,0802698187435;0,0137676016008832
"6127";"birds";"plants";"84";"2";4,68494559362761;0,00178769351723004
"6128";"birds";"plants";"84";"28";3,51120790458009;0,00133981568904504
"6129";"birds";"plants";"84";"29";48,3271511821767;0,0184407979021326
"6130";"birds";"plants";"84";"3";5,72611530285583;0,00218498571674998
"6131";"birds";"plants";"84";"30";49,8463332159729;0,0190204912665558
"6132";"birds";"plants";"84";"31";266,697139585148;0,101766976365459
"6133";"birds";"plants";"84";"32";92,090047721716;0,0351399558486745
"6134";"birds";"plants";"84";"33";247,44617860691;0,0944211454580406
"6135";"birds";"plants";"84";"4";14,005367437931;0,00534420391333234
"6136";"birds";"plants";"84";"43";78,1883081605545;0,0298352945254967
"6137";"birds";"plants";"84";"44";320,316770963389;0,122227292391653
"6138";"birds";"plants";"84";"45";531,592827525308;0,202846550206601
