"";"sp";"wc";"bc";"network.category";"landscape.category";"dispersal.category";"degree";"dispersal.distance";"presences"
"9737";"sp04";258,080846652665;32176411497729,7;"dd05";"sa02";"dk03";15;0,550112030468881;41
"9738";"sp05";146,760739390865;1455458262298,86;"dd05";"sa02";"dk03";13;0,668380213901401;23
"9739";"sp06";551,66932692741;354619875811245;"dd05";"sa02";"dk03";16;2,07290251116409;63
"9740";"sp07";713,333408361198;320436494578144;"dd05";"sa02";"dk03";11;1,55751792891862;61
"9741";"sp08";513,378671983557;312799126618549;"dd05";"sa02";"dk03";15;0,907087264582515;66
"9742";"sp09";1187,33501487489;3848718762255536;"dd05";"sa02";"dk03";19;1,66750994688811;63
"9743";"sp10";324,862955951154;7814680510812,02;"dd05";"sa02";"dk03";15;3,64916319010739;31
"9744";"sp11";711,358330030337;5636181500641496;"dd05";"sa02";"dk03";21;4,32258703161903;45
"9745";"sp12";368,753365506274;3894084660903,13;"dd05";"sa02";"dk03";23;0,525964692234993;27
"9746";"sp13";37,2080868297962;72163760661097,7;"dd05";"sa02";"dk03";18;4,05834799615626;5
"9747";"sp14";543,28549754866;24902795533210472;"dd05";"sa02";"dk03";18;5,43865778347937;59
"9748";"sp15";61,911022184422;361902234880803;"dd05";"sa02";"dk03";16;1,16665157210082;10
"9749";"sp16";849,810484674523;1701042042358926;"dd05";"sa02";"dk03";14;0,269865705631673;57
"9750";"sp17";421,116533066039;5690596690318,55;"dd05";"sa02";"dk03";22;0,393843444153934;27
"9751";"sp18";227,995205743848;3865047087078,09;"dd05";"sa02";"dk03";17;0,558219140683067;27
"9752";"sp19";293,747726097693;248569245738101;"dd05";"sa02";"dk03";15;2,50725582588034;25
"9753";"sp20";296,15196174866;8211864817119978;"dd05";"sa02";"dk03";12;3,62731988711243;59
"9754";"sp21";554,420898481189;4745770003542,22;"dd05";"sa02";"dk03";20;5,01803408910461;21
"9755";"sp22";577,530952055053;320935017457147;"dd05";"sa02";"dk03";14;1,95191515414956;40
"9756";"sp23";23,767107495534;76077432800816,7;"dd05";"sa02";"dk03";16;1,77256656988114;5
"9757";"sp24";34,1499581937276;8274008260296,14;"dd05";"sa02";"dk03";16;12,9524636538828;5
"9758";"sp25";748,614979630921;404640791946752;"dd05";"sa02";"dk03";16;0,183837977356694;63
"9759";"sp26";266,760847404659;1288090842553367;"dd05";"sa02";"dk03";19;1,17692198511213;20
"9760";"sp27";602,475916236672;3219086650293286;"dd05";"sa02";"dk03";16;0,788005724549294;66
"9761";"sp28";602,843855634077;1785641502346561;"dd05";"sa02";"dk03";12;1,13797785900533;58
"9762";"sp29";40,5264120837242;17191607923624,8;"dd05";"sa02";"dk03";17;2,82645569724922;5
"9763";"sp30";884,074399214489;605053147325964;"dd05";"sa02";"dk03";18;2,41553893118146;65
"9764";"sp01";21,696987287737;9202076412,56052;"dd03";"sa01";"dk03";13;0,224665835499763;18
"9765";"sp02";395,786284385497;1037661566784,52;"dd03";"sa01";"dk03";16;0,121378811076283;64
"9766";"sp03";40,6489968953445;807031894,859493;"dd03";"sa01";"dk03";12;1,77360695964637;12
"9767";"sp04";227,169989340568;13865671132,691;"dd03";"sa01";"dk03";10;1,76935473076048;44
"9768";"sp05";75,9992586775824;27802646104,8746;"dd03";"sa01";"dk03";12;0,902754822745919;17
"9769";"sp06";468,30019011222;184576463896,005;"dd03";"sa01";"dk03";11;2,40995960860493;66
"9770";"sp07";257,850528930896;464162604811,84;"dd03";"sa01";"dk03";9;3,92297509668355;65
"9771";"sp08";655,391344508432;291171868016,205;"dd03";"sa01";"dk03";12;1,46251405358504;68
"9772";"sp09";309,478206809369;141848411606,783;"dd03";"sa01";"dk03";8;2,1054725254977;71
"9773";"sp10";73,9195892265152;40614905161,1549;"dd03";"sa01";"dk03";7;0,922845949418843;24
"9774";"sp11";307,128077185286;7983462638738,33;"dd03";"sa01";"dk03";14;5,32964138248199;50
"9775";"sp12";106,79881154858;28722660152,2984;"dd03";"sa01";"dk03";8;0,936991787515581;18
"9776";"sp13";28,5903939102962;196733763397,074;"dd03";"sa01";"dk03";8;3,34059996886139;7
"9777";"sp14";97,684032315002;73485348349,9651;"dd03";"sa01";"dk03";8;0,461973307312347;56
"9778";"sp15";6,36582066294402;329063227253,47;"dd03";"sa01";"dk03";10;1,95524675576928;10
"9779";"sp16";205,804052714814;119329718115,785;"dd03";"sa01";"dk03";6;0,778333271853626;59
"9780";"sp17";41,815656438054;4866111005,16115;"dd03";"sa01";"dk03";14;0,742631454645126;22
"9781";"sp18";49,9990880781853;29659616504,8465;"dd03";"sa01";"dk03";12;1,45603312619084;17
"9782";"sp19";167,620289564705;22896599828,5893;"dd03";"sa01";"dk03";10;2,13653610265794;26
"9783";"sp20";284,08449115057;166750171846,239;"dd03";"sa01";"dk03";7;2,88062236813788;59
"9784";"sp21";73,27571400427;26770376177,2131;"dd03";"sa01";"dk03";8;3,00305564312224;15
"9785";"sp22";127,762646759946;65433400257,3696;"dd03";"sa01";"dk03";8;0,473341251723468;47
"9786";"sp23";8,75623720802785;181541552494,089;"dd03";"sa01";"dk03";13;0,6912590736094;7
"9787";"sp24";7,41489240062207;62286159305,6244;"dd03";"sa01";"dk03";11;2,45806049808635;3
"9788";"sp25";649,923855151998;1582674716439,79;"dd03";"sa01";"dk03";16;1,70483561136311;66
"9789";"sp26";98,1997667948313;840694492398,951;"dd03";"sa01";"dk03";11;1,79431552058997;23
"9790";"sp27";77,4539302093741;270349572711,125;"dd03";"sa01";"dk03";11;3,08772379143124;67
"9791";"sp28";521,663361825412;2735144827604,49;"dd03";"sa01";"dk03";17;3,85713259113913;60
"9792";"sp29";4,95400407377569;5386975952,47637;"dd03";"sa01";"dk03";12;11,7351305180027;3
"9793";"sp30";472,777114960556;1039516325897,91;"dd03";"sa01";"dk03";12;0,676247233524919;65
"9794";"sp01";163,802827417182;1326667,38260394;"dd04";"sa04";"dk02";13;0,685838607698679;41
"9795";"sp02";262,517472971833;232519506,618929;"dd04";"sa04";"dk02";19;1,03680751845241;45
"9796";"sp03";34,9075691550434;472934,462608182;"dd04";"sa04";"dk02";16;0,092941626906395;9
"9797";"sp04";120,210919511379;92207767,7643524;"dd04";"sa04";"dk02";11;4,3383345750938;30
"9798";"sp05";29,4021763724153;823710,499358864;"dd04";"sa04";"dk02";14;0,816727091372013;13
"9799";"sp06";92,795580213442;214316879,700917;"dd04";"sa04";"dk02";11;0,114613341540098;47
"9800";"sp07";287,551855750157;527614896,797667;"dd04";"sa04";"dk02";10;3,44078323464967;45
"9801";"sp08";342,399683654419;1282192412,16938;"dd04";"sa04";"dk02";14;4,02296277562481;46
"9802";"sp09";117,585449840869;192990578,733153;"dd04";"sa04";"dk02";14;0,275373415648937;50
"9803";"sp10";52,1825582395883;9001314,8932321;"dd04";"sa04";"dk02";11;0,0806408236766107;23
"9804";"sp11";169,490887680867;47350879,4966447;"dd04";"sa04";"dk02";15;0,853184159845114;41
"9805";"sp12";84,6108650690667;21758289,1188301;"dd04";"sa04";"dk02";18;0,0656789670867204;16
"9806";"sp13";75,0368480562386;491689,903362526;"dd04";"sa04";"dk02";10;0,257408053540977;28
"9807";"sp14";159,655653837179;21492855,5259292;"dd04";"sa04";"dk02";15;1,10366649851203;46
"9808";"sp15";113,991938524169;1922733,51652513;"dd04";"sa04";"dk02";11;1,01353284493089;33
"9809";"sp16";209,966708544548;29255211,1505325;"dd04";"sa04";"dk02";11;0,196173423528671;47
"9810";"sp17";127,647433422782;53656951,6695239;"dd04";"sa04";"dk02";14;1,80844066136314;20
"9811";"sp18";14,5802510574595;828194,022781872;"dd04";"sa04";"dk02";14;0,70188192948699;13
"9812";"sp19";122,464548676294;50177130,6785003;"dd04";"sa04";"dk02";10;1,4493427439852;45
"9813";"sp20";143,685429189725;11784517,9578276;"dd04";"sa04";"dk02";11;0,870034940540791;46
"9814";"sp21";25,6310892450558;607267,697533225;"dd04";"sa04";"dk02";14;0,763707558065653;12
"9815";"sp22";131,944756631222;72015693,5191981;"dd04";"sa04";"dk02";9;2,53628281937508;42
"9816";"sp23";68,1615240896134;19545722,9375369;"dd04";"sa04";"dk02";12;4,34938866773945;28
"9817";"sp24";68,503231909312;68905,2951491619;"dd04";"sa04";"dk02";9;0,0964330688118935;26
"9818";"sp25";230,577885630652;239467958,05031;"dd04";"sa04";"dk02";14;0,273470702984214;46
"9819";"sp26";112,051946752369;33613633,3283878;"dd04";"sa04";"dk02";21;0,98211856931448;45
"9820";"sp27";159,345034272231;47659748,6943702;"dd04";"sa04";"dk02";14;1,27215513282253;46
"9821";"sp28";178,004548310699;18199217,733752;"dd04";"sa04";"dk02";13;1,0039020434022;46
"9822";"sp29";59,0261485258012;716747,724039012;"dd04";"sa04";"dk02";18;3,27923035012154;25
"9823";"sp30";99,9500477778392;13365756,4073923;"dd04";"sa04";"dk02";6;0,875952892005444;45
"9824";"sp01";167,054809231197;692514396236134656;"dd02";"sa01";"dk04";8;3,21250236271544;28
"9825";"sp02";224,459611431796;26077054914745152;"dd02";"sa01";"dk04";6;0,136488997157402;55
"9826";"sp03";20,7029848374616;84116397675,0167;"dd02";"sa01";"dk04";10;5,47200747308579;6
"9827";"sp04";108,014701872433;49262508398808,4;"dd02";"sa01";"dk04";5;1,45254415770372;27
"9828";"sp05";7,02765998838336;46353791866,1742;"dd02";"sa01";"dk04";9;1,44656511892875;11
"9829";"sp06";1,15565412229376;204864303495690;"dd02";"sa01";"dk04";3;0,606871514270703;60
"9830";"sp07";378,504412402772;2487416381129178112;"dd02";"sa01";"dk04";14;0,121969088851247;65
"9831";"sp08";254,291197289353;255353528200054400;"dd02";"sa01";"dk04";8;6,00076739456425;61
"9832";"sp09";10,7112063978879;8,5956417832727e+19;"dd02";"sa01";"dk04";6;0,843211185187101;62
"9833";"sp10";87,4848581508642;2147333801014,81;"dd02";"sa01";"dk04";5;3,62243477492256;17
"9834";"sp11";114,447021256135;3430993547849191424;"dd02";"sa01";"dk04";6;0,848512385040522;59
"9835";"sp13";127,928469093915;27034308240441932;"dd02";"sa01";"dk04";8;3,10026036936146;21
"9836";"sp14";16,7416056619132;13361046816381,2;"dd02";"sa01";"dk04";2;0,0713031556751959;63
"9837";"sp15";167,522418153993;68670425717596024;"dd02";"sa01";"dk04";6;4,9944495258475;23
"9838";"sp16";268,875568209702;640771278475568;"dd02";"sa01";"dk04";7;1,06107841432095;46
"9839";"sp17";89,3373477967688;2142911688630368;"dd02";"sa01";"dk04";8;0,593203718432734;15
"9840";"sp18";160,929948469036;53470264655372,5;"dd02";"sa01";"dk04";7;2,90457533288721;14
"9841";"sp19";38,7543744261908;1461000919384603136;"dd02";"sa01";"dk04";5;0,800709143280983;40
"9842";"sp20";73,8132547841725;1,09741943985238e+20;"dd02";"sa01";"dk04";4;1,41649970536431;62
"9843";"sp21";26,2217518753159;964719072795,218;"dd02";"sa01";"dk04";12;2,11326954336623;9
"9844";"sp22";164,469323282139;3,82903616120279e+20;"dd02";"sa01";"dk04";7;7,71286694163971;56
"9845";"sp23";29,0562638002761;17648487876575760;"dd02";"sa01";"dk04";6;1,11536044623865;22
"9846";"sp24";88,2957100485108;799973526475718528;"dd02";"sa01";"dk04";8;12,4105503254368;16
"9847";"sp25";285,660852162251;1,71750761157194e+20;"dd02";"sa01";"dk04";5;4,92358467457142;62
"9848";"sp26";23,7777102481727;5462762581489703;"dd02";"sa01";"dk04";3;0,157902446885904;38
"9849";"sp27";192,028297973464;127978919089689104;"dd02";"sa01";"dk04";8;0,543285681965723;62
"9850";"sp28";51,2096298005461;14757641904233980;"dd02";"sa01";"dk04";3;3,0931108915679;45
"9851";"sp29";69,5819342710384;24649121223600283648;"dd02";"sa01";"dk04";6;0,260914181934175;15
"9852";"sp30";173,362148423993;24985825283045144;"dd02";"sa01";"dk04";9;1,21638033911586;53
"9853";"sp01";173,857575147415;1,53945368298758e+23;"dd04";"sa04";"dk05";11;1,26821894384921;43
"9854";"sp02";563,207952788043;1,60136006505995e+25;"dd04";"sa04";"dk05";17;5,15115653334146;38
"9855";"sp03";15,1962528153954;2,43753719970483e+21;"dd04";"sa04";"dk05";18;4,40351753967324;4
"9856";"sp04";254,186310447682;2,26173834258536e+24;"dd04";"sa04";"dk05";13;2,60951993055642;19
"9857";"sp05";80,8031150751927;7,50597786892723e+21;"dd04";"sa04";"dk05";19;0,381928013637662;9
"9858";"sp06";946,160656057284;8,84441223704076e+25;"dd04";"sa04";"dk05";14;11,4113459282352;50
"9859";"sp07";267,323571793647;4,84213524366318e+23;"dd04";"sa04";"dk05";8;0,832383690401912;69
"9860";"sp08";511,921992589017;7,27473601489823e+23;"dd04";"sa04";"dk05";10;2,7789678900115;50
"9861";"sp09";591,871276061014;1,48735416776815e+26;"dd04";"sa04";"dk05";11;11,2580457621052;59
"9862";"sp10";63,4943291585249;1,0863959970308e+23;"dd04";"sa04";"dk05";20;5,75663563575516;15
"9863";"sp11";492,263200984391;1,19061475362645e+25;"dd04";"sa04";"dk05";13;0,906219005681438;72
"9864";"sp12";123,931199157023;2,62929186778592e+22;"dd04";"sa04";"dk05";13;2,74085635505617;9
"9865";"sp13";257,612708831365;5,76480121703764e+22;"dd04";"sa04";"dk05";18;3,79413216916804;23
"9866";"sp14";1016,4106438195;6,19072420337863e+25;"dd04";"sa04";"dk05";12;7,24444249983797;71
"9867";"sp15";16,4994606653591;2,73231094270165e+23;"dd04";"sa04";"dk05";12;3,58155494166498;29
"9868";"sp16";175,081688683531;1,58643827449951e+24;"dd04";"sa04";"dk05";13;12,7037611895039;28
"9869";"sp17";50,1934982231092;3,63833763690637e+22;"dd04";"sa04";"dk05";12;0,0202116556465626;12
"9870";"sp18";70,9265534035018;2,48003532636835e+22;"dd04";"sa04";"dk05";15;0,605503453120185;9
"9871";"sp19";389,884247868776;1,08722079679451e+25;"dd04";"sa04";"dk05";14;0,592588044703007;58
"9872";"sp20";702,825406367976;9,85908331633787e+23;"dd04";"sa04";"dk05";13;1,19952170665361;73
"9873";"sp21";17,9618106934123;1,11988355937651e+22;"dd04";"sa04";"dk05";10;10,6224436233367;6
"9874";"sp22";742,386486310518;4,75693634713678e+24;"dd04";"sa04";"dk05";16;1,55447198450565;72
"9875";"sp23";189,252189340501;8,76189867860032e+23;"dd04";"sa04";"dk05";13;0,10024718351311;24
"9876";"sp24";87,0137378002506;9,56656295340724e+21;"dd04";"sa04";"dk05";11;10,8123819450463;16
"9877";"sp25";1032,19222514537;8,57425542244119e+24;"dd04";"sa04";"dk05";18;4,76070592908149;49
"9878";"sp26";523,959583390432;2,8584916572673e+24;"dd04";"sa04";"dk05";9;1,28314138948917;56
"9879";"sp27";478,292554267147;1,10479223304439e+25;"dd04";"sa04";"dk05";17;1,13034064695239;49
"9880";"sp28";148,975621597973;1,3900378714887e+24;"dd04";"sa04";"dk05";9;1,19857263811137;27
"9881";"sp29";64,3716765350051;1,31394478295502e+21;"dd04";"sa04";"dk05";14;1,79914724693736;15
"9882";"sp30";324,013545654807;7,3612855181179e+24;"dd04";"sa04";"dk05";15;1,16378736123443;37
"9883";"sp01";476,027941586991;1,01922838167711e+24;"dd05";"sa05";"dk05";16;3,69549135101919;32
"9884";"sp02";901,674707220504;5,87355085915674e+26;"dd05";"sa05";"dk05";18;9,46232863380862;59
"9885";"sp03";105,930451762296;1,13118671960352e+24;"dd05";"sa05";"dk05";20;0,521063579953476;8
"9886";"sp04";301,332348769614;1,90031454002386e+24;"dd05";"sa05";"dk05";15;4,69065364060884;23
"9887";"sp05";109,110269910494;1,39645591041767e+23;"dd05";"sa05";"dk05";13;17,9185369755401;9
"9888";"sp06";631,627461888819;1,67650211602611e+26;"dd05";"sa05";"dk05";16;8,49795972080926;59
"9889";"sp07";601,386487514048;4,07456199278359e+25;"dd05";"sa05";"dk05";11;0,774315340444446;65
"9890";"sp08";813,657283646994;6,63896342317269e+26;"dd05";"sa05";"dk05";15;11,9490993016197;59
"9891";"sp09";1609,4367339827;6,22996095229176e+25;"dd05";"sa05";"dk05";19;6,54773724045525;67
"9892";"sp10";232,124250130834;7,40432920114417e+24;"dd05";"sa05";"dk05";15;2,91614266840701;15
"9893";"sp11";703,540797878488;1,07602388361994e+25;"dd05";"sa05";"dk05";21;0,80276832357049;59
"9894";"sp12";240,698964585271;2,15058153018542e+24;"dd05";"sa05";"dk05";23;2,68450941331685;10
"9895";"sp13";212,752900579565;9,50057228050952e+22;"dd05";"sa05";"dk05";18;1,29593507945538;19
"9896";"sp14";697,905221533132;4,76436648225555e+25;"dd05";"sa05";"dk05";18;7,60761931504975;64
"9897";"sp15";240,608325803563;2,20086058155348e+23;"dd05";"sa05";"dk05";16;1,47870950929636;22
"9898";"sp16";1213,28296892157;3,29768474432208e+25;"dd05";"sa05";"dk05";14;7,47136591341267;41
"9899";"sp17";355,470438827948;3,85068560252811e+24;"dd05";"sa05";"dk05";22;5,41269297508483;13
"9900";"sp18";134,810999670022;2,58614271012105e+24;"dd05";"sa05";"dk05";17;2,82944794256118;10
"9901";"sp19";259,499933690851;3,35049985560255e+24;"dd05";"sa05";"dk05";15;0,686693536117673;36
"9902";"sp20";313,667209095097;3,70563962858289e+25;"dd05";"sa05";"dk05";12;0,632699412322297;64
"9903";"sp21";223,038173184278;1,47186475132182e+24;"dd05";"sa05";"dk05";20;0,626168064773083;9
"9904";"sp22";767,896749917168;2,46143498022716e+24;"dd05";"sa05";"dk05";14;3,10628868995195;54
"9905";"sp23";105,554694021333;8,64348238581712e+22;"dd05";"sa05";"dk05";16;0,0890263710170984;19
"9906";"sp24";117,502773851965;4,77394094681387e+22;"dd05";"sa05";"dk05";16;0,573215772513931;18
"9907";"sp25";1199,74936867756;3,42556318634378e+25;"dd05";"sa05";"dk05";16;1,20245710201561;60
"9908";"sp26";444,066884963807;8,58990514441578e+24;"dd05";"sa05";"dk05";19;8,24262384291659;36
"9909";"sp27";1041,42011059888;6,37290606900738e+24;"dd05";"sa05";"dk05";16;1,06524920179485;57
"9910";"sp28";551,103329489612;2,68466631276683e+25;"dd05";"sa05";"dk05";12;4,21743315541912;40
"9911";"sp29";186,280481646031;1,33918502579882e+22;"dd05";"sa05";"dk05";17;5,45366489497905;18
"9912";"sp30";896,048293820509;2,43638088580011e+25;"dd05";"sa05";"dk05";18;2,99184008298402;60
"9913";"sp01";112,536481155243;13134451183,2337;"dd05";"sa05";"dk01";15;0,926774350249386;53
"9914";"sp02";143,957026729399;140632688468,471;"dd05";"sa05";"dk01";19;2,43819969881299;30
"9915";"sp03";10,3892612437569;170424162,653497;"dd05";"sa05";"dk01";14;2,57039418060306;3
"9916";"sp04";71,9940982930777;83026858259,9131;"dd05";"sa05";"dk01";19;1,36647180958948;10
"9917";"sp05";11,9748933411839;243280967,140884;"dd05";"sa05";"dk01";19;1,93492718774799;3
"9918";"sp06";425,243415761508;1016096716009,65;"dd05";"sa05";"dk01";15;1,42660875985386;48
"9919";"sp07";457,709606540403;142819130325,777;"dd05";"sa05";"dk01";20;0,777636870741844;56
"9920";"sp08";619,395173122674;164314214615,528;"dd05";"sa05";"dk01";20;0,585815671210488;45
"9921";"sp09";405,517800692513;5098386550085,67;"dd05";"sa05";"dk01";16;4,73359293838592;53
"9922";"sp10";30,0253892050237;17327828383,0827;"dd05";"sa05";"dk01";17;1,0030624991484;6
"9923";"sp11";626,446810291226;132655973035,574;"dd05";"sa05";"dk01";14;2,52819369473778;80
"9924";"sp12";14,0610771390302;1879097844,69116;"dd05";"sa05";"dk01";16;0,490391055071133;4
"9925";"sp13";269,607816476019;6449511551,30028;"dd05";"sa05";"dk01";24;0,740381903325518;38
"9926";"sp14";800,110312906075;202646495974,372;"dd05";"sa05";"dk01";25;0,384916473024222;66
"9927";"sp15";157,704972405018;8857184071,05722;"dd05";"sa05";"dk01";18;0,428301055605213;43
"9928";"sp16";87,0171903267482;279733689755,941;"dd05";"sa05";"dk01";14;1,46006127317112;14
"9929";"sp17";16,6100385060678;633150535,859722;"dd05";"sa05";"dk01";17;3,19597839050576;4
"9930";"sp18";12,3238455578627;1348911432,76031;"dd05";"sa05";"dk01";15;0,664747567847371;4
"9931";"sp19";668,047648394957;586350804695,642;"dd05";"sa05";"dk01";18;0,101205639550631;72
"9932";"sp20";666,906556830706;358575491227,607;"dd05";"sa05";"dk01";10;3,51821626954362;61
"9933";"sp21";16,7670123463736;91537727,3622412;"dd05";"sa05";"dk01";14;1,5625464952922;3
"9934";"sp22";490,760068615848;77172691890,7809;"dd05";"sa05";"dk01";10;0,0333717049409946;81
"9935";"sp23";401,249568110868;8988134913,77293;"dd05";"sa05";"dk01";11;0,157413601687962;41
"9936";"sp24";188,792460151543;2189774926,12173;"dd05";"sa05";"dk01";16;0,234124879042308;34
"9937";"sp25";877,404685081338;850793780261,365;"dd05";"sa05";"dk01";18;0,11717389896512;47
"9938";"sp26";725,686243884742;147304781492,493;"dd05";"sa05";"dk01";22;2,566303178556;63
"9939";"sp27";500,036277287401;1570488101106,1;"dd05";"sa05";"dk01";13;3,28206577631915;43
"9940";"sp28";112,585099226563;297594080838,723;"dd05";"sa05";"dk01";13;2,45781890043341;15
"9941";"sp29";188,917087651381;2818916450,80351;"dd05";"sa05";"dk01";12;0,203778072677675;34
"9942";"sp30";193,89887289405;438060725320,949;"dd05";"sa05";"dk01";12;1,50232776227209;24
"9943";"sp01";342,959852098644;1,851006761544e+20;"dd05";"sa01";"dk03";20;1,81969155440711;25
"9944";"sp02";1051,05834929164;1,72377123682932e+20;"dd05";"sa01";"dk03";23;5,98339350487957;58
"9945";"sp03";86,7558481054134;204303293197085664;"dd05";"sa01";"dk03";14;2,52801200657501;8
"9946";"sp04";311,824847329671;3746859333616882688;"dd05";"sa01";"dk03";18;2,19921518667581;24
"9947";"sp05";68,0965382942744;324570479779652480;"dd05";"sa01";"dk03";13;1,37945060804486;9
"9948";"sp06";1274,83538841025;5,23907146957589e+20;"dd05";"sa01";"dk03";17;0,59117474913102;70
"9949";"sp07";1310,91424073044;92706991791003910144;"dd05";"sa01";"dk03";16;3,7788419088531;71
"9950";"sp08";1849,41365475341;82631684427591794688;"dd05";"sa01";"dk03";19;2,04979652039545;67
"9951";"sp09";1795,55013108393;1,37685063847859e+21;"dd05";"sa01";"dk03";12;4,40138262857623;71
"9952";"sp10";131,696456750831;727470432493982848;"dd05";"sa01";"dk03";14;0,767726405523717;17
"9953";"sp11";392,155683347314;4,86899083770568e+20;"dd05";"sa01";"dk03";8;0,286133308894932;57
"9954";"sp12";66,5357967625029;243376776531298656;"dd05";"sa01";"dk03";14;1,09074642322958;10
"9955";"sp13";70,0972032601289;2,4545232283315e+19;"dd05";"sa01";"dk03";17;2,08687575525584;10
"9956";"sp14";878,6811491168;6,70088849796493e+20;"dd05";"sa01";"dk03";16;0,0859722560271621;70
"9957";"sp15";32,83366086139;66599180476584493056;"dd05";"sa01";"dk03";19;0,291826970875263;14
"9958";"sp16";737,691209008823;2,75948982895388e+20;"dd05";"sa01";"dk03";15;1,06474065314978;47
"9959";"sp17";94,7489483684775;523032604706114752;"dd05";"sa01";"dk03";12;1,2364845527336;15
"9960";"sp18";121,929564509803;522120920620003200;"dd05";"sa01";"dk03";21;0,475679649971426;10
"9961";"sp19";343,625910110093;2,84995063794756e+20;"dd05";"sa01";"dk03";12;0,288662777282298;35
"9962";"sp20";1481,17189180575;5,10976800587838e+21;"dd05";"sa01";"dk03";21;6,16688035394917;71
"9963";"sp21";42,8928960964021;118461345763848928;"dd05";"sa01";"dk03";19;3,83093127964025;8
"9964";"sp22";440,868074776976;4,66454754426536e+20;"dd05";"sa01";"dk03";16;0,553684281185269;54
"9965";"sp23";32,4474221636499;23673630802622828544;"dd05";"sa01";"dk03";11;0,293847171589732;10
"9966";"sp24";15,7900824189776;92666752676356560;"dd05";"sa01";"dk03";12;1,28358963597566;8
"9967";"sp25";1879,29291912474;96483712869249679360;"dd05";"sa01";"dk03";18;2,62654503426495;68
"9968";"sp26";583,767020566101;27790780865032880128;"dd05";"sa01";"dk03";12;1,47503775629503;34
"9969";"sp27";634,582138686916;5,17517331713071e+20;"dd05";"sa01";"dk03";16;1,02611520793289;67
"9970";"sp28";1178,04644124164;3,0244042490155e+20;"dd05";"sa01";"dk03";14;3,10795125720983;45
"9971";"sp29";31,8828049298807;112083275437450464;"dd05";"sa01";"dk03";18;1,11948677431792;8
"9972";"sp30";453,027325096671;3,74153005006745e+20;"dd05";"sa01";"dk03";9;0,0415603443980217;57
"9973";"sp01";449,155625191649;1,22203654339139e+24;"dd05";"sa05";"dk04";16;1,08141273709577;32
"9974";"sp02";557,163789458288;5,75197978231585e+23;"dd05";"sa05";"dk04";18;0,155568118368574;59
"9975";"sp03";113,943829185178;5,39459113372303e+21;"dd05";"sa05";"dk04";20;0,907110974192619;8
"9976";"sp04";249,599177836846;5,31973099221035e+22;"dd05";"sa05";"dk04";15;1,56700849449326;23
"9977";"sp05";113,769429000261;5,87471479345642e+20;"dd05";"sa05";"dk04";13;2,39516192911787;9
"9978";"sp06";441,57184696832;3,46144704243238e+23;"dd05";"sa05";"dk04";16;3,68449699122432;59
"9979";"sp07";529,631614390606;3,23435272431353e+23;"dd05";"sa05";"dk04";11;0,450008939951658;65
"9980";"sp08";719,994715208992;8,8455225589466e+23;"dd05";"sa05";"dk04";15;3,63881888229373;59
"9981";"sp09";1405,57379389639;5,9248140243867e+24;"dd05";"sa05";"dk04";19;3,75334706880099;67
"9982";"sp10";189,161512343125;2,71658132936552e+21;"dd05";"sa05";"dk04";15;5,13651792682654;15
"9983";"sp11";893,056875603557;1,32276590314615e+25;"dd05";"sa05";"dk04";21;6,12874513334204;59
"9984";"sp12";242,150223738258;1,24020973542777e+22;"dd05";"sa05";"dk04";23;3,01605643937415;10
"9985";"sp13";250,900606152395;3,44243633756327e+23;"dd05";"sa05";"dk04";18;7,76097033376389;19
"9986";"sp14";722,096984937542;4,85614026774203e+25;"dd05";"sa05";"dk04";18;7,96942571754151;64
"9987";"sp15";279,015786791953;4,38773420358793e+23;"dd05";"sa05";"dk04";16;2,26282299050414;22
"9988";"sp16";1040,20970779768;2,08508492646646e+24;"dd05";"sa05";"dk04";14;5,24067741610057;41
"9989";"sp17";328,170411717887;1,65345613236132e+22;"dd05";"sa05";"dk04";22;1,54969414447745;13
"9990";"sp18";90,6432065015059;7,31625609095909e+21;"dd05";"sa05";"dk04";17;0,369031220674515;10
"9991";"sp19";265,621014876931;1,8808020073354e+23;"dd05";"sa05";"dk04";15;0,622534641217585;36
"9992";"sp20";436,323297443944;2,67575342687692e+25;"dd05";"sa05";"dk04";12;6,49972612128824;64
"9993";"sp21";297,339039821619;7,05602102648599e+21;"dd05";"sa05";"dk04";20;1,53455300629139;9
"9994";"sp22";904,679951409084;1,20741087797997e+24;"dd05";"sa05";"dk04";14;5,7617583122469;54
"9995";"sp23";186,448955831075;3,65687334004536e+23;"dd05";"sa05";"dk04";16;6,19406631058623;19
"9996";"sp24";178,831008764584;1,90115601996672e+22;"dd05";"sa05";"dk04";16;6,25766420827478;18
"9997";"sp25";1075,87177233951;4,0518152004351e+23;"dd05";"sa05";"dk04";16;1,94501657276077;60
"9998";"sp26";314,983392876201;1,48342123238531e+24;"dd05";"sa05";"dk04";19;0,08588774005572;36
"9999";"sp27";646,615634548404;2,44264749716718e+24;"dd05";"sa05";"dk04";16;0,223264229794343;57
"10000";"sp28";531,856502921185;2,75770445663042e+24;"dd05";"sa05";"dk04";12;8,07445297593765;40
"10001";"sp29";245,703538927112;7,05951547938859e+22;"dd05";"sa05";"dk04";17;5,13625567632364;18
"10002";"sp30";577,936938351849;6,56211368494743e+23;"dd05";"sa05";"dk04";18;0,0332297329501101;60
"10003";"sp01";206,05293345873;12338724845857,3;"dd04";"sa04";"dk01";19;0,194261782492201;31
