"PLANTSPECIES";"BIRDSPECIES";"REFERENCE";"PLANTSTATUS";"BIRDSTATUS"
"Podocarpus_cunninghamii";"Turdus_philomelos";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Podocarpus_cunninghamii";"Turdus_philomelos";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Podocarpus_cunninghamii";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Podocarpus_cunninghamii";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Podocarpus_cunninghamii";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Podocarpus_cunninghamii";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Podocarpus_cunninghamii";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Podocarpus_cunninghamii";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Podocarpus_nivalis";"Gallirallus_australis";"Marchant & Higgins HANZAAB";"Native";"Native"
"Podocarpus_nivalis";"Nestor_notabilis";"Campbell 1976, Unpub. wildlife management thesis, Otago University.";"Native";"Native"
"Podocarpus_nivalis";"Nestor_notabilis";"Greer et al. 2015 NZ J Ecol 39, 254-61.";"Native";"Native"
"Podocarpus_nivalis";"Nestor_notabilis";"Jackson 1960, Notornis 9, 39-58.";"Native";"Native"
"Podocarpus_nivalis";"Zosterops_lateralis";"Young et al. 2012. Biol. Cons. 147, 133-142.";"Native";"Native"
"Podocarpus_sp";"Anthornis_melanura";"Kikkawa 1966. Trans Roy Soc NZ. Zool. 7, 215-277.";"Native";"Native"
"Podocarpus_sp";"Gallirallus_australis";"Buller 1888, Birds of New Zealand";"Native";"Native"
"Podocarpus_sp";"Prosthemadera_novaeseelandiae";"Kikkawa 1966. Trans Roy Soc NZ. Zool. 7, 215-277.";"Native";"Native"
"Podocarpus_totara";"Anthornis_melanura";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Podocarpus_totara";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Podocarpus_totara";"Anthornis_melanura";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Podocarpus_totara";"Anthornis_melanura";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Podocarpus_totara";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Podocarpus_totara";"Hemiphaga_novaeseelandiae";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Podocarpus_totara";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Podocarpus_totara";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Podocarpus_totara";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Podocarpus_totara";"Passer_domesticus";"CSN, Notornis 38.";"Native";"Exotic"
"Podocarpus_totara";"Prosthemadera_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Podocarpus_totara";"Prosthemadera_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Podocarpus_totara";"Sturnus_vulgaris";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Podocarpus_totara";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Podocarpus_totara";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Podocarpus_totara";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Podocarpus_totara";"Turdus_philomelos";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Podocarpus_totara";"Turdus_philomelos";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Podocarpus_totara";"Zosterops_lateralis";"CSN, Notornis 38.";"Native";"Native"
"Podocarpus_totara";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Podocarpus_totara";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_ferruginea";"Anthornis_melanura";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Emeny et al. 2009 NZ J Ecol 33, 114-24.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Clout et al. 1986, Notornis 33: 37-44.";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Pegman 2012 PhD thesis (UoA)";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Clout & Tilley 1992 NZJBot";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Pierce & Graham 1993 Report";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Prumnopitys_ferruginea";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Prumnopitys_ferruginea";"Nestor_meridionalis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Prumnopitys_ferruginea";"Prosthemadera_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Prumnopitys_ferruginea";"Turdus_merula";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Exotic"
"Prumnopitys_ferruginea";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_taxifolia";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Prumnopitys_taxifolia";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Prumnopitys_taxifolia";"Anthornis_melanura";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_taxifolia";"Anthornis_melanura";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_taxifolia";"Anthornis_melanura";"O'Connor 2014 PhD thesis (UCanty)";"Native";"Native"
"Prumnopitys_taxifolia";"Callaeas_cinereus";"Leathwick et al. 1983, NZJE 6: 55-70.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"Clout et al. 1986, Notornis 33: 37-44.";"Native";"Native"
"Prumnopitys_taxifolia";"Hemiphaga_novaeseelandiae";"O'Connor 2014 PhD thesis (UCanty)";"Native";"Native"
"Prumnopitys_taxifolia";"Nestor_meridionalis";"Moorhouse 1997, NZJE 21: 141-152.";"Native";"Native"
"Prumnopitys_taxifolia";"Prosthemadera_novaeseelandiae";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Prumnopitys_taxifolia";"Prosthemadera_novaeseelandiae";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Prumnopitys_taxifolia";"Prosthemadera_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_taxifolia";"Sturnus_vulgaris";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Sturnus_vulgaris";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Sturnus_vulgaris";"O'Connor 2014 PhD thesis (UCanty)";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_merula";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_merula";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_merula";"O'Connor 2014 PhD thesis (UCanty)";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_philomelos";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_philomelos";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_philomelos";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_philomelos";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Prumnopitys_taxifolia";"Turdus_philomelos";"O'Connor 2014 PhD thesis (UCanty)";"Native";"Exotic"
"Prumnopitys_taxifolia";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Prumnopitys_taxifolia";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Prumnopitys_taxifolia";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Prumnopitys_taxifolia";"Zosterops_lateralis";"O'Connor 2014 PhD thesis (UCanty)";"Native";"Native"
"Prunus_avium";"Anthornis_melanura";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_avium";"Sturnus_vulgaris";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_avium";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_avium";"Turdus_philomelos";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_avium";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_cerasifera";"Sturnus_vulgaris";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_cerasifera";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_cerasifera";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_domestica";"Acridotheres_tristis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_domestica";"Hemiphaga_novaeseelandiae";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_domestica";"Sturnus_vulgaris";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_domestica";"Turdus_merula";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_domestica";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_laurocerasus";"Anthornis_melanura";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_persica";"Acridotheres_tristis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_persica";"Anthornis_melanura";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_persica";"Sturnus_vulgaris";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Exotic"
"Prunus_persica";"Zosterops_lateralis";"Wotton & McAlpine. 2015. NZ J Ecol 39, 155-169.";"Exotic";"Native"
"Prunus_sp";"Hemiphaga_novaeseelandiae";"CSN, Notornis 43.";"Exotic";"Native"
"Prunus_sp";"Hemiphaga_novaeseelandiae";"CSN, Notornis 36.";"Exotic";"Native"
"Prunus_sp";"Hemiphaga_novaeseelandiae";"CSN, Notornis 48";"Exotic";"Native"
"Prunus_sp";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Exotic";"Native"
"Prunus_sp";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Exotic";"Native"
"Prunus_sp";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Exotic";"Native"
"Prunus_sp";"Zosterops_lateralis";"CSN, Notornis 38.";"Exotic";"Native"
"Pseudopanax_arboreus";"Acridotheres_tristis";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Exotic"
"Pseudopanax_arboreus";"Anthornis_melanura";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Pseudopanax_arboreus";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Pseudopanax_arboreus";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Pseudopanax_arboreus";"Anthornis_melanura";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Pseudopanax_arboreus";"Anthornis_melanura";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Pseudopanax_arboreus";"Anthornis_melanura";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Anthornis_melanura";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Callaeas_cinereus";"Leathwick et al. 1983, NZJE 6: 55-70.";"Native";"Native"
"Pseudopanax_arboreus";"Cyanoramphus_auriceps";"Greene 1990. NZ J Ecol, 22, 161-171.";"Native";"Native"
"Pseudopanax_arboreus";"Cyanoramphus_auriceps";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Cyanoramphus_malherbi";"Ortiz-Catedral & Bruton 2010, NZ J Zool 36, 385-388.";"Native";"Native"
"Pseudopanax_arboreus";"Hemiphaga_novaeseelandiae";"Campbell et al. Notornis 55, 173-183.";"Native";"Native"
"Pseudopanax_arboreus";"Hemiphaga_novaeseelandiae";"Campbell et al. Notornis 55, 173-183.";"Native";"Native"
"Pseudopanax_arboreus";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Pseudopanax_arboreus";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Hemiphaga_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Mohoua_albicilla";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Mohoua_albicilla";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Nestor_meridionalis";"Moorhouse 1997, NZJE 21: 141-152.";"Native";"Native"
"Pseudopanax_arboreus";"Notiomystis_cincta";"Perrott & Armstrong 2000, NZJE 24: 19-30.";"Native";"Native"
"Pseudopanax_arboreus";"Notiomystis_cincta";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Notiomystis_cincta";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Petroica_australis";"Powlesland 1981, Notornis 28: 89-102.";"Native";"Native"
"Pseudopanax_arboreus";"Philesturnus_rufusater";"Merton 1966, Notornis 13, 3-6.";"Native";"Native"
"Pseudopanax_arboreus";"Philesturnus_rufusater";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Prosthemadera_novaeseelandiae";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Pseudopanax_arboreus";"Prosthemadera_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Prosthemadera_novaeseelandiae";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Prosthemadera_novaeseelandiae";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Sturnus_vulgaris";"MacFarlane, 2013, Notornis 60, 317-318.";"Native";"Exotic"
"Pseudopanax_arboreus";"Sturnus_vulgaris";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_merula";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_philomelos";"MacFarlane et al. 2016. NZ J Ecol 40, In press.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_philomelos";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_philomelos";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Turdus_philomelos";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Exotic"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Williams & Karl 1996, NZJE 20: 127-145.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"MacFarlane et al. 2016. NZ J Ecol 40, In press.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Williams & Karl 1996, NZ J Ecol 20 127-145.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Garcia et al. 2014. J Ecol. 83, 1441-1450.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_arboreus";"Zosterops_lateralis";"Anderson 1997. Unpubl. MSc Thesis, UoA.";"Native";"Native"
"Pseudopanax_chathamicus";"Hemiphaga_novaeseelandiae";"Pearson & Climo 1993, Notornis 40: 45-54.";"Native";"Native"
"Pseudopanax_chathamicus";"Hemiphaga_novaeseelandiae";"Powlesland et al. 1997, Ibis 139: 353-365.";"Native";"Native"
"Pseudopanax_chathamicus";"Prosthemadera_novaeseelandiae";"Dilks 2004 Notornis 51, 217-226.";"Native";"Native"
"Neopanax_colensoi";"Anthornis_melanura";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Neopanax_colensoi";"Strigops_habroptila";"Wilson et al. 2006, Notornis 53, 80-89.";"Native";"Native"
"Neopanax_colensoi";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Neopanax_colensoi";"Strigops_habroptila";"Atkinson & Merton, 2006, Notornis 53, 37-54.";"Native";"Native"
"Neopanax_colensoi";"Strigops_habroptila";"Butler, 2006, Notornis 53, 55-79.";"Native";"Native"
"Pseudopanax_crassifolius";"Anthornis_melanura";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudopanax_crassifolius";"Anthornis_melanura";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Pseudopanax_crassifolius";"Anthornis_melanura";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Pseudopanax_crassifolius";"Callaeas_cinereus";"Leathwick et al. 1983, NZJE 6: 55-70.";"Native";"Native"
"Pseudopanax_crassifolius";"Carduelis_carduelis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Exotic"
"Pseudopanax_crassifolius";"Gerygone_igata";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudopanax_crassifolius";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Pseudopanax_crassifolius";"Hemiphaga_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudopanax_crassifolius";"Hemiphaga_novaeseelandiae";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Pseudopanax_crassifolius";"Hemiphaga_novaeseelandiae";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Pseudopanax_crassifolius";"Hemiphaga_novaeseelandiae";"McEwen 1978 NZ J Ecol 1, 99-108.";"Native";"Native"
"Pseudopanax_crassifolius";"Mohoua_albicilla";"Higgins, HANZAAB";"Native";"Native"
"Pseudopanax_crassifolius";"Finschia_novaeseelandiae";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Pseudopanax_crassifolius";"Finschia_novaeseelandiae";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudopanax_crassifolius";"Finschia_novaeseelandiae";"Henderson, 1977, Mauri Ora";"Native";"Native"
"Pseudopanax_crassifolius";"Nestor_meridionalis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudopanax_crassifolius";"Petroica_macrocephala";"O'Donnell & Dilks 1989, Notornis 36: 72-76.";"Native";"Native"
"Pseudopanax_crassifolius";"Petroica_macrocephala";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudopanax_crassifolius";"Turdus_merula";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Exotic"
"Pseudopanax_crassifolius";"Zosterops_lateralis";"O'Donnell & Dilks 1994, NZJE 18: 87-107.";"Native";"Native"
"Pseudopanax_crassifolius";"Zosterops_lateralis";"Burrows 1994, NZ J Bot 32, 169-181.";"Native";"Native"
"Pseudopanax_crassifolius";"Zosterops_lateralis";"Burrows 1994 NZ Nat Sci 21, 87-108.";"Native";"Native"
"Pseudopanax_lessonii";"Anthornis_melanura";"Merton 1966, Notornis 13, 179-184.";"Native";"Native"
"Pseudopanax_lessonii";"Hemiphaga_novaeseelandiae";"Baranyovits 2017. Unpublished PhD Thesis, UoA";"Native";"Native"
"Pseudopanax_lessonii";"Notiomystis_cincta";"Gravatt, 1970 Notornis 13, 96-101.";"Native";"Native"
"Pseudopanax_lessonii";"Philesturnus_rufusater";"Atkinson 1966, Notornis 13, 7-11";"Native";"Native"
"Pseudopanax_lessonii";"Prosthemadera_novaeseelandiae";"CSN, Notornis 37.";"Native";"Native"
"Pseudopanax_lessonii";"Prosthemadera_novaeseelandiae";"Merton 1966, Notornis 13, 179-184.";"Native";"Native"
"Pseudopanax_lessonii";"Turdus_merula";"CSN, Notornis 37.";"Native";"Exotic"
"Pseudopanax_lessonii";"Zosterops_lateralis";"CSN, Notornis 37.";"Native";"Native"
"Pseudopanax_sp";"Anthornis_melanura";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Pseudopanax_sp";"Hemiphaga_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Pseudopanax_sp";"Nestor_notabilis";"Greer et al. 2015 NZ J Ecol 39, 254-61.";"Native";"Native"
"Pseudopanax_sp";"Philesturnus_carunculatus";"HANZAAB";"Native";"Native"
"Pseudopanax_sp";"Prosthemadera_novaeseelandiae";"Baker 1999, Notornis 46: 270-272.";"Native";"Native"
"Pseudowintera_axillaris";"Anthornis_melanura";"Norton 1980, Notornis 27: 99-100.";"Native";"Native"
"Pseudowintera_axillaris";"Callaeas_cinereus";"Norton 1982, Notornis 29: 91-92.";"Native";"Native"
"Pseudowintera_axillaris";"Cyanoramphus_auriceps";"Norton 1982, Notornis 29: 91-92.";"Native";"Native"
