"";"dist";"hwi";"disp.rate";"species"
"435";0;20,16;1;"Finschia_novaeseelandiae"
"436";10;20,16;0,608942309264163;"Finschia_novaeseelandiae"
"437";20;20,16;0,370810736011972;"Finschia_novaeseelandiae"
"438";30;20,16;0,225802345887074;"Finschia_novaeseelandiae"
"439";40;20,16;0,13750060194174;"Finschia_novaeseelandiae"
"440";50;20,16;0,0837299340716156;"Finschia_novaeseelandiae"
"441";60;20,16;0,0509866994081058;"Finschia_novaeseelandiae"
"442";70;20,16;0,0310479584793297;"Finschia_novaeseelandiae"
"443";80;20,16;0,0189064155343408;"Finschia_novaeseelandiae"
"444";90;20,16;0,0115129163353894;"Finschia_novaeseelandiae"
"445";100;20,16;0,0070107018596371;"Finschia_novaeseelandiae"
"446";110;20,16;0,00426911297996998;"Finschia_novaeseelandiae"
"447";120;20,16;0,00259964351653253;"Finschia_novaeseelandiae"
"448";130;20,16;0,00158303292622093;"Finschia_novaeseelandiae"
"449";140;20,16;0,000963975725734178;"Finschia_novaeseelandiae"
"450";150;20,16;0,000587005604503168;"Finschia_novaeseelandiae"
"451";160;20,16;0,000357452548357165;"Finschia_novaeseelandiae"
"452";170;20,16;0,000217667980248972;"Finschia_novaeseelandiae"
"453";180;20,16;0,000132547242545675;"Finschia_novaeseelandiae"
"454";190;20,16;8,07136239623606e-05;"Finschia_novaeseelandiae"
"455";200;20,16;4,91499405647191e-05;"Finschia_novaeseelandiae"
"456";210;20,16;2,99294783076764e-05;"Finschia_novaeseelandiae"
"457";220;20,16;1,82253256357482e-05;"Finschia_novaeseelandiae"
"458";230;20,16;1,10981718797238e-05;"Finschia_novaeseelandiae"
"459";240;20,16;6,75814641304963e-06;"Finschia_novaeseelandiae"
"460";250;20,16;4,11532128310776e-06;"Finschia_novaeseelandiae"
"461";260;20,16;2,5059932454996e-06;"Finschia_novaeseelandiae"
"462";270;20,16;1,52600531391492e-06;"Finschia_novaeseelandiae"
"463";280;20,16;9,29249199804735e-07;"Finschia_novaeseelandiae"
"464";290;20,16;5,6585915361097e-07;"Finschia_novaeseelandiae"
"465";300;20,16;3,44575579718129e-07;"Finschia_novaeseelandiae"
"466";0;27,6238095238095;1;"Fringilla_coelebs"
"467";10;27,6238095238095;0,696277806793104;"Fringilla_coelebs"
"468";20;27,6238095238095;0,484802784232615;"Fringilla_coelebs"
"469";30;27,6238095238095;0,337557419332675;"Fringilla_coelebs"
"470";40;27,6238095238095;0,235033739599695;"Fringilla_coelebs"
"471";50;27,6238095238095;0,163648776730857;"Fringilla_coelebs"
"472";60;27,6238095238095;0,113945011346535;"Fringilla_coelebs"
"473";70;27,6238095238095;0,079337382595381;"Fringilla_coelebs"
"474";80;27,6238095238095;0,0552408587502172;"Fringilla_coelebs"
"475";90;27,6238095238095;0,0384629839759689;"Fringilla_coelebs"
"476";100;27,6238095238095;0,0267809221255059;"Fringilla_coelebs"
"477";110;27,6238095238095;0,0186469617214442;"Fringilla_coelebs"
"478";120;27,6238095238095;0,0129834656107621;"Fringilla_coelebs"
"479";130;27,6238095238095;0,00904009896003512;"Fringilla_coelebs"
"480";140;27,6238095238095;0,00629442027708587;"Fringilla_coelebs"
"481";150;27,6238095238095;0,00438266514556339;"Fringilla_coelebs"
"482";160;27,6238095238095;0,00305155247546145;"Fringilla_coelebs"
"483";170;27,6238095238095;0,00212472826492837;"Fringilla_coelebs"
"484";180;27,6238095238095;0,00147940113633564;"Fringilla_coelebs"
"485";190;27,6238095238095;0,001030074178575;"Fringilla_coelebs"
"486";200;27,6238095238095;0,000717217789892412;"Fringilla_coelebs"
"487";210;27,6238095238095;0,000499382829739285;"Fringilla_coelebs"
"488";220;27,6238095238095;0,000347709181441003;"Fringilla_coelebs"
"489";230;27,6238095238095;0,000242102186255567;"Fringilla_coelebs"
"490";240;27,6238095238095;0,000168570379265842;"Fringilla_coelebs"
"491";250;27,6238095238095;0,000117371813965502;"Fringilla_coelebs"
"492";260;27,6238095238095;8,1723389207228e-05;"Fringilla_coelebs"
"493";270;27,6238095238095;5,69021822009078e-05;"Fringilla_coelebs"
"494";280;27,6238095238095;3,96197266245897e-05;"Fringilla_coelebs"
"495";290;27,6238095238095;2,75863363599116e-05;"Fringilla_coelebs"
"496";300;27,6238095238095;1,92077537781361e-05;"Fringilla_coelebs"
"497";0;5,55;1;"Gallirallus_australis"
"498";10;5,55;0,165001320546444;"Gallirallus_australis"
"499";20;5,55;0,0272254357820703;"Gallirallus_australis"
"500";30;5,55;0,004492232856494;"Gallirallus_australis"
"501";40;5,55;0,000741224353523634;"Gallirallus_australis"
"502";50;5,55;0,000122302997152584;"Gallirallus_australis"
"503";60;5,55;2,01801560369643e-05;"Gallirallus_australis"
"504";70;5,55;3,3297523949324e-06;"Gallirallus_australis"
"505";80;5,55;5,49413542256529e-07;"Gallirallus_australis"
"506";90;5,55;9,06539599984268e-08;"Gallirallus_australis"
"507";100;5,55;1,49580231125049e-08;"Gallirallus_australis"
"508";110;5,55;2,46809356632753e-09;"Gallirallus_australis"
"509";120;5,55;4,07238697676226e-10;"Gallirallus_australis"
"510";130;5,55;6,71949228941913e-11;"Gallirallus_australis"
"511";140;5,55;1,1087251011558e-11;"Gallirallus_australis"
"512";150;5,55;1,82941105813697e-12;"Gallirallus_australis"
"513";160;5,55;3,01855240414867e-13;"Gallirallus_australis"
"514";170;5,55;4,98065132823174e-14;"Gallirallus_australis"
"515";180;5,55;8,21814046339637e-15;"Gallirallus_australis"
"516";190;5,55;1,35600402889657e-15;"Gallirallus_australis"
"517";200;5,55;2,23742455434232e-16;"Gallirallus_australis"
"518";210;5,55;3,69178006089521e-17;"Gallirallus_australis"
"519";220;5,55;6,09148585214737e-18;"Gallirallus_australis"
"520";230;5,55;1,0051032096943e-18;"Gallirallus_australis"
"521";240;5,55;1,65843356885028e-19;"Gallirallus_australis"
"522";250;5,55;2,73643728898849e-20;"Gallirallus_australis"
"523";260;5,55;4,51515766275631e-21;"Gallirallus_australis"
"524";270;5,55;7,45006976830187e-22;"Gallirallus_australis"
"525";280;5,55;1,22927134993295e-22;"Gallirallus_australis"
"526";290;5,55;2,02831396048846e-23;"Gallirallus_australis"
"527";300;5,55;3,34674481963382e-24;"Gallirallus_australis"
"528";0;17,7333333333333;1;"Gerygone_igata"
"529";10;17,7333333333333;0,568980125415925;"Gerygone_igata"
"530";20;17,7333333333333;0,323738383118322;"Gerygone_igata"
"531";30;17,7333333333333;0,184200705828612;"Gerygone_igata"
"532";40;17,7333333333333;0,104806540704065;"Gerygone_igata"
"533";50;17,7333333333333;0,0596328386742084;"Gerygone_igata"
"534";60;17,7333333333333;0,0339299000277587;"Gerygone_igata"
"535";70;17,7333333333333;0,019305438773144;"Gerygone_igata"
"536";80;17,7333333333333;0,0109844109743529;"Gerygone_igata"
"537";90;17,7333333333333;0,00624991153380739;"Gerygone_igata"
"538";100;17,7333333333333;0,00355607544834417;"Gerygone_igata"
"539";110;17,7333333333333;0,00202333625458736;"Gerygone_igata"
"540";120;17,7333333333333;0,0011512381158937;"Gerygone_igata"
"541";130;17,7333333333333;0,000655031607564792;"Gerygone_igata"
"542";140;17,7333333333333;0,000372699966223611;"Gerygone_igata"
"543";150;17,7333333333333;0,000212058873524421;"Gerygone_igata"
"544";160;17,7333333333333;0,000120657284453485;"Gerygone_igata"
"545";170;17,7333333333333;6,86515968406887e-05;"Gerygone_igata"
"546";180;17,7333333333333;3,90613941804186e-05;"Gerygone_igata"
"547";190;17,7333333333333;2,22251569596955e-05;"Gerygone_igata"
"548";200;17,7333333333333;1,26456725943162e-05;"Gerygone_igata"
"549";210;17,7333333333333;7,19513637868274e-06;"Gerygone_igata"
"550";220;17,7333333333333;4,09388959912759e-06;"Gerygone_igata"
"551";230;17,7333333333333;2,32934181755057e-06;"Gerygone_igata"
"552";240;17,7333333333333;1,32534919948648e-06;"Gerygone_igata"
"553";250;17,7333333333333;7,54097353743714e-07;"Gerygone_igata"
"554";260;17,7333333333333;4,29066406908916e-07;"Gerygone_igata"
"555";270;17,7333333333333;2,44130258014795e-07;"Gerygone_igata"
"556";280;17,7333333333333;1,3890526482308e-07;"Gerygone_igata"
"557";290;17,7333333333333;7,90343349999687e-08;"Gerygone_igata"
"558";300;17,7333333333333;4,49689658404464e-08;"Gerygone_igata"
"559";0;31,7375;1;"Hemiphaga_novaeseelandiae"
"560";10;31,7375;0,729727079087926;"Hemiphaga_novaeseelandiae"
"561";20;31,7375;0,532501609954196;"Hemiphaga_novaeseelandiae"
"562";30;31,7375;0,388580844441493;"Hemiphaga_novaeseelandiae"
"563";40;31,7375;0,28355796460381;"Hemiphaga_novaeseelandiae"
"564";50;31,7375;0,206919925262456;"Hemiphaga_novaeseelandiae"
"565";60;31,7375;0,150995072666864;"Hemiphaga_novaeseelandiae"
"566";70;31,7375;0,11018519333386;"Hemiphaga_novaeseelandiae"
"567";80;31,7375;0,0804051192902557;"Hemiphaga_novaeseelandiae"
"568";90;31,7375;0,0586737928433945;"Hemiphaga_novaeseelandiae"
"569";100;31,7375;0,0428158554706203;"Hemiphaga_novaeseelandiae"
"570";110;31,7375;0,0312438891512265;"Hemiphaga_novaeseelandiae"
"571";120;31,7375;0,0227995119696715;"Hemiphaga_novaeseelandiae"
"572";130;31,7375;0,0166374212742586;"Hemiphaga_novaeseelandiae"
"573";140;31,7375;0,01214077683002;"Hemiphaga_novaeseelandiae"
"574";150;31,7375;0,00885945361402886;"Hemiphaga_novaeseelandiae"
"575";160;31,7375;0,00646498320808025;"Hemiphaga_novaeseelandiae"
"576";170;31,7375;0,00471767331278489;"Hemiphaga_novaeseelandiae"
"577";180;31,7375;0,00344261396662957;"Hemiphaga_novaeseelandiae"
"578";190;31,7375;0,0025121686342959;"Hemiphaga_novaeseelandiae"
"579";200;31,7375;0,00183319747968105;"Hemiphaga_novaeseelandiae"
"580";210;31,7375;0,001337733842239;"Hemiphaga_novaeseelandiae"
"581";220;31,7375;0,000976180609294132;"Hemiphaga_novaeseelandiae"
"582";230;31,7375;0,000712345424682478;"Hemiphaga_novaeseelandiae"
"583";240;31,7375;0,000519817746055193;"Hemiphaga_novaeseelandiae"
"584";250;31,7375;0,000379325085486925;"Hemiphaga_novaeseelandiae"
"585";260;31,7375;0,000276803786657151;"Hemiphaga_novaeseelandiae"
"586";270;31,7375;0,0002019912187178;"Hemiphaga_novaeseelandiae"
"587";280;31,7375;0,000147398462036351;"Hemiphaga_novaeseelandiae"
"588";290;31,7375;0,000107560649163839;"Hemiphaga_novaeseelandiae"
"589";300;31,7375;7,84899183391291e-05;"Hemiphaga_novaeseelandiae"
"590";0;43,825;1;"Hymenolaimus_malacorhynchos"
"591";10;43,825;0,795980761493931;"Hymenolaimus_malacorhynchos"
"592";20;43,825;0,633585372668459;"Hymenolaimus_malacorhynchos"
"593";30;43,825;0,504321767408056;"Hymenolaimus_malacorhynchos"
"594";40;43,825;0,40143042445943;"Hymenolaimus_malacorhynchos"
"595";50;43,825;0,319530894948049;"Hymenolaimus_malacorhynchos"
"596";60;43,825;0,254340445081585;"Hymenolaimus_malacorhynchos"
"597";70;43,825;0,202450101154746;"Hymenolaimus_malacorhynchos"
"598";80;43,825;0,161146385681678;"Hymenolaimus_malacorhynchos"
"599";90;43,825;0,128269422786897;"Hymenolaimus_malacorhynchos"
"600";100;43,825;0,102099992826301;"Hymenolaimus_malacorhynchos"
"601";110;43,825;0,081269630038404;"Hymenolaimus_malacorhynchos"
"602";120;43,825;0,0646890620042989;"Hymenolaimus_malacorhynchos"
"603";130;43,825;0,05149124883451;"Hymenolaimus_malacorhynchos"
"604";140;43,825;0,0409860434575667;"Hymenolaimus_malacorhynchos"
"605";150;43,825;0,0326241020819773;"Hymenolaimus_malacorhynchos"
"606";160;43,825;0,0259681576182681;"Hymenolaimus_malacorhynchos"
"607";170;43,825;0,0206701538755835;"Hymenolaimus_malacorhynchos"
"608";180;43,825;0,0164530448220837;"Hymenolaimus_malacorhynchos"
"609";190;43,825;0,0130963071463759;"Hymenolaimus_malacorhynchos"
"610";200;43,825;0,0104244085351307;"Hymenolaimus_malacorhynchos"
"611";210;43,825;0,00829762864391719;"Hymenolaimus_malacorhynchos"
"612";220;43,825;0,00660475276657906;"Hymenolaimus_malacorhynchos"
"613";230;43,825;0,00525725613662075;"Hymenolaimus_malacorhynchos"
"614";240;43,825;0,00418467474299603;"Hymenolaimus_malacorhynchos"
"615";250;43,825;0,0033309205885344;"Hymenolaimus_malacorhynchos"
"616";260;43,825;0,00265134870653742;"Hymenolaimus_malacorhynchos"
"617";270;43,825;0,00211042256241561;"Hymenolaimus_malacorhynchos"
"618";280;43,825;0,00167985575830555;"Hymenolaimus_malacorhynchos"
"619";290;43,825;0,00133713286569602;"Hymenolaimus_malacorhynchos"
"620";300;43,825;0,00106433203665528;"Hymenolaimus_malacorhynchos"
"621";0;25,975;1;"Meleagris_gallopavo"
"622";10;25,975;0,680460459913173;"Meleagris_gallopavo"
"623";20;25,975;0,463026437505248;"Meleagris_gallopavo"
"624";30;25,975;0,315071182616779;"Meleagris_gallopavo"
"625";40;25,975;0,214393481828801;"Meleagris_gallopavo"
"626";50;25,975;0,145886287247613;"Meleagris_gallopavo"
"627";60;25,975;0,0992698501155357;"Meleagris_gallopavo"
"628";70;25,975;0,0675492078651293;"Meleagris_gallopavo"
"629";80;25,975;0,0459645650506764;"Meleagris_gallopavo"
"630";90;25,975;0,0312770690740923;"Meleagris_gallopavo"
"631";100;25,975;0,0212828088068929;"Meleagris_gallopavo"
"632";110;25,975;0,0144821098689825;"Meleagris_gallopavo"
"633";120;25,975;0,00985450314196093;"Meleagris_gallopavo"
"634";130;25,975;0,00670559974019455;"Meleagris_gallopavo"
"635";140;25,975;0,00456289548320644;"Meleagris_gallopavo"
"636";150;25,975;0,0031048699590384;"Meleagris_gallopavo"
"637";160;25,975;0,00211274124029786;"Meleagris_gallopavo"
"638";170;25,975;0,00143763687605061;"Meleagris_gallopavo"
"639";180;25,975;0,000978255049865538;"Meleagris_gallopavo"
"640";190;25,975;0,000665663881143888;"Meleagris_gallopavo"
"641";200;25,975;0,000452957950710759;"Meleagris_gallopavo"
"642";210;25,975;0,000308219975461971;"Meleagris_gallopavo"
"643";220;25,975;0,00020973150625728;"Meleagris_gallopavo"
"644";230;25,975;0,000142713997206111;"Meleagris_gallopavo"
"645";240;25,975;9,71112321749179e-05;"Meleagris_gallopavo"
"646";250;25,975;6,60803537084796e-05;"Meleagris_gallopavo"
"647";260;25,975;4,49650678756973e-05;"Meleagris_gallopavo"
"648";270;25,975;3,0596950766724e-05;"Meleagris_gallopavo"
"649";280;25,975;2,08200151906657e-05;"Meleagris_gallopavo"
"650";290;25,975;1,41671971120397e-05;"Meleagris_gallopavo"
"651";300;25,975;9,6402174625391e-06;"Meleagris_gallopavo"
"652";0;19,925;1;"Mohoua_albicilla"
"653";10;19,925;0,605390207539309;"Mohoua_albicilla"
"654";20;19,925;0,366497303384488;"Mohoua_albicilla"
"655";30;19,925;0,221873878558532;"Mohoua_albicilla"
"656";40;19,925;0,134320273388101;"Mohoua_albicilla"
"657";50;19,925;0,0813161781831594;"Mohoua_albicilla"
"658";60;19,925;0,0492280179866063;"Mohoua_albicilla"
"659";70;19,925;0,0298021600256605;"Mohoua_albicilla"
"660";80;19,925;0,0180419358430543;"Mohoua_albicilla"
"661";90;19,925;0,0109224112844375;"Mohoua_albicilla"
"662";100;19,925;0,00661232083431533;"Mohoua_albicilla"
"663";110;19,925;0,00400303428220266;"Mohoua_albicilla"
"664";120;19,925;0,00242339775488964;"Mohoua_albicilla"
"665";130;19,925;0,00146710126978293;"Mohoua_albicilla"
"666";140;19,925;0,000888168742195074;"Mohoua_albicilla"
"667";150;19,925;0,000537688659167403;"Mohoua_albicilla"
"668";160;19,925;0,000325511448964887;"Mohoua_albicilla"
"669";170;19,925;0,000197061443645274;"Mohoua_albicilla"
"670";180;19,925;0,000119299068266409;"Mohoua_albicilla"
"671";190;19,925;7,22224876970473e-05;"Mohoua_albicilla"
"672";200;19,925;4,37227868159206e-05;"Mohoua_albicilla"
"673";210;19,925;2,64693469846872e-05;"Mohoua_albicilla"
"674";220;19,925;1,60242834644898e-05;"Mohoua_albicilla"
"675";230;19,925;9,70094429223618e-06;"Mohoua_albicilla"
"676";240;19,925;5,87285667840413e-06;"Mohoua_albicilla"
"677";250;19,925;3,5553699233877e-06;"Mohoua_albicilla"
"678";260;19,925;2,1523861357987e-06;"Mohoua_albicilla"
"679";270;19,925;1,30303348945591e-06;"Mohoua_albicilla"
"680";280;19,925;7,8884371461238e-07;"Mohoua_albicilla"
"681";290;19,925;4,77558260105269e-07;"Mohoua_albicilla"
"682";300;19,925;2,8910909419724e-07;"Mohoua_albicilla"
"683";0;19,275;1;"Mohoua_ochrocephala"
"684";10;19,275;0,595230386316282;"Mohoua_ochrocephala"
"685";20;19,275;0,35429921279423;"Mohoua_ochrocephala"
"686";30;19,275;0,210889657303064;"Mohoua_ochrocephala"
"687";40;19,275;0,125527932186611;"Mohoua_ochrocephala"
"688";50;19,275;0,0747180395689208;"Mohoua_ochrocephala"
"689";60;19,275;0,044474447557404;"Mohoua_ochrocephala"
"690";70;19,275;0,0264725426007968;"Mohoua_ochrocephala"
"691";80;19,275;0,0157572617590465;"Mohoua_ochrocephala"
"692";90;19,275;0,00937920100412403;"Mohoua_ochrocephala"
"693";100;19,275;0,00558278543702281;"Mohoua_ochrocephala"
"694";110;19,275;0,0033230435324;"Mohoua_ochrocephala"
"695";120;19,275;0,00197797648553628;"Mohoua_ochrocephala"
"696";130;19,275;0,00117735170761028;"Mohoua_ochrocephala"
"697";140;19,275;0,000700795511751001;"Mohoua_ochrocephala"
"698";150;19,275;0,000417134783188265;"Mohoua_ochrocephala"
"699";160;19,275;0,000248291298143109;"Mohoua_ochrocephala"
"700";170;19,275;0,000147790525312694;"Mohoua_ochrocephala"
"701";180;19,275;8,79694114757613e-05;"Mohoua_ochrocephala"
"702";190;19,275;5,23620667767334e-05;"Mohoua_ochrocephala"
"703";200;19,275;3,1167493235834e-05;"Mohoua_ochrocephala"
"704";210;19,275;1,85518390392756e-05;"Mohoua_ochrocephala"
"705";220;19,275;1,10426183182255e-05;"Mohoua_ochrocephala"
"706";230;19,275;6,57290196750061e-06;"Mohoua_ochrocephala"
"707";240;19,275;3,91239097733444e-06;"Mohoua_ochrocephala"
"708";250;19,275;2,32877399285911e-06;"Mohoua_ochrocephala"
"709";260;19,275;1,38615704341284e-06;"Mohoua_ochrocephala"
"710";270;19,275;8,25082792445661e-07;"Mohoua_ochrocephala"
"711";280;19,275;4,91114349290347e-07;"Mohoua_ochrocephala"
"712";290;19,275;2,92326183853563e-07;"Mohoua_ochrocephala"
"713";300;19,275;1,74001427345521e-07;"Mohoua_ochrocephala"
"714";0;35,45;1;"Nestor_meridionalis"
"715";10;35,45;0,754207728364161;"Nestor_meridionalis"
"716";20;35,45;0,568829297524228;"Nestor_meridionalis"
"717";30;35,45;0,429015452312729;"Nestor_meridionalis"
"718";40;35,45;0,323566769721907;"Nestor_meridionalis"
"719";50;35,45;0,244036558366089;"Nestor_meridionalis"
"720";60;35,45;0,184054258323096;"Nestor_meridionalis"
"721";70;35,45;0,138815144065612;"Nestor_meridionalis"
"722";80;35,45;0,104695454468269;"Nestor_meridionalis"
"723";90;35,45;0,0789621208845668;"Nestor_meridionalis"
"724";100;35,45;0,0595538418191654;"Nestor_meridionalis"
"725";110;35,45;0,0449159677537913;"Nestor_meridionalis"
"726";120;35,45;0,0338759700068648;"Nestor_meridionalis"
"727";130;35,45;0,02554951838501;"Nestor_meridionalis"
"728";140;35,45;0,0192696442219567;"Nestor_meridionalis"
"729";150;35,45;0,0145333145950276;"Nestor_meridionalis"
"730";160;35,45;0,0109611381863174;"Nestor_meridionalis"
"731";170;35,45;0,00826697513178814;"Nestor_meridionalis"
"732";180;35,45;0,00623501653458895;"Nestor_meridionalis"
"733";190;35,45;0,00470249765686531;"Nestor_meridionalis"
"734";200;35,45;0,00354666007542218;"Nestor_meridionalis"
"735";210;35,45;0,00267491843876402;"Nestor_meridionalis"
"736";220;35,45;0,00201744415925962;"Nestor_meridionalis"
"737";230;35,45;0,00152157197645674;"Nestor_meridionalis"
"738";240;35,45;0,00114758134390601;"Nestor_meridionalis"
"739";250;35,45;0,00086551471850044;"Nestor_meridionalis"
"740";260;35,45;0,000652777889705963;"Nestor_meridionalis"
"741";270;35,45;0,000492330129321485;"Nestor_meridionalis"
"742";280;35,45;0,000371319188440791;"Nestor_meridionalis"
"743";290;35,45;0,000280051801611952;"Nestor_meridionalis"
"744";300;35,45;0,000211217233118041;"Nestor_meridionalis"
"745";0;34,5;1;"Nestor_notabilis"
"746";10;34,5;0,748372019432507;"Nestor_notabilis"
"747";20;34,5;0,560060679469488;"Nestor_notabilis"
"748";30;34,5;0,419133741699323;"Nestor_notabilis"
"749";40;34,5;0,313667964687825;"Nestor_notabilis"
"750";50;34,5;0,234740328164712;"Nestor_notabilis"
"751";60;34,5;0,175673093430874;"Nestor_notabilis"
"752";70;34,5;0,131468827690819;"Nestor_notabilis"
"753";80;34,5;0,0983875920714024;"Nestor_notabilis"
"754";90;34,5;0,0736305209655771;"Nestor_notabilis"
"755";100;34,5;0,0551030216668765;"Nestor_notabilis"
"756";110;34,5;0,0412375596016735;"Nestor_notabilis"
"757";120;34,5;0,0308610357555728;"Nestor_notabilis"
"758";130;34,5;0,0230955356501768;"Nestor_notabilis"
"759";140;34,5;0,0172840526543982;"Nestor_notabilis"
"760";150;34,5;0,0129349013889498;"Nestor_notabilis"
"761";160;34,5;0,00968011827360869;"Nestor_notabilis"
"762";170;34,5;0,00724432966076605;"Nestor_notabilis"
"763";180;34,5;0,00542145361766229;"Nestor_notabilis"
"764";190;34,5;0,00405726419210959;"Nestor_notabilis"
"765";200;34,5;0,00303634299682026;"Nestor_notabilis"
"766";210;34,5;0,00227231414022012;"Nestor_notabilis"
"767";220;34,5;0,00170053632190157;"Nestor_notabilis"
"768";230;34,5;0,00127263380133981;"Nestor_notabilis"
"769";240;34,5;0,00095240352790674;"Nestor_notabilis"
"770";250;34,5;0,00071275215149421;"Nestor_notabilis"
"771";260;34,5;0,000533403766968586;"Nestor_notabilis"
"772";270;34,5;0,000399184454259187;"Nestor_notabilis"
"773";280;34,5;0,000298738476160011;"Nestor_notabilis"
"774";290;34,5;0,000223567516686057;"Nestor_notabilis"
"775";300;34,5;0,000167311673941855;"Nestor_notabilis"
"776";0;25,2;1;"Notiomystis_cincta"
"777";10;25,2;0,672451427537001;"Notiomystis_cincta"
"778";20;25,2;0,45219092239655;"Notiomystis_cincta"
"779";30;25,2;0,304076431284833;"Notiomystis_cincta"
"780";40;25,2;0,204476630297843;"Notiomystis_cincta"
"781";50;25,2;0,13750060194174;"Notiomystis_cincta"
"782";60;25,2;0,09246247606292;"Notiomystis_cincta"
"783";70;25,2;0,0621765240221163;"Notiomystis_cincta"
"784";80;25,2;0,0418106923379607;"Notiomystis_cincta"
"785";90;25,2;0,028115659748972;"Notiomystis_cincta"
"786";100;25,2;0,0189064155343408;"Notiomystis_cincta"
"787";110;25,2;0,0127136461156752;"Notiomystis_cincta"
"788";120;25,2;0,00854930947968605;"Notiomystis_cincta"
"789";130;25,2;0,0057489953640705;"Notiomystis_cincta"
"790";140;25,2;0,00386592013947281;"Notiomystis_cincta"
"791";150;25,2;0,00259964351653253;"Notiomystis_cincta"
"792";160;25,2;0,00174813399377961;"Notiomystis_cincta"
"793";170;25,2;0,00117553519964306;"Notiomystis_cincta"
"794";180;25,2;0,000790490323119967;"Notiomystis_cincta"
"795";190;25,2;0,000531566346236207;"Notiomystis_cincta"
"796";200;25,2;0,000357452548357165;"Notiomystis_cincta"
"797";210;25,2;0,000240369476419515;"Notiomystis_cincta"
"798";220;25,2;0,000161636797554624;"Notiomystis_cincta"
"799";230;25,2;0,000108692895258116;"Notiomystis_cincta"
"800";240;25,2;7,30906925794498e-05;"Notiomystis_cincta"
"801";250;25,2;4,91499405647191e-05;"Notiomystis_cincta"
"802";260;25,2;3,30509476961041e-05;"Notiomystis_cincta"
"803";270;25,2;2,2225156959696e-05;"Notiomystis_cincta"
"804";280;25,2;1,49453385247815e-05;"Notiomystis_cincta"
"805";290;25,2;1,0050014226013e-05;"Notiomystis_cincta"
"806";300;25,2;6,75814641304963e-06;"Notiomystis_cincta"
"807";0;27,34;1;"Passer_domesticus"
"808";10;27,34;0,693666176633604;"Passer_domesticus"
"809";20;27,34;0,481172764605482;"Passer_domesticus"
"810";30;27,34;0,333773271924106;"Passer_domesticus"
"811";40;27,34;0,231527229398083;"Passer_domesticus"
"812";50;27,34;0,160602608003139;"Passer_domesticus"
"813";60;27,34;0,111404597050923;"Passer_domesticus"
"814";70;27,34;0,077277600895721;"Passer_domesticus"
"815";80;27,34;0,0536048579527523;"Passer_domesticus"
"816";90;27,34;0,0371838768650731;"Passer_domesticus"
"817";100;27,34;0,02579319769741;"Passer_domesticus"
"818";110;27,34;0,0178918688299171;"Passer_domesticus"
"819";120;27,34;0,0124109842440785;"Passer_domesticus"
"820";130;27,34;0,00860907998884984;"Passer_domesticus"
"821";140;27,34;0,00597182760019834;"Passer_domesticus"
"822";150;27,34;0,00414245481894461;"Passer_domesticus"
"823";160;27,34;0,00287348079613475;"Passer_domesticus"
"824";170;27,34;0,00199323643748488;"Passer_domesticus"
"825";180;27,34;0,00138264069871692;"Passer_domesticus"
"826";190;27,34;0,000959091087136981;"Passer_domesticus"
"827";200;27,34;0,000665289047457676;"Passer_domesticus"
"828";210;27,34;0,000461488509906178;"Passer_domesticus"
"829";220;27,34;0,000320118970226958;"Passer_domesticus"
"830";230;27,34;0,00022205570214522;"Passer_domesticus"
"831";240;27,34;0,000154032529906765;"Passer_domesticus"
"832";250;27,34;0,000106847156097627;"Passer_domesticus"
"833";260;27,34;7,41162582544148e-05;"Passer_domesticus"
"834";270;27,34;5,14119414897287e-05;"Passer_domesticus"
"835";280;27,34;3,56627248864907e-05;"Passer_domesticus"
"836";290;27,34;2,4738026020348e-05;"Passer_domesticus"
"837";300;27,34;1,71599319269974e-05;"Passer_domesticus"
"838";0;20,9;1;"Petroica_australis"
"839";10;20,9;0,619731537020974;"Petroica_australis"
"840";20;20,9;0,384067177978379;"Petroica_australis"
"841";30;20,9;0,238018542527849;"Petroica_australis"
"842";40;20,9;0,147507597200276;"Petroica_australis"
"843";50;20,9;0,0914151099351978;"Petroica_australis"
"844";60;20,9;0,0566528265870815;"Petroica_australis"
"845";70;20,9;0,0351095432973947;"Petroica_australis"
"846";80;20,9;0,0217584912317989;"Petroica_australis"
"847";90;20,9;0,0134844232143401;"Petroica_australis"
"848";100;20,9;0,0083567223244643;"Petroica_australis"
"849";110;20,9;0,00517892437059775;"Petroica_australis"
"850";120;20,9;0,00320954276030593;"Petroica_australis"
"851";130;20,9;0,00198905486797893;"Petroica_australis"
"852";140;20,9;0,00123268003055163;"Petroica_australis"
"853";150;20,9;0,000763930689988827;"Petroica_australis"
"854";160;20,9;0,000473431940684269;"Petroica_australis"
"855";170;20,9;0,000293400704275085;"Petroica_australis"
"856";180;20,9;0,000181829669423435;"Petroica_australis"
"857";190;20,9;0,000112685580507801;"Petroica_australis"
"858";200;20,9;6,98348080082001e-05;"Petroica_australis"
"859";210;20,9;4,32788329044865e-05;"Petroica_australis"
"860";220;20,9;2,68212576363713e-05;"Petroica_australis"
"861";230;20,9;1,66219792198239e-05;"Petroica_australis"
"862";240;20,9;1,03011647302322e-05;"Petroica_australis"
"863";250;20,9;6,38395665137304e-06;"Petroica_australis"
"864";260;20,9;3,95633926783069e-06;"Petroica_australis"
"865";270;20,9;2,45186821542915e-06;"Petroica_australis"
