"cell_id";"species";"deg"
1486;"Gerygone_igata";28
1486;"Nestor_meridionalis";9
1486;"Petroica_australis";12
1486;"Petroica_macrocephala";24
1486;"Prosthemadera_novaeseelandiae";19
1486;"Rhipidura_fuliginosa";27
1486;"Turdus_merula";32
1486;"Zosterops_lateralis";35
1487;"Griselinia_littoralis";5
1487;"Anthornis_melanura";22
1487;"Gerygone_igata";25
1487;"Prosthemadera_novaeseelandiae";15
1487;"Turdus_merula";28
1487;"Zosterops_lateralis";27
1488;"Coprosma_propinqua";3
1488;"Rubus_fruticosus";2
1488;"Turdus_merula";28
1488;"Turdus_philomelos";17
1488;"Zosterops_lateralis";27
1489;"Muehlenbeckia_australis";3
1489;"Rubus_fruticosus";2
1489;"Turdus_merula";27
1489;"Turdus_philomelos";15
1489;"Zosterops_lateralis";25
1490;"Coprosma_propinqua";3
1490;"Coprosma_robusta";3
1490;"Cordyline_australis";3
1490;"Crataegus_monogyna";3
1490;"Melicytus_ramiflorus";3
1490;"Muehlenbeckia_australis";3
1490;"Pittosporum_tenuifolium";1
1490;"Rubus_fruticosus";2
1490;"Sambucus_nigra";2
1490;"Turdus_merula";29
1490;"Turdus_philomelos";15
1490;"Zosterops_lateralis";28
1493;"Alectryon_excelsus";3
1493;"Carpodetus_serratus";5
1493;"Coprosma_rhamnoides";3
1493;"Coprosma_robusta";5
1493;"Cordyline_australis";4
1493;"Hedycarya_arborea";3
1493;"Leucopogon_fasciculatus";2
1493;"Macropiper_excelsum";5
1493;"Melicytus_ramiflorus";5
1493;"Myrsine_australis";5
1493;"Pseudopanax_arboreus";5
1493;"Pseudopanax_crassifolius";6
1493;"Anthornis_melanura";20
1493;"Gerygone_igata";19
1493;"Hemiphaga_novaeseelandiae";21
1493;"Petroica_macrocephala";12
1493;"Prosthemadera_novaeseelandiae";24
1493;"Turdus_merula";28
1493;"Zosterops_lateralis";28
1494;"Carpodetus_serratus";6
1494;"Coprosma_lucida";5
1494;"Coprosma_rhamnoides";4
1494;"Elaeocarpus_dentatus";2
1494;"Griselinia_littoralis";6
1494;"Hedycarya_arborea";3
1494;"Leucopogon_fasciculatus";3
1494;"Melicytus_ramiflorus";7
1494;"Myrsine_australis";6
1494;"Prumnopitys_ferruginea";5
1494;"Prumnopitys_taxifolia";5
1494;"Pseudopanax_crassifolius";7
1494;"Ripogonum_scandens";5
1494;"Anthornis_melanura";20
1494;"Gerygone_igata";21
1494;"Hemiphaga_novaeseelandiae";20
1494;"Mohoua_albicilla";3
1494;"Petroica_australis";6
1494;"Petroica_macrocephala";10
1494;"Prosthemadera_novaeseelandiae";26
1494;"Turdus_merula";29
1494;"Zosterops_lateralis";30
1495;"Carpodetus_serratus";5
1495;"Coprosma_rhamnoides";4
1495;"Griselinia_littoralis";6
1495;"Leucopogon_fasciculatus";2
1495;"Melicytus_ramiflorus";6
1495;"Myrsine_australis";5
1495;"Pseudopanax_crassifolius";6
1495;"Anthornis_melanura";15
1495;"Gerygone_igata";20
1495;"Hemiphaga_novaeseelandiae";15
1495;"Petroica_macrocephala";11
1495;"Prosthemadera_novaeseelandiae";22
1495;"Turdus_merula";24
1495;"Turdus_philomelos";11
1495;"Zosterops_lateralis";25
1496;"Coprosma_rhamnoides";4
1496;"Hedycarya_arborea";3
1496;"Leucopogon_fasciculatus";2
1496;"Melicytus_ramiflorus";6
1496;"Myrsine_australis";5
1496;"Pseudopanax_crassifolius";6
1496;"Anthornis_melanura";15
1496;"Gerygone_igata";18
1496;"Hemiphaga_novaeseelandiae";14
1496;"Petroica_macrocephala";11
1496;"Prosthemadera_novaeseelandiae";19
1496;"Turdus_merula";21
1496;"Turdus_philomelos";8
1496;"Zosterops_lateralis";23
1499;"Ascarina_lucida";4
1499;"Carpodetus_serratus";4
1499;"Coprosma_foetidissima";3
1499;"Coprosma_lucida";4
1499;"Coprosma_rhamnoides";2
1499;"Dacrydium_cupressinum";7
1499;"Griselinia_littoralis";5
1499;"Hedycarya_arborea";2
1499;"Myrsine_australis";4
1499;"Myrsine_salicina";1
1499;"Neomyrtus_pedunculata";2
1499;"Podocarpus_cunninghamii";4
1499;"Prumnopitys_ferruginea";4
1499;"Pseudopanax_crassifolius";5
1499;"Ripogonum_scandens";4
1499;"Anthornis_melanura";32
1499;"Gerygone_igata";21
1499;"Nestor_notabilis";7
1499;"Petroica_macrocephala";21
1499;"Prosthemadera_novaeseelandiae";24
1499;"Rhipidura_fuliginosa";19
1499;"Turdus_merula";25
1499;"Zosterops_lateralis";32
15;"Coprosma_rhamnoides";1
15;"Hedycarya_arborea";1
15;"Leucopogon_fasciculatus";2
15;"Melicytus_ramiflorus";3
15;"Myrsine_australis";3
15;"Prosthemadera_novaeseelandiae";11
15;"Turdus_merula";12
15;"Zosterops_lateralis";14
150;"Macropiper_excelsum";3
150;"Melicytus_ramiflorus";3
150;"Myrsine_australis";3
150;"Prosthemadera_novaeseelandiae";16
150;"Turdus_merula";16
150;"Zosterops_lateralis";16
1500;"Astelia_nervosa";1
1500;"Coprosma_foetidissima";4
1500;"Griselinia_littoralis";5
1500;"Myrsine_divaricata";2
1500;"Neopanax_colensoi";2
1500;"Prumnopitys_ferruginea";5
1500;"Anthornis_melanura";28
1500;"Gerygone_igata";24
1500;"Nestor_meridionalis";18
1500;"Nestor_notabilis";11
1500;"Prosthemadera_novaeseelandiae";19
1500;"Rhipidura_fuliginosa";22
1500;"Turdus_merula";22
1500;"Zosterops_lateralis";28
1501;"Carpodetus_serratus";6
1501;"Coprosma_foetidissima";4
1501;"Coprosma_rhamnoides";3
1501;"Dacrydium_cupressinum";7
1501;"Elaeocarpus_hookerianus";2
1501;"Griselinia_littoralis";5
1501;"Leucopogon_fasciculatus";3
1501;"Myrsine_divaricata";2
1501;"Neomyrtus_pedunculata";2
1501;"Podocarpus_cunninghamii";5
1501;"Prumnopitys_ferruginea";5
1501;"Pseudopanax_crassifolius";6
1501;"Pseudowintera_colorata";3
1501;"Raukaua_simplex";5
1501;"Anthornis_melanura";38
1501;"Gerygone_igata";29
1501;"Nestor_meridionalis";25
1501;"Petroica_australis";21
1501;"Petroica_macrocephala";28
1501;"Prosthemadera_novaeseelandiae";26
1501;"Rhipidura_fuliginosa";25
1501;"Turdus_merula";31
1501;"Zosterops_lateralis";39
1502;"Coprosma_foetidissima";4
1502;"Coprosma_rhamnoides";4
1502;"Elaeocarpus_hookerianus";2
1502;"Griselinia_littoralis";5
1502;"Myrsine_divaricata";2
1502;"Neomyrtus_pedunculata";2
1502;"Podocarpus_cunninghamii";6
1502;"Pseudopanax_crassifolius";6
1502;"Pseudowintera_colorata";4
1502;"Raukaua_simplex";6
1502;"Acanthisitta_chloris";18
1502;"Anthornis_melanura";37
1502;"Gerygone_igata";30
1502;"Nestor_meridionalis";23
1502;"Petroica_australis";22
1502;"Petroica_macrocephala";29
1502;"Prosthemadera_novaeseelandiae";26
1502;"Rhipidura_fuliginosa";27
1502;"Turdus_merula";29
1502;"Turdus_philomelos";6
1502;"Zosterops_lateralis";37
1503;"Coprosma_foetidissima";4
1503;"Coprosma_pseudocuneata";2
1503;"Griselinia_littoralis";5
1503;"Myrsine_divaricata";2
1503;"Pseudowintera_colorata";3
1503;"Raukaua_simplex";6
1503;"Acanthisitta_chloris";20
1503;"Anthornis_melanura";32
1503;"Gerygone_igata";29
1503;"Nestor_meridionalis";21
1503;"Nestor_notabilis";14
1503;"Petroica_macrocephala";29
1503;"Prosthemadera_novaeseelandiae";23
1503;"Rhipidura_fuliginosa";27
1503;"Turdus_merula";27
1503;"Zosterops_lateralis";32
1504;"Coprosma_cheesemanii";1
1504;"Pentachondra_pumila";2
1504;"Anthus_novaeseelandiae";2
1504;"Nestor_notabilis";11
1505;"Coprosma_foetidissima";4
1505;"Griselinia_littoralis";5
1505;"Myrsine_divaricata";2
1505;"Raukaua_simplex";6
1505;"Acanthisitta_chloris";14
1505;"Anthornis_melanura";31
1505;"Gerygone_igata";29
1505;"Nestor_meridionalis";14
1505;"Petroica_macrocephala";28
1505;"Prosthemadera_novaeseelandiae";18
1505;"Rhipidura_fuliginosa";27
1505;"Turdus_merula";28
1505;"Zosterops_lateralis";31
1506;"Griselinia_littoralis";4
1506;"Anthornis_melanura";27
1506;"Gerygone_igata";27
1506;"Turdus_merula";27
1506;"Zosterops_lateralis";27
1507;"Carpodetus_serratus";4
1507;"Coprosma_propinqua";6
1507;"Coprosma_rhamnoides";3
1507;"Griselinia_littoralis";5
1507;"Myrsine_australis";4
1507;"Pseudopanax_crassifolius";5
1507;"Anthornis_melanura";31
1507;"Gerygone_igata";26
1507;"Petroica_macrocephala";26
1507;"Prosthemadera_novaeseelandiae";15
1507;"Turdus_merula";30
1507;"Turdus_philomelos";16
1507;"Zosterops_lateralis";31
1508;"Carpodetus_serratus";6
1508;"Coprosma_foetidissima";4
1508;"Coprosma_propinqua";6
1508;"Coprosma_rhamnoides";3
1508;"Griselinia_littoralis";5
1508;"Leucopogon_fasciculatus";3
1508;"Myrsine_divaricata";2
1508;"Pseudopanax_crassifolius";6
1508;"Raukaua_simplex";6
1508;"Rubus_cissoides";2
1508;"Acanthisitta_chloris";5
1508;"Anthornis_melanura";35
1508;"Gerygone_igata";28
1508;"Nestor_meridionalis";6
1508;"Petroica_australis";13
1508;"Petroica_macrocephala";28
1508;"Prosthemadera_novaeseelandiae";13
1508;"Rhipidura_fuliginosa";24
1508;"Turdus_merula";32
1508;"Zosterops_lateralis";36
1509;"Carpodetus_serratus";6
1509;"Coprosma_rhamnoides";3
1509;"Griselinia_littoralis";5
1509;"Leucopogon_fasciculatus";3
1509;"Pseudopanax_crassifolius";6
1509;"Anthornis_melanura";28
1509;"Gerygone_igata";26
1509;"Nestor_meridionalis";5
1509;"Petroica_australis";10
1509;"Petroica_macrocephala";24
1509;"Prosthemadera_novaeseelandiae";11
1509;"Turdus_merula";29
1509;"Zosterops_lateralis";31
151;"Coprosma_robusta";3
151;"Hedycarya_arborea";1
151;"Melicytus_ramiflorus";3
151;"Myrsine_australis";3
151;"Pseudopanax_arboreus";3
151;"Prosthemadera_novaeseelandiae";22
151;"Turdus_merula";22
151;"Zosterops_lateralis";23
1510;"Carpodetus_serratus";5
1510;"Coprosma_rhamnoides";3
1510;"Griselinia_littoralis";5
1510;"Leucopogon_fasciculatus";3
1510;"Podocarpus_cunninghamii";4
1510;"Pseudopanax_crassifolius";5
1510;"Rubus_cissoides";2
1510;"Anthornis_melanura";30
1510;"Gerygone_igata";26
1510;"Petroica_australis";12
1510;"Petroica_macrocephala";24
1510;"Prosthemadera_novaeseelandiae";15
1510;"Turdus_merula";29
1510;"Zosterops_lateralis";33
1511;"Aristotelia_serrata";4
1511;"Carpodetus_serratus";5
1511;"Coprosma_crassifolia";2
1511;"Coprosma_linariifolia";2
1511;"Coprosma_propinqua";7
1511;"Coprosma_rhamnoides";4
1511;"Coprosma_robusta";6
1511;"Fuchsia_excorticata";6
1511;"Griselinia_littoralis";5
1511;"Leucopogon_fasciculatus";3
1511;"Melicytus_ramiflorus";6
1511;"Muehlenbeckia_australis";6
1511;"Myrsine_australis";4
1511;"Pittosporum_tenuifolium";1
1511;"Pseudopanax_arboreus";6
1511;"Pseudopanax_crassifolius";5
1511;"Rubus_cissoides";2
1511;"Anthornis_melanura";39
1511;"Gerygone_igata";25
1511;"Petroica_australis";18
1511;"Petroica_macrocephala";24
1511;"Prosthemadera_novaeseelandiae";24
1511;"Rhipidura_fuliginosa";25
1511;"Turdus_merula";38
1511;"Turdus_philomelos";25
1511;"Zosterops_lateralis";41
1512;"Coprosma_propinqua";3
1512;"Muehlenbeckia_australis";3
1512;"Rubus_fruticosus";2
1512;"Turdus_merula";30
1512;"Turdus_philomelos";21
1512;"Zosterops_lateralis";29
1513;"Rubus_fruticosus";2
1513;"Turdus_merula";28
1513;"Zosterops_lateralis";27
1514;"Berberis_glaucocarpa";2
1514;"Coprosma_propinqua";2
1514;"Coprosma_robusta";2
1514;"Cordyline_australis";2
1514;"Crataegus_monogyna";2
1514;"Muehlenbeckia_australis";2
1514;"Rubus_fruticosus";1
1514;"Sambucus_nigra";1
1514;"Turdus_merula";35
1514;"Turdus_philomelos";25
1519;"Carpodetus_serratus";5
1519;"Coprosma_lucida";5
1519;"Coprosma_rhamnoides";3
1519;"Hedycarya_arborea";3
1519;"Leucopogon_fasciculatus";2
1519;"Macropiper_excelsum";5
1519;"Melicytus_ramiflorus";5
1519;"Myrsine_australis";5
1519;"Pseudopanax_crassifolius";6
1519;"Ripogonum_scandens";5
1519;"Schefflera_digitata";5
1519;"Anthornis_melanura";17
1519;"Gerygone_igata";13
1519;"Hemiphaga_novaeseelandiae";17
1519;"Petroica_macrocephala";9
1519;"Prosthemadera_novaeseelandiae";19
1519;"Turdus_merula";21
1519;"Zosterops_lateralis";23
152;"Coprosma_robusta";3
152;"Hedycarya_arborea";1
152;"Melicytus_ramiflorus";3
152;"Myrsine_australis";3
152;"Pseudopanax_arboreus";3
152;"Prosthemadera_novaeseelandiae";26
152;"Turdus_merula";27
152;"Zosterops_lateralis";27
1520;"Coprosma_rhamnoides";1
1520;"Melicytus_ramiflorus";3
1520;"Myrsine_australis";3
1520;"Prosthemadera_novaeseelandiae";15
1520;"Turdus_merula";15
1520;"Zosterops_lateralis";16
1523;"Griselinia_littoralis";4
1523;"Anthornis_melanura";18
1523;"Gerygone_igata";19
1523;"Turdus_merula";18
1523;"Zosterops_lateralis";19
1524;"Coprosma_foetidissima";4
1524;"Coprosma_rhamnoides";3
1524;"Dacrydium_cupressinum";7
1524;"Elaeocarpus_hookerianus";2
1524;"Griselinia_littoralis";5
1524;"Myrsine_divaricata";2
1524;"Neomyrtus_pedunculata";2
1524;"Neopanax_colensoi";2
1524;"Podocarpus_cunninghamii";5
1524;"Prumnopitys_ferruginea";5
1524;"Pseudopanax_crassifolius";6
1524;"Pseudowintera_colorata";3
1524;"Raukaua_simplex";5
1524;"Anthornis_melanura";34
1524;"Gerygone_igata";25
1524;"Nestor_meridionalis";22
1524;"Petroica_australis";13
1524;"Petroica_macrocephala";24
1524;"Prosthemadera_novaeseelandiae";22
1524;"Rhipidura_fuliginosa";21
1524;"Turdus_merula";27
1524;"Zosterops_lateralis";34
1525;"Coprosma_foetidissima";4
1525;"Coprosma_pseudocuneata";2
1525;"Griselinia_littoralis";5
1525;"Myrsine_divaricata";2
1525;"Podocarpus_cunninghamii";5
1525;"Pseudowintera_colorata";3
1525;"Raukaua_simplex";6
1525;"Acanthisitta_chloris";13
1525;"Anthornis_melanura";31
1525;"Gerygone_igata";27
1525;"Nestor_meridionalis";21
1525;"Nestor_notabilis";8
1525;"Petroica_macrocephala";27
1525;"Prosthemadera_novaeseelandiae";22
1525;"Rhipidura_fuliginosa";25
1525;"Turdus_merula";28
1525;"Zosterops_lateralis";31
1526;"Astelia_nervosa";1
1526;"Coprosma_foetidissima";4
1526;"Coprosma_propinqua";5
1526;"Coprosma_pseudocuneata";2
1526;"Gaultheria_antipoda";1
1526;"Griselinia_littoralis";5
1526;"Myrsine_divaricata";2
1526;"Anthornis_melanura";32
1526;"Gerygone_igata";29
1526;"Nestor_meridionalis";23
1526;"Nestor_notabilis";13
1526;"Petroica_macrocephala";30
1526;"Prosthemadera_novaeseelandiae";26
1526;"Rhipidura_fuliginosa";29
1526;"Turdus_merula";28
1526;"Zosterops_lateralis";32
1527;"Carpodetus_serratus";6
1527;"Coprosma_foetidissima";4
1527;"Coprosma_rhamnoides";3
1527;"Griselinia_littoralis";5
1527;"Myrsine_divaricata";2
1527;"Pseudopanax_crassifolius";6
1527;"Pseudowintera_colorata";3
1527;"Raukaua_simplex";6
1527;"Rubus_cissoides";2
1527;"Acanthisitta_chloris";18
1527;"Anthornis_melanura";36
1527;"Gerygone_igata";30
1527;"Nestor_meridionalis";25
1527;"Petroica_australis";25
1527;"Petroica_macrocephala";29
1527;"Prosthemadera_novaeseelandiae";26
1527;"Rhipidura_fuliginosa";27
1527;"Turdus_merula";30
1527;"Zosterops_lateralis";36
1528;"Coprosma_foetidissima";4
1528;"Griselinia_littoralis";4
1528;"Myrsine_divaricata";2
1528;"Pseudopanax_crassifolius";6
1528;"Pseudowintera_colorata";3
1528;"Raukaua_simplex";6
1528;"Acanthisitta_chloris";20
1528;"Anthornis_melanura";33
1528;"Gerygone_igata";30
1528;"Nestor_meridionalis";22
1528;"Petroica_macrocephala";29
1528;"Rhipidura_fuliginosa";28
1528;"Turdus_merula";30
1528;"Zosterops_lateralis";33
1529;"Coprosma_foetidissima";4
1529;"Griselinia_littoralis";5
1529;"Myrsine_divaricata";2
1529;"Podocarpus_cunninghamii";5
1529;"Pseudopanax_crassifolius";6
1529;"Raukaua_simplex";6
1529;"Acanthisitta_chloris";16
1529;"Anthornis_melanura";33
1529;"Gerygone_igata";30
1529;"Nestor_meridionalis";18
1529;"Petroica_macrocephala";29
1529;"Prosthemadera_novaeseelandiae";21
1529;"Rhipidura_fuliginosa";26
1529;"Turdus_merula";30
1529;"Zosterops_lateralis";33
1530;"Carpodetus_serratus";6
1530;"Coprosma_rhamnoides";3
1530;"Griselinia_littoralis";5
1530;"Leucopogon_fasciculatus";3
1530;"Neomyrtus_pedunculata";2
1530;"Pseudopanax_crassifolius";6
1530;"Anthornis_melanura";31
1530;"Gerygone_igata";28
1530;"Nestor_meridionalis";13
1530;"Petroica_australis";20
1530;"Petroica_macrocephala";27
1530;"Prosthemadera_novaeseelandiae";18
1530;"Turdus_merula";28
1530;"Zosterops_lateralis";32
1531;"Griselinia_littoralis";4
1531;"Anthornis_melanura";27
1531;"Gerygone_igata";27
1531;"Turdus_merula";27
1531;"Zosterops_lateralis";27
1533;"Pentachondra_pumila";1
1533;"Anthus_novaeseelandiae";3
1534;"Coprosma_linariifolia";1
1534;"Coprosma_propinqua";5
1534;"Coprosma_rhamnoides";3
1534;"Griselinia_littoralis";4
1534;"Leucopogon_fasciculatus";2
1534;"Melicytus_alpinus";1
1534;"Pittosporum_tenuifolium";1
1534;"Anthornis_melanura";31
1534;"Gerygone_igata";26
1534;"Petroica_macrocephala";25
1534;"Turdus_merula";26
1534;"Turdus_philomelos";16
1534;"Zosterops_lateralis";31
1535;"Aristotelia_fruticosa";5
1535;"Aristotelia_serrata";3
1535;"Carpodetus_serratus";3
1535;"Coprosma_crassifolia";1
1535;"Coprosma_linariifolia";1
1535;"Coprosma_propinqua";5
1535;"Coprosma_rhamnoides";3
1535;"Coprosma_rigida";2
1535;"Coprosma_robusta";4
1535;"Cordyline_australis";4
1535;"Corokia_cotoneaster";1
1535;"Fuchsia_excorticata";5
1535;"Griselinia_littoralis";4
1535;"Leucopogon_fasciculatus";2
1535;"Melicytus_ramiflorus";4
1535;"Muehlenbeckia_australis";4
1535;"Myrsine_australis";3
1535;"Myrsine_divaricata";2
1535;"Pittosporum_eugenioides";1
1535;"Pittosporum_tenuifolium";1
1535;"Pseudopanax_arboreus";4
1535;"Pseudopanax_crassifolius";6
1535;"Rubus_cissoides";2
1535;"Anthornis_melanura";42
1535;"Carduelis_carduelis";3
1535;"Fringilla_coelebs";26
1535;"Gerygone_igata";25
1535;"Petroica_macrocephala";25
1535;"Rhipidura_fuliginosa";20
1535;"Turdus_merula";39
1535;"Turdus_philomelos";22
1535;"Zosterops_lateralis";45
1536;"Aristotelia_serrata";3
1536;"Carpodetus_serratus";3
1536;"Coprosma_crassifolia";1
1536;"Coprosma_linariifolia";1
1536;"Coprosma_lucida";3
1536;"Coprosma_propinqua";5
1536;"Coprosma_rhamnoides";3
1536;"Coprosma_rigida";2
1536;"Coprosma_robusta";4
1536;"Cordyline_australis";4
1536;"Corokia_cotoneaster";1
1536;"Fuchsia_excorticata";5
1536;"Griselinia_littoralis";4
1536;"Ileostylus_micranthus";3
1536;"Leucopogon_fasciculatus";2
1536;"Melicytus_ramiflorus";4
1536;"Muehlenbeckia_australis";4
1536;"Myrsine_australis";3
1536;"Myrsine_divaricata";2
1536;"Pennantia_corymbosa";3
1536;"Pittosporum_eugenioides";1
1536;"Pittosporum_tenuifolium";1
1536;"Prumnopitys_taxifolia";4
1536;"Pseudopanax_arboreus";4
1536;"Pseudopanax_crassifolius";5
1536;"Pseudowintera_colorata";4
1536;"Rubus_cissoides";2
1536;"Anthornis_melanura";46
1536;"Gerygone_igata";25
1536;"Petroica_macrocephala";22
1536;"Rhipidura_fuliginosa";20
1536;"Turdus_merula";44
1536;"Turdus_philomelos";25
1536;"Zosterops_lateralis";50
1537;"Aristotelia_serrata";3
1537;"Carpodetus_serratus";3
1537;"Coprosma_crassifolia";1
1537;"Coprosma_propinqua";5
1537;"Coprosma_rhamnoides";3
1537;"Coprosma_robusta";4
1537;"Cordyline_australis";4
1537;"Griselinia_littoralis";4
1537;"Melicytus_ramiflorus";4
1537;"Muehlenbeckia_australis";4
1537;"Pittosporum_tenuifolium";1
1537;"Rubus_fruticosus";3
1537;"Anthornis_melanura";33
1537;"Gerygone_igata";25
1537;"Petroica_macrocephala";21
1537;"Turdus_merula";34
1537;"Turdus_philomelos";23
1537;"Zosterops_lateralis";37
1538;"Coprosma_propinqua";5
1538;"Melicytus_ramiflorus";4
1538;"Myrsine_australis";3
1538;"Pittosporum_tenuifolium";1
1538;"Pseudopanax_crassifolius";6
1538;"Rubus_fruticosus";3
1538;"Anthornis_melanura";24
1538;"Carduelis_carduelis";5
1538;"Gerygone_igata";24
1538;"Petroica_macrocephala";18
1538;"Turdus_merula";31
1538;"Turdus_philomelos";21
1538;"Zosterops_lateralis";30
154;"Hedycarya_arborea";1
154;"Leucopogon_fasciculatus";2
154;"Melicytus_ramiflorus";4
154;"Myrsine_australis";3
154;"Ripogonum_scandens";3
154;"Prosthemadera_novaeseelandiae";30
154;"Turdus_merula";31
154;"Turdus_philomelos";7
154;"Zosterops_lateralis";31
1540;"Aristotelia_serrata";3
1540;"Carpodetus_serratus";3
1540;"Coprosma_propinqua";5
1540;"Coprosma_robusta";4
1540;"Fuchsia_excorticata";5
1540;"Melicytus_ramiflorus";4
1540;"Muehlenbeckia_australis";4
1540;"Pittosporum_tenuifolium";1
1540;"Rubus_cissoides";2
1540;"Rubus_fruticosus";3
1540;"Anthornis_melanura";23
1540;"Petroica_macrocephala";11
1540;"Rhipidura_fuliginosa";20
1540;"Turdus_merula";32
1540;"Turdus_philomelos";21
1540;"Zosterops_lateralis";32
1541;"Coprosma_propinqua";4
1541;"Coprosma_robusta";4
1541;"Cordyline_australis";4
1541;"Rubus_fruticosus";3
1541;"Anthornis_melanura";14
1541;"Turdus_merula";25
1541;"Turdus_philomelos";17
1541;"Zosterops_lateralis";23
1542;"Coprosma_propinqua";2
1542;"Coprosma_robusta";2
1542;"Cordyline_australis";2
1542;"Melicytus_ramiflorus";2
1542;"Muehlenbeckia_australis";2
1542;"Pittosporum_tenuifolium";1
1542;"Turdus_merula";21
1542;"Zosterops_lateralis";21
1547;"Coprosma_foetidissima";3
1547;"Coprosma_lucida";4
1547;"Dacrydium_cupressinum";7
1547;"Griselinia_littoralis";5
1547;"Myrsine_divaricata";2
1547;"Neomyrtus_pedunculata";2
1547;"Podocarpus_cunninghamii";5
1547;"Prumnopitys_ferruginea";4
1547;"Pseudopanax_crassifolius";5
1547;"Acanthis_flammea";9
1547;"Anthornis_melanura";26
1547;"Gerygone_igata";22
1547;"Petroica_macrocephala";19
1547;"Prosthemadera_novaeseelandiae";19
1547;"Rhipidura_fuliginosa";18
1547;"Turdus_merula";24
1547;"Turdus_philomelos";5
1547;"Zosterops_lateralis";27
1548;"Astelia_nervosa";1
1548;"Coprosma_foetidissima";3
1548;"Coprosma_pseudocuneata";2
1548;"Elaeocarpus_hookerianus";2
1548;"Griselinia_littoralis";3
1548;"Lepidothamnus_laxifolius";1
1548;"Myrsine_divaricata";2
1548;"Neomyrtus_pedunculata";2
1548;"Neopanax_colensoi";2
1548;"Pentachondra_pumila";1
1548;"Podocarpus_cunninghamii";3
1548;"Raukaua_simplex";4
1548;"Anthornis_melanura";28
1548;"Gerygone_igata";24
1548;"Nestor_meridionalis";17
1548;"Nestor_notabilis";8
1548;"Petroica_macrocephala";22
1548;"Zosterops_lateralis";29
1549;"Coprosma_foetidissima";4
1549;"Coprosma_pseudocuneata";1
1549;"Griselinia_littoralis";5
1549;"Myrsine_divaricata";2
1549;"Podocarpus_cunninghamii";5
1549;"Raukaua_simplex";5
1549;"Anthornis_melanura";29
1549;"Gerygone_igata";27
1549;"Nestor_meridionalis";21
1549;"Petroica_macrocephala";26
1549;"Prosthemadera_novaeseelandiae";23
1549;"Rhipidura_fuliginosa";25
1549;"Turdus_merula";27
1549;"Zosterops_lateralis";30
155;"Hedycarya_arborea";1
155;"Leucopogon_fasciculatus";2
155;"Melicytus_ramiflorus";3
155;"Myrsine_australis";3
155;"Pseudopanax_arboreus";3
155;"Pseudopanax_crassifolius";4
155;"Ripogonum_scandens";3
155;"Gerygone_igata";27
155;"Petroica_macrocephala";17
155;"Prosthemadera_novaeseelandiae";30
155;"Turdus_merula";32
155;"Zosterops_lateralis";32
1550;"Aristotelia_serrata";4
1550;"Carpodetus_serratus";6
1550;"Coprosma_foetidissima";4
1550;"Coprosma_rhamnoides";3
1550;"Fuchsia_excorticata";5
1550;"Griselinia_littoralis";5
1550;"Muehlenbeckia_australis";5
1550;"Prumnopitys_ferruginea";5
1550;"Pseudopanax_crassifolius";6
1550;"Pseudowintera_colorata";3
1550;"Rubus_cissoides";2
1550;"Schefflera_digitata";4
1550;"Anthornis_melanura";39
1550;"Gerygone_igata";29
1550;"Nestor_meridionalis";25
1550;"Petroica_australis";22
1550;"Petroica_macrocephala";28
1550;"Prosthemadera_novaeseelandiae";31
1550;"Rhipidura_fuliginosa";27
1550;"Turdus_merula";35
1550;"Zosterops_lateralis";39
1551;"Coprosma_foetidissima";4
1551;"Griselinia_littoralis";5
1551;"Myrsine_divaricata";2
1551;"Podocarpus_cunninghamii";5
1551;"Raukaua_simplex";6
1551;"Acanthisitta_chloris";18
1551;"Anthornis_melanura";33
1551;"Gerygone_igata";30
1551;"Nestor_meridionalis";26
1551;"Petroica_macrocephala";29
1551;"Prosthemadera_novaeseelandiae";28
1551;"Rhipidura_fuliginosa";28
1551;"Turdus_merula";30
1551;"Zosterops_lateralis";33
1552;"Aristotelia_serrata";5
1552;"Carpodetus_serratus";6
1552;"Coprosma_foetidissima";4
1552;"Coprosma_linariifolia";3
1552;"Coprosma_propinqua";7
1552;"Coprosma_rhamnoides";5
1552;"Coprosma_rotundifolia";6
1552;"Dacrycarpus_dacrydioides";6
1552;"Elaeocarpus_hookerianus";3
1552;"Fuchsia_excorticata";7
1552;"Griselinia_littoralis";6
1552;"Muehlenbeckia_australis";7
1552;"Myrsine_divaricata";2
1552;"Neomyrtus_pedunculata";2
1552;"Pennantia_corymbosa";5
1552;"Pseudopanax_crassifolius";6
1552;"Pseudowintera_colorata";5
1552;"Raukaua_simplex";6
1552;"Rubus_cissoides";2
1552;"Schefflera_digitata";6
1552;"Anthornis_melanura";47
1552;"Gerygone_igata";30
1552;"Hemiphaga_novaeseelandiae";20
1552;"Petroica_australis";28
1552;"Petroica_macrocephala";30
1552;"Prosthemadera_novaeseelandiae";36
1552;"Rhipidura_fuliginosa";29
1552;"Turdus_merula";40
1552;"Turdus_philomelos";15
1552;"Zosterops_lateralis";46
1553;"Aristotelia_serrata";4
1553;"Carpodetus_serratus";5
1553;"Coprosma_foetidissima";3
1553;"Coprosma_rhamnoides";4
1553;"Fuchsia_excorticata";6
1553;"Griselinia_littoralis";5
1553;"Pseudopanax_crassifolius";5
1553;"Pseudowintera_colorata";4
1553;"Rubus_cissoides";2
1553;"Anthornis_melanura";36
1553;"Gerygone_igata";29
1553;"Petroica_australis";27
1553;"Petroica_macrocephala";28
