"species";"guild";"cell";"aggregated.communicability";"scaled.aggregated.communicability"
"Coprosma_pseudocuneata";"plants";"31";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"32";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"33";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"4";1432714,41285458;0,246363186475052
"Coprosma_pseudocuneata";"plants";"43";360819,140050926;0,0620447229176394
"Coprosma_pseudocuneata";"plants";"44";689480,846709409;0,11855996497389
"Coprosma_pseudocuneata";"plants";"45";2370941,73064371;0,407696688049477
"Coprosma_pseudocuneata";"plants";"46";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"5";1353693,53305274;0,232775098605299
"Coprosma_pseudocuneata";"plants";"57";2491631,29188324;0,428449941711006
"Coprosma_pseudocuneata";"plants";"58";2686502,44538387;0,461959140339103
"Coprosma_pseudocuneata";"plants";"59";1216074,34718814;0,209110700097188
"Coprosma_pseudocuneata";"plants";"60";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"71";4204405,95118553;0,722971245827716
"Coprosma_pseudocuneata";"plants";"72";4421617,65664629;0,760322028906079
"Coprosma_pseudocuneata";"plants";"73";4098980,64924156;0,704842768011444
"Coprosma_pseudocuneata";"plants";"74";5815453,51688673;1
"Coprosma_pseudocuneata";"plants";"75";1930901,46450618;0,332029271823523
"Coprosma_pseudocuneata";"plants";"84";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"85";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"86";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"87";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"88";2945069,00168506;0,506421124260454
"Coprosma_pseudocuneata";"plants";"89";0,999999999999996;0
"Coprosma_pseudocuneata";"plants";"99";4249689,63847625;0,730758032351934
"Coprosma_repens";"plants";"1";0,999999999999996;0
"Coprosma_repens";"plants";"100";88871461,5751218;0,338584293303217
"Coprosma_repens";"plants";"101";0,999999999999996;0
"Coprosma_repens";"plants";"102";247726149,227506;0,943792104771799
"Coprosma_repens";"plants";"103";0,999999999999996;0
"Coprosma_repens";"plants";"113";234253918,051509;0,892465325146222
"Coprosma_repens";"plants";"114";196051824,850145;0,746922215518197
"Coprosma_repens";"plants";"115";120206407,477485;0,457964805847829
"Coprosma_repens";"plants";"116";143178779,203698;0,545485413656945
"Coprosma_repens";"plants";"117";0,999999999999996;0
"Coprosma_repens";"plants";"125";21329093,9385077;0,0812600109489466
"Coprosma_repens";"plants";"126";75559918,5866933;0,287869706794282
"Coprosma_repens";"plants";"127";62592677,1866279;0,23846684746103
"Coprosma_repens";"plants";"129";0,999999999999996;0
"Coprosma_repens";"plants";"130";0,999999999999996;0
"Coprosma_repens";"plants";"138";29361277,0894814;0,111861185254567
"Coprosma_repens";"plants";"139";60411952,8791231;0,230158679757164
"Coprosma_repens";"plants";"14";0,999999999999996;0
"Coprosma_repens";"plants";"140";0,999999999999996;0
"Coprosma_repens";"plants";"15";0,999999999999996;0
"Coprosma_repens";"plants";"150";12663671,0395285;0,0482463070057741
"Coprosma_repens";"plants";"151";48888307,4367031;0,186255661587449
"Coprosma_repens";"plants";"152";5251479,81953308;0,0200071905356551
"Coprosma_repens";"plants";"16";0,999999999999996;0
"Coprosma_repens";"plants";"163";3954736,8846741;0,0150668329973198
"Coprosma_repens";"plants";"17";0,999999999999996;0
"Coprosma_repens";"plants";"18";28569929,3929068;0,108846292747255
"Coprosma_repens";"plants";"2";37190537,9022675;0,141689261919776
"Coprosma_repens";"plants";"28";0,999999999999996;0
"Coprosma_repens";"plants";"29";0,999999999999996;0
"Coprosma_repens";"plants";"3";0,999999999999996;0
"Coprosma_repens";"plants";"30";0,999999999999996;0
"Coprosma_repens";"plants";"31";37675586,3508857;0,143537209338783
"Coprosma_repens";"plants";"32";23476133,5628354;0,0894398460635332
"Coprosma_repens";"plants";"33";58490041,7876215;0,222836543893788
"Coprosma_repens";"plants";"4";57887694,3614328;0,220541708450561
"Coprosma_repens";"plants";"43";0,999999999999996;0
"Coprosma_repens";"plants";"44";16625156,2899131;0,0633388538734922
"Coprosma_repens";"plants";"45";72024288,721438;0,274399592411529
"Coprosma_repens";"plants";"46";138903247,865924;0,529196407634901
"Coprosma_repens";"plants";"5";47342057,8600551;0,180364728583853
"Coprosma_repens";"plants";"57";67340127,0530432;0,256553778266606
"Coprosma_repens";"plants";"58";85894017,1897153;0,327240765284677
"Coprosma_repens";"plants";"59";0,999999999999996;0
"Coprosma_repens";"plants";"60";97877988,1189837;0,37289754083213
"Coprosma_repens";"plants";"71";122795745,897365;0,467829719885972
"Coprosma_repens";"plants";"72";152817326,590356;0,582206547013614
"Coprosma_repens";"plants";"73";141999966,958783;0,540994350853443
"Coprosma_repens";"plants";"74";262479573,5404;1
"Coprosma_repens";"plants";"75";92548589,1771165;0,352593488633755
"Coprosma_repens";"plants";"84";0,999999999999996;0
"Coprosma_repens";"plants";"85";63567851,4351692;0,242182086095043
"Coprosma_repens";"plants";"86";0,999999999999996;0
"Coprosma_repens";"plants";"87";45037669,5839749;0,17158542338392
"Coprosma_repens";"plants";"88";135384983,377734;0,515792452217956
"Coprosma_repens";"plants";"89";61911060,0828637;0,235870008792149
"Coprosma_repens";"plants";"99";173396168,208476;0,660608235262908
"Coprosma_rhamnoides";"plants";"1";5161651,48773938;0,0208510660993931
"Coprosma_rhamnoides";"plants";"100";86157581,6693141;0,348043210939386
"Coprosma_rhamnoides";"plants";"101";54915694,1530724;0,221838102085481
"Coprosma_rhamnoides";"plants";"102";231910252,579304;0,936827473362063
"Coprosma_rhamnoides";"plants";"103";105658437,009706;0,426819103391434
"Coprosma_rhamnoides";"plants";"113";228449268,729801;0,922846440902325
"Coprosma_rhamnoides";"plants";"114";184529757,623577;0,745428649576826
"Coprosma_rhamnoides";"plants";"115";117889750,822638;0,476228867458499
"Coprosma_rhamnoides";"plants";"116";139612236,670034;0,56397928553176
"Coprosma_rhamnoides";"plants";"117";0,999999999999996;0
"Coprosma_rhamnoides";"plants";"125";11602174,5417462;0,0468682813743811
"Coprosma_rhamnoides";"plants";"126";71607558,4477347;0,289266760139106
"Coprosma_rhamnoides";"plants";"127";61082531,7314674;0,246749734183928
"Coprosma_rhamnoides";"plants";"129";0,999999999999996;0
"Coprosma_rhamnoides";"plants";"130";0,999999999999996;0
"Coprosma_rhamnoides";"plants";"138";28408142,8731924;0,114757875483021
"Coprosma_rhamnoides";"plants";"139";57152827,7453229;0,230875254158445
"Coprosma_rhamnoides";"plants";"14";4740395,00138928;0,0191493532727404
"Coprosma_rhamnoides";"plants";"140";14248377,4173675;0,0575579147005904
"Coprosma_rhamnoides";"plants";"15";27597058,426092;0,111481408884042
"Coprosma_rhamnoides";"plants";"150";6782236,32761389;0,0273976003322247
"Coprosma_rhamnoides";"plants";"151";45702011,5277791;0,184618397672104
"Coprosma_rhamnoides";"plants";"152";4749471,33302268;0,0191860181324162
"Coprosma_rhamnoides";"plants";"16";39397662,0905046;0,159151270995758
"Coprosma_rhamnoides";"plants";"163";2984166,57936184;0,0120548715754016
"Coprosma_rhamnoides";"plants";"17";0,999999999999996;0
"Coprosma_rhamnoides";"plants";"18";25772900,0256698;0,104112516419643
"Coprosma_rhamnoides";"plants";"2";34844963,3869668;0,140760133931447
"Coprosma_rhamnoides";"plants";"28";9091234,66960668;0,0367250581224492
"Coprosma_rhamnoides";"plants";"29";18853638,5658104;0,0761613836567392
"Coprosma_rhamnoides";"plants";"3";30541503,8134918;0,123375826288816
"Coprosma_rhamnoides";"plants";"30";14879579,5179252;0,0601077263842887
"Coprosma_rhamnoides";"plants";"31";34614141,3200398;0,139827702302043
"Coprosma_rhamnoides";"plants";"32";0,999999999999996;0
"Coprosma_rhamnoides";"plants";"33";52134566,0631574;0,210603423222307
"Coprosma_rhamnoides";"plants";"4";53480973,1935326;0,216042385844599
"Coprosma_rhamnoides";"plants";"43";7345335,56794525;0,0296723028733124
"Coprosma_rhamnoides";"plants";"44";15962994,5223377;0,0644843028153621
"Coprosma_rhamnoides";"plants";"45";69380761,8357064;0,280271365457192
"Coprosma_rhamnoides";"plants";"46";133202658,889869;0,538087077161421
"Coprosma_rhamnoides";"plants";"5";44627456,1123585;0,180277610544495
"Coprosma_rhamnoides";"plants";"57";66620724,004842;0,269121883061033
"Coprosma_rhamnoides";"plants";"58";82589909,6514947;0,333631199657102
"Coprosma_rhamnoides";"plants";"59";31351101,2669015;0,126646286009994
"Coprosma_rhamnoides";"plants";"60";94440946,8471399;0,381504793675086
"Coprosma_rhamnoides";"plants";"71";118003896,532868;0,476689971858074
"Coprosma_rhamnoides";"plants";"72";145999446,863614;0,589781137527244
"Coprosma_rhamnoides";"plants";"73";138051383,264173;0,557674043126377
"Coprosma_rhamnoides";"plants";"74";247548517,854475;1
"Coprosma_rhamnoides";"plants";"75";82089932,5978728;0,331611486269298
"Coprosma_rhamnoides";"plants";"84";0,999999999999996;0
"Coprosma_rhamnoides";"plants";"85";62387274,2440807;0,252020387909478
"Coprosma_rhamnoides";"plants";"86";0,999999999999996;0
"Coprosma_rhamnoides";"plants";"87";43391372,5288222;0,17528431226405
"Coprosma_rhamnoides";"plants";"88";127222731,446486;0,513930489518046
"Coprosma_rhamnoides";"plants";"89";60522676,8326837;0,244488137524423
"Coprosma_rhamnoides";"plants";"99";169852928,604274;0,686139952533527
"Coprosma_rigida";"plants";"1";3195380,22462679;0,0229198601771429
"Coprosma_rigida";"plants";"100";0,999999999999996;0
"Coprosma_rigida";"plants";"101";29680331,183589;0,212891481729762
"Coprosma_rigida";"plants";"102";129483249,966627;0,928759234185705
"Coprosma_rigida";"plants";"103";0,999999999999996;0
"Coprosma_rigida";"plants";"113";125516020,585539;0,900303036559953
"Coprosma_rigida";"plants";"114";104101018,719573;0,74669721579277
"Coprosma_rigida";"plants";"115";0,999999999999996;0
"Coprosma_rigida";"plants";"116";76375053,4903901;0,547824029965065
"Coprosma_rigida";"plants";"117";0,999999999999996;0
"Coprosma_rigida";"plants";"125";0,999999999999996;0
"Coprosma_rigida";"plants";"126";0,999999999999996;0
"Coprosma_rigida";"plants";"127";33749913,284868;0,242081836358675
"Coprosma_rigida";"plants";"129";0,999999999999996;0
"Coprosma_rigida";"plants";"130";0,999999999999996;0
"Coprosma_rigida";"plants";"138";0,999999999999996;0
"Coprosma_rigida";"plants";"139";31893924,9577752;0,228769177685949
"Coprosma_rigida";"plants";"14";0,999999999999996;0
"Coprosma_rigida";"plants";"140";0,999999999999996;0
"Coprosma_rigida";"plants";"15";15079816,9881857;0,108164712120086
"Coprosma_rigida";"plants";"150";9029633,28186652;0,0647678709795607
"Coprosma_rigida";"plants";"151";25558919,9941561;0,183329366702446
"Coprosma_rigida";"plants";"152";0,999999999999996;0
"Coprosma_rigida";"plants";"16";22857700,5864216;0,163954022875989
"Coprosma_rigida";"plants";"163";0,999999999999996;0
"Coprosma_rigida";"plants";"17";0,999999999999996;0
"Coprosma_rigida";"plants";"18";0,999999999999996;0
"Coprosma_rigida";"plants";"2";19463314,3746358;0,139606722636394
"Coprosma_rigida";"plants";"28";0,999999999999996;0
"Coprosma_rigida";"plants";"29";10475734,4993439;0,0751404857387521
"Coprosma_rigida";"plants";"3";16822925,7444656;0,120667706650306
"Coprosma_rigida";"plants";"30";8665747,60188203;0,0621577867549932
"Coprosma_rigida";"plants";"31";20775700,5096312;0,14902022400759
"Coprosma_rigida";"plants";"32";0,999999999999996;0
"Coprosma_rigida";"plants";"33";31591612,0369981;0,226600743397915
"Coprosma_rigida";"plants";"4";30118803,5023099;0,216036562025452
"Coprosma_rigida";"plants";"43";0,999999999999996;0
"Coprosma_rigida";"plants";"44";0,999999999999996;0
"Coprosma_rigida";"plants";"45";39560701,8408934;0,283761540663131
"Coprosma_rigida";"plants";"46";76143909,8598881;0,546166079743973
"Coprosma_rigida";"plants";"5";25087381,2289415;0,179947106943251
"Coprosma_rigida";"plants";"57";0,999999999999996;0
"Coprosma_rigida";"plants";"58";45725815,3914954;0,327982752175987
"Coprosma_rigida";"plants";"59";16980031,1267813;0,121794594303578
"Coprosma_rigida";"plants";"60";0,999999999999996;0
"Coprosma_rigida";"plants";"71";65101578,6614063;0,466961494213607
"Coprosma_rigida";"plants";"72";83253092,9357197;0,597158926169205
"Coprosma_rigida";"plants";"73";0,999999999999996;0
"Coprosma_rigida";"plants";"74";139415302,835629;1
"Coprosma_rigida";"plants";"75";48691447,8577087;0,349254681635421
"Coprosma_rigida";"plants";"84";0,999999999999996;0
"Coprosma_rigida";"plants";"85";0,999999999999996;0
"Coprosma_rigida";"plants";"86";0,999999999999996;0
"Coprosma_rigida";"plants";"87";24921514,7196808;0,178757377357784
"Coprosma_rigida";"plants";"88";71156316,2387851;0,510390999423282
"Coprosma_rigida";"plants";"89";33326693,433664;0,239046159172372
"Coprosma_rigida";"plants";"99";0,999999999999996;0
"Coprosma_robusta";"plants";"1";0,999999999999996;0
"Coprosma_robusta";"plants";"100";158600941,133105;0,350177266962657
"Coprosma_robusta";"plants";"101";92101828,7712761;0,203352932864985
"Coprosma_robusta";"plants";"102";395866345,799912;0,874038921762955
"Coprosma_robusta";"plants";"103";184703308,239634;0,407809053804206
"Coprosma_robusta";"plants";"113";406483628,319129;0,897480970542928
"Coprosma_robusta";"plants";"114";341028554,036652;0,752961782940135
"Coprosma_robusta";"plants";"115";211896802,091697;0,467849954875091
"Coprosma_robusta";"plants";"116";234000680,293363;0,516653421307503
"Coprosma_robusta";"plants";"117";0,999999999999996;0
"Coprosma_robusta";"plants";"125";0,999999999999996;0
"Coprosma_robusta";"plants";"126";128202220,27315;0,283059499684821
"Coprosma_robusta";"plants";"127";104350564,507849;0,230397090361033
"Coprosma_robusta";"plants";"129";0,999999999999996;0
"Coprosma_robusta";"plants";"130";0,999999999999996;0
"Coprosma_robusta";"plants";"138";46559779,3574337;0,102799995522788
"Coprosma_robusta";"plants";"139";103913552,965016;0,229432206372502
"Coprosma_robusta";"plants";"14";0,999999999999996;0
"Coprosma_robusta";"plants";"140";0,999999999999996;0
"Coprosma_robusta";"plants";"15";0,999999999999996;0
"Coprosma_robusta";"plants";"150";17187771,4769222;0,0379491224058246
"Coprosma_robusta";"plants";"151";80211513,2629289;0,177100136478392
"Coprosma_robusta";"plants";"152";8244626,75986053;0,0182034262425867
"Coprosma_robusta";"plants";"16";66642495,6525818;0,147140909892649
"Coprosma_robusta";"plants";"163";5933850,03449475;0,0131014295105975
"Coprosma_robusta";"plants";"17";0,999999999999996;0
"Coprosma_robusta";"plants";"18";43306677,5839109;0,095617425941249
"Coprosma_robusta";"plants";"2";58194871,3252995;0,128489280231612
"Coprosma_robusta";"plants";"28";0,999999999999996;0
"Coprosma_robusta";"plants";"29";0,999999999999996;0
"Coprosma_robusta";"plants";"3";51387751,4494184;0,113459743634775
"Coprosma_robusta";"plants";"30";0,999999999999996;0
"Coprosma_robusta";"plants";"31";57553370,1423912;0,127072900664154
"Coprosma_robusta";"plants";"32";37628803,5893313;0,0830811673546882
"Coprosma_robusta";"plants";"33";87263369,5568915;0,192670030086594
"Coprosma_robusta";"plants";"4";90527068,1537624;0,199875996544819
"Coprosma_robusta";"plants";"43";12098401,6559264;0,0267122305375743
"Coprosma_robusta";"plants";"44";26623894,0043043;0,0587832712739858
"Coprosma_robusta";"plants";"45";117859009,181101;0,260222577099167
"Coprosma_robusta";"plants";"46";225195231,240961;0,497211745356773
"Coprosma_robusta";"plants";"5";77636145,6198338;0,171413945703443
"Coprosma_robusta";"plants";"57";110735658,400339;0,244494829798742
"Coprosma_robusta";"plants";"58";137595456,249617;0,30379895872847
"Coprosma_robusta";"plants";"59";52050283,4845577;0,114922557519394
"Coprosma_robusta";"plants";"60";154808330,948188;0,341803509101611
"Coprosma_robusta";"plants";"71";197463118,112451;0,435981619140049
"Coprosma_robusta";"plants";"72";262627329,319024;0,579858606028932
"Coprosma_robusta";"plants";"73";246755168,934631;0,544814237820678
"Coprosma_robusta";"plants";"74";452916152,607346;1
"Coprosma_robusta";"plants";"75";147948721,408814;0,326658079831689
"Coprosma_robusta";"plants";"84";0,999999999999996;0
"Coprosma_robusta";"plants";"85";101499476,09824;0,224102131792011
"Coprosma_robusta";"plants";"86";0,999999999999996;0
"Coprosma_robusta";"plants";"87";80838709,2720188;0,178484931449523
"Coprosma_robusta";"plants";"88";226826123,512007;0,500812615551527
"Coprosma_robusta";"plants";"89";99305087,9594765;0,219257111072446
"Coprosma_robusta";"plants";"99";309829025,408269;0,684075900823414
"Coprosma_rotundifolia";"plants";"1";7778213,46080154;0,0221043103031863
"Coprosma_rotundifolia";"plants";"100";121384655,450386;0,344953815743404
"Coprosma_rotundifolia";"plants";"101";76848236,3176649;0,21838915409864
"Coprosma_rotundifolia";"plants";"102";328869293,775128;0,934588626027548
"Coprosma_rotundifolia";"plants";"103";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"113";323886756,578803;0,920429132591264
"Coprosma_rotundifolia";"plants";"114";262868693,602319;0,747026541066712
"Coprosma_rotundifolia";"plants";"115";166752373,465266;0,473880882444411
"Coprosma_rotundifolia";"plants";"116";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"117";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"125";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"126";101656619,73742;0,288890211763781
"Coprosma_rotundifolia";"plants";"127";86432817,8471446;0,245626847247481
"Coprosma_rotundifolia";"plants";"129";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"130";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"138";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"139";81184285,5978297;0,230711442704368
"Coprosma_rotundifolia";"plants";"14";7102394,19149149;0,0201837509313531
"Coprosma_rotundifolia";"plants";"140";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"15";39760119,7421566;0,112991256898323
"Coprosma_rotundifolia";"plants";"150";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"151";65034774,2588052;0,184817374924451
"Coprosma_rotundifolia";"plants";"152";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"16";57271293,69309;0,162754930073254
"Coprosma_rotundifolia";"plants";"163";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"17";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"18";39660931,7525426;0,112709382095876
"Coprosma_rotundifolia";"plants";"2";50655325,8778021;0,143953514416122
"Coprosma_rotundifolia";"plants";"28";13185249,3171631;0,0374701541897847
"Coprosma_rotundifolia";"plants";"29";27224361,6866727;0,0773668396764348
"Coprosma_rotundifolia";"plants";"3";44367788,0853731;0,126085439057257
"Coprosma_rotundifolia";"plants";"30";21698359,2091926;0,0616629135990788
"Coprosma_rotundifolia";"plants";"31";52744540,5253491;0,149890694596281
"Coprosma_rotundifolia";"plants";"32";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"33";80177437,1915004;0,22785015680945
"Coprosma_rotundifolia";"plants";"4";77954116,2930227;0,221531870276242
"Coprosma_rotundifolia";"plants";"43";10578080,0549739;0,0300610381911172
"Coprosma_rotundifolia";"plants";"44";23385753,7443148;0,0664581917682223
"Coprosma_rotundifolia";"plants";"45";99916366,5554342;0,283944718627077
"Coprosma_rotundifolia";"plants";"46";194324525,857989;0,552236084913732
"Coprosma_rotundifolia";"plants";"5";64702833,9920751;0,18387405913115
"Coprosma_rotundifolia";"plants";"57";95023258,7883966;0,270039367882982
"Coprosma_rotundifolia";"plants";"58";119864046,620392;0,340632513182264
"Coprosma_rotundifolia";"plants";"59";44627061,2699299;0,12682224779752
"Coprosma_rotundifolia";"plants";"60";136645811,240138;0,388323333465113
"Coprosma_rotundifolia";"plants";"71";170999172,953494;0,485949538855672
"Coprosma_rotundifolia";"plants";"72";214072942,709128;0,608357608499531
"Coprosma_rotundifolia";"plants";"73";199577526,912136;0,567164189013353
"Coprosma_rotundifolia";"plants";"74";351886685,276248;1
"Coprosma_rotundifolia";"plants";"75";123732457,816134;0,351625856689133
"Coprosma_rotundifolia";"plants";"84";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"85";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"86";0,999999999999996;0
"Coprosma_rotundifolia";"plants";"87";62128858,0904262;0,176559272818781
"Coprosma_rotundifolia";"plants";"88";181650416,833442;0,516218498597229
"Coprosma_rotundifolia";"plants";"89";84610006,0079623;0,240446736943133
"Coprosma_rotundifolia";"plants";"99";238400320,954131;0,677491734148642
"Coprosma_rugosa";"plants";"1";2,71828182845905;1
"Coprosma_rugosa";"plants";"100";2,71828182845905;1
"Coprosma_rugosa";"plants";"101";2,71828182845905;1
"Coprosma_rugosa";"plants";"102";2,71828182845905;1
"Coprosma_rugosa";"plants";"103";0,999999999999996;0
"Coprosma_rugosa";"plants";"113";0,999999999999996;0
"Coprosma_rugosa";"plants";"114";2,71828182845905;1
"Coprosma_rugosa";"plants";"115";0,999999999999996;0
"Coprosma_rugosa";"plants";"116";0,999999999999996;0
"Coprosma_rugosa";"plants";"117";0,999999999999996;0
"Coprosma_rugosa";"plants";"125";0,999999999999996;0
"Coprosma_rugosa";"plants";"126";0,999999999999996;0
"Coprosma_rugosa";"plants";"127";0,999999999999996;0
"Coprosma_rugosa";"plants";"129";0,999999999999996;0
"Coprosma_rugosa";"plants";"130";0,999999999999996;0
"Coprosma_rugosa";"plants";"138";0,999999999999996;0
"Coprosma_rugosa";"plants";"139";0,999999999999996;0
"Coprosma_rugosa";"plants";"14";2,71828182845905;1
"Coprosma_rugosa";"plants";"140";0,999999999999996;0
"Coprosma_rugosa";"plants";"15";2,71828182845905;1
"Coprosma_rugosa";"plants";"150";0,999999999999996;0
"Coprosma_rugosa";"plants";"151";0,999999999999996;0
"Coprosma_rugosa";"plants";"152";0,999999999999996;0
"Coprosma_rugosa";"plants";"16";2,71828182845905;1
"Coprosma_rugosa";"plants";"163";0,999999999999996;0
"Coprosma_rugosa";"plants";"17";2,71828182845905;1
"Coprosma_rugosa";"plants";"18";2,71828182845905;1
"Coprosma_rugosa";"plants";"2";2,71828182845905;1
"Coprosma_rugosa";"plants";"28";2,71828182845905;1
"Coprosma_rugosa";"plants";"29";2,71828182845905;1
"Coprosma_rugosa";"plants";"3";0,999999999999996;0
"Coprosma_rugosa";"plants";"30";2,71828182845905;1
"Coprosma_rugosa";"plants";"31";2,71828182845905;1
"Coprosma_rugosa";"plants";"32";0,999999999999996;0
"Coprosma_rugosa";"plants";"33";2,71828182845905;1
"Coprosma_rugosa";"plants";"4";2,71828182845905;1
"Coprosma_rugosa";"plants";"43";2,71828182845905;1
"Coprosma_rugosa";"plants";"44";2,71828182845905;1
"Coprosma_rugosa";"plants";"45";2,71828182845905;1
"Coprosma_rugosa";"plants";"46";2,71828182845905;1
"Coprosma_rugosa";"plants";"5";2,71828182845905;1
"Coprosma_rugosa";"plants";"57";2,71828182845905;1
"Coprosma_rugosa";"plants";"58";2,71828182845905;1
"Coprosma_rugosa";"plants";"59";2,71828182845905;1
"Coprosma_rugosa";"plants";"60";0,999999999999996;0
"Coprosma_rugosa";"plants";"71";2,71828182845905;1
"Coprosma_rugosa";"plants";"72";2,71828182845905;1
"Coprosma_rugosa";"plants";"73";0,999999999999996;0
"Coprosma_rugosa";"plants";"74";2,71828182845905;1
"Coprosma_rugosa";"plants";"75";0,999999999999996;0
"Coprosma_rugosa";"plants";"84";0,999999999999996;0
"Coprosma_rugosa";"plants";"85";0,999999999999996;0
"Coprosma_rugosa";"plants";"86";0,999999999999996;0
"Coprosma_rugosa";"plants";"87";0,999999999999996;0
"Coprosma_rugosa";"plants";"88";2,71828182845905;1
"Coprosma_rugosa";"plants";"89";0,999999999999996;0
"Coprosma_rugosa";"plants";"99";0,999999999999996;0
"Coprosma_serrulata";"plants";"1";72274,316828804;0,0772401787669558
"Coprosma_serrulata";"plants";"100";0,999999999999996;0
"Coprosma_serrulata";"plants";"101";0,999999999999996;0
"Coprosma_serrulata";"plants";"102";0,999999999999996;0
"Coprosma_serrulata";"plants";"103";0,999999999999996;0
"Coprosma_serrulata";"plants";"113";0,999999999999996;0
"Coprosma_serrulata";"plants";"114";0,999999999999996;0
"Coprosma_serrulata";"plants";"115";0,999999999999996;0
"Coprosma_serrulata";"plants";"116";0,999999999999996;0
"Coprosma_serrulata";"plants";"117";0,999999999999996;0
"Coprosma_serrulata";"plants";"125";0,999999999999996;0
"Coprosma_serrulata";"plants";"126";0,999999999999996;0
"Coprosma_serrulata";"plants";"127";0,999999999999996;0
"Coprosma_serrulata";"plants";"129";0,999999999999996;0
"Coprosma_serrulata";"plants";"130";0,999999999999996;0
"Coprosma_serrulata";"plants";"138";0,999999999999996;0
"Coprosma_serrulata";"plants";"139";0,999999999999996;0
"Coprosma_serrulata";"plants";"14";0,999999999999996;0
"Coprosma_serrulata";"plants";"140";0,999999999999996;0
"Coprosma_serrulata";"plants";"15";278915,905455124;0,298082862436671
"Coprosma_serrulata";"plants";"150";0,999999999999996;0
"Coprosma_serrulata";"plants";"151";0,999999999999996;0
"Coprosma_serrulata";"plants";"152";0,999999999999996;0
"Coprosma_serrulata";"plants";"16";0,999999999999996;0
"Coprosma_serrulata";"plants";"163";0,999999999999996;0
"Coprosma_serrulata";"plants";"17";0,999999999999996;0
"Coprosma_serrulata";"plants";"18";0,999999999999996;0
"Coprosma_serrulata";"plants";"2";0,999999999999996;0
"Coprosma_serrulata";"plants";"28";104944,650398258;0,112155725970333
"Coprosma_serrulata";"plants";"29";202620,600588767;0,216544291280239
"Coprosma_serrulata";"plants";"3";0,999999999999996;0
"Coprosma_serrulata";"plants";"30";157969,043040074;0,168824130664758
"Coprosma_serrulata";"plants";"31";100442,690512661;0,107344376476177
"Coprosma_serrulata";"plants";"32";0,999999999999996;0
"Coprosma_serrulata";"plants";"33";0,999999999999996;0
"Coprosma_serrulata";"plants";"4";0,999999999999996;0
"Coprosma_serrulata";"plants";"43";80451,6022178082;0,0859794343178145
"Coprosma_serrulata";"plants";"44";149392,968983609;0,159658680367118
"Coprosma_serrulata";"plants";"45";543817,739725139;0,581189628979256
"Coprosma_serrulata";"plants";"46";0,999999999999996;0
"Coprosma_serrulata";"plants";"5";0,999999999999996;0
"Coprosma_serrulata";"plants";"57";489670,326188659;0,523321025671166
"Coprosma_serrulata";"plants";"58";572996,597069452;0,612373754136108
"Coprosma_serrulata";"plants";"59";285501,371625534;0,305120903674921
"Coprosma_serrulata";"plants";"60";0,999999999999996;0
"Coprosma_serrulata";"plants";"71";811454,478321099;0,867219251540015
"Coprosma_serrulata";"plants";"72";935696,877230716;1
"Coprosma_serrulata";"plants";"73";0,999999999999996;0
"Coprosma_serrulata";"plants";"74";0,999999999999996;0
"Coprosma_serrulata";"plants";"75";0,999999999999996;0
"Coprosma_serrulata";"plants";"84";0,999999999999996;0
"Coprosma_serrulata";"plants";"85";0,999999999999996;0
"Coprosma_serrulata";"plants";"86";0,999999999999996;0
"Coprosma_serrulata";"plants";"87";0,999999999999996;0
"Coprosma_serrulata";"plants";"88";0,999999999999996;0
"Coprosma_serrulata";"plants";"89";0,999999999999996;0
"Coprosma_serrulata";"plants";"99";0,999999999999996;0
"Coprosma_tenuifolia";"plants";"1";0,999999999999996;0
"Coprosma_tenuifolia";"plants";"100";22851272,3215048;0,37071955535405
"Coprosma_tenuifolia";"plants";"101";14651534,8461647;0,237694001190797
"Coprosma_tenuifolia";"plants";"102";61640319,1096855;1
"Coprosma_tenuifolia";"plants";"103";0,999999999999996;0
"Coprosma_tenuifolia";"plants";"113";59412564,6772128;0,963858810259406
"Coprosma_tenuifolia";"plants";"114";47139513,14904;0,764751279595246
"Coprosma_tenuifolia";"plants";"115";30292051,8926917;0,491432423155063
