"cell_id";"bin.communicability";"weighted.communicability";"scaled.bin.communicability";"scaled.weighted.communicability"
669;105020008757,891;3454741,49367748;0,00136549688356037;0,139655982528301
670;0;0;0;0
671;115756020303,992;593402,821831789;0,0015050892382122;0,0239879754446604
672;78232794109,2551;214449,797329111;0,00101720270081754;0,00866901248727352
673;464206424419,298;253742,152131007;0,00603573008010847;0,0102573838388643
674;2890119607409,51;234235,191349501;0,0375780707287163;0,00946882591663834
675;3334114193435,02;260774,526109478;0,043351001341712;0,010541663603144
676;3426910981019,5;188314,415473419;0,0445575687925218;0,0076125043698098
677;2880410910783,84;215764,308507007;0,037451835784132;0,00872215086258449
678;63117361645,6781;107356,880017599;0,000820668000746581;0,00433984151562987
679;561829255,712737;41921,5589425756;7,3050469795466e-06;0,00169465545076469
680;9787253,60034017;7105,7107211169;1,2725636236319e-07;0,000287244360869133
681;3923305308,935;843660,691561895;5,10118141863523e-05;0,0341045091264307
682;312381759269,735;1505295,5527931;0,00406166714142348;0,0608507264018255
683;7420979453800,57;4692695,13465717;0,0964894636458395;0,189699562452271
684;13565791418732,2;1447804,75116389;0,176385872791285;0,0585266930689232
685;13720849740754,2;1305215,83116993;0,178401980559656;0,0527626161457008
686;13846086599335,9;728331,686228752;0,180030342070217;0,0294423989270748
687;22475744721081;4087930,67635498;0,292235353389539;0,165252299241129
688;28907235395638,7;12510747,3755535;0,375859232083;0,50573992875989
689;5586143990700,63;6292405,82982756;0,0726324659523331;0,254366967901829
690;976549030892,643;3680802,88154314;0,0126973390509036;0,148794387034649
691;586250388063,632;1167749,93861941;0,007622576758039;0,0472056347265681
692;139519671311,018;79143,5899649874;0,00181407027692948;0,00319933512756458
693;356656038920,26;56575,2389854074;0,00463733259412827;0,0022870222277818
694;925548058505,344;64551,7073236629;0,0120342114271576;0,00260946647575915
695;3331678472351,15;99263,7768684419;0,0433193314762399;0,00401268237099724
696;4434307834685,79;115387,797367388;0,0576559990865155;0,00466448683428568
697;4743055303368,82;161128,608391915;0,0616704122567311;0,00651353340317145
698;2001513092806,35;329290,616610122;0,0260241826577358;0,013311388039944
699;362583145637,2;613728,460380789;0,00471439834422899;0,0248096279553535
700;174547280703,294;3318669,11522617;0,00226950816947421;0,134155333133156
701;73478841030,0714;3380537,94038127;0,000955390592905963;0,136656345605643
702;19095639380,6498;1272667,80033704;0,000248286363448917;0,0514468802987067
703;0;0;0;0
704;110396979094,225;1147320,94256484;0,00143540962041976;0,0463798040468225
705;74390079182,6134;131940,232250253;0,000967238743293628;0,00533360970817733
706;696957190075,378;2809596,78599763;0,00906201477488849;0,113576370438988
707;3600185562032,22;296354,236837538;0,0468105289966917;0,0119799534054037
708;7611138412144,75;329647,517749389;0,0989619588214844;0,0133258155678389
709;3057639275145,22;259623,896893225;0,0397562040857181;0,0104951500639933
710;58744704621,1016;117315,382047799;0,000763813601184469;0,00474240836124855
711;8532174824,36035;71875,5128517692;0,000110937508675279;0,00290552719658174
712;64401752,7146875;15567,3977369335;8,37367980329027e-07;0,000629303301083186
713;0;0;0;0
714;71986549,8504163;68038,2367311862;9,3598744317017e-07;0,0027504074668326
715;30651457139,7952;2452898,59441936;0,000398538047139802;0,0991570465902722
716;1035420700337,71;4437645,74853187;0,0134628034810443;0,179389334414152
717;16060762207600,8;4843386,71829353;0,208826118008064;0,195791184997691
718;5648351249120,9;1546712,8809511;0,0734413005593034;0,0625249986066167
719;11416026268790,6;517389,349283538;0,148434079153565;0,0209151735538266
720;5184349306833,12;576275,382352453;0,0674082292079138;0,0232956083332403
721;15073317797888,9;1017230,55786115;0,19598711446866;0,0411209733856785
722;5300717557879,71;1489030,83701126;0,0689212788260662;0,0601932344108291
723;2533550513463,26;5961860,72006291;0,0329418686152693;0,241004867681425
724;501022066796,131;604185,102791533;0,00651441643260852;0,024423843090354
725;0;0;0;0
726;203736778986,818;9260,32940772904;0,00264903745546704;0,000374343609887719
727;289261577017,789;25983,5810630113;0,0037610526472354;0,00105037165576631
728;286449303424,755;38894,8479109482;0,00372448675019897;0,0015723023590139
729;2157626761829,24;81524,5383775595;0,028054012316419;0,00329558362850611
730;3454512949031,21;104611,239528864;0,0449164566058623;0,00422885054254968
731;3763356691359,9;225566,482507131;0,0489321215505223;0,00911839823547942
732;705722043964,357;1098116,62889036;0,00917597763598341;0,044390747330592
733;243597517828,791;2062229,8349738;0,00316731692724473;0,0833644816347376
734;1142083537783,38;2347205,52471424;0,0148496608413359;0,094884463671083
735;0;0;0;0
736;26213931608,7861;276662,592197437;0,000340840210746723;0,0111839297420286
737;28986007297,8044;191577,696175495;0,000376883444403982;0,00774442065748228
738;0;0;0;0
739;0;0;0;0
740;901782322159,736;169717,739595344;0,0117252032743374;0,006860744203017
741;1064154235436,16;174147,176931916;0,0138364042176531;0,00703980171699269
742;1052403420026,99;225413,384459625;0,0136836171248858;0,00911220933298503
743;349312566741,289;97295,4153210896;0,00454185089979691;0,00393311246211419
744;7180741618,45521;42534,2739260989;9,33658301653507e-05;0,00171942410948788
745;150119299,595695;13680,0156963432;1,951889341704e-06;0,000553006943232016
746;1076024,76787415;2598,04254905506;1,39907479016995e-08;0,000105024409352374
747;1833028799,00081;393423,853882163;2,38335069870574e-05;0,0159039380991421
748;162319066788,7;1243120,99166164;0,00211051381983192;0,0502524671700574
749;1674785725926,9;7438623,29286399;0,0217759902749271;0,300702164409123
750;8172503505536,08;4648123,10099553;0,106260970644389;0,187897763051161
751;2748258476554,37;1120031,94513142;0,0357335561988458;0,0452766616682247
752;3099223922741,76;1560915,94876467;0,0402968982578919;0,0630991496376127
753;1745793535489,37;415897,991822291;0,0226992518877644;0,0168124424897742
754;4425282822939,43;524420,8263559;0,0575386535867436;0,0211994170611811
755;3219186501267,26;690858,008628216;0,0418566822367532;0,027927546578837
756;1062361369506,65;763266,430978752;0,0138130929185175;0,0308546163422896
757;494250140321,125;297358,715603931;0,00642636612098992;0,0120205588947888
758;409116354222,743;81338,4261662651;0,00531943496588943;0,0032880601470021
759;0;0;0;0
760;304191643485,147;34363,7324689635;0,00395517717144418;0,00138913456479323
761;800206427512,697;46428,6296902059;0,0104044876390421;0,00187685125173469
762;1293906265972,13;85326,2619607485;0,0168236985951635;0,00344926616691975
763;1378888407762,42;121475,176541567;0,0179286580323737;0,00491056571490471
764;535972349752,35;203501,21762927;0,00696884890715052;0,00822642230850935
765;663706625485,032;861627,911147785;0,00862968247115186;0,03483082387651
766;127406244667,529;849339,244188987;0,00165656842060175;0,0343340614237376
767;0;0;0;0
768;71831647542,813;267699,604958397;0,00093397336394098;0,0108216060221359
769;58106843104,5136;128720,793408672;0,000755519963397293;0,00520346570306622
770;9981397782,68221;91321,1751034336;0,000129780674435574;0,00369160716020267
771;376873143671,868;129799,549214929;0,00490020053576572;0,00524707380002705
772;538056304935,739;228169,643751647;0,00699594502285318;0,00922362956521789
773;1244365329013,34;240173,518093324;0,0161795547236672;0,00970887943656172
774;2785218392779,67;193128,501087585;0,0362141184366443;0,00780711107414705
775;393810530873,509;162465,782207318;0,00512042475506487;0,0065675879028621
776;20423801477,7339;48316,7487301737;0,000265555465078992;0,00195317740237134
777;357287305,496041;13679,2752477352;4,64554048281653e-06;0,000552977011013338
778;0;0;0;0
779;0;0;0;0
780;0;0;0;0
781;723918292,576169;114701,671712778;9,41256989174299e-06;0,00463675059045738
782;29305236368,686;1434951,00120887;0,00038103414203376;0,0580070874537343
783;1397780485860,21;4827270,79423069;0,0181742976402125;0,19513970782828
784;9208829577193,77;7178591,33121072;0,119735545993771;0,290190518556631
785;13695492160156,2;7808042,08922914;0,178072274842709;0,315635711554464
786;2738573536987,42;791101,275009765;0,0356076301495858;0,0319798242627049
787;2501280763260,25;587351,803354723;0,0325222891098337;0,0237433664247792
788;1685890591877,34;308844,338617131;0,0219203785684249;0,0124848587475545
789;3130888888824,71;295582,262668506;0,0407086142062688;0,0119487467836464
790;2641116915860,32;522613,225732672;0,0343404743570342;0,0211263458222715
791;850017183676,131;365618,190151456;0,0110521397685116;0,0147799097759607
792;471642556613,207;306670,971482747;0,00613241656353788;0,0123970016030756
793;424362211701,222;127950,776510671;0,00551766548519992;0,00517233820288985
794;330389391159,548;160681,792173282;0,00429580695455689;0,00649547110874599
795;326132916908,424;158340,614006082;0,00424046319298604;0,00640083029761363
796;310368576457,916;68865,9863075562;0,00403549122610896;0,00278386877807308
797;1078258918027,5;57262,8476636345;0,0140197968906293;0,00231481842200604
798;1499470005387,37;185343,47273531;0,0194964906551188;0,00749240567996996
799;496116175870,47;250543,428462305;0,00645062879014583;0,0101280772329702
800;226846772202,239;1006012,93695904;0,00294951946920889;0,0406675073675753
801;244789356337,268;8301196,39547616;0,00318281351487866;0,335571197119168
802;132876093464,628;193816,047929438;0,00172768878684743;0,00783490476867061
803;191350804718,96;622970,603816116;0,00248799186555846;0,0251832364075315
804;168402534274,05;1013833,7504012;0,00218961261244045;0,0409836593538914
805;32970057974,2093;93425,8263838863;0,000428685085319087;0,00377668650492035
806;331929586195,586;104367,593144755;0,00431583296242587;0,00421900127445699
807;423737760138,791;108542,829650182;0,00550954620704979;0,00438778286275253
808;407994371472,153;128441,340857622;0,00530484666059923;0,00519216899080618
809;376410274559,205;92413,7653239341;0,00489418219375344;0,0037357745055812
810;118985932433,959;57405,7630042266;0,00154708537780319;0,00232059569429842
811;2616114748,20285;19841,990325618;3,40153898096006e-05;0,000802101303183616
812;0;0;0;0
813;4473835,23387265;5778,14985544171;5,81699443912558e-08;0,000233578459266569
814;80297175,002353;21753,674030643;1,04404430661578e-06;0,000879380042156479
815;1691223531,00432;77563,4809891112;2,19897188002934e-05;0,00313546011059685
816;43360132413,1731;691535,967840691;0,000563779477656009;0,0279549526988335
817;770049278898,463;1553795,60207819;0,010012376717163;0,0628113136260727
818;4201025647530,99;4043262,40073849;0,0546228047141518;0,163446609313103
819;12766154343974,7;6073580,5216837;0,165988788021676;0,245521077849906
820;6026040627939,62;7072041,23616734;0,0783521139921967;0,285883290869986
821;0;0;0;0
822;2607162882734,05;1490917,57518316;0,0338989953763468;0,0602695047406502
823;0;0;0;0
824;409093698292,23;1318938,17647041;0,00531914038771451;0,0533173342393811
825;1125729762429,01;273587,793771471;0,014637024891816;0,0110596327443977
826;331402244453,816;320986,33392411;0,00430897633088036;0,0129756920812651
827;1022580043851,99;1033496,24903408;0,0132958459972134;0,0417785048063114
828;401651396220,439;1619953,74918861;0,00522237368196253;0,0654857195270255
829;1368693866661,06;962808,559320642;0,0177961060142594;0,0389209946922689
830;1583914100466,68;568521,249688249;0,0205944542720492;0,0229821518798831
831;653758380718,374;269608,954536332;0,00850033286066872;0,0108987904053335
832;1731060937916,89;228994,703861078;0,0225076949043866;0,00925698215626947
833;558782566787,096;134446,317188728;0,00726543315469222;0,0054349167828232
834;1016065360837,88;1149003,87700545;0,0132111404305471;0,0464478357253908
835;241435206614,8;4360437,12521521;0,00313920200648902;0,176268219225453
836;0;0;0;0
837;526144427881,074;1051815,08845619;0,00684106376557774;0,0425190335905794
838;0;0;0;0
839;33861393188,5258;149581,636808879;0,000440274452638249;0,006046753568962
840;152097385331,84;96951,6334881132;0,00197760891590769;0,00391921527480001
841;22302581950,3796;82144,7646633336;0,000289983846971494;0,00332065592739973
842;20307579646,0454;55421,3236406698;0,000264044319242599;0,00224037584873471
843;51508104072,9932;73235,3097429034;0,000669721478998553;0,00296049622138948
844;49064469658,8613;48976,5541746429;0,000637948722392235;0,00197984966650268
845;5937755951,49214;24114,5323336011;7,72042141588127e-05;0,00097481641171209
846;301750392,536297;8611,19972102224;3,92343540526009e-06;0,00034810290726171
847;1265201,1628518;4598,34916441468;1,64504675383708e-08;0,000185885679649198
848;71817113,736434;28054,9983275399;9,33784391691296e-07;0,00113410753407537
849;642529020,582504;50084,8295249696;8,35432586208566e-06;0,00202465107443581
850;11703768023,0751;77500,0812055549;0,000152175370678798;0,00313289720999174
851;137596433633,24;205962,444462472;0,0017890638511406;0,00832591601947002
852;546772047761,68;280266,600603904;0,00710926932940672;0,0113296197555843
853;7219155576255,04;2518583,87469243;0,0938652982217838;0,101812337115184
854;29138479792956,9;7341093,94599898;0,378865930593251;0,296759595395869
855;14703707581496;8364851,33197231;0,191181348361936;0,338144412138415
856;16793035220275,9;8465752,03562145;0,218347318096976;0,342223266354195
857;5299337133621,21;5358209,98467236;0,0689033301985117;0,216602626092819
858;2546911785037,24;1895802,84180492;0,0331155952689848;0,0766367640058595
859;930561288512,636;401431,502086778;0,0120993947196796;0,0162276427756868
860;306968249337,802;222920,308904177;0,00399127930744206;0,00901142815533381
861;306715468327,623;215150,265150517;0,00398799258440989;0,00869732850513098
862;619381050436,888;259919,81629492;0,00805335006263152;0,0105071124394326
863;1064473712899,08;896504,282543108;0,0138405581449394;0,0362406815816812
864;1451457705805,07;9082042,12609425;0,0188722225158604;0,367136446765797
865;1648705686372,36;5523239,94575374;0,0214368909627479;0,223273869485011
866;730856901828,754;816040,035366112;0,00950278745525975;0,0329879596288321
867;1935939673289,67;591559,096587054;0,0251715803674346;0,0239134438882366
868;2054736466475,43;266557,28752683;0,026716206508593;0,010775428482208
869;0;0;0;0
870;1210452228998,99;1745419,13135195;0,0157386079657191;0,0705575870607835
871;1046079164449,02;1138014,75826342;0,0136013875442117;0,0460036067786383
872;516291644453,095;2672872,49102443;0,00671295536771693;0,108049367684971
873;358847527818,916;11568188,7065563;0,0046658268905663;0,467637524498886
874;113984621865,683;543461,584556921;0,00148205706486102;0,0219691290062033
875;17175589498,9515;246731,704588553;0,000223321386196023;0,00997399043843299
876;4284127782,77603;177884,218025954;5,57033198277614e-05;0,00719086950214873
877;1125690307,09311;28500,4708069112;1,46365118834963e-05;0,0011521155085967
878;389270498,854277;14705,9725394533;5,06139410322197e-06;0,000594480671792718
879;337671097,34871;11286,6626983996;4,39048555176807e-06;0,000456256993901053
880;955772953,718225;14932,3036857882;1,24272032075552e-05;0,00060362998113352
881;126113754,875524;10064,6236959425;1,63976313936164e-06;0,000406856754291697
882;13296407,3445308;3495,42647362281;1,72883272494889e-07;0,000141300649968342
883;384598,061685646;3893,95636047949;5,00064188592682e-09;0,000157410996579722
884;74371546,0622191;42911,4225389053;9,66997770945212e-07;0,00173467013011694
885;10435388973,4925;271421,656403109;0,000135683583448317;0,0109720678591455
886;212576102489,521;368724,925425561;0,0027639685894336;0,0149054978027217
887;806196331398,07;169142,946029625;0,0104823698939099;0,00683750849628807
888;2472126802937,08;307724,769971616;0,0321432218974465;0,0124396008145128
889;13109264031270,2;1245978,71455242;0,170449987504162;0,0503679890112243
890;15412668926759,9;1381300,19704456;0,200399444217883;0,0558382838593951
891;29659555685282,8;7439096,47771559;0,385641091969497;0,300721292640711
892;23391967817962,7;12720038,1852674;0,304148319292276;0,514200392073347
893;30516392863369,1;20393506,1629477;0,396781907041153;0,824396020829833
894;5682020952947;6701746,12435915;0,0738790826180627;0,27091431916555
895;2640375242598,19;3619751,41077351;0,0343308309325094;0,146326415653654
896;676991434647,348;2014112,09573791;0,00880241494112962;0,0814193490792838
897;308444864878,162;341494,727346674;0,00401047863852597;0,0138047323549721
898;307062975026,543;166418,483284671;0,00399251095495665;0,00672737362159348
899;516,094092169473;30,1692970019916;6,71038674264429e-12;1,21957686927142e-06
900;493656234966,09;823638,193901013;0,00641864401240298;0,0332951109157053
901;73772081524,1281;972039,26346092;0,000959203380445252;0,0392941407173761
902;229211527800,564;696223,019094243;0,00298026662337586;0,0281444241105652
903;1464576442839,16;528329,515851068;0,0190427956737582;0,0213574236364473
904;543733017118,515;239586,128700092;0,00706975507949029;0,0096851345505873
905;980368569909,446;450212,625278745;0,0127470016693491;0,0181995922545916
906;5108172392687,86;1141446,19077548;0,0664177575816507;0,0461423205086898
907;1670550868741,85;473375,296317315;0,0217209275839512;0,0191359302086155
908;1858831684514,71;600517,248692324;0,024169002671859;0,0242755721505651
909;2286482391333;9859001,3048171;0,0297294260075587;0,398544584737191
910;125359262173,586;2190082,43869482;0,00162995303321757;0,0885328512578013
911;3248156660,87095;285048,778093253;4,22333596254047e-05;0,0115229365919154
912;555758282,079282;156846,61909873;7,22611063518035e-06;0,00634043639345024
913;16764139,4518411;7381,37064879137;2,17971607961237e-07;0,000298387758461547
914;0;0;0;0
915;1696634,9920485;1527,1122729356;2,20600799941148e-08;6,17326550476073e-05
916;292763,951894556;1416,13804951041;3,8065914168075e-09;5,72465844584988e-05
917;13419,6510538919;316,798158024704;1,74485718571989e-10;1,28063874252429e-05
918;1845344,62487078;12304,5217718125;2,39936404896425e-08;0,00049740337467454
919;210366926,24843;49524,7722772843;2,73524431766745e-06;0,00200201107507819
920;31533838705,9883;660592,736857528;0,000410010996847182;0,0267040899835008
921;2813200189351,3;251521,914665997;0,0365779448775948;0,0101676319876218
922;6296962487381,8;334490,648107949;0,0818747089636895;0,0135215963896385
923;7133027793486,23;397692,659205555;0,0927454428689824;0,0160765021542968
924;7710514621854,15;636741,810429776;0,100254073593357;0,025739929692326
925;17831990766946,1;1659401,41331702;0,231856082549725;0,0670803691708211
926;29332380186167,5;7508177,7189429;0,381387072857299;0,303513862977893
927;48985910800412,7;15944949,6518457;0,636927280119887;0,644565624973123
928;76909738881324,5;24737511,6420622;1;1
929;9100907726346,49;7330063,31828225;0,118332318620788;0,296313688472152
930;12912620344916,1;4065679,27721727;0,16789317624444;0,164352798941355
931;1345414901357,88;1225454,15696392;0,0174934269824258;0,0495382953101972
932;487874560746,053;292246,707601404;0,00634346921264246;0,0118139088454024
933;675481561003,666;192819,211282357;0,00878278317972146;0,00779460820766218
934;427,491940982595;23,0481302091988;5,55835902189495e-12;9,31707705394633e-07
935;39948593840,938;154465,374701535;0,000519421784835087;0,00624417592749674
936;32405233670,7762;429645,168287055;0,00042134109596678;0,01736816436931
937;54578845470,5845;222555,345951842;0,000709648040215067;0,0089966747331782
938;71146142395,2927;171301,025171683;0,000925060251538167;0,00692474763227246
939;83796760312,8094;219439,740494734;0,00108954680553671;0,0088707281342563
940;1383949840547,43;316583,429671401;0,0179944680696802;0,0127977071522869
941;4063489600865,25;571437,564623942;0,0528345260297323;0,0231000422715235
942;3994713192289,31;379560,899038879;0,0519402776604579;0,0153435359437485
943;4054192210050,35;730968,020949197;0,0527136389879853;0,0295489712759266
944;389799476561,022;437443,493031685;0,00506827200600046;0,0176834072626724
945;55261798907,1562;378014,764812744;0,000718527974622667;0,0152810343369375
946;538009114,71216;186797,054120306;6,99533144355534e-06;0,00755116589021378
947;0;0;0;0
948;0;0;0;0
949;16884,3848381147;506,35336973186;2,19535069078418e-10;2,04690502851906e-05
950;705604,020936908;8532,55955254176;9,1744430705413e-09;0,000344923922664619
951;84121640,3569115;42059,5095652645;1,09377097855858e-06;0,00170023202712714
952;11030156055,2649;111045,705500901;0,000143416896425626;0,00448896021183009
953;383756428886,14;755679,00126261;0,00498969876205529;0,0305478987618827
954;911898167145,944;206533,505342859;0,0118567320655327;0,00834900083449305
955;7871153958652,55;442018,306294698;0,10234274713633;0,0178683415167399
956;12236806842139,7;831108,503357662;0,159106077073304;0,0335970939754706
957;22022502308804,6;4328856,90868163;0,286342180185872;0,174991606727376
958;36108390882545,5;12624589,0815639;0,469490488561696;0,510341915720327
959;54719698219019,8;18820308,2899663;0,711479443500061;0,760800381311003
960;56198259420237,5;19459700,7162909;0,730704072561658;0,786647460660626
961;37530473007775,6;11691328,0668115;0,487980762302249;0,472615363904763
962;11988090625041,5;5839102,54370238;0,155872205515347;0,236042437420177
963;6013221022686,83;560664,555595023;0,0781854302218543;0,0226645494384206
964;699981179533,096;214140,493578416;0,00910133345548347;0,00865650905705102
965;675016613944,18;284722,734775496;0,00877673781971571;0,0115097564741059
966;75015392221,2005;46482,313566378;0,000975369222575998;0,00187902139224635
967;17681721763,0764;52465,350591998;0,000229902246714947;0,002120882300174
968;6181099117,69477;48140,4743569775;8,03682239414765e-05;0,00194605160994133
969;0;0;0;0
970;0;0;0;0
971;64427794051,5414;202896,839069363;0,000837706576418842;0,00820199064502384
972;204878383702,941;310437,260441824;0,00266388089054727;0,0125492517167319
973;625175306043,698;386844,991558809;0,00812868844878507;0,0156379912885434
974;10808511141911,1;659179,015482058;0,140535012849142;0,0266469410917317
975;6536843733311,03;332479,358260328;0,0849937059778308;0,0134402911283526
976;359376677873,345;265521,959778761;0,00467270703425324;0,010733575940083
977;8216506937,82488;189220,553721196;0,000106833114470761;0,00764913449901958
978;38561613,2561499;15117,4836875303;5,01387910257404e-07;0,000611115778590496
979;0;0;0;0
980;892,13074562178;122,045366932839;1,15997110196718e-11;4,93361534089468e-06
981;4034019,69681575;15128,629774814;5,24513508366014e-08;0,000611566352902295
982;174402347,372261;45542,8763312547;2,26762370941568e-06;0,00184104517019474
983;3497906268,79365;65667,8465374817;4,54806675938804e-05;0,00265458577595266
984;56152262114,0896;129800,232823896;0,000730106003879889;0,00524710143453521
985;508345643231,165;288746,61361036;0,00660963943741335;0,0116724195136665
986;5109086920708,7;1300742,72398823;0,0664296485077433;0,052581793302788
987;23814514157623,2;6669203,58919192;0,309642374347028;0,269598805477751
988;36277880630410,3;14588799,1654733;0,471694237401961;0,589744004027767
989;73103357908318,7;21788335,366251;0,950508465788979;0,880781207160845
990;59672381910232,9;22466450,9515957;0,775875497410157;0,908193648442597
991;31746976994567,8;14582734,6464338;0,412782275123245;0,589498849255242
992;10677242171907,3;5834807,0233624;0,138828220290578;0,235868793425497
993;4785336414570,32;546718,032688827;0,0622201620259605;0,0221007690910682
994;1452506798967,96;177876,034585776;0,0188858630921793;0,00719053869118049
995;515227743919,654;95136,8869834151;0,0066991222621972;0,00384585516764952
996;66741054790,8295;42351,303787608;0,000867784181322137;0,00171202764451039
997;86727935376,7041;32134,6721857637;0,00112765868976008;0,00129902605608576
998;0;0;0;0
999;0;0;0;0
1000;15794085039,487;19047,3003589017;0,000205358713593581;0,000769976408076342
1001;22886660820,6563;152889,783091413;0,000297578189102573;0,00618048352249982
1002;223472939869,292;340615,97007181;0,00290565204250818;0,0137692090861979
1003;2936161401102,91;232487,463799722;0,0381767178488741;0,00939817501306049
1004;7579427048872,22;242093,897887358;0,0985496396050395;0,0097865097100436
1005;3088371052435,82;191174,376949213;0,0401557864759017;0,00772811670451734
1006;116702584474,091;116746,965914534;0,00151739670647131;0,00471943045864095
1007;879353744,10732;23813,6003316917;1,14335811939786e-05;0,000962651404727406
1008;0;0;0;0
1009;26619772,6889733;13943,0303559328;3,4611705976598e-07;0,000563639162971627
1010;606621331,76648;38513,3835973957;7,88744495287557e-06;0,00155688187860859
1011;13083695106,0559;143940,795973747;0,000170117533830724;0,00581872574964243
1012;320745199713,773;1185132,25075627;0,00417041072273953;0,0479083049218717
1013;4660223306410,73;3830151,63221456;0,060593409549884;0,15483172631244
1014;24769401488020,4;8811683,97077283;0,322058062454754;0,356207370339948
1015;43660704894753,5;13060551,2181115;0,567687597563218;0,527965439979991
1016;39887548134022,8;11382868,9828256;0,518628053016423;0,460146078859072
1017;26036657710533,4;8250257,12060666;0,338535250401893;0,333512005572072
1018;11832289047469,2;1456016,34671614;0,153846433749138;0,0588586422023313
1019;7164224977688,48;549671,224161398;0,0931510765982867;0,0222201501959789
1020;3833252694010,84;196188,734137587;0,0498409271669189;0,0079308192746436
1021;4809765387107,66;138483,659621712;0,0625377937445526;0,0055981240807682
1022;603569142040,888;68678,3663623519;0,00784775960522015;0,00277628434727344
1023;94814247057,617;61970,8535478232;0,00123279897236318;0,00250513691289999
1024;11798403878,1599;17169,5379795741;0,000153405850153327;0,000694068919623266
1025;12415662074,641;11046,2881224988;0,000161431598328515;0,000446539986815663
1026;0;0;0;0
1027;0;0;0;0
1028;376892484983,073;192016,709668364;0,00490045201641675;0,00776216753110566
1029;1138313099829,16;174565,728742706;0,0148006366474034;0,00705672143862218
1030;3015537867101,61;167533,929028962;0,0392087908626856;0,00677246488867122
1031;3072355653150;180203,548538971;0,0399475501781484;0,00728462713414407
1032;105058179609,322;54385,5426143537;0,00136599319068593;0,00219850498309134
1033;1766115082,81411;15449,9148062851;2,29634778183204e-05;0,000624554119663961
1034;0;0;0;0
1035;174567587,521249;40095,4847503478;2,26977220388975e-06;0,00162083742821456
1036;4531814072,84847;328224,21162559;5,89238000123922e-05;0,0132682792180074
1037;90770859436,6796;1053675,19259101;0,00118022581739282;0,042594227254426
1038;1731539447145,54;2269775,72166134;0,0225139166031677;0,0917544074158998
1039;6762821272612,63;5894426,65886236;0,0879319234596284;0,238278883670734
1040;16357848073742,1;5914918,4365896;0,212688904053921;0,239107252264299
1041;23224170230165,3;8557703,13805955;0,301966572347896;0,345940337972738
1042;10668951889389,8;2805568,64704446;0,138720427927243;0,11341353518654
1043;7673201998593,65;1332846,71009914;0,0997689253689156;0,0538795788915507
1044;5145629780125,69;201709,466776341;0,0669047880667707;0,00815399178765279
1045;4533449776820,33;110756,988191253;0,0589450678517537;0,00447728897691263
1046;1609214612884,19;79248,5862223981;0,0209234179739875;0,00320357954223854
1047;595731608503,483;63037,3693442548;0,00774585399935796;0,00254825021434532
1048;225372154575,644;45008,7527233187;0,00293034611550826;0,00181945352364336
1049;35747422364,437;38271,2040213493;0,00046479708401555;0,00154709190540714
1050;47174225474,5938;91111,6025693492;0,000613371286403481;0,00368313530833992
1051;427546021433,883;401620,064509802;0,00555906218968716;0,0162352653056224
1052;1174691537759,78;266915,623776334;0,0152736383564165;0,0107899140236275
1053;2913051066137,91;192805,252789108;0,0378762313916173;0,00779404394342046
1054;8391532193127,24;236007,223767949;0,109108837387626;0,00954045933086721
1055;2747425501213,53;129657,259426484;0,0357227256414554;0,00524132181532853
1056;133734031319,321;77861,5167448431;0,00173884391319647;0,00314750803845816
1057;2010974254,90634;21552,7868959691;2,61471990954146e-05;0,000871259292681728
1058;0;0;0;0
1059;0;0;0;0
1060;0;0;0;0
1061;27236459,3998699;23428,6099031854;3,54135377340145e-07;0,000947088383107571
1062;726665037,735145;151379,132537022;9,44828377140151e-06;0,00611941632316914
1063;10250205405,1839;397824,827772402;0,000133275779560252;0,0160818449943027
1064;207538646566,136;1298191,4599286;0,00269847030538458;0,0524786598875706
1065;741295761573,849;1728235,3555459;0,00963851616656383;0,06986294258503
1066;4550098661567,26;2600683,13708259;0,059161540888707;0,105131153638773
1067;9836008812101,88;1874506,79814141;0,127890290035691;0,0757758834140015
1068;6324393312983,68;386333,249727097;0,0822313715398584;0,0156173044127122
1069;5116432235263,39;201354,066804467;0,0665251541571126;0,00813962494360576
1070;4777382322965,22;137120,926095913;0,0621167409024358;0,00554303634415518
1071;4516242882967,02;116961,859829459;0,0587213394383747;0,00472811742433235
1072;4433485173055,02;117708,490193571;0,0576453026306084;0,00475829953702482
1073;646448370667,19;86071,8167595571;0,00840528624943964;0,00347940480048954
1074;300690665676,662;109367,709705773;0,00390965656690946;0,00442112817522887
1075;971951289687,469;297063,735107202;0,012637558049537;0,0120086344740549
1076;998802825308,921;349195,29005333;0,0129866885499393;0,014116023272914
1077;1430360631400,42;647283,347790272;0,0185979129848241;0,0261660654133729
1078;2753159994678,76;180928,14446841;0,0357972869850335;0,00731391851720327
1079;6979921467108,2;193555,288142021;0,0907547154447965;0,00782436370087083
1080;7849785635356,75;196424,780613496;0,102064910758173;0,00794036132072018
1081;714235651961,965;101857,375200484;0,00928667373405162;0,00411752712537554
1082;4990119228,44186;27017,1130443947;6,48828002932354e-05;0,00109215160503275
1083;4470747,81504722;2585,58597304692;5,81298009858778e-08;0,000104520859270685
1084;26375,7921357254;230,829547370007;3,42944762514725e-10;9,3311546735169e-06
1085;2722337,64877676;5387,19959131283;3,53965269987129e-08;0,000217774514642481
1086;63304165,00409;37476,3560613964;8,23096865557839e-07;0,0015149606235121
