"x";"y";"direct.effect";"net.effect";"diag"
33;13;0;0,489262953541829;FALSE
34;13;0;7,62627808126304e-16;FALSE
35;13;0;3,02882718905551e-15;FALSE
36;13;0;-1,40488884631598e-15;FALSE
37;13;0;-1,72954993243842;FALSE
38;13;0;-3,37428966269777;FALSE
39;13;0;1,53323805474753e-15;FALSE
40;13;0;3,25911173049143e-16;FALSE
41;13;0;-1,20148574249412e-15;FALSE
42;13;0;1,90082324880159e-15;FALSE
43;13;0;-7,72575363058858e-16;FALSE
44;13;0;4,78772671190317;FALSE
45;13;0;1,99322437895166e-15;FALSE
46;13;0;-2,53616572187809e-15;FALSE
47;13;0;-2,26170158052865e-15;FALSE
48;13;-0,051461856949057;-2,85192146290154;FALSE
49;13;0;-2,0643209364124e-16;FALSE
50;13;0;3,10688974547446e-15;FALSE
1;14;0;-8,4627400573356e-16;FALSE
2;14;0;1,460259390078e-16;FALSE
3;14;0;-7,07658757981289e-16;FALSE
4;14;0;4,17934526504744e-16;FALSE
5;14;0;0,565649938589732;FALSE
6;14;0;-2,19324252735806e-16;FALSE
7;14;0;0,0678311363174638;FALSE
8;14;0;-8,58010494250716e-17;FALSE
9;14;-0,0193016203485279;0,0985076715035622;FALSE
10;14;0;0,0999021725792279;FALSE
11;14;0;0,166369014042477;FALSE
12;14;0;0,227406974018031;FALSE
13;14;0;-0,00914631051911641;FALSE
14;14;-1,53613104896106;0,650986125614956;TRUE
15;14;-0,172799490835673;-0,128587743695981;FALSE
16;14;-0,183598900073727;-0,303084595004331;FALSE
17;14;0;9,470777027204e-16;FALSE
18;14;0;7,75106297505254e-16;FALSE
19;14;0;-0,0696024675363194;FALSE
20;14;0;-1,45616147114896e-16;FALSE
21;14;0;-0,0551548409831357;FALSE
22;14;0;1,6788870640938e-16;FALSE
23;14;0;9,62940935756579e-17;FALSE
24;14;0;-0,0743101645629999;FALSE
25;14;0;-8,78305403666929e-17;FALSE
26;14;0;0,0431843284929904;FALSE
27;14;0;0,0218104723854517;FALSE
28;14;0;1,07032438467769e-15;FALSE
29;14;0;-2,48743083422487e-16;FALSE
30;14;0;3,17375158818518e-16;FALSE
31;14;0;2,04298417647106e-16;FALSE
32;14;0;-4,86271027106853e-17;FALSE
33;14;0;0,0178791871805327;FALSE
34;14;0;-3,45521679843974e-17;FALSE
35;14;0;-5,85469173142172e-17;FALSE
36;14;0;9,01461166862494e-17;FALSE
37;14;0;-0,0311227925216649;FALSE
38;14;0;-0,164585632215854;FALSE
39;14;0;-1,45250797981944e-16;FALSE
40;14;0;2,60808220723177e-16;FALSE
41;14;0;1,29633310379587e-16;FALSE
42;14;0;4,88392421123252e-16;FALSE
43;14;0;2,49984833723162e-17;FALSE
44;14;0;0,264281639741899;FALSE
45;14;0;-4,3771952208671e-16;FALSE
46;14;0;-8,96201515776518e-16;FALSE
47;14;0;-1,05629410332772e-16;FALSE
48;14;0;-0,0722870271807896;FALSE
49;14;0;4,37800837249647e-16;FALSE
50;14;0;6,89322188739128e-16;FALSE
1;15;0;6,07153216591882e-16;FALSE
2;15;0;-1,60243175269226e-16;FALSE
3;15;0;-2,21567555969138e-15;FALSE
4;15;0;-1,9877830392985e-16;FALSE
5;15;0;1,26750240857972;FALSE
6;15;0;-4,30337841709626e-16;FALSE
7;15;0;0,121530587334325;FALSE
8;15;0;-2,03111724488003e-16;FALSE
9;15;0;0,241466401919726;FALSE
10;15;-0,298765036740195;-1,43297054179342;FALSE
11;15;0;0,34984889202461;FALSE
12;15;0;0,468384850841371;FALSE
13;15;0;-0,0192333086761539;FALSE
14;15;0;-5,61837271551133e-16;FALSE
15;15;-0,602078400517105;1,7749769821475;TRUE
16;15;-0,132819696037037;-0,679148759618332;FALSE
17;15;0;2,33355544089486e-15;FALSE
18;15;0;-1,66870233993602e-15;FALSE
19;15;0;-0,171679124802531;FALSE
20;15;0;-4,85771701184447e-16;FALSE
21;15;0;-0,135198008412683;FALSE
22;15;0;8,30932544992891e-16;FALSE
23;15;0;-5,38435127647036e-16;FALSE
24;15;0;-0,133138827307633;FALSE
25;15;0;8,8598968656442e-16;FALSE
26;15;0;0,119337393881828;FALSE
27;15;0;0,0509759088557242;FALSE
28;15;0;-9,96425164601078e-15;FALSE
29;15;0;9,67216758074319e-16;FALSE
30;15;0;-3,08137351321314e-16;FALSE
31;15;0;3,22382433790881e-16;FALSE
32;15;0;5,09024449652472e-17;FALSE
33;15;0;0,043826261770646;FALSE
34;15;0;7,66801986490373e-16;FALSE
35;15;0;7,13188189060965e-16;FALSE
36;15;0;-4,79725580006946e-16;FALSE
37;15;0;-0,0810503154737151;FALSE
38;15;0;-0,346098709578127;FALSE
39;15;0;5,61840977320277e-16;FALSE
40;15;0;-1,38574590170804e-16;FALSE
41;15;0;8,49506283460283e-17;FALSE
42;15;0;5,13911829758129e-17;FALSE
43;15;0;5,60169993073581e-16;FALSE
44;15;-0,038363554134849;0,409995318233052;FALSE
45;15;0;-1,6933882681508e-17;FALSE
46;15;0;4,60178770089748e-15;FALSE
47;15;0;-3,21669475231018e-16;FALSE
48;15;0;-0,136011020045223;FALSE
49;15;0;-6,71121144768527e-16;FALSE
50;15;0;6,47431327299719e-16;FALSE
1;16;0;7,12971348626468e-16;FALSE
2;16;0;-1,24052972619781e-15;FALSE
3;16;0;2,75192195420271e-15;FALSE
4;16;0;3,29448382636877e-16;FALSE
5;16;-0,551618623143005;-5,74565253180962;FALSE
6;16;0;2,37571947045976e-15;FALSE
7;16;0;-0,550904299734737;FALSE
8;16;0;-8,21825246744012e-16;FALSE
9;16;0;-1,09457941392948;FALSE
10;16;0;0,451943964408778;FALSE
11;16;-0,235382430465794;-1,585882723856;FALSE
12;16;-0,196558169767291;-2,12321222104408;FALSE
13;16;0;0,0871855611020572;FALSE
14;16;0;-2,37591047638937e-16;FALSE
15;16;0;-0,51705661445677;FALSE
16;16;-0,377447183036695;3,07861568054051;TRUE
17;16;0;4,60840133414964e-16;FALSE
18;16;0;-7,94367826725817e-16;FALSE
19;16;0;0,778230156727107;FALSE
20;16;0;1,19170378250276e-15;FALSE
21;16;0;0,61285941081768;FALSE
22;16;0;6,10622663543836e-16;FALSE
23;16;0;9,66240976119082e-16;FALSE
24;16;0;0,603525038710178;FALSE
25;16;0;1,05847947594329e-15;FALSE
26;16;0;-0,540962442876555;FALSE
27;16;0;-0,231076373342983;FALSE
28;16;0;-1,54876111935209e-14;FALSE
29;16;0;-5,97178556605016e-16;FALSE
30;16;0;-1,07604948036818e-16;FALSE
31;16;0;-1,90013206991663e-16;FALSE
32;16;0;1,38221546838388e-15;FALSE
33;16;0;-0,198666661457892;FALSE
34;16;0;-4,76832115459125e-16;FALSE
35;16;0;-1,570792107497e-15;FALSE
36;16;0;-1,78381750559967e-16;FALSE
37;16;0;0,367405179787971;FALSE
38;16;0;1,56888295713166;FALSE
39;16;0;-1,56512291598103e-15;FALSE
40;16;0;-2,76200503440682e-16;FALSE
41;16;0;1,06875229152759e-16;FALSE
42;16;0;-3,14830626846341e-15;FALSE
43;16;0;8,8395680749101e-16;FALSE
44;16;-0,332864356797333;-2,44137101427916;FALSE
45;16;0;2,09902895845909e-15;FALSE
46;16;0;2,18228213277882e-15;FALSE
47;16;0;1,13152098903264e-15;FALSE
48;16;0;0,61654483367257;FALSE
49;16;0;-2,15018974847325e-15;FALSE
50;16;0;-1,1574400292369e-15;FALSE
1;17;0;1,1444838132757e-15;FALSE
2;17;0;-5,51796225357025e-16;FALSE
3;17;0;4,18718879013902e-15;FALSE
4;17;0;4,65176942104906e-16;FALSE
5;17;-0,095486384690028;-1,29549164120471;FALSE
6;17;0;6,1800370864621e-17;FALSE
7;17;0;-2,06365425233779;FALSE
8;17;0;-2,14737082282479e-15;FALSE
9;17;0;-1,8845273607592;FALSE
10;17;-0,0327132698678266;1,96020895835674;FALSE
11;17;-0,190134887559617;-0,909457713267449;FALSE
12;17;0;-6,13297200311186;FALSE
13;17;-0,1171180275707;0,683720750064244;FALSE
14;17;0;1,51300667280236e-15;FALSE
15;17;0;-1,79300498716384;FALSE
16;17;0;1,59495299482497;FALSE
17;17;0,192163415820863;-5,20390416525595;TRUE
18;17;0;-3,80446542325164e-16;FALSE
19;17;0;1,16128520638724;FALSE
20;17;0;-1,9487469965287e-16;FALSE
21;17;0;1,0551544394924;FALSE
22;17;0;4,20670442924376e-16;FALSE
23;17;0;-2,83085187235965e-16;FALSE
24;17;-0,121273728157653;4,324634792415;FALSE
25;17;0;-1,29787131562809e-15;FALSE
26;17;-0,21797791959801;1,46503261356848;FALSE
27;17;0;-0,814295009364878;FALSE
28;17;0;-2,91433543964104e-15;FALSE
29;17;0;1,77657367983475e-15;FALSE
30;17;0;-4,2522705666413e-16;FALSE
31;17;0;2,36510572411419e-15;FALSE
32;17;0;-3,56194294979378e-16;FALSE
33;17;0;-0,342042573086633;FALSE
34;17;0;-2,87953254990425e-15;FALSE
35;17;0;-2,43555176027144e-15;FALSE
36;17;0;1,10835277587762e-15;FALSE
37;17;0;-0,788863102261606;FALSE
38;17;0;0,899708840454458;FALSE
39;17;0;-2,48107893415341e-15;FALSE
40;17;0;-1,0824132389009e-15;FALSE
41;17;0;1,91222092413984e-15;FALSE
42;17;0;1,00353753085258e-15;FALSE
43;17;0;3,22976373293496e-15;FALSE
44;17;0;-3,78500354499917;FALSE
45;17;0;-1,68823830783149e-16;FALSE
46;17;0;2,72351585728359e-16;FALSE
47;17;0;1,18497658127788e-15;FALSE
48;17;0;2,02731755869331;FALSE
49;17;0;-1,8474805019153e-15;FALSE
50;17;0;3,41621262528458e-15;FALSE
1;18;0;-1,17527515497429e-15;FALSE
2;18;0;5,9766475351674e-16;FALSE
3;18;0;1,91253263226443e-16;FALSE
4;18;0;8,98830706044795e-16;FALSE
5;18;0;4,38835402879265;FALSE
6;18;0;-1,45976895800154e-15;FALSE
7;18;0;3,46796781833564;FALSE
8;18;0;4,98331844539512e-15;FALSE
9;18;-0,60334535309289;0,433943306797358;FALSE
10;18;0;-1,42239143737584;FALSE
11;18;0;3,09223760530043;FALSE
12;18;0;5,76656497074248;FALSE
13;18;0;-0,169998995905245;FALSE
14;18;0;-7,22900268834183e-16;FALSE
15;18;0;1,75371810389673;FALSE
16;18;0;-2,35135268796861;FALSE
17;18;0;4,17634676841416e-16;FALSE
18;18;-0,418156378965227;2,39144982667635;TRUE
19;18;0;-0,263201084996234;FALSE
20;18;0;-8,8898490094503e-17;FALSE
21;18;0;-0,242966600639215;FALSE
22;18;0;3,55358104053849e-15;FALSE
23;18;0;-1,07205910815367e-15;FALSE
24;18;0;-3,79921778213463;FALSE
25;18;0;-6,38080083562031e-15;FALSE
26;18;0;-0,208690006374644;FALSE
27;18;-0,00921593052006362;-0,129143588373701;FALSE
28;18;0;1,80411241501588e-15;FALSE
29;18;0;1,25442191356573e-16;FALSE
30;18;0;-7,90359243302936e-16;FALSE
31;18;0;1,02057305748776e-15;FALSE
32;18;0;1,94922609953949e-16;FALSE
33;18;0;0,0787609075470766;FALSE
34;18;0;1,04083408558608e-16;FALSE
35;18;0;-1,25073562617928e-15;FALSE
36;18;0;-1,62856991889511e-15;FALSE
37;18;0;-0,151731619795948;FALSE
38;18;0;-3,05909056538659;FALSE
39;18;0;1,12748216795841e-15;FALSE
40;18;0;8,34944093031087e-16;FALSE
41;18;0;2,73842363715526e-16;FALSE
42;18;0;5,71201072552263e-15;FALSE
43;18;0;-1,33865764610427e-15;FALSE
44;18;0;3,98750260526585;FALSE
45;18;0;1,36503764021356e-15;FALSE
46;18;0;-6,6717464886068e-15;FALSE
47;18;0;-1,63779210016844e-15;FALSE
48;18;0;-2,59941323889562;FALSE
49;18;0;5,10355646632377e-15;FALSE
50;18;0;-1,67726076083508e-16;FALSE
1;19;0;-7,78457159844592e-17;FALSE
2;19;0;1,00010111818557e-15;FALSE
3;19;0;3,9790219730218e-15;FALSE
4;19;0;-7,60893084650327e-16;FALSE
5;19;0;0,0059707238019211;FALSE
6;19;0;-8,26966736733846e-17;FALSE
7;19;0;-0,854207799470213;FALSE
8;19;0;-2,56156315776856e-15;FALSE
9;19;0;0,478206653027908;FALSE
10;19;0;-0,446739438925622;FALSE
11;19;0;-0,725615171200476;FALSE
12;19;0;-1,1483125292749;FALSE
13;19;0;0,0398914528127632;FALSE
14;19;0;1,27483688990221e-15;FALSE
15;19;0;0,536447955000579;FALSE
16;19;-0,0540262842298543;-0,00319921259056177;FALSE
17;19;0;-4,53738609185184e-16;FALSE
18;19;0;-4,00853937716772e-15;FALSE
19;19;-0,261608376588742;3,45641116158599;TRUE
20;19;0;-1,79478128831069e-16;FALSE
21;19;0;-0,267749826000898;FALSE
22;19;0;-3,88794899053302e-16;FALSE
23;19;0;2,13762655579958e-15;FALSE
24;19;0;0,935799185974813;FALSE
25;19;0;-1,00372048996919e-15;FALSE
26;19;-0,660265005419768;-4,13682829297938;FALSE
27;19;0;0,0400942367810425;FALSE
28;19;0;-8,50708392619026e-15;FALSE
29;19;0;4,26606449818734e-16;FALSE
30;19;0;1,31258830132839e-15;FALSE
31;19;0;9,84987509307714e-16;FALSE
32;19;0;-2,01399023868655e-16;FALSE
33;19;0;0,0867947250195026;FALSE
34;19;0;5,18899159751562e-16;FALSE
35;19;0;8,56086035394554e-16;FALSE
36;19;0;-1,66242243766507e-15;FALSE
37;19;-0,0169983628833971;2,59804661427289;FALSE
38;19;0;0,717836986561411;FALSE
39;19;0;-8,74457332987553e-16;FALSE
40;19;0;-3,06693689541837e-16;FALSE
41;19;0;-8,27537636940295e-16;FALSE
42;19;0;-1,13114812655413e-15;FALSE
43;19;0;-1,19179737964343e-15;FALSE
44;19;0;-0,674423799190076;FALSE
45;19;0;-9,17485759675124e-16;FALSE
46;19;0;-4,80431666671777e-15;FALSE
47;19;0;4,6522961504858e-16;FALSE
48;19;0;0,822325753163839;FALSE
49;19;0;-5,5944832100252e-16;FALSE
50;19;0;3,16885189963201e-16;FALSE
1;20;0;1,51415609651179e-16;FALSE
2;20;0;-3,24867886538476e-16;FALSE
3;20;0;7,29607075710542e-16;FALSE
4;20;0;-8,98490198799999e-19;FALSE
5;20;0;0,21825456717715;FALSE
6;20;0;-3,35364431317415e-17;FALSE
7;20;-0,0880027743705143;0,153895234853798;FALSE
8;20;0;-2,14963409485985e-16;FALSE
9;20;-0,324164004808482;-0,299241370235456;FALSE
10;20;0;-0,11026932457367;FALSE
11;20;0;-0,153976163028081;FALSE
12;20;-0,147066977078398;-0,00267906287807278;FALSE
13;20;0;0,00846500057539228;FALSE
14;20;0;-1,06871265303263e-16;FALSE
15;20;0;0,107400675231011;FALSE
16;20;0;-0,116944407818121;FALSE
17;20;0;-1,17543609123427e-16;FALSE
18;20;0;5,21605853534514e-16;FALSE
19;20;0;0,217900294043615;FALSE
20;20;-2,12159946957983;0,471342500947194;TRUE
21;20;-0,822955934893766;-0,399684058589974;FALSE
22;20;0;-6,92357954822087e-16;FALSE
23;20;0;3,62693367025424e-16;FALSE
24;20;0;-0,168594849626642;FALSE
25;20;0;-1,78044631446959e-16;FALSE
26;20;0;-0,174509022943244;FALSE
27;20;-0,0324599728875012;-0,126904564075096;FALSE
28;20;0;-1,27350387180147e-15;FALSE
29;20;0;-1,99660912260889e-16;FALSE
30;20;0;-6,13462950304437e-18;FALSE
31;20;0;7,14177417664239e-16;FALSE
32;20;0;-1,98800353256258e-16;FALSE
33;20;0;0,129562989743556;FALSE
34;20;0;1,74512504056909e-16;FALSE
35;20;0;-7,66734223854593e-16;FALSE
36;20;0;-4,99886631747713e-16;FALSE
37;20;0;0,0915796534288109;FALSE
38;20;0;0,152325625561967;FALSE
39;20;0;-1,68261943536654e-16;FALSE
40;20;0;8,51268111990572e-20;FALSE
41;20;0;-2,0497075004899e-16;FALSE
42;20;0;-3,9128517591823e-16;FALSE
43;20;0;-2,03393945278116e-16;FALSE
44;20;0;0,167614977258038;FALSE
45;20;0;-3,76589577799841e-16;FALSE
46;20;0;9,95812590373624e-16;FALSE
47;20;0;2,44565802043003e-18;FALSE
48;20;0;0,218987155197113;FALSE
49;20;0;2,81594409248798e-16;FALSE
50;20;0;-6,42665919938466e-16;FALSE
1;21;0;5,33644309297365e-16;FALSE
2;21;0;3,5948840611125e-16;FALSE
3;21;0;-2,30197805262122e-15;FALSE
4;21;0;4,59240935210548e-16;FALSE
5;21;0;2,52153990772575;FALSE
6;21;0;-9,94561522710529e-16;FALSE
7;21;0;2,2683064076547;FALSE
8;21;0;2,14054034913813e-15;FALSE
9;21;0;1,76577835869878;FALSE
10;21;0;-0,628872300874501;FALSE
11;21;0;2,26458173604607;FALSE
12;21;0;3,66897426452546;FALSE
13;21;0;-0,124497749012983;FALSE
14;21;0;-6,58440214515183e-16;FALSE
15;21;-0,118158747613755;0,818927028275126;FALSE
16;21;0;-1,35108279800349;FALSE
17;21;0;-3,11762334698207e-16;FALSE
18;21;0;7,19693402095878e-16;FALSE
19;21;0;-1,26084796652109;FALSE
20;21;0;1,39550795642514e-16;FALSE
21;21;-0,683838590999301;0,473666986484221;TRUE
22;21;0;1,79630615937398e-15;FALSE
23;21;0;-1,98221972690094e-15;FALSE
24;21;0;-2,48496828422921;FALSE
25;21;0;3,61174848709234e-17;FALSE
26;21;0;1,14042538254342;FALSE
27;21;-0,0179596374777341;-0,0288425149580303;FALSE
28;21;0;5,71764857681956e-15;FALSE
29;21;0;6,22657307658425e-16;FALSE
30;21;0;-7,28124132778137e-16;FALSE
31;21;0;-1,04676331621686e-15;FALSE
32;21;0;-5,12410887375594e-16;FALSE
33;21;-0,252304403779766;-0,153545555777782;FALSE
34;21;0;7,29884902517242e-16;FALSE
35;21;0;6,73072708679001e-16;FALSE
36;21;0;-5,08179110771112e-16;FALSE
37;21;0;-0,878399393310526;FALSE
38;21;0;-2,2403066993981;FALSE
39;21;0;1,52213345280903e-15;FALSE
40;21;0;1,15250690935209e-16;FALSE
41;21;0;-1,33289104579937e-16;FALSE
42;21;0;1,07899800205757e-15;FALSE
43;21;0;-7,64931737742836e-16;FALSE
44;21;0;2,5240236833441;FALSE
45;21;0;1,80354320887532e-15;FALSE
46;21;0;-3,66547070473899e-15;FALSE
47;21;0;-1,2172038353247e-15;FALSE
48;21;-0,113147725055519;-2,04559561331698;FALSE
49;21;0;-8,32667268468867e-17;FALSE
50;21;0;3,13692214565231e-15;FALSE
1;22;0;7,61196661258623e-15;FALSE
2;22;0;-4,58228561431989e-15;FALSE
3;22;0;2,93376434257198e-14;FALSE
4;22;0;-4,226003227914e-15;FALSE
5;22;0;-39,1216276999226;FALSE
6;22;0;1,2222678652616e-14;FALSE
7;22;-1,2136112834573;-32,4113274393735;FALSE
8;22;0;-3,52409074144688e-14;FALSE
9;22;0;-19,9691261070268;FALSE
10;22;0;11,6739072583948;FALSE
11;22;0;-22,7357570367645;FALSE
12;22;0;-52,0469201512234;FALSE
13;22;0;1,24992201788458;FALSE
14;22;0;1,02334454929118e-14;FALSE
15;22;0;-13,7044043623817;FALSE
16;22;0;20,9620153356744;FALSE
17;22;0;-1,6752224607508e-14;FALSE
18;22;0;-1,80589050657876e-14;FALSE
19;22;0;14,3117705205432;FALSE
20;22;0;-2,35364198020605e-15;FALSE
21;22;0;11,180793923907;FALSE
22;22;-0,241447246494099;4,14169146478312;TRUE
23;22;0;1,58341222078473e-14;FALSE
24;22;0;35,5071609659148;FALSE
25;22;0;8,66537744337315e-15;FALSE
26;22;0;-10,5937271450961;FALSE
27;22;0;-3,94981206453046;FALSE
28;22;0;-3,46389583683049e-14;FALSE
29;22;0;-6,45403869237171e-15;FALSE
30;22;0;7,71710711826301e-15;FALSE
31;22;0;5,08230610374305e-15;FALSE
32;22;0;3,66742226864947e-15;FALSE
33;22;0;-3,6244054706572;FALSE
34;22;0;-7,88084875136263e-15;FALSE
35;22;0;-2,25514051876985e-14;FALSE
36;22;0;1,12381620936269e-14;FALSE
37;22;0;9,03941594169717;FALSE
38;22;0;22,4920425677737;FALSE
39;22;0;-1,65074930721237e-14;FALSE
40;22;0;-3,3211280947576e-15;FALSE
41;22;0;9,11336978104416e-15;FALSE
42;22;0;-1,52898527172596e-14;FALSE
43;22;0;6,48526371493929e-15;FALSE
44;22;0;-36,4884336186359;FALSE
45;22;0;-7,41355761502138e-15;FALSE
46;22;0;3,53328477586956e-14;FALSE
47;22;0;1,62373491848607e-14;FALSE
48;22;-0,0556577963031974;17,7065397415123;FALSE
49;22;0;-4,96824803519758e-15;FALSE
50;22;0;-1,68086031204773e-14;FALSE
1;23;0;-1,38170724861553e-15;FALSE
2;23;0;3,61090145414508e-16;FALSE
3;23;0;-5,8642327105396e-15;FALSE
4;23;0;1,41005913542602e-15;FALSE
5;23;0;8,48144043121521;FALSE
6;23;0;-2,50747671595459e-15;FALSE
7;23;0;7,25969077236688;FALSE
8;23;0;7,41269025328339e-15;FALSE
9;23;0;4,97290301844012;FALSE
10;23;0;-2,75588220659036;FALSE
11;23;0;6,17616327821282;FALSE
12;23;0;11,9117101795883;FALSE
13;23;0;-0,339541034635677;FALSE
14;23;0;-2,63573275076194e-15;FALSE
15;23;0;3,22436343021665;FALSE
16;23;0;-4,54449609692733;FALSE
17;23;0;4,27414180437236e-15;FALSE
18;23;0;2,18314949451681e-15;FALSE
19;23;0;-3,55459176594352;FALSE
20;23;0;7,0923233343905e-16;FALSE
21;23;0;-2,78434837632625;FALSE
22;23;0;5,19549681055054e-15;FALSE
23;23;-1,21228555651546;0,824888158260625;TRUE
24;23;0;-7,95311482688781;FALSE
25;23;0;-1,06620441642225e-15;FALSE
26;23;0;3,34078288622235;FALSE
27;23;-0,110021855405169;-0,338602054771249;FALSE
28;23;0;4,82947015711943e-15;FALSE
29;23;0;1,52156932886616e-15;FALSE
30;23;0;-1,80621220969212e-15;FALSE
31;23;0;-9,22249472970482e-16;FALSE
32;23;0;-7,82306077556916e-16;FALSE
33;23;0;0,902584159591227;FALSE
34;23;0;1,53045978668054e-15;FALSE
35;23;0;4,80518402845576e-15;FALSE
36;23;0;-3,29806169353797e-15;FALSE
37;23;0;-2,62884537050578;FALSE
38;23;0;-6,1099582976038;FALSE
39;23;0;2,64462320857632e-15;FALSE
40;23;0;1,21495695448726e-15;FALSE
41;23;0;-2,42601078115356e-15;FALSE
42;23;0;2,54830878620993e-15;FALSE
43;23;0;-1,49407125126649e-15;FALSE
44;23;0;8,11925701789535;FALSE
45;23;0;3,21482207174539e-15;FALSE
46;23;0;-7,41767758327683e-15;FALSE
47;23;0;-3,87316483756164e-15;FALSE
48;23;-0,2566756178396;-5,24995941581398;FALSE
49;23;0;6,17561557447743e-16;FALSE
50;23;0;6,46574807583455e-15;FALSE
1;24;0;2,65152483303055e-15;FALSE
2;24;0;-1,1790359812601e-15;FALSE
3;24;0;9,67281810204668e-15;FALSE
4;24;0;-1,11136143690627e-15;FALSE
5;24;0;-11,4669007465632;FALSE
6;24;0;3,05104994545967e-15;FALSE
7;24;-0,409406289995638;-8,96572101777268;FALSE
8;24;0;-1,11989410800373e-14;FALSE
9;24;-0,106867295667223;-7,02218001075714;FALSE
10;24;0;4,19583818307569;FALSE
11;24;0;-7,84367037027626;FALSE
12;24;-0,284413178014151;-18,4641462131436;FALSE
13;24;0;0,431213980734569;FALSE
14;24;0;3,88482513302355e-15;FALSE
15;24;-0,132944401372873;-4,93215200477342;FALSE
16;24;0;6,14415512426622;FALSE
17;24;0;-4,55972065660504e-15;FALSE
18;24;0;-4,33398976429356e-15;FALSE
19;24;0;5,03554611083562;FALSE
20;24;0;-1,50143704977582e-15;FALSE
21;24;0;3,93174679633213;FALSE
22;24;0;-8,49320613838245e-15;FALSE
23;24;0;5,5123006853508e-15;FALSE
24;24;-0,305783770916298;13,0923847441943;TRUE
25;24;0;4,17829833232464e-15;FALSE
26;24;0;-3,74814030904069;FALSE
27;24;0;-1,38246279332202;FALSE
28;24;0;-7,99360577730113e-15;FALSE
29;24;0;-2,04610633991464e-15;FALSE
30;24;0;2,85180831450767e-15;FALSE
31;24;0;1,88268996746677e-15;FALSE
32;24;0;4,44902361479427e-16;FALSE
33;24;0;-1,27452886573599;FALSE
34;24;0;-2,77599124243189e-15;FALSE
35;24;0;-8,9303564543286e-15;FALSE
36;24;0;3,82616979549208e-15;FALSE
37;24;0;2,98866425755953;FALSE
38;24;0;7,75959065583614;FALSE
39;24;0;-5,52669685732234e-15;FALSE
40;24;0;-1,27220282919449e-15;FALSE
41;24;0;3,14987836161351e-15;FALSE
42;24;0;-4,29517532651857e-15;FALSE
43;24;0;2,2047793278579e-15;FALSE
44;24;-0,316100023579112;-12,3987280660014;FALSE
45;24;0;-4,10131997807817e-15;FALSE
46;24;0;1,09565134742695e-14;FALSE
47;24;0;5,49605845005125e-15;FALSE
48;24;0;6,52479158867119;FALSE
49;24;0;-6,52256026967279e-16;FALSE
50;24;0;-3,87797433054615e-15;FALSE
1;25;0;-1,8323016715005e-17;FALSE
2;25;0;1,56618933046162e-16;FALSE
3;25;0;-1,55105962795776e-15;FALSE
4;25;0;-3,79402997734146e-16;FALSE
5;25;0;-0,932889944012051;FALSE
6;25;0;4,22066353221451e-16;FALSE
7;25;0;-0,614434747950711;FALSE
8;25;0;-2,44902297226457e-15;FALSE
9;25;0;-1,20102745468464;FALSE
10;25;0;0,544329711424376;FALSE
11;25;0;-1,7530070004736;FALSE
12;25;0;-0,987335414806168;FALSE
13;25;0;0,0963733929710203;FALSE
14;25;0;9,10932477520454e-16;FALSE
15;25;0;-0,62767694126064;FALSE
16;25;0;0,499857865395405;FALSE
17;25;0;-7,82278972502604e-16;FALSE
18;25;0;-4,12801845657562e-15;FALSE
19;25;0;0,853675886056772;FALSE
20;25;0;2,85226883573318e-16;FALSE
21;25;0;0,672460096441496;FALSE
22;25;0;3,54317269968263e-16;FALSE
23;25;0;2,3394372376806e-16;FALSE
24;25;0;0,673123726244978;FALSE
25;25;0,275002718551145;-3,63632768893526;TRUE
26;25;0;-0,633332634151457;FALSE
27;25;0;-0,254101938248714;FALSE
28;25;0;-4,16333634234434e-17;FALSE
29;25;0;1,13784307496922e-15;FALSE
30;25;0;2,85770705195235e-16;FALSE
31;25;0;-4,62947551387732e-16;FALSE
32;25;0;-8,94243175602466e-16;FALSE
33;25;0;-0,217987029268987;FALSE
34;25;0;1,18926136299935e-15;FALSE
35;25;0;-2,07863240508921e-15;FALSE
36;25;0;7,81060939124452e-16;FALSE
37;25;0;0,429203554120327;FALSE
38;25;0;1,73421575593458;FALSE
39;25;0;-5,1437430974733e-16;FALSE
40;25;0;4,08690008918411e-16;FALSE
41;25;0;-1,40336418701092e-16;FALSE
42;25;0;-4,92477152808091e-15;FALSE
43;25;0;-2,03734971330593e-15;FALSE
44;25;0;-0,799650254843179;FALSE
45;25;0;-1,16221729505941e-15;FALSE
46;25;0;3,27168847569226e-15;FALSE
47;25;0;6,4253879850482e-16;FALSE
48;25;-0,0934006721727583;1,79242146878747;FALSE
49;25;0;-2,02919278602387e-15;FALSE
50;25;0;1,28724613433773e-15;FALSE
1;26;0;-6,02111676489825e-16;FALSE
2;26;0;1,17853623182122e-16;FALSE
3;26;0;7,21970226658097e-16;FALSE
4;26;0;-1,75972788857975e-16;FALSE
5;26;0;0,467773186331955;FALSE
6;26;0;-2,72097687602419e-16;FALSE
7;26;0;0,383529682614039;FALSE
8;26;0;6,73425074385059e-16;FALSE
9;26;-0,160265899205777;-0,0999095925150609;FALSE
10;26;0;0,140025483009796;FALSE
11;26;0;0,417266333212755;FALSE
12;26;0;0,628713380426237;FALSE
13;26;0;-0,0229396530039073;FALSE
14;26;0;-3,63937234908467e-17;FALSE
15;26;-0,130337774491152;-0,170241690978319;FALSE
16;26;-0,0221064080492454;-0,250640611907034;FALSE
17;26;0;-3,98850874203105e-16;FALSE
